,CELL_ID,X,Y
1324,1325,204,716
820,821,1811,464
1383,1384,216,751
1234,1235,210,673
307,308,369,200
316,317,1642,205
507,508,1729,308
589,590,1756,355
1076,1077,1815,591
52,53,1402,35
75,76,1373,51
49,50,1365,30
51,52,1294,27
115,116,1291,77
358,359,1627,227
331,332,1657,216
13,14,881,8
22,23,864,15
1499,1500,1063,815
1569,1570,1051,862
1516,1517,1786,827
1481,1482,1818,805
1716,1717,1799,956
1343,1344,1805,728
1389,1390,1819,752
1283,1284,1824,697
99,100,1503,62
29,30,1432,18
55,56,1424,36
44,45,1332,29
114,115,1387,76
729,730,1506,421
12,13,986,8
21,22,1011,12
62,63,953,44
1268,1269,632,690
1400,1401,254,760
831,832,256,470
1305,1306,648,708
1331,1332,619,718
1423,1424,278,772
1311,1312,584,707
1380,1381,588,748
1236,1237,394,672
1243,1244,376,678
645,646,383,383
621,622,366,369
503,504,426,308
180,181,523,117
226,227,555,152
1299,1300,1069,705
1350,1351,1206,729
1362,1363,1048,738
1669,1670,1170,925
1565,1566,1020,859
1575,1576,992,865
1971,1972,934,1095
1911,1912,914,1057
1966,1967,914,1091
720,721,1771,417
1555,1556,1296,854
1202,1203,1808,655
1272,1273,1714,689
1244,1245,1750,676
1250,1251,1788,678
1275,1276,1694,691
1355,1356,1540,738
1072,1073,1540,587
1006,1007,1608,551
1217,1218,1499,663
1249,1250,1521,678
699,700,1246,406
480,481,1102,296
515,516,1131,315
532,533,1238,324
839,840,1156,474
1138,1139,1217,623
1108,1109,1221,606
1178,1179,1188,645
1170,1171,1212,641
194,195,1475,129
170,171,1496,108
79,80,1331,53
452,453,1709,279
388,389,1695,246
280,281,1607,187
288,289,1631,191
460,461,1499,285
451,452,1567,279
431,432,1590,267
725,726,1476,421
964,965,1586,535
1037,1038,1585,568
772,773,1519,440
848,849,1448,478
902,903,1462,503
793,794,1465,452
35,36,1026,24
581,582,760,350
27,28,939,17
355,356,1101,228
296,297,1078,194
254,255,1039,168
1491,1492,814,815
1523,1524,926,832
1550,1551,912,851
1195,1196,225,654
1093,1094,276,602
896,897,255,500
900,901,223,502
1155,1156,659,630
1226,1227,666,667
1230,1231,633,668
1169,1170,687,642
1018,1019,311,561
1038,1039,290,571
961,962,293,533
903,904,418,504
1225,1226,702,666
2130,2131,521,1194
1515,1516,228,828
1295,1296,392,705
1288,1289,368,701
1276,1277,341,694
1135,1136,508,622
1282,1283,542,696
625,626,405,372
649,650,446,385
1177,1178,998,646
1529,1530,968,836
1470,1471,943,801
1264,1265,947,688
1241,1242,982,672
1399,1400,967,757
1312,1313,981,709
1374,1375,1003,745
1396,1397,864,758
1158,1159,947,635
1172,1173,974,643
1132,1133,1005,620
860,861,1139,484
628,629,1168,372
1999,2000,905,1111
2245,2246,862,1273
2455,2456,933,1433
2391,2392,910,1391
2441,2442,907,1423
2400,2401,886,1388
2249,2250,806,1275
2269,2270,818,1290
2184,2185,719,1232
1590,1591,805,879
1544,1545,770,849
1599,1600,779,882
1293,1294,1127,703
1572,1573,1106,864
1506,1507,1093,818
1580,1581,1131,869
1401,1402,1262,757
