,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2038)",0,0,0,0,2,0,5,0
"('cell', 2011)",0,0,0,1,2,0,3,0
"('cell', 1058)",0,0,0,1,0,1,26,0
"('cell', 2045)",0,0,0,0,0,0,1,0
"('cell', 2054)",0,0,0,0,0,0,2,0
"('cell', 2023)",2,0,0,2,0,0,14,0
"('cell', 2068)",0,0,0,0,0,0,2,0
"('cell', 1032)",2,0,0,2,0,1,26,0
"('cell', 458)",1,0,0,1,5,5,5,2
"('cell', 98)",1,0,0,3,1,0,1,0
"('cell', 109)",2,0,0,3,1,0,0,0
"('cell', 120)",2,0,1,3,0,0,0,0
"('cell', 13)",0,0,0,0,1,0,9,0
"('cell', 2048)",1,0,0,0,0,0,3,0
"('cell', 1789)",0,0,1,0,0,0,0,0
"('cell', 1664)",1,0,0,2,0,0,16,0
"('cell', 1633)",1,0,0,2,0,0,9,0
"('cell', 1917)",2,0,0,3,0,3,25,0
"('cell', 1778)",0,0,1,0,0,0,0,0
"('cell', 1700)",0,0,1,1,1,0,0,0
"('cell', 1800)",0,0,1,0,0,0,0,0
"('cell', 1819)",0,0,1,0,0,0,0,0
"('cell', 1801)",0,0,1,0,0,0,0,0
"('cell', 2036)",0,0,0,0,0,0,1,0
"('cell', 1994)",3,1,0,9,2,1,7,2
"('cell', 1995)",5,1,0,11,2,1,10,0
"('cell', 636)",2,0,1,2,0,1,4,0
"('cell', 603)",2,0,1,2,0,1,3,0
"('cell', 463)",0,0,0,2,5,4,1,2
"('cell', 528)",1,0,0,2,5,5,3,1
"('cell', 520)",1,0,0,2,4,5,4,2
"('cell', 490)",1,0,0,2,4,4,3,2
"('cell', 421)",0,0,0,2,5,2,3,2
"('cell', 72)",0,0,1,1,0,0,1,0
"('cell', 73)",0,0,1,1,0,0,2,0
"('cell', 52)",0,0,0,1,0,0,3,0
"('cell', 94)",0,0,1,3,0,0,1,0
"('cell', 42)",1,0,0,1,0,0,5,1
"('cell', 56)",0,0,0,1,0,0,4,0
"('cell', 132)",2,0,1,3,0,0,0,0
"('cell', 104)",0,0,1,2,0,0,0,0
"('cell', 151)",2,0,2,3,1,0,0,0
"('cell', 142)",2,0,2,5,3,0,0,0
"('cell', 286)",2,0,1,3,4,0,0,0
"('cell', 337)",2,0,1,3,4,0,0,0
"('cell', 117)",0,0,0,1,0,0,0,0
"('cell', 130)",0,0,0,1,0,0,0,0
"('cell', 1545)",0,0,1,2,3,0,0,0
"('cell', 444)",0,0,1,1,0,0,0,1
"('cell', 409)",0,0,0,1,0,0,0,1
"('cell', 71)",0,0,0,1,1,0,0,0
"('cell', 106)",0,0,0,1,0,0,0,0
"('cell', 102)",0,0,0,1,0,0,0,0
"('cell', 205)",0,0,0,1,0,0,0,1
"('cell', 57)",0,0,0,0,1,0,1,0
"('cell', 66)",0,0,0,1,1,0,0,0
"('cell', 32)",0,0,0,0,1,0,4,0
"('cell', 27)",0,0,0,0,1,0,3,0
"('cell', 34)",0,0,0,0,1,0,1,0
"('cell', 1909)",0,0,0,0,0,0,1,0
"('cell', 1919)",0,0,0,1,0,0,5,0
"('cell', 1716)",0,0,1,1,0,0,0,0
"('cell', 1675)",1,0,0,1,0,0,15,0
"('cell', 1632)",0,0,1,1,3,0,0,0
"('cell', 1619)",0,0,1,2,3,0,0,0
"('cell', 1635)",0,0,1,1,1,0,0,0
"('cell', 1565)",0,0,1,2,3,0,0,0
"('cell', 1878)",0,0,0,2,0,2,4,0
"('cell', 1650)",3,0,0,5,0,8,13,1
"('cell', 1435)",1,0,1,6,0,6,14,1
"('cell', 1655)",1,0,0,4,0,4,17,0
"('cell', 1728)",1,0,0,1,0,2,16,0
"('cell', 535)",0,0,0,0,1,0,0,1
"('cell', 569)",0,0,0,0,1,0,1,1
"('cell', 561)",0,0,0,0,1,0,1,0
"('cell', 834)",2,0,0,0,0,0,11,0
"('cell', 843)",2,0,0,0,0,0,10,0
"('cell', 884)",3,0,0,0,0,0,20,0
"('cell', 813)",3,0,0,0,0,0,16,0
"('cell', 601)",0,0,0,0,1,0,0,0
"('cell', 887)",2,0,0,0,0,0,15,0
"('cell', 850)",2,0,0,0,0,0,10,0
"('cell', 622)",0,0,0,0,1,0,4,0
"('cell', 1197)",1,0,1,0,0,0,24,0
"('cell', 1112)",3,0,0,0,0,0,35,1
"('cell', 1829)",0,0,0,0,2,0,3,0
"('cell', 1695)",0,0,1,1,1,0,0,0
"('cell', 1766)",0,0,1,0,0,0,0,0
"('cell', 1804)",0,0,1,0,0,0,0,0
"('cell', 1796)",0,0,1,0,1,0,2,0
"('cell', 2035)",1,0,0,5,3,0,7,1
"('cell', 2061)",1,0,0,4,2,0,6,1
"('cell', 987)",0,0,0,1,0,1,17,0
"('cell', 1986)",0,0,0,2,1,0,1,0
"('cell', 2000)",0,0,0,1,2,0,1,0
"('cell', 1308)",0,0,0,1,3,0,0,0
"('cell', 1367)",0,0,0,1,3,0,0,0
"('cell', 1833)",0,0,0,3,3,9,8,1
"('cell', 1799)",0,0,1,1,2,3,4,1
"('cell', 580)",0,0,1,0,0,0,0,0
"('cell', 593)",3,0,1,6,1,3,10,0
"('cell', 639)",4,0,1,2,0,2,9,0
"('cell', 585)",3,0,1,3,1,2,5,0
"('cell', 553)",2,0,0,4,3,5,9,0
"('cell', 517)",1,0,1,4,5,1,1,1
"('cell', 459)",0,0,1,3,5,2,1,2
"('cell', 469)",1,0,1,5,5,0,1,1
"('cell', 500)",1,0,1,4,2,0,0,0
"('cell', 536)",2,0,1,4,4,2,4,1
"('cell', 540)",0,0,1,2,1,1,2,0
"('cell', 571)",0,0,1,2,1,1,1,0
"('cell', 515)",2,0,0,4,3,0,0,0
"('cell', 478)",2,0,0,5,4,0,0,0
"('cell', 510)",1,0,0,4,3,0,0,0
"('cell', 516)",2,0,1,5,4,0,0,0
"('cell', 406)",2,0,1,2,2,0,2,0
"('cell', 99)",0,0,1,0,0,0,2,0
"('cell', 137)",5,0,4,4,0,0,9,0
"('cell', 229)",2,0,2,1,1,0,0,0
"('cell', 276)",2,0,2,4,4,0,0,0
"('cell', 441)",0,0,1,0,0,0,1,0
"('cell', 471)",2,0,0,2,2,0,2,0
"('cell', 437)",3,0,1,2,2,0,2,0
"('cell', 257)",2,0,2,0,1,0,0,0
"('cell', 224)",0,0,3,0,0,0,0,0
"('cell', 273)",4,1,4,7,0,0,5,0
"('cell', 232)",3,1,5,8,0,0,5,0
"('cell', 831)",1,0,1,0,0,2,10,0
"('cell', 280)",0,0,0,1,0,0,0,1
"('cell', 154)",0,0,0,1,0,0,0,1
"('cell', 300)",0,0,0,1,0,0,0,1
"('cell', 392)",0,0,1,1,0,0,0,1
"('cell', 446)",0,0,0,1,0,0,0,1
"('cell', 268)",0,0,0,1,0,0,0,1
"('cell', 486)",0,0,0,1,1,0,0,1
"('cell', 498)",0,0,0,0,1,0,0,1
"('cell', 327)",0,0,0,1,0,0,0,1
"('cell', 383)",0,0,0,1,0,0,0,1
"('cell', 371)",0,0,0,1,0,0,0,1
"('cell', 330)",0,0,0,1,0,0,0,1
"('cell', 255)",0,0,0,1,0,0,0,1
"('cell', 472)",0,0,1,0,1,0,2,0
"('cell', 450)",0,0,1,1,0,0,0,1
"('cell', 448)",0,0,1,1,0,0,0,1
"('cell', 418)",0,0,1,1,0,0,0,1
"('cell', 429)",0,0,1,1,1,0,0,1
"('cell', 477)",0,0,1,0,1,0,0,0
"('cell', 93)",0,0,0,0,1,0,7,0
"('cell', 54)",0,0,0,0,1,0,4,0
"('cell', 41)",0,0,0,0,1,0,8,0
"('cell', 64)",2,0,0,0,1,0,9,1
"('cell', 79)",0,0,0,0,1,0,3,0
"('cell', 1899)",0,0,0,2,0,0,4,0
"('cell', 1908)",0,0,0,1,0,0,5,0
"('cell', 1962)",1,0,0,1,0,0,7,0
"('cell', 1961)",1,0,0,1,0,0,6,0
"('cell', 2020)",1,0,0,0,0,0,6,0
"('cell', 2016)",1,0,0,0,0,0,5,0
"('cell', 1993)",1,0,0,1,0,0,8,0
"('cell', 2031)",1,0,0,0,0,0,4,0
"('cell', 2022)",0,0,0,0,0,0,3,0
"('cell', 1975)",1,0,0,0,0,0,5,0
"('cell', 2028)",0,0,0,0,0,0,3,0
"('cell', 2010)",0,0,0,0,0,0,3,0
"('cell', 2039)",1,0,0,0,0,0,3,0
"('cell', 2040)",1,0,0,0,0,0,3,0
"('cell', 1943)",2,0,0,3,0,1,17,0
"('cell', 1979)",2,0,0,2,0,0,13,0
"('cell', 1926)",1,0,0,2,0,0,8,0
"('cell', 1916)",1,0,0,2,0,2,9,0
"('cell', 1942)",2,0,0,2,0,0,9,0
"('cell', 1704)",0,0,1,2,0,0,0,0
"('cell', 1606)",0,0,0,2,0,0,0,0
"('cell', 1561)",0,0,0,2,0,0,0,0
"('cell', 1620)",0,0,0,2,0,0,0,0
"('cell', 1717)",0,0,0,0,0,2,11,0
"('cell', 1788)",0,0,0,0,0,2,8,0
"('cell', 1941)",1,0,0,3,0,1,18,0
"('cell', 1670)",0,0,1,1,1,0,0,0
"('cell', 1697)",0,0,1,0,2,0,0,0
"('cell', 1694)",0,0,1,0,0,0,0,0
"('cell', 1771)",0,0,1,0,1,0,2,0
"('cell', 1273)",0,0,1,1,3,0,0,0
"('cell', 1248)",0,0,0,0,3,0,0,0
"('cell', 1227)",0,0,1,0,3,0,0,0
"('cell', 1121)",0,0,2,0,1,0,0,0
"('cell', 1855)",0,0,0,0,0,0,2,0
"('cell', 1854)",0,0,0,0,0,0,1,0
"('cell', 1869)",1,0,0,2,0,2,9,0
"('cell', 1553)",0,0,0,2,0,0,0,0
"('cell', 1368)",0,0,0,2,0,0,0,0
"('cell', 741)",1,0,0,0,1,0,0,0
"('cell', 701)",0,0,0,0,1,0,0,0
"('cell', 771)",1,0,0,0,1,0,7,0
"('cell', 803)",1,0,0,0,1,0,3,0
"('cell', 489)",0,0,1,0,0,0,0,1
"('cell', 484)",0,0,1,0,0,0,0,1
"('cell', 590)",0,0,0,0,1,0,4,0
"('cell', 628)",0,0,0,0,1,0,10,0
"('cell', 504)",0,0,1,0,1,0,10,0
"('cell', 596)",0,0,1,0,2,0,22,0
"('cell', 1401)",2,0,1,6,0,0,16,1
"('cell', 657)",0,0,0,0,1,0,10,0
"('cell', 910)",1,0,1,0,0,1,8,0
"('cell', 873)",1,0,1,0,0,1,9,0
"('cell', 949)",1,0,1,0,0,3,4,0
"('cell', 921)",1,0,1,0,0,0,2,0
"('cell', 1002)",0,0,1,0,0,1,2,0
"('cell', 931)",1,0,1,0,0,0,5,0
"('cell', 1780)",0,0,1,0,0,0,0,0
"('cell', 1792)",0,0,1,0,0,0,0,0
"('cell', 1730)",0,0,1,0,0,0,0,0
"('cell', 1839)",1,0,0,6,4,12,8,1
"('cell', 2015)",0,0,0,4,2,0,7,0
"('cell', 2027)",0,0,0,4,3,0,7,0
"('cell', 2047)",0,0,0,1,2,0,5,0
"('cell', 2042)",0,0,0,1,1,0,4,0
"('cell', 1998)",0,0,0,4,2,0,6,0
"('cell', 1992)",0,0,0,1,2,0,3,0
"('cell', 1552)",0,0,0,0,4,0,0,0
"('cell', 1623)",0,0,0,1,4,0,0,0
"('cell', 1427)",0,0,0,0,3,0,14,0
"('cell', 598)",0,0,1,0,0,0,0,0
"('cell', 597)",0,0,1,1,0,0,0,0
"('cell', 641)",0,0,1,1,0,1,3,0
"('cell', 1978)",6,1,0,14,1,3,9,2
"('cell', 1317)",0,0,0,1,3,0,1,0
"('cell', 1745)",0,0,1,0,2,0,2,0
"('cell', 534)",0,0,1,2,0,0,0,0
"('cell', 586)",0,0,1,0,0,0,0,0
"('cell', 549)",0,0,1,2,0,0,0,0
"('cell', 554)",0,0,1,2,1,0,0,0
"('cell', 518)",1,0,0,4,2,0,0,0
