,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 145)",0,0,1,0,0,0,2,0
"('cell', 921)",1,0,0,5,1,8,7,6
"('cell', 943)",0,1,0,4,4,0,8,0
"('cell', 541)",0,0,0,3,0,1,9,4
"('cell', 602)",3,0,0,7,1,6,17,0
"('cell', 298)",2,1,0,2,1,1,1,0
"('cell', 98)",0,0,0,5,0,4,2,0
"('cell', 119)",2,0,1,0,2,0,2,0
"('cell', 33)",0,0,2,0,0,4,1,0
"('cell', 500)",0,0,0,1,1,0,1,0
"('cell', 879)",0,2,0,3,5,0,13,0
"('cell', 730)",0,1,0,6,4,4,17,0
"('cell', 975)",0,0,0,2,0,0,7,0
"('cell', 1001)",0,1,0,2,0,0,4,0
"('cell', 1000)",0,0,0,2,0,0,5,0
"('cell', 1004)",0,0,0,1,0,0,5,0
"('cell', 922)",2,0,0,1,1,3,5,0
"('cell', 926)",1,0,0,5,1,6,6,2
"('cell', 970)",0,0,0,2,0,0,9,0
"('cell', 995)",0,0,0,2,0,0,7,0
"('cell', 294)",4,1,0,6,3,2,3,0
"('cell', 304)",2,2,0,3,2,1,2,0
"('cell', 348)",1,1,0,6,3,10,10,2
"('cell', 231)",3,0,0,2,5,1,7,2
"('cell', 855)",0,0,0,2,10,3,3,1
"('cell', 92)",0,1,1,2,0,0,2,0
"('cell', 140)",0,1,1,2,0,0,3,0
"('cell', 34)",0,1,1,1,0,0,2,0
"('cell', 502)",0,0,0,1,1,0,1,0
"('cell', 1)",0,0,1,1,2,0,0,0
"('cell', 5)",0,0,1,0,1,0,0,0
"('cell', 31)",0,0,1,0,2,0,0,0
"('cell', 14)",0,0,1,1,2,0,0,0
"('cell', 7)",0,0,1,0,2,0,0,0
"('cell', 316)",2,1,0,2,1,1,0,0
"('cell', 165)",2,0,0,0,3,0,5,0
"('cell', 211)",2,0,0,0,4,1,7,0
"('cell', 124)",2,0,1,0,2,0,2,0
"('cell', 41)",0,1,1,6,0,4,2,0
"('cell', 10)",0,1,1,6,0,4,2,0
"('cell', 64)",0,0,1,4,0,4,2,0
"('cell', 190)",0,0,0,1,0,0,0,0
"('cell', 181)",0,0,0,2,0,1,1,0
"('cell', 51)",0,1,1,6,0,2,2,0
"('cell', 45)",0,1,1,6,0,3,2,0
"('cell', 908)",0,0,0,2,0,0,6,0
"('cell', 640)",1,0,0,2,4,0,9,0
"('cell', 671)",1,0,0,3,4,0,10,0
"('cell', 703)",0,0,0,2,3,0,10,0
"('cell', 783)",0,0,0,2,1,0,12,0
"('cell', 798)",0,0,0,3,1,0,13,0
"('cell', 347)",2,2,0,1,2,0,1,1
"('cell', 327)",2,2,0,1,2,1,0,1
"('cell', 708)",2,1,0,9,6,3,21,1
"('cell', 765)",0,0,0,7,6,0,15,0
"('cell', 971)",0,1,0,3,1,0,5,0
"('cell', 977)",0,0,0,2,0,0,6,0
"('cell', 985)",0,1,0,2,0,0,5,0
"('cell', 960)",0,1,0,4,3,0,6,0
"('cell', 284)",3,1,0,3,1,1,3,0
"('cell', 780)",1,2,0,9,0,2,21,0
"('cell', 882)",0,0,0,2,9,1,3,0
"('cell', 315)",1,1,0,6,2,8,9,0
"('cell', 322)",0,0,0,3,0,1,3,0
"('cell', 562)",1,0,0,6,0,3,7,0
"('cell', 451)",1,0,0,3,0,3,6,3
"('cell', 493)",1,0,0,3,0,2,11,4
"('cell', 107)",2,4,0,4,3,2,6,0
"('cell', 564)",1,0,0,5,4,2,9,0
"('cell', 668)",1,0,0,7,3,0,12,0
"('cell', 133)",0,1,0,4,0,3,0,0
"('cell', 397)",1,2,0,3,2,1,3,2
"('cell', 374)",2,2,0,2,2,0,2,1
"('cell', 345)",1,2,0,2,0,1,0,0
"('cell', 324)",0,0,0,1,0,0,0,0
"('cell', 289)",2,1,0,2,0,1,1,0
"('cell', 333)",2,1,0,2,1,1,0,0
"('cell', 361)",1,2,0,3,1,0,0,1
"('cell', 351)",1,2,0,2,1,0,0,0
"('cell', 389)",0,0,0,1,0,0,0,0
"('cell', 248)",3,0,0,1,3,3,9,0
"('cell', 174)",2,0,1,0,3,0,5,0
"('cell', 196)",2,0,0,0,2,1,5,0
"('cell', 180)",2,0,0,0,2,0,2,0
"('cell', 192)",2,0,0,0,3,1,6,0
"('cell', 168)",0,0,0,0,1,0,0,0
"('cell', 173)",0,0,0,0,2,0,2,0
"('cell', 160)",0,0,0,0,1,0,0,0
"('cell', 146)",0,0,1,0,2,0,1,0
"('cell', 9)",0,1,1,1,0,4,2,0
"('cell', 17)",0,1,1,5,0,4,2,0
"('cell', 4)",0,1,2,1,0,3,2,0
"('cell', 46)",0,0,1,0,1,2,1,0
"('cell', 178)",0,0,0,1,0,0,1,0
"('cell', 135)",0,0,1,2,0,1,1,0
"('cell', 167)",0,0,1,2,0,1,1,0
"('cell', 123)",0,0,1,0,0,0,0,0
"('cell', 159)",0,0,0,1,0,1,1,0
"('cell', 149)",0,0,1,0,0,0,0,0
"('cell', 862)",0,0,0,3,1,0,11,0
"('cell', 895)",0,0,0,3,1,0,7,0
"('cell', 754)",0,0,0,2,2,0,13,0
"('cell', 864)",0,0,0,4,1,0,14,0
"('cell', 560)",0,1,0,7,2,5,13,1
