,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 523)",0,0,0,0,3,0,0,0
"('cell', 806)",0,0,1,0,1,0,0,0
"('cell', 1197)",0,0,0,3,0,0,6,0
"('cell', 1879)",0,0,1,0,0,1,0,0
"('cell', 1893)",0,0,0,0,0,1,1,0
"('cell', 1868)",0,0,1,0,0,1,0,0
"('cell', 1867)",0,0,1,0,0,1,1,0
"('cell', 1840)",1,0,1,0,0,1,2,0
"('cell', 1842)",0,0,1,0,0,1,1,0
"('cell', 1805)",0,0,1,3,0,1,2,0
"('cell', 1821)",2,0,1,3,0,1,2,0
"('cell', 1811)",0,0,1,1,0,1,1,0
"('cell', 1797)",2,0,1,7,0,1,2,0
"('cell', 949)",0,0,0,0,0,0,1,0
"('cell', 1090)",0,0,2,0,0,0,0,0
"('cell', 1028)",0,0,1,2,1,0,2,0
"('cell', 831)",2,0,0,0,0,0,1,0
"('cell', 247)",0,1,1,5,0,0,7,0
"('cell', 235)",0,1,1,8,0,0,12,0
"('cell', 860)",0,0,0,0,2,0,0,0
"('cell', 891)",0,0,0,0,2,0,0,0
"('cell', 789)",0,0,0,0,1,0,0,0
"('cell', 835)",0,0,0,0,1,0,0,0
"('cell', 902)",0,0,0,0,2,0,0,0
"('cell', 886)",0,0,0,0,2,0,0,0
"('cell', 1303)",1,0,0,0,3,0,1,0
"('cell', 1279)",0,0,0,0,3,0,0,0
"('cell', 1248)",0,0,0,0,3,0,0,0
"('cell', 1048)",0,0,0,0,1,0,0,0
"('cell', 1042)",0,0,0,0,1,0,0,0
"('cell', 927)",0,0,0,0,2,0,0,0
"('cell', 946)",0,0,0,0,3,0,0,0
"('cell', 1000)",0,0,0,0,2,0,0,0
"('cell', 1096)",0,0,0,0,1,0,0,0
"('cell', 1150)",0,0,0,1,0,0,3,0
"('cell', 1922)",0,0,0,0,0,1,0,0
"('cell', 1874)",0,0,1,0,0,0,0,0
"('cell', 1833)",0,0,1,0,0,0,0,0
"('cell', 1899)",0,0,1,0,0,0,0,0
"('cell', 1884)",0,0,1,0,0,0,0,0
"('cell', 1855)",0,0,1,0,0,0,0,0
"('cell', 1810)",0,0,1,1,0,0,0,0
"('cell', 1787)",1,0,1,5,0,1,1,0
"('cell', 1771)",1,0,1,8,0,1,2,0
"('cell', 1694)",3,0,1,6,0,1,4,0
"('cell', 1998)",0,0,0,0,1,0,1,0
"('cell', 1856)",0,0,1,0,0,0,0,0
"('cell', 1830)",1,0,2,2,0,0,0,0
"('cell', 1815)",1,0,1,2,0,0,0,0
"('cell', 986)",0,0,0,0,0,0,1,0
"('cell', 1130)",0,0,2,2,1,0,1,0
"('cell', 1086)",0,0,2,0,1,0,0,0
"('cell', 1102)",0,0,2,0,0,0,0,0
"('cell', 1074)",0,0,1,0,0,0,0,0
"('cell', 977)",0,0,0,0,0,0,2,0
"('cell', 1039)",0,0,1,0,1,0,0,0
"('cell', 1071)",0,0,1,0,0,0,0,0
"('cell', 311)",0,1,1,3,0,0,6,0
"('cell', 294)",0,1,1,2,0,0,6,0
"('cell', 241)",0,0,1,4,0,0,3,0
"('cell', 295)",0,1,1,7,0,0,12,0
"('cell', 167)",0,1,1,6,0,0,8,0
"('cell', 143)",0,0,0,0,1,0,0,0
"('cell', 545)",0,0,0,0,3,0,0,0
"('cell', 727)",0,0,0,0,3,0,0,0
"('cell', 705)",0,0,0,0,4,0,0,0
"('cell', 679)",0,0,0,0,4,0,0,0
"('cell', 696)",0,0,0,0,3,0,0,0
"('cell', 562)",0,0,0,0,3,0,0,0
"('cell', 539)",0,0,0,0,1,0,0,0
"('cell', 746)",0,0,0,0,2,0,0,0
"('cell', 591)",0,0,0,0,2,0,0,0
"('cell', 584)",0,0,0,0,1,0,0,0
"('cell', 601)",0,0,0,0,1,0,0,0
"('cell', 563)",0,0,0,0,1,0,0,0
"('cell', 749)",0,0,0,0,2,0,0,0
"('cell', 853)",0,0,0,0,2,0,0,0
"('cell', 903)",0,0,0,0,2,0,0,0
"('cell', 882)",0,0,0,0,2,0,0,0
"('cell', 846)",0,0,0,0,2,0,0,0
