,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1457)",0,4,0,1,0,0,0,4
"('cell', 1622)",0,3,0,4,1,0,1,6
"('cell', 1573)",0,3,0,0,1,0,0,3
"('cell', 1555)",0,3,0,0,1,0,0,4
"('cell', 1590)",0,1,0,4,0,0,2,6
"('cell', 1603)",0,1,0,4,0,0,1,6
"('cell', 1654)",0,2,0,2,1,0,0,4
"('cell', 1621)",0,1,0,4,1,0,1,6
"('cell', 1481)",0,4,0,2,1,0,0,5
"('cell', 210)",0,0,0,1,0,0,1,2
"('cell', 28)",0,3,0,3,4,0,3,1
"('cell', 59)",0,0,0,0,2,0,0,1
"('cell', 98)",0,0,0,0,0,0,0,2
"('cell', 1588)",0,0,1,2,0,0,1,4
"('cell', 1485)",0,0,1,0,1,0,0,4
"('cell', 1524)",0,1,1,0,3,0,0,7
"('cell', 741)",0,0,0,3,1,0,0,7
"('cell', 767)",0,0,0,3,1,0,0,6
"('cell', 784)",0,0,0,3,1,0,0,10
"('cell', 809)",0,0,0,3,1,0,0,6
"('cell', 181)",0,0,1,1,0,0,3,2
"('cell', 529)",0,0,0,2,1,0,1,3
"('cell', 456)",0,0,0,2,1,0,1,4
"('cell', 429)",0,0,0,1,1,0,0,5
"('cell', 463)",0,0,0,2,1,0,1,4
"('cell', 506)",0,0,0,2,1,0,1,4
"('cell', 113)",0,2,0,0,2,2,0,2
"('cell', 123)",0,2,0,1,4,2,1,4
"('cell', 84)",0,1,0,0,5,0,0,2
"('cell', 58)",0,4,0,4,5,3,4,1
"('cell', 50)",0,3,0,3,5,0,3,0
"('cell', 111)",0,1,0,0,2,0,0,2
"('cell', 971)",0,1,1,2,0,3,3,1
"('cell', 1737)",1,0,0,2,6,0,0,1
"('cell', 1675)",0,0,0,1,1,0,0,3
"('cell', 1505)",0,1,1,0,3,0,3,4
"('cell', 1479)",0,0,3,0,1,0,0,4
"('cell', 1638)",0,0,1,1,3,0,0,4
"('cell', 1608)",0,0,1,2,4,0,0,5
"('cell', 1648)",0,0,1,2,6,0,0,3
"('cell', 1067)",0,3,1,5,0,8,8,1
"('cell', 1014)",0,1,1,2,0,3,3,0
"('cell', 1047)",0,0,1,1,0,0,2,0
"('cell', 1095)",0,2,1,3,1,8,12,3
"('cell', 14)",0,0,2,3,0,0,0,4
"('cell', 66)",1,2,0,2,0,1,7,6
"('cell', 35)",0,2,0,4,0,1,7,5
"('cell', 876)",1,1,0,5,3,0,2,4
"('cell', 930)",1,3,0,4,2,0,3,2
"('cell', 845)",1,0,0,6,3,0,3,5
"('cell', 630)",0,0,0,1,1,0,1,3
"('cell', 581)",0,0,0,2,1,0,1,3
"('cell', 681)",0,0,0,6,3,0,2,4
"('cell', 661)",0,0,0,4,2,0,1,4
"('cell', 688)",0,0,0,4,3,0,1,3
"('cell', 396)",0,0,0,1,0,0,0,6
"('cell', 791)",0,0,0,6,2,0,2,3
"('cell', 752)",0,0,0,6,3,0,2,3
"('cell', 789)",0,0,0,7,5,0,3,3
"('cell', 799)",0,0,0,7,2,0,3,3
"('cell', 1195)",0,0,0,2,0,0,0,7
"('cell', 209)",0,2,0,1,2,4,4,7
"('cell', 124)",0,3,0,3,5,5,4,7
"('cell', 144)",0,1,0,1,5,2,3,6
"('cell', 122)",0,2,0,2,5,2,3,3
"('cell', 1410)",1,4,0,1,0,0,1,3
"('cell', 1383)",0,2,0,0,0,0,0,0
"('cell', 1412)",0,2,0,0,0,0,0,0
"('cell', 1424)",0,4,0,1,0,0,0,2
"('cell', 556)",0,0,0,0,2,1,0,2
"('cell', 411)",0,6,0,1,0,3,6,3
"('cell', 353)",0,4,0,1,0,2,5,6
"('cell', 376)",0,5,0,1,0,3,6,4
"('cell', 351)",0,5,0,1,0,3,6,4
"('cell', 1670)",1,0,0,2,6,0,0,3
"('cell', 1563)",1,0,1,1,1,0,0,4
"('cell', 1510)",1,0,1,0,1,0,0,5
"('cell', 1495)",0,1,1,0,3,0,0,5
"('cell', 1522)",1,0,2,0,1,0,0,6
"('cell', 1501)",1,0,2,0,1,0,0,6
"('cell', 1506)",1,0,1,0,1,0,0,6
"('cell', 1579)",0,4,0,4,0,0,2,6
"('cell', 1571)",0,3,0,4,0,0,2,7
"('cell', 1665)",1,0,1,2,6,0,0,2
"('cell', 1727)",0,0,0,2,6,0,0,0
"('cell', 1147)",0,0,1,3,3,0,4,0
"('cell', 1080)",0,2,1,4,2,4,4,0
"('cell', 1108)",0,2,1,4,2,8,6,1
"('cell', 1160)",0,0,1,3,2,5,9,2
"('cell', 1475)",0,1,1,0,3,0,1,3
"('cell', 1520)",0,1,0,0,2,0,0,7
"('cell', 1499)",0,1,1,0,2,0,3,5
"('cell', 1421)",0,1,1,1,4,0,5,4
"('cell', 46)",0,0,2,3,0,0,2,5
"('cell', 71)",1,2,0,4,0,1,6,4
"('cell', 801)",0,0,0,3,1,0,0,3
"('cell', 985)",1,2,0,4,0,0,2,3
"('cell', 1236)",0,0,0,5,1,1,1,2
"('cell', 944)",0,0,0,0,0,0,0,8
"('cell', 978)",0,0,0,0,0,0,0,7
"('cell', 902)",0,0,0,0,1,0,0,8
"('cell', 889)",0,0,0,3,2,0,0,3
"('cell', 896)",0,0,0,1,1,0,0,6
