,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 32)",0,0,0,0,2,0,0,1
"('cell', 45)",0,5,0,0,2,0,0,2
"('cell', 50)",0,4,0,0,2,0,0,0
"('cell', 62)",0,2,0,0,2,0,0,0
"('cell', 1864)",0,5,9,1,0,4,3,1
"('cell', 2340)",0,3,0,0,0,0,0,0
"('cell', 503)",0,6,4,1,2,1,0,0
"('cell', 294)",0,2,0,0,1,1,1,0
"('cell', 306)",0,2,0,0,1,1,3,0
"('cell', 357)",0,4,0,2,1,1,3,0
"('cell', 326)",0,4,0,1,1,1,3,0
"('cell', 2357)",7,2,4,1,0,0,0,0
"('cell', 2333)",6,3,4,2,0,0,0,0
"('cell', 2354)",4,3,5,1,0,0,0,0
"('cell', 2351)",7,3,3,2,0,0,0,0
"('cell', 2191)",0,7,3,1,2,1,0,0
"('cell', 2297)",1,0,4,1,0,0,1,1
"('cell', 2116)",1,9,6,1,1,2,0,0
"('cell', 47)",0,0,0,0,2,0,0,2
"('cell', 21)",0,0,0,0,2,0,0,0
"('cell', 13)",0,1,0,0,0,0,0,0
"('cell', 151)",0,0,0,1,2,0,0,2
"('cell', 215)",0,1,0,1,1,0,0,2
"('cell', 174)",0,1,0,1,3,0,0,2
"('cell', 181)",0,0,0,1,2,0,0,2
"('cell', 317)",1,1,4,0,0,0,0,0
"('cell', 171)",0,0,0,1,3,0,0,2
"('cell', 90)",0,2,0,0,2,0,0,0
"('cell', 122)",0,1,0,0,0,0,0,0
"('cell', 2125)",0,4,8,1,0,1,2,0
"('cell', 411)",0,1,0,0,0,0,1,1
"('cell', 418)",0,1,0,0,0,0,0,0
"('cell', 420)",0,1,0,0,0,0,0,0
"('cell', 1957)",2,3,9,0,0,2,0,0
"('cell', 2166)",1,7,4,1,2,2,0,0
"('cell', 2331)",1,5,0,0,0,2,0,0
"('cell', 2345)",0,3,0,3,1,0,1,0
"('cell', 2153)",1,8,4,2,2,2,0,0
"('cell', 549)",0,1,6,0,0,0,0,0
"('cell', 584)",0,1,13,0,0,0,0,0
"('cell', 570)",0,1,7,0,0,0,0,0
"('cell', 612)",1,0,12,0,0,0,0,0
"('cell', 331)",0,0,2,0,0,0,0,0
"('cell', 323)",0,1,3,0,0,0,0,0
"('cell', 329)",0,1,3,0,0,0,0,0
"('cell', 359)",0,2,3,1,0,0,0,0
"('cell', 396)",0,3,1,1,0,0,0,0
"('cell', 384)",0,3,1,1,0,0,0,0
"('cell', 367)",1,3,2,1,0,0,0,0
"('cell', 336)",0,2,2,0,0,0,0,0
"('cell', 413)",1,3,1,3,0,1,0,0
"('cell', 346)",0,0,2,1,0,0,0,0
"('cell', 402)",0,0,2,2,0,1,0,0
"('cell', 577)",1,4,0,4,0,2,5,3
"('cell', 538)",1,4,0,2,0,2,5,3
"('cell', 619)",2,5,4,2,2,2,0,1
"('cell', 628)",0,7,3,1,0,0,2,0
"('cell', 853)",1,8,2,4,0,0,3,0
"('cell', 303)",0,3,0,1,1,1,2,0
"('cell', 309)",0,4,0,1,1,1,2,0
"('cell', 308)",0,3,0,1,1,1,2,0
"('cell', 293)",0,1,0,0,1,1,1,0
"('cell', 291)",0,1,0,1,1,1,1,0
"('cell', 2353)",1,1,5,1,0,0,0,0
"('cell', 2323)",0,1,4,1,0,0,0,0
