,src,tgt,distance
0,8,17,14.866068747318506
1,8,9,41.10960958218893
2,8,19,54.3415126767741
3,8,29,34.828149534535996
4,2414,2378,19.4164878389476
5,2414,2438,22.47220505424423
6,2414,2461,23.600847442411894
7,2748,2770,21.470910553583888
8,2748,2760,31.38470965295043
9,2748,2722,31.38470965295043
10,2748,2704,32.449961479175904
11,2748,2757,22.47220505424423
12,2748,2698,33.0
13,17,25,13.601470508735444
14,17,37,33.61547262794322
15,17,9,32.01562118716424
16,17,29,35.77708763999664
17,11,12,35.014282800023196
18,11,22,19.1049731745428
19,11,27,26.076809620810597
20,11,1,80.049984384758
21,33,30,18.027756377319946
22,33,12,29.410882339705484
23,33,22,19.849433241279208
24,33,52,23.345235059857504
25,33,44,25.45584412271571
26,30,20,32.01562118716424
27,30,12,28.460498941515414
28,30,52,27.784887978899608
29,30,28,23.021728866442675
30,12,22,25.553864678361276
31,12,20,34.713109915419565
32,22,27,28.160255680657446
33,22,44,33.37663853655727
34,52,44,22.561028345356956
35,52,248,30925.0
36,2778,2795,44.181444068749045
37,2778,2779,19.0
38,1779,2053,12938.0
39,1907,1937,38.897300677553446
40,1907,1932,15.556349186104045
41,1907,1965,26.076809620810597
42,1907,1730,6485.0
43,1937,1956,30.805843601498726
44,1937,1994,27.202941017470888
45,1937,1965,25.079872407968907
46,2670,2633,55.94640292279746
47,2670,2720,50.11985634456667
48,2670,2508,120.50726119201282
49,2670,2586,62.5859409132754
50,1932,1965,27.313000567495326
51,1932,1942,23.53720459187964
52,1932,1989,23.769728648009426
53,1666,1679,21.18962010041709
54,1666,1775,2165.0
55,1666,1734,16160.0
56,1557,1600,22.02271554554524
57,1557,1550,33.37663853655727
58,1557,1506,20.223748416156685
59,1506,1550,39.0
60,1506,1462,24.351591323771842
61,1506,1454,29.68164415931166
62,2274,2319,25.079872407968907
63,2274,2334,28.792360097775937
64,2274,2206,40.45985664828782
65,2274,2165,50.59644256269407
66,2274,2261,26.68332812825267
67,19,42,52.49761899362675
68,19,40,35.510561809129406
69,19,35,24.08318915758459
70,19,29,34.438350715445125
71,2263,2269,13.341664064126334
72,2263,2215,23.194827009486403
73,2263,2239,23.259406699226016
74,2263,2249,27.65863337187866
75,2263,2296,23.430749027719962
76,2269,2300,18.384776310850235
77,2269,2239,15.264337522473747
78,2269,2296,33.24154027718932
79,2269,2349,36.013886210738214
80,2215,2239,27.294688127912362
81,2215,2249,29.410882339705484
82,2215,2203,19.6468827043885
83,770,347,42365.0
84,2239,2300,26.476404589747453
85,2239,2219,19.313207915827967
86,2239,2203,18.681541692269406
87,2278,2249,24.413111231467404
88,2278,2311,16.278820596099706
89,2278,2296,29.832867780352597
90,2249,2202,35.608987629529715
91,2249,2296,22.847319317591726
92,2311,2335,26.570660511172846
93,2311,2389,35.84689665786984
94,2311,2361,42.485291572496
95,2311,2296,27.51363298439521
96,2296,2361,30.463092423455635
97,2296,2349,40.0
98,44,27,33.301651610693426
99,44,58,20.615528128088304
100,2349,2361,20.396078054371138
101,2349,2396,19.4164878389476
102,2349,2327,26.68332812825267
103,2349,2300,25.942243542145693
104,1673,1629,21.2602916254693
105,1673,1638,18.439088914585774
