,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 454)",5,1,0,1,1,1,13,4
"('cell', 2437)",1,0,0,3,2,0,0,0
"('cell', 2436)",0,0,0,1,1,0,0,0
"('cell', 1284)",1,0,0,1,0,2,2,0
"('cell', 2432)",2,1,0,3,2,2,0,0
"('cell', 2442)",1,1,0,3,1,1,3,0
"('cell', 2441)",1,1,0,3,1,1,3,0
"('cell', 2428)",0,0,0,1,1,0,0,0
"('cell', 1305)",6,1,0,2,0,1,7,1
"('cell', 1131)",2,4,1,6,3,5,2,0
"('cell', 669)",9,1,0,2,1,1,20,2
"('cell', 2080)",0,0,0,0,0,0,0,2
"('cell', 1413)",0,2,0,0,0,0,1,0
"('cell', 1751)",0,2,1,0,0,0,0,1
"('cell', 1380)",0,1,0,0,0,0,0,0
"('cell', 2353)",0,1,0,3,2,12,0,0
"('cell', 2438)",2,1,0,1,2,3,1,0
"('cell', 2443)",2,2,0,1,2,2,1,0
"('cell', 2367)",3,2,1,1,1,3,1,0
"('cell', 2420)",0,1,0,2,1,2,3,0
"('cell', 2416)",0,0,0,1,1,0,0,0
"('cell', 365)",3,1,0,1,1,1,6,5
"('cell', 1523)",1,1,1,1,0,0,2,1
"('cell', 964)",1,2,0,1,0,0,0,0
"('cell', 993)",1,0,0,6,0,0,0,0
"('cell', 1163)",2,4,1,2,2,5,2,0
"('cell', 1144)",4,4,1,6,2,5,2,1
"('cell', 1807)",0,4,0,1,7,0,0,0
"('cell', 1877)",0,0,0,0,0,0,0,2
"('cell', 2047)",0,0,0,0,0,0,0,2
"('cell', 2052)",0,0,0,0,0,0,0,2
"('cell', 2010)",0,0,0,0,0,0,0,2
"('cell', 2105)",0,0,0,0,0,0,0,1
"('cell', 2073)",0,0,0,0,0,0,0,2
"('cell', 1966)",0,0,0,0,0,0,0,2
"('cell', 2003)",0,0,0,0,0,0,0,2
"('cell', 1980)",0,0,0,0,0,0,0,2
"('cell', 1923)",0,0,0,0,0,0,0,2
"('cell', 2006)",1,4,1,3,0,2,2,1
"('cell', 1990)",1,4,0,2,0,0,2,0
"('cell', 2324)",2,2,1,0,1,1,1,0
"('cell', 2154)",0,0,1,0,0,0,0,1
"('cell', 2062)",0,0,1,0,0,0,0,0
"('cell', 1574)",0,2,2,0,1,0,0,0
"('cell', 1501)",0,2,2,0,1,0,0,0
"('cell', 1532)",0,3,2,0,1,0,0,0
"('cell', 1541)",0,3,2,0,1,0,0,0
"('cell', 1650)",0,2,1,0,1,0,0,0
"('cell', 1704)",0,2,1,0,0,0,0,0
"('cell', 1608)",0,2,1,0,1,0,0,0
"('cell', 1714)",0,1,1,0,0,0,0,0
"('cell', 1644)",0,1,1,0,0,0,0,0
"('cell', 1686)",0,1,1,0,0,0,0,0
"('cell', 1732)",0,1,1,0,0,0,0,0
"('cell', 1755)",0,2,1,0,0,0,0,1
"('cell', 1343)",1,0,0,1,0,2,0,0
"('cell', 1887)",0,1,1,0,0,0,0,0
"('cell', 1678)",0,2,1,0,1,0,0,0
"('cell', 1688)",0,2,0,0,1,0,0,0
"('cell', 1764)",0,2,1,1,0,0,0,0
"('cell', 2015)",0,0,0,0,0,0,0,2
"('cell', 1911)",0,0,1,0,0,0,0,2
"('cell', 2077)",0,0,1,0,0,0,0,2
"('cell', 1850)",0,0,1,0,0,0,0,2
"('cell', 2332)",3,2,1,0,1,2,1,0
"('cell', 2392)",0,0,0,2,1,2,0,0
"('cell', 2412)",0,0,0,2,1,0,0,0
"('cell', 2363)",0,1,0,3,1,7,0,0
"('cell', 2336)",0,1,1,3,1,7,0,0
"('cell', 2372)",3,1,0,1,1,7,1,0
"('cell', 2422)",0,0,0,3,2,0,0,0
"('cell', 2405)",0,0,0,2,1,2,0,0
"('cell', 2408)",1,0,0,3,2,7,0,0
"('cell', 2418)",2,0,0,3,2,4,0,0
"('cell', 2417)",1,0,0,3,2,4,0,0
"('cell', 2399)",0,1,0,3,2,8,0,0
"('cell', 2368)",1,1,0,3,2,11,0,0
"('cell', 2019)",0,5,0,3,1,0,0,0
"('cell', 1954)",0,4,1,1,1,0,0,0
"('cell', 1984)",0,4,1,1,2,0,0,0
"('cell', 2342)",3,1,0,3,1,15,1,0
"('cell', 2404)",1,2,0,4,1,2,2,0
"('cell', 2411)",1,1,0,2,1,1,1,0
"('cell', 2433)",1,2,0,3,1,1,2,0
"('cell', 2407)",1,2,0,3,2,3,3,0
"('cell', 2401)",1,2,0,4,1,2,3,0
"('cell', 2383)",1,2,0,3,1,2,3,0
"('cell', 2396)",0,2,0,2,1,3,2,0
"('cell', 2290)",0,0,0,1,0,0,0,0
"('cell', 2295)",0,0,1,1,0,1,0,0
"('cell', 2319)",0,0,1,2,0,2,0,0
"('cell', 2309)",0,1,0,1,0,0,0,0
"('cell', 2371)",0,0,0,2,1,2,0,0
"('cell', 2338)",0,0,0,2,0,2,0,0
"('cell', 2351)",0,0,0,2,1,2,0,0
"('cell', 2391)",0,0,0,1,0,0,0,0
"('cell', 2397)",0,0,0,2,1,0,0,0
"('cell', 2415)",0,0,0,1,0,0,0,0
"('cell', 2369)",0,0,0,2,0,0,0,0
"('cell', 2037)",0,2,2,1,1,0,0,0
"('cell', 1722)",4,1,0,5,0,4,6,1
"('cell', 1672)",2,0,1,3,0,3,2,1
"('cell', 1646)",3,0,0,6,0,1,3,1
"('cell', 1658)",7,0,0,7,0,1,7,1
"('cell', 1691)",4,1,0,5,0,1,6,1
"('cell', 994)",1,0,0,2,0,0,0,0
"('cell', 9)",0,2,0,4,0,5,4,2
"('cell', 4)",0,2,0,3,0,4,4,2
"('cell', 28)",0,2,0,4,1,5,6,2
"('cell', 916)",0,0,1,0,0,0,0,0
"('cell', 911)",0,0,1,0,0,0,0,0
"('cell', 1939)",0,3,0,1,4,0,0,0
"('cell', 1920)",0,2,0,1,2,0,0,0
"('cell', 1847)",0,4,0,1,4,0,0,0
"('cell', 1986)",0,1,1,1,1,0,0,0
"('cell', 1963)",0,2,1,1,1,0,0,0
"('cell', 1946)",0,2,0,2,3,0,0,0
"('cell', 1967)",0,2,0,2,1,0,0,0
"('cell', 2022)",0,0,1,2,0,0,0,0
"('cell', 1524)",0,2,2,0,0,0,1,1
"('cell', 1648)",0,3,2,1,9,0,0,0
"('cell', 1118)",5,5,3,7,6,4,2,0
"('cell', 1114)",7,11,2,8,8,2,1,0
"('cell', 1330)",4,1,0,8,0,1,4,1
"('cell', 1033)",1,0,0,5,0,1,0,0
"('cell', 1203)",1,2,0,5,0,0,7,0
"('cell', 1198)",2,3,2,6,1,1,6,0
"('cell', 1340)",0,0,3,0,6,0,0,0
"('cell', 1772)",0,1,1,0,0,0,0,0
"('cell', 1783)",0,1,1,0,0,0,0,0
"('cell', 1786)",0,1,0,0,0,0,0,2
"('cell', 1796)",0,1,1,0,0,0,0,1
"('cell', 1797)",0,1,1,1,0,0,0,0
"('cell', 1821)",0,1,1,1,0,0,0,0
"('cell', 1870)",0,0,0,0,0,0,0,2
"('cell', 1886)",0,0,0,0,0,0,0,2
"('cell', 1806)",0,1,0,0,0,0,0,2
"('cell', 1855)",0,0,0,0,0,0,0,2
"('cell', 1851)",0,1,0,0,0,0,0,2
"('cell', 1869)",0,1,0,0,0,0,0,2
"('cell', 1815)",0,2,0,0,0,0,0,2
"('cell', 1919)",0,0,0,0,0,0,0,2
"('cell', 1975)",0,0,0,0,0,0,0,2
"('cell', 1926)",0,0,0,0,0,0,0,2
"('cell', 1876)",0,1,0,0,0,0,0,2
"('cell', 1842)",0,1,1,1,0,0,0,0
"('cell', 1949)",1,2,0,3,1,1,3,0
"('cell', 1901)",0,3,0,2,1,0,2,0
"('cell', 1961)",0,3,0,2,1,0,2,0
"('cell', 1997)",1,3,1,4,2,3,3,1
"('cell', 1890)",0,1,1,0,0,0,0,0
"('cell', 1956)",0,1,1,0,0,0,0,0
"('cell', 1940)",0,3,1,1,0,0,0,0
"('cell', 1950)",0,3,1,0,0,0,0,0
"('cell', 1913)",0,3,1,0,0,0,0,0
"('cell', 2079)",1,3,2,4,0,2,2,1
"('cell', 2111)",3,2,2,4,0,5,2,1
"('cell', 2126)",3,1,2,2,0,3,2,1
"('cell', 2031)",1,5,1,2,0,0,2,0
"('cell', 1979)",0,3,1,1,0,0,1,0
"('cell', 1985)",0,3,1,0,0,0,0,0
"('cell', 2014)",0,1,0,0,0,0,0,0
"('cell', 1993)",0,1,1,0,0,0,0,0
"('cell', 1991)",0,2,1,0,0,0,0,0
"('cell', 2280)",0,0,1,0,0,0,0,0
"('cell', 2312)",2,2,1,0,0,0,0,0
"('cell', 2289)",0,0,1,0,0,0,0,0
"('cell', 2263)",0,1,1,0,0,0,0,0
"('cell', 2281)",0,0,1,0,0,0,0,0
"('cell', 2307)",3,2,1,1,0,0,1,0
"('cell', 2084)",0,1,0,0,0,0,0,0
"('cell', 2213)",0,0,1,0,0,0,0,0
"('cell', 2227)",1,0,1,0,0,0,0,0
"('cell', 1425)",0,2,1,0,0,0,1,0
"('cell', 1290)",0,3,2,1,0,1,1,0
"('cell', 1228)",1,1,0,2,0,2,4,0
"('cell', 1597)",0,2,1,0,0,0,0,0
"('cell', 1651)",0,0,1,0,0,0,0,0
"('cell', 1598)",0,0,1,0,0,0,0,0
"('cell', 1852)",0,0,0,0,0,0,0,1
"('cell', 1830)",0,0,1,0,0,0,0,1
"('cell', 1770)",0,1,0,0,1,0,1,0
"('cell', 1618)",0,2,2,0,1,0,0,0
"('cell', 1555)",0,3,2,0,1,0,0,0
"('cell', 1607)",0,2,2,0,1,0,0,0
"('cell', 1829)",0,2,0,0,0,0,0,2
"('cell', 1894)",0,1,0,0,0,0,0,2
"('cell', 1834)",0,2,0,0,0,0,0,2
"('cell', 1891)",0,0,0,0,0,0,0,2
"('cell', 1814)",0,2,1,0,0,0,0,2
"('cell', 1790)",0,2,0,0,0,0,0,0
"('cell', 449)",0,2,0,1,0,4,3,0
"('cell', 586)",0,5,0,1,0,8,6,0
"('cell', 423)",0,3,0,0,0,2,1,0
"('cell', 465)",0,2,0,0,0,4,2,0
"('cell', 394)",0,3,0,0,1,2,2,0
"('cell', 377)",0,2,0,0,1,2,2,0
"('cell', 200)",0,1,1,0,1,0,0,0
"('cell', 171)",1,1,1,2,1,0,0,0
"('cell', 2301)",0,1,1,2,0,5,0,0
"('cell', 2267)",0,1,1,2,0,1,0,0
"('cell', 2326)",0,1,1,4,2,12,0,0
"('cell', 2232)",0,1,1,4,1,11,0,0
"('cell', 2198)",0,3,1,4,1,4,0,0
"('cell', 2341)",2,2,0,3,1,16,1,0
"('cell', 2431)",1,0,0,1,0,1,1,0
"('cell', 2434)",1,0,0,1,0,1,0,0
"('cell', 2379)",1,2,0,3,1,2,2,0
"('cell', 2283)",0,0,0,1,0,0,0,0
"('cell', 2288)",0,1,0,1,1,0,0,0
"('cell', 2302)",0,1,0,1,1,0,0,0
"('cell', 2430)",0,0,0,1,0,1,0,0
"('cell', 2427)",0,0,0,1,0,0,0,0
"('cell', 2439)",1,0,0,1,0,1,0,0
"('cell', 2435)",0,0,0,0,1,0,0,0
"('cell', 2444)",1,0,0,1,0,1,1,0
"('cell', 2358)",0,1,0,1,0,0,0,0
"('cell', 2356)",1,2,0,2,1,1,2,0
"('cell', 1892)",0,5,1,3,2,0,0,0
"('cell', 1924)",0,4,1,3,2,0,0,0
