,CELL_ID,X,Y
513,514,278,481
522,523,258,484
555,556,254,511
984,985,228,810
1013,1014,229,826
1251,1252,318,975
632,633,282,566
668,669,292,593
779,780,218,662
31,32,1269,78
26,27,1244,61
1272,1273,325,989
1435,1436,369,1108
1417,1418,372,1096
1460,1461,366,1125
1453,1454,342,1121
878,879,1826,731
294,295,1683,311
329,330,1691,338
303,304,1700,321
571,572,1761,520
533,534,1732,500
557,558,1691,511
14,15,941,28
77,78,732,138
67,68,741,124
730,731,654,631
156,157,576,207
190,191,632,239
182,183,607,226
23,24,1319,56
17,18,1309,36
40,41,1252,88
34,35,1230,79
491,492,1714,466
334,335,933,343
933,934,1021,770
1722,1723,497,1332
1666,1667,457,1286
1488,1489,264,1140
1846,1847,657,1434
1616,1617,637,1247
1632,1633,615,1261
1600,1601,621,1236
1008,1009,1178,824
764,765,658,655
1416,1417,303,1095
1431,1432,292,1108
1321,1322,254,1030
1413,1414,317,1094
1303,1304,337,1016
943,944,662,776
944,945,686,780
1226,1227,1840,957
1301,1302,1784,1010
1268,1269,1815,986
1190,1191,1805,937
1239,1240,1793,964
1192,1193,1829,938
1223,1224,1822,956
1463,1464,1576,1126
604,605,1756,547
24,25,884,58
76,77,880,139
57,58,884,110
60,61,917,114
66,67,760,122
141,142,648,191
81,82,717,144
226,227,639,263
32,33,1372,76
29,30,1346,65
25,26,1364,60
47,48,1367,97
28,29,1331,66
191,192,1549,237
192,193,1581,237
186,187,1526,234
224,225,1573,260
353,354,1691,358
221,222,1661,257
165,166,1605,216
255,256,1633,283
234,235,1646,267
254,255,1655,281
283,284,1638,307
215,216,1634,253
203,204,1616,244
22,23,984,55
46,47,1231,98
11,12,1206,20
7,8,1193,8
30,31,1182,67
33,34,1207,79
44,45,1183,94
1022,1023,1336,833
970,971,1191,801
399,400,1707,398
426,427,1726,418
373,374,1690,379
367,368,1716,373
521,522,1696,484
484,485,1678,462
458,459,1649,446
942,943,938,778
1695,1696,515,1310
1676,1677,606,1293
1123,1124,955,901
1837,1838,1001,1426
947,948,1028,785
975,976,1012,803
983,984,1073,809
1019,1020,1031,829
973,974,1038,802
746,747,697,639
940,941,967,777
915,916,999,759
1015,1016,649,826
972,973,655,801
1254,1255,1758,976
1296,1297,1758,1007
1292,1293,1729,1005
1255,1256,1781,976
1357,1358,1724,1056
1385,1386,1756,1074
1322,1323,1727,1030
1328,1329,1696,1032
1332,1333,1767,1037
1452,1453,1603,1121
1392,1393,1734,1078
1111,1112,1819,892
1144,1145,1821,918
1107,1108,1838,890
1139,1140,1758,907
1135,1136,1793,907
1183,1184,1765,935
1525,1526,1639,1165
1492,1493,1657,1143
1794,1795,1401,1393
1845,1846,1351,1433
1391,1392,1630,1077
1368,1369,1648,1060
1470,1471,1628,1126
1030,1031,1635,839
1058,1059,1351,859
1809,1810,946,1408
1836,1837,945,1429
1852,1853,957,1435
637,638,1736,569
585,586,1711,536
824,825,1830,691
631,632,1786,564
618,619,1774,556
602,603,1786,542
677,678,1807,599
660,661,1812,587
659,660,1786,586
36,37,960,81
238,239,850,270
307,308,843,318
173,174,839,220
51,52,809,103
42,43,855,93
39,40,835,85
64,65,819,124
500,501,601,471
249,250,753,278
244,245,728,273
361,362,727,365
336,337,734,339
297,298,745,315
341,342,803,349
281,282,794,302
295,296,814,312
327,328,700,337
227,228,600,264
222,223,621,256
197,198,598,243
492,493,567,469
499,500,354,472
93,94,1440,156
85,86,1305,145
48,49,1392,98
72,73,1447,133
61,62,1406,115
277,278,1616,299
260,261,1593,287
118,119,1193,173
68,69,1151,124
103,104,1152,160
1056,1057,1332,856
934,935,1310,769
961,962,1296,796
548,549,1658,506
488,489,1659,465
337,338,888,345
384,385,921,387
351,352,919,359
802,803,1032,677
829,830,1032,697
798,799,1048,675
774,775,1062,661
1369,1370,930,1064
1346,1347,929,1043
1273,1274,893,989
1237,1238,866,966
1243,1244,886,969
1538,1539,660,1187
1559,1560,641,1202
1571,1572,657,1215
1539,1540,677,1188
1507,1508,687,1155
1489,1490,674,1138
1528,1529,684,1173
1524,1525,659,1166
1074,1075,967,868
1104,1105,966,890
1042,1043,930,848
1116,1117,987,894
1018,1019,1005,830
1185,1186,1028,935
1081,1082,1039,874
1106,1107,1035,890
1091,1092,1061,880
1079,1080,1024,870
1062,1063,1059,861
1159,1160,1018,922
1295,1296,949,1008
1122,1123,842,899
1145,1146,946,914
1191,1192,916,937
1093,1094,929,882
1077,1078,901,869
1140,1141,899,910
1118,1119,939,896
920,921,1092,763
797,798,663,677
849,850,658,713
820,821,743,687
761,762,953,653
716,717,999,623
724,725,1037,628
748,749,1056,641
1258,1259,623,980
1027,1028,694,836
1061,1062,697,859
1039,1040,669,847
1014,1015,671,825
1199,1200,637,941
1236,1237,629,966
1217,1218,613,954
1163,1164,610,923
1156,1157,676,922
1083,1084,684,875
927,928,914,769
1415,1416,1693,1095
1426,1427,1711,1099
1371,1372,1690,1067
1412,1413,1653,1094
1440,1441,1677,1109
1790,1791,1541,1387
1747,1748,1514,1352
1768,1769,1543,1369
1770,1771,1559,1370
1648,1649,1564,1272
1712,1713,1538,1323
1834,1835,1372,1429
1791,1792,1379,1388
1816,1817,1349,1409
1652,1653,1534,1274
1658,1659,1486,1280
1633,1634,1490,1259
1646,1647,1510,1270
1717,1718,1470,1326
1684,1685,1457,1300
1711,1712,1499,1324
1682,1683,1489,1300
1604,1605,1489,1238
1628,1629,1463,1257
1459,1460,1482,1123
1443,1444,1518,1111
1025,1026,1367,835
1010,1011,1479,824
1060,1061,1449,859
1674,1675,660,1293
1656,1657,628,1280
1823,1824,663,1414
1787,1788,662,1388
1180,1181,1061,932
1160,1161,1050,920
1481,1482,1355,1136
601,602,1668,543
639,640,1708,570
754,755,1814,645
780,781,1819,664
132,133,907,186
261,262,910,287
71,72,804,133
140,141,840,193
219,220,724,255
354,355,901,361
416,417,848,412
431,432,918,421
438,439,889,426
565,566,609,516
537,538,605,498
714,715,707,623
640,641,778,572
534,535,762,498
591,592,818,537
568,569,744,521
376,377,612,382
311,312,649,325
313,314,675,326
356,357,705,361
267,268,622,291
246,247,617,276
248,249,634,279
306,307,626,321
321,322,603,332
247,248,582,278
258,259,675,285
240,241,702,272
223,224,690,259
80,81,1418,142
127,128,1358,180
922,923,1366,762
969,970,1484,796
242,243,1216,271
900,901,1332,749
769,770,1252,659
840,841,1249,704
317,318,1226,330
256,257,1237,286
275,276,1329,295
65,66,1196,123
59,60,1219,114
56,57,1199,109
84,85,1204,145
75,76,1165,135
58,59,1166,111
315,316,1071,327
1038,1039,1313,847
977,978,1221,804
965,966,1258,795
968,969,1277,796
925,926,1730,764
616,617,1639,556
641,642,1665,570
617,618,1654,556
575,576,1640,527
606,607,1619,550
899,900,907,749
424,425,940,418
377,378,941,382
510,511,970,480
323,324,998,336
756,757,995,648
672,673,947,595
1454,1455,655,1121
1540,1541,805,1187
1472,1473,703,1133
1510,1511,709,1158
1289,1290,877,1003
1702,1703,628,1315
1706,1707,602,1320
1736,1737,598,1343
1733,1734,618,1342
1202,1203,1039,945
1241,1242,1022,968
1260,1261,1035,980
1229,1230,919,962
1276,1277,937,992
1200,1201,933,944
1284,1285,967,996
1153,1154,840,920
1323,1324,830,1030
1788,1789,962,1386
1819,1820,978,1414
1831,1832,1033,1424
1505,1506,898,1154
1465,1466,920,1125
1483,1484,933,1139
1494,1495,951,1145
1534,1535,912,1179
837,838,698,701
791,792,694,671
806,807,718,682
827,828,678,694
869,870,677,729
566,567,1018,518
596,597,974,541
646,647,967,575
682,683,982,600
699,700,1087,612
1383,1384,673,1075
1363,1364,668,1060
1410,1411,663,1094
1394,1395,648,1079
1429,1430,641,1103
1464,1465,627,1128
1233,1234,649,965
1213,1214,675,952
1285,1286,736,998
1278,1279,759,997
1147,1148,715,916
1189,1190,745,936
1193,1194,720,938
1148,1149,692,917
1112,1113,692,894
1096,1097,645,883
1117,1118,673,896
1068,1069,657,866
1142,1143,651,913
1101,1102,620,887
1129,1130,616,904
872,873,700,727
855,856,720,718
847,848,738,711
850,851,755,713
1783,1784,1524,1381
1827,1828,1510,1422
1802,1803,1531,1403
1765,1766,1413,1367
1754,1755,1432,1357
1798,1799,1259,1399
1829,1830,1257,1423
1804,1805,1294,1402
1661,1662,1439,1278
1697,1698,1310,1311
1720,1721,1336,1328
1732,1733,1381,1336
1705,1706,1387,1319
1550,1551,1208,1194
1486,1487,1429,1137
1482,1483,1457,1141
1502,1503,1477,1152
1490,1491,1504,1140
1537,1538,1479,1182
1531,1532,1531,1176
1592,1593,1520,1232
1549,1550,1511,1193
1609,1610,1547,1240
1523,1524,1511,1163
1503,1504,1527,1152
1487,1488,1548,1139
1504,1505,1608,1152
936,937,1512,774
957,958,1499,792
905,906,1526,752
985,986,1392,812
1001,1002,1367,820
1070,1071,1402,865
1100,1101,1388,887
1048,1049,1423,854
1109,1110,1463,891
1125,1126,1363,900
1108,1109,1346,890
1114,1115,1326,895
1446,1447,1452,1117
1314,1315,1485,1022
1822,1823,916,1413
1761,1762,772,1366
1726,1727,654,1333
1796,1797,706,1395
1821,1822,703,1414
1792,1793,724,1390
1780,1781,688,1381
1811,1812,684,1412
1779,1780,624,1383
1757,1758,622,1362
1769,1770,657,1369
1793,1794,647,1392
1759,1760,600,1365
1810,1811,646,1410
1471,1472,1412,1128
1310,1311,1025,1018
1287,1288,1006,999
1286,1287,1032,998
1466,1467,992,1126
1476,1477,968,1132
1495,1496,978,1143
1438,1439,994,1110
1356,1357,1011,1053
1366,1367,1203,1061
1375,1376,1181,1068
1305,1306,1052,1014
1351,1352,1063,1051
1418,1419,1221,1093
1389,1390,1211,1077
1419,1420,1195,1098
1344,1345,1242,1043
1376,1377,1236,1070
1411,1412,1355,1094
49,50,960,102
157,158,695,207
124,125,697,178
147,148,704,201
170,171,684,219
187,188,703,236
588,589,649,535
549,550,638,508
508,509,628,477
776,777,795,661
801,802,866,678
812,813,837,682
751,752,842,645
752,753,810,646
721,722,796,626
664,665,705,588
690,691,695,605
592,593,703,541
612,613,636,558
697,698,662,611
711,712,750,619
702,703,725,618
755,756,745,648
678,679,748,598
737,738,773,637
698,699,775,609
648,649,946,578
590,591,956,536
569,570,954,520
402,403,671,403
374,375,688,378
418,419,620,415
398,399,602,399
445,446,622,432
440,441,637,427
419,420,648,415
365,366,630,370
355,356,677,362
372,373,665,377
381,382,645,385
430,431,776,422
450,451,801,437
427,428,818,416
382,383,789,386
396,397,760,392
523,524,738,486
467,468,779,451
501,502,757,472
486,487,737,465
151,152,1465,203
171,172,1488,220
213,214,1488,253
108,109,1427,167
122,123,1455,174
154,155,1435,207
120,121,1380,174
117,118,1522,168
128,129,1478,180
263,264,1436,288
220,221,1430,258
86,87,1337,144
96,97,1370,157
826,827,1185,694
858,859,1179,716
813,814,1170,685
788,789,1224,668
923,924,1497,765
207,208,1381,248
245,246,1377,275
251,252,1403,279
691,692,1326,606
512,513,1639,478
563,564,1609,513
553,554,1632,507
326,327,1626,335
584,585,1566,531
562,563,1589,514
626,627,1575,560
611,612,1597,553
280,281,1308,302
309,310,1054,323
324,325,1036,334
293,294,1111,311
344,345,1036,353
1006,1007,1252,819
762,763,1572,654
819,820,1538,688
663,664,1541,589
675,676,1523,599
609,610,1548,551
728,729,1561,629
670,671,1563,592
385,386,961,386
362,363,959,366
342,343,1018,350
739,740,1265,636
742,743,1231,637
422,423,997,417
1401,1402,684,1084
1447,1448,685,1114
1449,1450,715,1117
1414,1415,721,1095
1402,1403,700,1085
1341,1342,683,1042
1445,1446,752,1112
1428,1429,737,1102
1455,1456,735,1124
