,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1243)",0,1,0,0,15,1,1,0
"('cell', 1279)",0,2,0,0,15,2,2,0
"('cell', 1968)",0,0,0,0,3,0,0,0
"('cell', 2067)",0,1,0,0,5,0,0,0
"('cell', 1089)",6,0,0,2,0,3,11,3
"('cell', 743)",4,0,0,2,0,4,7,3
"('cell', 1432)",4,2,0,4,1,3,7,1
"('cell', 1534)",2,2,0,5,4,1,7,1
"('cell', 563)",2,2,0,2,0,1,3,2
"('cell', 492)",0,2,0,2,0,1,1,0
"('cell', 508)",0,4,0,2,0,1,2,0
"('cell', 1618)",0,2,0,4,7,1,5,0
"('cell', 49)",0,2,0,0,0,0,0,1
"('cell', 24)",1,1,0,0,0,0,0,1
"('cell', 540)",2,3,0,2,0,1,2,2
"('cell', 657)",3,1,0,2,0,2,5,3
"('cell', 258)",0,3,0,0,0,0,0,0
"('cell', 230)",0,3,0,0,0,0,0,0
"('cell', 909)",5,3,0,5,0,4,8,2
"('cell', 883)",9,4,0,7,1,3,12,2
"('cell', 215)",0,2,0,3,1,2,14,1
"('cell', 205)",1,1,0,3,1,2,17,1
"('cell', 1722)",0,0,0,0,4,0,0,0
"('cell', 1986)",1,2,0,1,0,2,2,0
"('cell', 1682)",0,0,0,3,4,0,1,0
"('cell', 433)",3,1,0,5,0,1,20,1
"('cell', 738)",3,1,0,3,0,5,9,3
"('cell', 771)",3,1,0,2,0,4,9,3
"('cell', 724)",3,1,0,2,0,3,4,3
"('cell', 1753)",0,0,0,4,10,0,1,1
"('cell', 1819)",0,0,0,1,7,0,0,2
"('cell', 1889)",0,0,0,0,11,0,0,2
"('cell', 1437)",3,4,0,8,17,1,1,0
"('cell', 64)",0,1,0,0,0,0,0,1
"('cell', 79)",1,1,0,0,0,1,1,1
"('cell', 58)",1,1,0,0,0,1,1,1
"('cell', 168)",2,3,0,2,0,1,2,0
"('cell', 238)",0,4,0,2,0,1,1,0
"('cell', 235)",0,5,0,0,0,0,0,0
"('cell', 63)",2,1,0,0,0,3,3,1
"('cell', 338)",4,6,0,1,0,0,3,0
"('cell', 270)",1,4,0,2,0,1,2,0
"('cell', 259)",2,3,0,3,0,2,2,1
"('cell', 290)",1,6,0,0,0,0,2,0
"('cell', 283)",0,5,0,0,0,0,0,0
"('cell', 327)",1,5,0,1,0,0,2,0
"('cell', 542)",4,3,0,3,0,4,8,0
"('cell', 541)",1,2,0,2,0,2,2,1
"('cell', 512)",1,1,0,3,0,1,2,0
"('cell', 531)",1,2,0,3,0,2,2,1
"('cell', 607)",2,4,0,5,0,8,14,1
"('cell', 667)",3,4,0,4,0,7,10,2
"('cell', 376)",4,5,0,2,0,0,3,0
"('cell', 367)",5,6,0,2,0,0,4,0
"('cell', 344)",3,5,0,1,0,0,2,0
"('cell', 954)",2,1,1,5,2,8,10,4
"('cell', 643)",2,3,1,4,0,6,16,2
"('cell', 669)",4,2,1,5,0,10,21,4
"('cell', 125)",1,1,0,3,0,1,17,1
"('cell', 106)",1,1,0,3,0,1,15,1
"('cell', 32)",1,1,0,2,0,1,10,2
"('cell', 418)",3,2,0,3,1,3,17,0
"('cell', 371)",2,2,0,3,2,3,18,0
"('cell', 317)",2,1,0,2,1,2,18,0
"('cell', 1624)",0,1,0,6,2,0,3,1
"('cell', 1622)",1,2,0,6,0,0,2,0
"('cell', 1654)",1,2,0,6,0,0,2,0
"('cell', 1596)",0,1,0,2,4,0,0,0
"('cell', 1584)",0,1,0,6,3,0,0,1
"('cell', 1603)",0,1,0,2,4,0,0,0
"('cell', 1581)",0,1,0,7,2,0,2,1
"('cell', 1671)",0,1,0,2,0,0,1,0
"('cell', 1658)",0,1,0,6,0,0,2,0
"('cell', 1699)",0,1,0,3,1,0,2,0
"('cell', 1706)",0,0,0,0,1,0,1,0
"('cell', 1672)",0,1,0,2,0,0,0,0
"('cell', 1621)",0,1,0,5,0,0,1,0
"('cell', 1608)",0,1,0,5,0,0,0,0
"('cell', 1607)",0,1,0,5,2,0,0,0
"('cell', 1628)",0,1,0,1,2,0,0,0
"('cell', 1679)",0,0,0,0,1,0,0,0
"('cell', 1717)",0,0,0,0,3,0,0,0
"('cell', 1663)",0,0,0,0,1,0,0,0
"('cell', 1694)",0,0,0,0,1,0,0,0
"('cell', 1653)",0,1,0,2,0,0,0,0
"('cell', 1357)",10,4,0,7,10,0,3,0
"('cell', 1652)",0,1,0,4,5,0,3,1
"('cell', 1738)",0,0,0,1,4,0,0,0
"('cell', 1975)",0,1,0,0,3,0,0,0
"('cell', 1978)",1,2,0,1,1,2,2,0
"('cell', 1982)",1,1,0,0,3,2,0,0
"('cell', 1896)",0,1,0,0,3,0,3,0
"('cell', 1950)",0,2,0,0,3,0,2,0
"('cell', 1973)",1,2,0,2,1,3,3,0
"('cell', 1990)",1,2,0,3,0,4,3,0
"('cell', 1675)",1,0,0,3,3,1,2,2
"('cell', 1715)",1,0,0,3,2,1,0,2
"('cell', 2005)",5,4,0,6,4,3,0,0
"('cell', 1183)",7,5,0,7,12,0,2,1
"('cell', 1113)",4,2,0,6,8,1,5,1
"('cell', 1156)",6,6,0,9,3,3,7,1
"('cell', 1740)",1,0,0,1,10,0,2,0
"('cell', 1877)",0,0,0,0,9,0,0,2
"('cell', 1897)",0,0,0,0,12,0,0,1
"('cell', 916)",3,1,0,3,1,5,10,3
"('cell', 1027)",7,1,0,2,0,4,14,2
"('cell', 951)",5,1,0,2,1,3,14,2
"('cell', 892)",4,2,0,3,1,6,15,4
"('cell', 949)",5,1,0,4,1,4,17,3
"('cell', 1346)",5,3,0,7,2,3,15,1
"('cell', 1798)",0,0,0,1,6,0,0,2
"('cell', 1724)",2,0,0,2,14,0,0,2
"('cell', 1659)",4,0,0,6,14,0,4,1
"('cell', 1895)",0,0,0,0,13,0,0,2
"('cell', 103)",0,1,0,0,0,0,0,1
"('cell', 73)",0,2,0,0,0,0,0,1
"('cell', 132)",0,2,0,0,0,0,0,0
"('cell', 133)",1,2,0,0,0,0,1,0
"('cell', 154)",2,1,0,0,0,1,2,0
"('cell', 157)",1,2,0,0,0,0,0,0
"('cell', 148)",1,3,0,1,0,0,0,0
"('cell', 101)",0,3,0,0,0,0,0,1
"('cell', 186)",2,4,0,2,0,3,2,0
"('cell', 222)",2,4,0,3,0,2,1,1
"('cell', 199)",0,5,0,0,0,0,0,0
"('cell', 246)",0,6,0,0,0,0,0,0
"('cell', 189)",0,4,0,0,0,0,0,0
"('cell', 262)",0,6,0,0,0,0,0,0
"('cell', 211)",1,5,0,2,0,1,1,0
"('cell', 33)",1,1,0,2,0,10,3,1
"('cell', 244)",4,1,0,8,0,4,7,1
"('cell', 352)",4,1,0,8,0,2,9,2
"('cell', 306)",6,2,0,8,0,3,8,1
"('cell', 329)",3,0,0,7,0,3,9,1
"('cell', 300)",4,0,0,8,0,3,8,1
"('cell', 379)",6,1,0,5,0,2,7,2
"('cell', 590)",2,1,0,3,0,2,3,2
"('cell', 637)",2,2,0,2,0,2,4,3
"('cell', 605)",2,2,0,2,0,4,4,1
"('cell', 435)",5,4,0,3,0,1,4,0
"('cell', 303)",1,5,0,1,0,0,3,0
"('cell', 887)",4,1,0,5,0,9,6,6
"('cell', 813)",5,2,0,4,0,8,5,4
"('cell', 828)",5,2,0,4,0,8,4,4
"('cell', 918)",7,4,0,6,0,3,10,2
"('cell', 1091)",3,2,0,3,14,1,6,0
"('cell', 1069)",2,0,0,4,16,1,4,0
"('cell', 1482)",1,2,0,3,3,3,4,0
"('cell', 1309)",0,2,0,0,10,3,4,0
"('cell', 609)",5,3,0,3,0,0,25,1
"('cell', 92)",3,0,0,4,3,9,17,3
"('cell', 127)",3,0,0,2,3,7,11,0
"('cell', 115)",1,2,0,7,2,3,14,3
"('cell', 440)",8,5,0,3,5,4,18,1
"('cell', 470)",2,3,0,3,1,2,14,0
"('cell', 905)",4,5,0,9,0,2,13,1
"('cell', 901)",4,5,0,10,0,5,11,0
"('cell', 686)",1,1,1,6,2,5,16,0
"('cell', 689)",1,3,1,11,1,2,25,0
"('cell', 707)",2,3,0,12,0,3,17,0
"('cell', 357)",2,4,0,3,6,3,7,0
"('cell', 1400)",0,3,0,5,13,0,1,1
"('cell', 1662)",0,0,0,0,5,0,0,0
"('cell', 1641)",0,0,0,1,4,0,0,0
"('cell', 1631)",0,0,0,2,4,0,1,0
"('cell', 1657)",0,0,0,1,4,0,1,0
"('cell', 1678)",0,0,0,0,3,0,0,0
"('cell', 1690)",0,0,0,0,5,0,0,0
"('cell', 1566)",0,1,0,6,5,0,1,1
"('cell', 1574)",0,2,0,3,4,0,2,0
"('cell', 1606)",0,0,0,1,4,0,1,0
"('cell', 1623)",0,0,0,1,4,0,0,0
"('cell', 1589)",3,2,0,6,6,0,6,2
"('cell', 1640)",1,1,0,4,5,1,4,2
"('cell', 1600)",0,1,0,4,4,0,4,0
"('cell', 1626)",2,2,0,5,6,0,5,1
"('cell', 1656)",0,1,0,3,5,0,3,0
"('cell', 1552)",3,3,0,3,5,0,4,0
"('cell', 1575)",3,3,0,4,5,0,6,0
"('cell', 1544)",1,3,0,4,5,0,3,0
"('cell', 1863)",3,3,0,0,2,1,3,2
"('cell', 1916)",2,3,0,2,2,3,4,2
"('cell', 1886)",2,3,0,0,2,0,4,2
"('cell', 1925)",0,2,0,2,2,3,4,0
"('cell', 1940)",2,4,0,2,1,4,4,3
"('cell', 1727)",2,0,0,1,2,1,0,2
"('cell', 1776)",2,1,0,2,3,1,1,2
"('cell', 1880)",3,3,0,2,3,4,4,2
"('cell', 1843)",5,3,0,0,2,3,4,2
"('cell', 1791)",8,2,0,7,6,3,1,2
"('cell', 1815)",9,3,0,9,6,5,1,3
"('cell', 1966)",8,6,0,12,5,7,0,1
"('cell', 1224)",8,4,0,8,12,0,1,1
"('cell', 977)",0,1,0,0,21,0,0,0
"('cell', 913)",3,5,1,6,3,7,13,1
"('cell', 711)",2,3,1,10,0,5,17,0
"('cell', 1666)",6,2,1,11,16,1,10,0
"('cell', 1181)",4,9,0,4,3,2,9,0
"('cell', 940)",8,7,0,12,1,3,13,0
"('cell', 1291)",8,2,0,10,4,4,6,0
"('cell', 293)",4,2,0,9,1,4,7,1
"('cell', 322)",2,2,0,7,1,7,16,0
"('cell', 1850)",0,0,0,0,6,0,0,2
"('cell', 2069)",0,0,0,0,6,0,0,0
"('cell', 2051)",0,0,0,0,9,0,0,0
"('cell', 2057)",0,0,0,0,7,0,0,0
"('cell', 2013)",0,0,0,3,13,0,0,0
"('cell', 2032)",0,0,0,0,13,0,0,0
"('cell', 2042)",0,0,0,0,12,0,0,0
"('cell', 2047)",0,0,0,0,10,0,0,0
"('cell', 2022)",0,0,0,0,10,0,0,0
"('cell', 1989)",0,0,0,3,11,0,0,0
"('cell', 967)",4,2,0,4,4,8,14,3
"('cell', 1067)",7,2,0,3,3,3,17,2
