,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2007)",0,1,0,0,0,0,0,0
"('cell', 1122)",0,0,0,1,3,0,0,0
"('cell', 748)",1,0,0,1,0,0,3,0
"('cell', 759)",1,0,0,0,0,0,2,0
"('cell', 731)",1,0,0,0,0,0,2,0
"('cell', 1990)",0,0,1,2,1,0,2,0
"('cell', 1458)",0,0,0,0,5,0,0,0
"('cell', 1650)",0,1,0,0,0,1,4,0
"('cell', 1117)",0,0,0,1,4,0,0,0
"('cell', 1051)",1,0,0,1,2,0,1,0
"('cell', 1057)",1,0,0,1,2,0,2,0
"('cell', 766)",1,0,2,1,0,0,4,0
"('cell', 802)",0,0,5,4,0,0,8,0
"('cell', 399)",0,0,0,0,1,0,1,0
"('cell', 475)",0,0,0,0,1,0,1,0
"('cell', 690)",1,0,0,0,1,0,2,0
"('cell', 657)",0,0,0,0,1,0,2,0
"('cell', 643)",0,0,2,0,1,0,0,0
"('cell', 629)",0,0,1,0,1,0,0,0
"('cell', 689)",1,0,0,0,1,0,2,0
"('cell', 619)",0,0,0,0,1,0,1,0
"('cell', 1850)",1,0,3,2,0,0,3,4
"('cell', 1107)",0,0,1,0,0,1,2,1
"('cell', 1610)",0,0,0,0,3,0,2,0
"('cell', 1600)",0,0,0,0,3,0,3,0
"('cell', 1488)",0,0,0,0,5,0,0,0
"('cell', 1533)",0,0,0,0,5,0,0,0
"('cell', 1559)",0,0,0,0,3,0,1,0
"('cell', 1993)",3,0,1,0,0,2,9,0
"('cell', 1129)",0,0,0,1,4,0,0,0
"('cell', 1205)",0,0,0,1,5,0,0,0
"('cell', 1362)",0,0,0,1,6,0,0,0
"('cell', 1054)",0,0,1,4,0,0,5,0
"('cell', 921)",1,0,0,0,1,0,2,0
"('cell', 769)",0,0,6,2,0,0,4,0
"('cell', 730)",0,0,8,3,0,0,3,0
"('cell', 806)",1,0,2,2,0,0,5,0
"('cell', 765)",1,0,6,3,0,0,6,0
"('cell', 351)",0,0,0,0,1,0,1,0
"('cell', 402)",0,0,0,0,1,0,1,0
"('cell', 379)",0,0,0,0,1,0,1,0
"('cell', 432)",0,0,0,0,1,0,1,0
"('cell', 482)",0,0,1,0,1,0,1,0
"('cell', 708)",1,0,2,0,0,0,1,0
"('cell', 723)",1,0,2,1,0,0,2,0
"('cell', 738)",1,0,0,1,0,0,2,0
"('cell', 713)",1,0,0,0,0,0,1,0
"('cell', 688)",0,0,2,0,1,0,0,0
"('cell', 698)",1,0,2,1,0,0,0,0
"('cell', 747)",1,0,3,1,0,0,4,0
"('cell', 1371)",0,0,1,1,0,0,7,0
"('cell', 966)",0,0,2,0,9,0,1,0
"('cell', 672)",0,0,4,2,0,5,7,1
"('cell', 637)",0,0,5,2,0,4,7,1
"('cell', 290)",0,0,0,5,0,4,12,3
"('cell', 1135)",0,0,0,0,0,1,3,1
"('cell', 1145)",0,0,0,0,0,1,2,1
"('cell', 1299)",0,0,5,0,0,0,0,1
"('cell', 1044)",0,0,1,0,0,1,4,1
"('cell', 1214)",0,0,2,0,0,1,4,1
"('cell', 1311)",0,0,2,0,0,0,0,0
"('cell', 1395)",0,0,3,0,0,0,4,1
"('cell', 1333)",0,0,2,0,0,0,0,0
"('cell', 1393)",0,0,3,0,0,0,3,0
"('cell', 1264)",0,0,2,0,0,0,0,0
"('cell', 1295)",0,0,3,0,0,0,0,0
"('cell', 1243)",0,0,5,0,0,0,0,0
"('cell', 1255)",0,0,2,0,0,0,0,0
"('cell', 1349)",0,0,3,0,0,0,0,0
"('cell', 1365)",0,0,4,0,0,0,0,1
"('cell', 1368)",0,0,3,0,0,0,0,0
"('cell', 1341)",0,0,5,0,0,0,0,1
"('cell', 1450)",0,0,3,0,0,0,4,1
"('cell', 1424)",0,0,3,0,0,0,4,1
"('cell', 1441)",0,0,3,1,0,0,6,1
"('cell', 1500)",0,0,2,1,0,0,5,1
"('cell', 1459)",0,0,3,1,0,0,4,1
"('cell', 1661)",0,0,0,0,1,1,4,0
"('cell', 1791)",2,0,1,0,0,2,8,0
"('cell', 2017)",3,0,1,0,0,2,7,0
"('cell', 2009)",3,0,1,0,0,0,6,0
"('cell', 2011)",3,0,1,0,0,1,7,0
"('cell', 1991)",0,0,1,2,2,0,3,0
"('cell', 2002)",0,0,0,1,2,0,1,0
"('cell', 1383)",0,0,0,0,4,0,1,0
"('cell', 1514)",0,0,0,0,4,0,0,0
"('cell', 1499)",0,0,0,0,5,0,0,0
"('cell', 1544)",0,0,0,0,4,0,1,0
"('cell', 1447)",0,0,0,0,4,0,1,0
"('cell', 1578)",0,0,0,0,4,0,0,0
"('cell', 1580)",0,0,0,0,4,0,0,0
"('cell', 1127)",0,0,1,2,1,0,0,0
"('cell', 1132)",0,0,0,1,4,0,0,0
"('cell', 1126)",0,0,1,4,1,0,2,0
"('cell', 1048)",0,0,1,2,0,0,2,0
"('cell', 1065)",0,0,1,2,2,0,2,0
"('cell', 1055)",1,0,1,1,2,0,2,0
"('cell', 994)",1,0,1,2,2,0,4,0
"('cell', 1361)",0,0,0,2,1,0,3,0
"('cell', 1192)",0,0,1,3,3,0,0,0
"('cell', 1151)",0,0,1,4,2,0,2,0
"('cell', 1156)",0,0,1,2,4,0,0,0
"('cell', 1216)",0,0,0,2,5,0,0,0
"('cell', 1403)",0,0,0,0,5,0,0,0
"('cell', 1266)",0,0,0,2,4,0,0,0
"('cell', 1242)",0,0,0,5,1,0,7,0
"('cell', 1302)",0,0,0,1,2,0,5,0
"('cell', 1223)",0,0,1,4,0,0,9,0
"('cell', 1260)",0,0,0,2,2,0,2,0
"('cell', 1188)",0,0,0,6,0,0,10,0
"('cell', 1139)",2,0,5,2,0,0,14,0
"('cell', 1187)",1,0,3,3,0,0,8,0
"('cell', 1152)",1,0,3,3,0,0,11,0
"('cell', 1201)",0,0,5,0,0,0,3,0
"('cell', 1182)",1,0,7,1,0,0,5,0
"('cell', 1162)",2,0,5,0,0,0,11,0
"('cell', 1150)",0,0,1,5,1,0,5,0
"('cell', 1163)",0,0,1,5,0,0,10,0
"('cell', 1155)",0,0,1,4,1,0,3,0
"('cell', 1190)",0,0,1,2,3,0,3,0
"('cell', 1198)",0,0,0,4,1,0,5,0
"('cell', 1062)",0,0,1,4,0,0,8,0
"('cell', 774)",1,0,2,1,0,0,4,0
"('cell', 796)",1,0,2,2,0,0,5,0
"('cell', 842)",0,0,4,5,0,1,10,0
"('cell', 829)",1,0,3,3,0,0,8,0
"('cell', 821)",1,0,4,4,0,0,9,0
"('cell', 425)",0,0,0,0,1,0,1,0
"('cell', 481)",0,0,1,0,1,0,1,0
"('cell', 551)",1,0,3,0,0,0,1,0
"('cell', 873)",3,0,2,2,0,0,6,0
"('cell', 936)",5,0,1,2,0,0,9,0
"('cell', 915)",0,0,2,0,2,0,2,0
"('cell', 945)",0,0,1,0,7,0,2,0
"('cell', 990)",0,0,0,0,9,0,1,0
"('cell', 949)",2,0,1,2,0,0,6,0
"('cell', 1542)",0,0,2,4,0,0,8,0
"('cell', 1503)",0,0,2,4,0,2,7,1
"('cell', 1358)",0,0,2,5,0,1,7,1
"('cell', 912)",5,0,2,2,0,0,11,0
"('cell', 928)",6,0,1,2,0,0,12,0
"('cell', 1143)",3,0,7,3,0,0,18,0
"('cell', 1104)",6,0,4,4,0,0,17,0
"('cell', 1376)",0,0,6,0,0,0,4,0
"('cell', 1181)",5,0,5,2,0,0,12,0
"('cell', 1158)",6,0,4,2,0,0,13,0
"('cell', 1652)",0,0,2,4,0,0,7,0
"('cell', 1547)",0,0,3,1,0,0,6,0
"('cell', 1623)",0,0,2,4,0,0,8,0
"('cell', 266)",0,0,0,0,2,0,1,0
"('cell', 294)",1,0,11,0,0,2,3,0
"('cell', 133)",1,0,2,7,0,2,15,4
"('cell', 215)",2,0,0,6,0,4,13,5
"('cell', 284)",0,0,0,6,0,4,14,3
"('cell', 1963)",0,0,2,6,0,3,1,1
"('cell', 1882)",0,0,3,4,1,0,8,0
"('cell', 1855)",0,0,4,5,1,0,8,0
"('cell', 1191)",0,0,1,0,0,0,1,1
"('cell', 1130)",0,0,1,0,0,0,1,1
"('cell', 1178)",0,0,1,0,0,1,3,1
"('cell', 1245)",0,0,2,0,0,0,0,0
"('cell', 1230)",0,0,1,0,0,0,0,0
