,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 14)",0,2,4,1,0,0,2,0
"('cell', 19)",0,1,3,1,0,0,1,0
"('cell', 9)",0,0,2,0,0,0,0,0
"('cell', 2304)",2,1,0,2,0,1,4,0
"('cell', 525)",1,1,0,2,1,0,8,0
"('cell', 3)",0,0,2,0,0,0,0,0
"('cell', 145)",0,3,7,1,0,0,1,0
"('cell', 186)",0,3,5,1,0,0,1,0
"('cell', 174)",0,4,7,0,0,0,1,0
"('cell', 159)",0,3,6,2,0,0,1,0
"('cell', 572)",0,2,0,3,1,0,0,1
"('cell', 32)",0,2,3,0,0,0,0,0
"('cell', 25)",0,0,2,0,0,0,0,0
"('cell', 22)",0,1,3,1,0,0,0,0
"('cell', 39)",0,3,3,0,0,0,0,0
"('cell', 33)",0,4,3,1,0,0,0,0
"('cell', 50)",0,4,2,1,0,0,1,0
"('cell', 48)",0,6,4,1,0,0,0,0
"('cell', 37)",0,4,3,1,0,0,1,0
"('cell', 45)",0,3,4,1,0,0,2,0
"('cell', 1007)",0,3,0,2,0,0,0,0
"('cell', 1962)",0,0,0,0,0,0,1,0
"('cell', 1179)",1,4,0,2,0,2,0,1
"('cell', 2326)",0,2,0,2,4,0,5,0
"('cell', 2318)",0,3,0,2,4,0,2,0
"('cell', 2322)",0,0,0,1,2,0,3,0
"('cell', 2177)",0,8,0,1,1,1,0,0
"('cell', 2196)",0,8,0,1,0,1,0,0
"('cell', 1928)",3,6,0,4,0,0,3,0
"('cell', 2028)",2,6,0,0,0,1,0,0
"('cell', 2294)",0,2,0,3,1,0,1,0
"('cell', 2301)",0,3,0,3,1,0,1,0
"('cell', 2312)",0,2,0,2,1,0,0,0
"('cell', 2291)",0,2,0,0,1,0,0,0
"('cell', 1753)",0,1,1,7,0,0,4,0
"('cell', 1947)",0,4,0,4,5,0,10,0
"('cell', 1397)",0,1,3,7,0,0,5,0
"('cell', 421)",1,1,0,2,1,0,7,0
"('cell', 501)",1,1,0,2,1,0,10,0
"('cell', 383)",1,1,0,2,2,0,10,0
"('cell', 481)",1,1,0,2,2,0,9,0
"('cell', 1277)",0,0,0,2,2,1,4,0
"('cell', 1279)",0,0,0,2,2,1,5,0
"('cell', 632)",2,2,0,6,0,0,8,1
"('cell', 700)",2,6,0,8,0,0,8,1
"('cell', 734)",2,7,0,8,0,0,7,1
"('cell', 1485)",0,0,3,1,1,0,2,0
"('cell', 2149)",0,8,0,2,2,1,2,0
"('cell', 2051)",0,8,0,2,4,1,2,0
"('cell', 1305)",0,3,5,2,2,2,1,0
"('cell', 963)",0,6,3,0,2,0,2,0
"('cell', 10)",0,1,1,0,0,0,0,0
"('cell', 2)",0,0,2,0,0,0,0,0
"('cell', 523)",0,2,4,0,1,0,1,0
"('cell', 35)",0,2,1,0,0,0,0,0
"('cell', 31)",0,2,3,0,0,0,0,0
"('cell', 29)",0,1,3,0,0,0,0,0
"('cell', 134)",0,4,7,1,0,0,1,0
"('cell', 126)",0,4,7,0,0,0,1,0
"('cell', 1341)",0,0,0,3,2,1,5,0
"('cell', 1409)",0,0,0,5,3,1,6,0
"('cell', 1333)",0,0,2,0,1,1,3,0
"('cell', 1328)",0,0,0,3,2,1,7,0
"('cell', 1334)",0,0,0,5,3,1,8,0
"('cell', 1275)",0,0,0,3,1,1,8,0
"('cell', 1283)",0,1,0,3,1,1,3,0
"('cell', 1319)",0,0,0,3,1,1,7,0
"('cell', 99)",0,2,2,3,3,0,4,0
"('cell', 839)",0,1,0,1,0,0,0,0
"('cell', 853)",0,1,0,1,0,0,0,0
"('cell', 932)",1,1,0,1,0,0,0,0
"('cell', 883)",0,1,0,1,0,0,0,0
