,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1382)",0,0,1,2,2,0,4,0
"('cell', 1587)",0,0,0,1,0,2,0,0
"('cell', 900)",3,1,0,5,0,1,6,0
"('cell', 1108)",0,0,0,8,1,1,2,0
"('cell', 173)",0,0,0,2,1,0,6,3
"('cell', 1590)",0,0,0,1,0,3,2,0
"('cell', 934)",2,2,0,15,2,0,14,0
"('cell', 1342)",2,0,0,1,3,1,27,2
"('cell', 1297)",2,0,0,1,2,0,27,2
"('cell', 1562)",1,0,0,4,0,1,7,0
"('cell', 1555)",1,1,0,5,0,1,10,0
"('cell', 1578)",0,1,0,1,1,0,9,0
"('cell', 1583)",1,0,0,1,0,3,2,0
"('cell', 1451)",1,1,0,2,1,3,7,0
"('cell', 1435)",2,1,1,1,2,3,10,0
"('cell', 138)",0,0,0,3,0,4,17,0
"('cell', 467)",1,0,0,5,5,0,11,0
"('cell', 377)",1,0,0,4,6,2,5,0
"('cell', 252)",0,0,0,1,2,2,10,3
"('cell', 973)",4,4,0,12,1,0,9,0
"('cell', 916)",4,3,0,9,0,1,6,0
"('cell', 711)",3,0,0,6,1,1,8,0
"('cell', 695)",4,0,0,9,2,1,19,0
"('cell', 757)",4,0,0,9,1,1,14,0
"('cell', 1577)",1,0,0,0,0,2,1,0
"('cell', 1581)",1,0,0,2,0,3,3,0
"('cell', 1588)",0,0,0,0,0,1,1,0
"('cell', 1572)",1,0,0,0,0,2,2,1
"('cell', 1563)",1,0,0,2,0,4,2,1
"('cell', 1062)",3,3,0,7,1,1,6,0
"('cell', 1245)",0,2,0,4,0,1,5,0
"('cell', 1133)",3,3,0,6,1,2,5,0
"('cell', 1249)",1,2,0,4,0,1,5,0
"('cell', 1569)",2,0,0,3,0,4,8,0
"('cell', 1485)",2,0,0,4,1,4,11,0
"('cell', 1071)",0,0,0,7,6,5,2,1
"('cell', 1058)",1,0,0,6,5,4,5,1
"('cell', 1439)",0,0,0,1,4,0,10,0
"('cell', 1095)",3,3,0,6,1,2,4,0
"('cell', 1558)",1,0,0,0,0,4,2,1
"('cell', 1515)",1,0,0,2,1,4,6,1
"('cell', 1556)",0,1,0,2,0,0,13,0
"('cell', 1545)",1,0,0,6,0,2,11,0
"('cell', 1526)",1,1,0,6,0,1,11,0
"('cell', 1586)",0,0,0,0,2,0,3,0
"('cell', 1499)",0,0,0,1,2,0,13,0
"('cell', 1230)",2,0,1,3,5,1,11,0
"('cell', 1200)",2,1,1,2,4,3,13,0
"('cell', 1306)",1,0,1,2,3,1,9,0
"('cell', 1261)",2,0,1,3,3,0,7,0
