,CELL_ID,X,Y
1063,1064,174,850
1102,1103,217,883
1064,1065,232,854
1070,1071,203,855
1104,1105,179,888
1083,1084,369,869
1137,1138,201,914
1343,1344,407,1069
1388,1389,421,1101
1721,1722,1466,1424
40,41,657,52
930,931,271,746
1000,1001,186,793
1029,1030,182,821
968,969,160,776
1021,1022,216,815
75,76,481,95
1418,1419,401,1129
1226,1227,430,981
603,604,763,465
727,728,933,574
567,568,785,439
1733,1734,1188,1435
1726,1727,1297,1429
1731,1732,1267,1434
787,788,1644,635
1060,1061,1453,847
117,118,719,133
79,80,667,98
659,660,1634,507
712,713,1849,557
591,592,1818,456
625,626,1719,482
601,602,1736,464
634,635,1795,484
655,656,1810,504
103,104,1657,118
216,217,1669,212
744,745,234,606
989,990,211,784
917,918,163,740
61,62,545,80
67,68,531,86
76,77,504,96
237,238,331,228
626,627,412,484
1478,1479,769,1171
1483,1484,814,1179
1447,1448,494,1153
1468,1469,430,1166
1428,1429,493,1133
1437,1438,473,1139
1408,1409,435,1122
1409,1410,507,1124
1501,1502,781,1196
1652,1653,753,1347
1473,1474,521,1169
1495,1496,394,1191
589,590,174,456
1108,1109,941,890
710,711,1001,558
709,710,974,557
1076,1077,1020,861
682,683,951,531
632,633,854,483
564,565,860,436
650,651,796,501
708,709,772,556
700,701,813,547
499,500,843,396
1654,1655,1073,1346
1687,1688,1412,1380
1612,1613,1397,1308
1645,1646,1403,1341
1563,1564,1381,1257
931,932,1212,747
994,995,1242,789
932,933,1246,746
1056,1057,1307,846
1057,1058,1327,847
852,853,1295,692
882,883,1262,714
676,677,384,525
902,903,1757,732
789,790,1852,636
211,212,742,209
141,142,696,151
166,167,595,172
579,580,1645,445
734,735,1732,579
577,578,1679,444
735,736,1829,580
720,721,1775,567
529,530,1756,415
538,539,1778,419
526,527,1809,412
580,581,1698,446
596,597,1716,459
554,555,1711,430
556,557,1731,432
244,245,1661,234
10,11,810,13
873,874,214,710
814,815,205,672
849,850,184,690
903,904,225,734
922,923,203,744
890,891,244,721
876,877,164,709
850,851,259,688
119,120,591,133
78,79,560,97
91,92,618,109
125,126,635,139
176,177,409,185
128,129,383,136
200,201,392,202
304,305,308,280
273,274,305,260
280,281,271,261
269,270,388,255
289,290,363,269
1480,1481,558,1173
1664,1665,684,1360
1489,1490,753,1188
1460,1461,674,1158
1579,1580,709,1270
1534,1535,733,1228
1531,1532,602,1227
477,478,216,384
656,657,173,507
1316,1317,1087,1047
1075,1076,883,861
758,759,1008,607
742,743,989,595
740,741,1021,586
743,744,1039,596
801,802,1003,642
783,784,985,635
612,613,930,474
653,654,951,503
616,617,881,473
897,898,686,726
864,865,687,699
816,817,721,660
772,773,759,617
782,783,805,630
871,872,788,702
729,730,643,576
865,866,974,700
842,843,1013,681
815,816,1030,660
859,860,1028,697
830,831,997,672
911,912,745,738
900,901,598,729
750,751,906,599
760,761,844,608
1513,1514,882,1207
1724,1725,915,1428
1670,1671,1107,1363
1621,1622,973,1316
1697,1698,1085,1395
1576,1577,1267,1270
1662,1663,1161,1356
1599,1600,1017,1298
1464,1465,1332,1161
1498,1499,1270,1192
1514,1515,1283,1206
1701,1702,1516,1399
1705,1706,1497,1407
1527,1528,1344,1220
1520,1521,1314,1211
1708,1709,1372,1414
1049,1050,1246,839
1090,1091,1284,872
1078,1079,1170,862
1450,1451,1002,1154
622,623,1351,477
949,950,1348,759
1007,1008,1287,804
1570,1571,1042,1267
671,672,304,517
694,695,343,533
722,723,333,570
721,722,244,567
846,847,1637,682
840,841,1724,679
692,693,1569,536
960,961,1522,767
845,846,1549,683
976,977,1545,778
620,621,1669,478
600,601,1680,463
592,593,1661,458
610,611,1631,470
621,622,1693,477
649,650,1698,501
484,485,1799,387
456,457,1782,370
425,426,1784,352
536,537,1692,416
525,526,1713,412
346,347,901,307
108,109,532,122
131,132,571,142
168,169,565,177
148,149,436,162
110,111,491,124
333,334,279,294
322,323,303,293
208,209,445,209
521,522,400,412
541,542,498,423
574,575,484,444
1054,1055,623,842
1376,1377,528,1090
1389,1390,497,1100
1353,1354,438,1075
1041,1042,599,832
1184,1185,566,946
1208,1209,609,966
1130,1131,677,901
1149,1150,690,917
1259,1260,678,1002
1438,1439,602,1139
1482,1483,598,1173
1424,1425,555,1133
1459,1460,534,1157
1396,1397,526,1110
1400,1401,610,1112
1584,1585,622,1276
1559,1560,623,1254
1590,1591,639,1285
1569,1570,602,1264
440,441,246,362
413,414,221,351
458,459,226,371
757,758,197,605
796,797,203,638
817,818,166,659
831,832,148,672
707,708,195,554
678,679,172,529
726,727,215,573
