,src,tgt,distance
0,809,814,12.36931687685298
1,809,746,30.805843601498726
2,2240,2296,34.40930106817051
3,2240,2246,21.02379604162864
4,26,37,25.495097567963924
5,26,30,57.21887800367987
6,26,55,28.442925306655784
7,26,7,50.11985634456667
8,26,58,42.42640687119285
9,26,38,54.57105459856901
10,814,810,18.110770276274835
11,814,746,28.635642126552707
12,2645,2824,63.34824385884742
13,2645,2641,44.01136216933077
14,2645,2716,33.301651610693426
15,2645,2562,26.076809620810597
16,2645,2588,28.284271247461902
17,2214,2312,41.6293165929973
18,2214,2206,24.020824298928627
19,2214,2235,25.059928172283335
20,2214,2324,51.31276644267
21,2214,2129,28.635642126552707
22,2214,2201,20.615528128088304
23,2267,2306,13.038404810405298
24,2267,2245,16.55294535724685
25,2267,2206,46.647615158762406
26,2267,2324,41.182520563948
27,2267,2190,29.732137494637012
28,2773,2724,27.65863337187866
29,2773,2725,19.026297590440446
30,2773,2750,22.360679774997898
31,2773,2850,33.97057550292606
32,2773,2808,30.083217912982647
33,2773,2795,24.041630560342615
34,2773,2907,48.05205510693585
35,2850,2871,35.4400902933387
36,2850,2821,29.732137494637012
37,2850,2808,18.027756377319946
38,2850,2922,40.311288741492746
39,2850,2907,25.553864678361276
40,18,23,30.59411708155671
41,18,22,20.615528128088304
42,18,36,19.026297590440446
43,84,123,53.33854141237835
44,84,54,26.248809496813376
45,84,124,30.463092423455635
46,54,64,20.396078054371138
47,54,30,42.720018726587654
48,982,1062,30.083217912982647
49,982,975,20.615528128088304
50,982,1013,30.463092423455635
51,982,1053,27.202941017470888
52,975,1013,21.93171219946131
53,1013,1099,33.24154027718932
54,1013,1088,35.38361202590826
55,1013,1053,24.413111231467404
56,1088,1099,15.652475842498529
57,1088,1072,15.524174696260024
58,424,462,21.633307652783937
59,424,460,30.0
60,1053,1062,16.278820596099706
61,1053,1112,23.706539182259394
62,1053,1099,36.235341863986875
63,3311,3244,33.60059523282288
64,3311,3252,24.0
65,3485,3535,24.839484696748443
66,3485,3508,20.248456731316587
67,3485,3466,22.847319317591726
68,3485,3502,25.0
69,3535,3556,25.079872407968907
70,3535,3502,14.422205101855956
71,1712,1774,21.095023109728988
72,1712,1651,23.194827009486403
73,1712,1681,31.016124838541646
74,2031,1971,20.09975124224178
75,2031,1989,21.213203435596427
76,2031,2079,19.849433241279208
77,2031,2119,26.0
78,2031,1950,29.120439557122072
79,1971,1989,13.92838827718412
80,1971,1950,12.806248474865697
81,1989,2079,30.066592756745816
82,3379,3331,30.610455730027933
83,3379,3303,36.013886210738214
84,3379,3125,109.73149046650191
85,2079,2119,17.029386365926403
86,2079,2167,30.870698080866262
87,2795,2750,17.26267650163207
88,2795,2907,51.85556864985669
89,2324,2373,18.35755975068582
90,2324,2306,37.656340767525464
91,2324,2206,44.181444068749045
92,2324,2312,45.27692569068709
93,2324,2360,45.880278987817846
94,2518,2523,29.017236257093817
95,2518,2450,34.058772731852805
96,2907,2995,40.45985664828782
97,2907,2922,42.42640687119285
98,3573,3561,33.37663853655727
