,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1406)",2,1,0,5,0,4,4,4
"('cell', 15)",0,0,0,4,1,0,0,0
"('cell', 40)",0,2,1,1,1,0,0,0
"('cell', 10)",0,1,0,4,1,0,0,0
"('cell', 123)",1,3,1,2,2,0,0,0
"('cell', 1101)",2,1,0,1,3,1,1,1
"('cell', 2470)",0,0,0,0,2,1,0,0
"('cell', 2440)",1,0,0,1,2,1,1,0
"('cell', 22)",0,2,1,0,1,0,0,0
"('cell', 26)",0,2,1,0,1,0,0,0
"('cell', 106)",1,5,0,5,4,0,0,0
"('cell', 168)",1,3,0,3,2,1,0,0
"('cell', 152)",1,4,0,1,2,0,0,0
"('cell', 133)",1,5,1,4,2,1,0,0
"('cell', 13)",0,2,1,0,1,0,0,0
"('cell', 38)",1,3,1,3,1,0,0,0
"('cell', 67)",0,2,1,1,0,0,0,0
"('cell', 49)",0,1,1,1,0,0,0,0
"('cell', 46)",0,0,0,1,0,0,0,0
"('cell', 104)",0,2,0,1,1,0,0,0
"('cell', 124)",0,3,0,1,1,0,0,0
"('cell', 72)",0,1,0,1,1,0,0,0
"('cell', 771)",3,2,0,3,0,6,17,2
"('cell', 1366)",2,1,0,3,0,3,2,4
"('cell', 1459)",4,1,0,5,1,4,5,3
"('cell', 1310)",3,1,0,5,1,1,4,2
"('cell', 1233)",1,3,0,5,1,1,1,0
"('cell', 1197)",1,1,0,4,1,1,1,1
"('cell', 1138)",2,1,0,1,2,1,1,1
"('cell', 1160)",2,1,0,2,1,1,1,1
"('cell', 744)",1,0,0,2,5,0,1,0
"('cell', 622)",0,0,0,1,1,0,0,0
"('cell', 804)",0,2,0,2,0,0,0,1
"('cell', 1205)",0,3,0,2,1,0,0,0
"('cell', 1161)",0,3,0,2,1,0,0,0
"('cell', 142)",0,5,0,2,3,0,0,0
"('cell', 23)",0,3,0,0,1,0,1,1
"('cell', 131)",1,7,0,6,3,1,0,0
"('cell', 193)",1,7,0,5,1,2,0,0
"('cell', 311)",1,5,0,5,1,2,0,0
"('cell', 207)",2,6,0,2,1,0,0,0
"('cell', 184)",2,6,0,3,1,0,0,0
"('cell', 181)",1,4,0,3,1,1,0,0
"('cell', 264)",1,5,0,4,1,2,0,0
"('cell', 223)",1,4,0,3,1,1,0,0
"('cell', 255)",2,7,0,3,1,1,0,0
"('cell', 274)",2,9,0,4,1,2,0,0
"('cell', 17)",0,1,1,1,1,0,0,0
"('cell', 14)",0,2,1,1,1,0,0,0
"('cell', 31)",1,3,1,5,1,0,0,0
"('cell', 2)",0,0,0,0,1,0,0,0
"('cell', 7)",0,1,0,1,1,0,0,0
"('cell', 127)",0,0,0,1,1,0,0,0
"('cell', 137)",0,0,0,1,2,0,0,0
"('cell', 108)",0,1,0,1,1,0,0,0
"('cell', 116)",0,0,0,1,2,0,0,0
"('cell', 1265)",0,3,0,1,1,0,0,0
"('cell', 714)",2,7,2,5,1,3,1,0
"('cell', 427)",0,6,1,1,0,1,0,0
"('cell', 392)",0,6,0,2,1,1,0,0
"('cell', 420)",0,6,0,2,1,1,0,0
"('cell', 517)",0,0,0,0,1,0,0,0
"('cell', 579)",0,2,0,1,0,0,0,0
"('cell', 547)",0,1,0,1,1,0,0,0
"('cell', 37)",4,1,0,2,2,4,16,0
"('cell', 1241)",0,1,0,1,1,1,7,1
"('cell', 1270)",0,1,0,0,2,1,3,1
"('cell', 1409)",0,3,0,0,0,0,0,0
"('cell', 1363)",0,3,0,0,0,0,0,0
"('cell', 1349)",0,3,0,0,0,0,0,0
"('cell', 1378)",0,3,0,0,0,0,0,0
"('cell', 1261)",0,1,0,0,1,1,4,1
"('cell', 1402)",0,2,0,0,0,0,0,0
"('cell', 523)",0,1,0,1,0,0,0,0
"('cell', 829)",0,5,0,0,0,0,0,0
"('cell', 2485)",0,0,0,0,1,0,1,0
"('cell', 1209)",0,2,0,2,0,1,1,1
"('cell', 1198)",0,2,0,1,0,1,0,1
"('cell', 1308)",0,2,0,2,0,2,1,4
"('cell', 1257)",0,3,0,3,0,2,1,2
"('cell', 1338)",0,2,0,4,0,3,1,4
"('cell', 1156)",1,3,0,5,1,1,1,0
"('cell', 1135)",2,1,0,3,1,1,2,1
"('cell', 1066)",1,0,0,2,4,0,1,1
"('cell', 1095)",1,1,0,3,2,0,1,1
"('cell', 694)",0,2,0,2,5,0,0,0
"('cell', 681)",1,0,0,2,5,0,1,0
"('cell', 669)",0,2,0,2,3,0,0,0
"('cell', 629)",0,0,0,1,4,0,0,0
"('cell', 1106)",1,3,0,3,1,1,2,0
"('cell', 663)",0,2,0,2,1,0,0,0
