,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 524)",0,0,0,1,1,0,0,0
"('cell', 109)",0,1,4,2,0,6,2,2
"('cell', 19)",0,1,2,0,0,1,1,2
"('cell', 1745)",0,0,10,0,0,1,2,0
"('cell', 69)",0,0,4,1,0,1,1,1
"('cell', 65)",0,0,3,1,0,0,0,1
"('cell', 385)",0,0,0,1,0,0,0,0
"('cell', 361)",0,0,1,1,0,0,0,0
"('cell', 378)",0,0,0,1,0,0,0,1
"('cell', 417)",0,0,0,1,0,0,0,1
"('cell', 501)",0,0,0,1,0,0,0,1
"('cell', 1043)",0,0,2,0,2,0,0,0
"('cell', 1037)",0,0,1,0,2,0,0,0
"('cell', 257)",0,0,2,0,0,0,0,0
"('cell', 292)",0,0,1,1,0,0,0,0
"('cell', 60)",0,1,4,0,0,2,2,3
"('cell', 94)",0,1,5,0,0,5,2,4
"('cell', 62)",0,0,3,2,0,8,3,4
"('cell', 44)",0,0,2,2,0,6,4,3
"('cell', 61)",0,1,3,0,0,0,1,0
"('cell', 38)",0,1,3,0,0,1,1,2
"('cell', 77)",0,1,5,0,0,0,0,0
"('cell', 1118)",0,0,0,0,2,0,0,0
"('cell', 1651)",0,0,9,1,1,7,2,1
"('cell', 1619)",0,0,9,1,1,5,2,1
"('cell', 1420)",0,0,2,1,2,6,1,0
"('cell', 2331)",4,1,4,1,2,0,3,0
"('cell', 1757)",0,0,11,0,0,6,2,0
"('cell', 1711)",0,0,10,0,0,7,0,0
"('cell', 721)",3,1,5,2,0,4,6,2
"('cell', 576)",0,0,10,0,1,0,0,0
"('cell', 591)",0,0,12,0,1,0,0,0
"('cell', 2912)",0,0,5,0,0,2,3,0
"('cell', 332)",0,0,9,0,0,0,0,0
"('cell', 39)",0,0,4,1,0,2,3,1
"('cell', 280)",0,0,5,0,0,0,0,0
"('cell', 244)",0,0,2,0,0,0,0,0
"('cell', 133)",0,0,2,0,0,0,0,0
"('cell', 304)",0,0,0,1,0,0,0,0
"('cell', 264)",0,0,2,0,0,0,0,0
"('cell', 328)",0,0,0,1,0,0,0,0
"('cell', 427)",0,0,0,1,0,0,0,1
"('cell', 457)",0,0,0,1,0,0,0,2
"('cell', 390)",0,0,0,1,0,0,0,1
"('cell', 396)",0,0,0,1,0,0,0,1
"('cell', 414)",0,0,0,1,0,0,0,1
"('cell', 312)",0,0,0,1,0,0,0,0
"('cell', 606)",0,1,1,1,0,0,0,2
"('cell', 336)",0,0,8,0,0,0,1,0
"('cell', 382)",0,0,7,0,0,0,0,0
"('cell', 359)",0,0,7,0,0,0,0,0
"('cell', 360)",0,0,8,0,0,0,0,0
"('cell', 307)",0,0,1,1,0,0,0,1
