,CELL_ID,X,Y
745,746,1713,700
708,709,1715,676
707,708,1693,681
1,2,891,72
2,3,977,75
19,20,945,109
3,4,958,76
679,680,1700,658
626,627,1686,623
197,198,1576,292
864,865,1588,787
690,691,1672,670
35,36,950,136
8,9,860,86
954,955,161,849
935,936,141,838
1445,1446,222,1153
713,714,194,685
953,954,1588,844
917,918,1601,824
907,908,1769,817
149,150,1525,256
153,154,1557,259
282,283,1652,358
983,984,1545,866
1106,1107,1230,936
54,55,427,154
5,6,631,82
988,989,159,869
1025,1026,187,894
978,979,229,862
1736,1737,492,1422
980,981,1642,861
1008,1009,1618,878
939,940,1619,839
1059,1060,1657,908
1021,1022,1649,887
752,753,951,705
150,151,1505,257
885,886,1611,800
923,924,1734,831
742,743,1696,699
768,769,1603,716
780,781,1631,725
759,760,1586,710
658,659,1674,639
678,679,1625,659
676,677,1650,657
753,754,1620,702
1238,1239,1649,1012
1240,1241,1306,1013
1723,1724,1294,1404
970,971,1519,858
1155,1156,1251,963
1228,1229,1276,1007
288,289,1634,366
1040,1041,1047,896
1069,1070,1078,911
1188,1189,1247,985
1159,1160,1221,968
1028,1029,1202,892
1060,1061,1227,910
1090,1091,1195,928
929,930,1022,836
190,191,650,284
206,207,682,296
233,234,748,321
828,829,155,763
852,853,312,780
910,911,425,820
931,932,449,837
1650,1651,343,1318
1735,1736,549,1421
1729,1730,580,1412
1741,1742,528,1426
1715,1716,486,1395
1529,1530,382,1210
1640,1641,372,1303
1446,1447,292,1150
1404,1405,332,1125
1531,1532,553,1209
1727,1728,798,1412
1484,1485,1610,1175
1518,1519,1621,1199
1067,1068,1633,912
1191,1192,1655,985
1121,1122,1310,945
1147,1148,1277,959
1102,1103,1264,934
1066,1067,1277,910
1072,1073,1328,914
1229,1230,1376,1007
1271,1272,1395,1033
1359,1360,1214,1094
1345,1346,1288,1082
1757,1758,1268,1437
1754,1755,1361,1433
1751,1752,1220,1432
1756,1757,569,1435
1721,1722,1186,1403
1742,1743,1182,1426
1731,1732,1223,1413
1681,1682,1211,1354
1702,1703,1233,1383
1666,1667,1184,1332
1093,1094,1527,932
1058,1059,1509,908
1061,1062,1534,907
1164,1165,1516,967
