,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1798)",3,4,0,7,0,4,1,3
"('cell', 1873)",3,5,0,7,0,3,1,2
"('cell', 1598)",1,0,0,2,2,6,5,5
"('cell', 1519)",1,1,0,1,3,6,3,5
"('cell', 1657)",3,1,0,3,1,9,5,5
"('cell', 1574)",4,1,0,6,1,9,7,4
"('cell', 2593)",0,1,3,2,2,1,3,1
"('cell', 2575)",0,1,3,2,2,3,3,1
"('cell', 197)",0,3,2,1,3,2,1,2
"('cell', 411)",0,0,2,2,10,0,0,1
"('cell', 5)",0,2,1,3,1,1,1,2
"('cell', 2334)",1,0,0,3,2,0,1,1
"('cell', 1840)",0,0,2,0,4,0,0,1
"('cell', 1814)",0,0,1,1,5,0,0,2
"('cell', 1787)",0,0,0,1,5,0,0,0
"('cell', 1804)",0,0,2,1,5,0,0,0
"('cell', 1713)",0,0,0,1,6,0,0,0
"('cell', 1679)",0,0,6,1,4,1,0,0
"('cell', 1773)",0,0,0,1,8,0,0,3
"('cell', 1729)",0,0,2,2,9,0,0,1
"('cell', 1783)",0,0,0,1,9,0,0,3
"('cell', 2888)",2,1,2,5,3,0,3,2
"('cell', 496)",0,0,4,0,7,2,1,0
"('cell', 409)",0,2,4,1,5,2,1,1
"('cell', 348)",0,2,4,1,3,2,1,1
"('cell', 193)",0,1,7,1,5,0,1,1
"('cell', 260)",0,0,2,3,11,2,2,1
"('cell', 25)",0,2,4,3,2,2,1,2
"('cell', 362)",0,0,1,1,6,1,0,0
"('cell', 319)",0,0,2,1,11,1,0,0
"('cell', 424)",0,0,5,0,6,0,0,0
"('cell', 441)",0,0,3,0,4,0,0,0
"('cell', 866)",0,0,5,1,15,0,1,1
"('cell', 663)",0,0,7,1,11,0,0,0
"('cell', 640)",0,0,7,1,8,0,0,0
"('cell', 475)",0,0,4,0,10,0,0,0
"('cell', 421)",0,0,3,2,10,0,0,0
"('cell', 465)",0,0,5,0,11,0,0,0
"('cell', 534)",0,0,6,0,10,0,0,0
"('cell', 505)",0,0,4,0,7,0,0,0
"('cell', 1290)",1,1,0,0,5,11,0,4
"('cell', 16)",0,2,3,3,1,1,1,3
"('cell', 344)",2,2,0,3,10,2,5,9
"('cell', 914)",1,1,0,5,10,0,2,11
"('cell', 2458)",0,0,7,0,1,0,0,8
"('cell', 2298)",0,0,5,5,1,1,4,5
"('cell', 2178)",0,2,3,6,0,1,4,5
"('cell', 1425)",4,4,4,3,0,0,5,3
"('cell', 2864)",0,0,0,2,13,1,0,1
"('cell', 2850)",0,0,1,0,5,2,0,2
"('cell', 2827)",0,0,1,0,5,2,0,2
"('cell', 2302)",1,0,2,4,3,1,2,0
"('cell', 2548)",0,0,0,0,4,2,0,1
"('cell', 2496)",0,0,0,1,2,2,0,1
"('cell', 2376)",0,0,0,0,3,1,0,2
"('cell', 2418)",1,0,0,1,1,2,0,1
"('cell', 2479)",0,0,0,1,2,2,0,1
"('cell', 2380)",0,0,0,1,3,1,0,1
"('cell', 2385)",1,0,0,1,1,1,0,1
"('cell', 2360)",1,0,0,3,2,2,1,0
"('cell', 2002)",0,0,3,1,6,0,1,0
"('cell', 2128)",1,4,1,8,9,6,4,4
"('cell', 2770)",0,1,1,0,15,5,0,1
"('cell', 1696)",0,0,7,1,7,1,0,0
"('cell', 2144)",1,0,3,1,5,0,2,2
"('cell', 2100)",3,0,3,5,6,0,3,2
"('cell', 1579)",0,0,3,1,6,0,0,0
"('cell', 1610)",0,0,10,2,9,0,0,0
"('cell', 1332)",0,0,10,3,5,0,0,0
"('cell', 1687)",0,0,5,2,7,0,0,1
"('cell', 1612)",0,1,6,1,11,0,0,0
"('cell', 1613)",0,0,10,1,5,2,0,1
"('cell', 1541)",0,2,9,1,5,2,0,1
"('cell', 2884)",1,0,0,3,13,0,3,2
"('cell', 2790)",0,0,0,3,23,2,1,7
"('cell', 2862)",0,0,0,3,17,1,0,2
"('cell', 2789)",0,0,0,4,20,2,0,7
"('cell', 2875)",0,0,4,6,5,0,1,3
"('cell', 2889)",0,0,4,4,3,0,0,1
"('cell', 2611)",0,4,1,6,1,2,10,2
"('cell', 1660)",1,5,3,3,0,1,3,0
"('cell', 1265)",4,1,2,5,3,1,6,0
