,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2811)",0,0,5,0,1,0,0,0
"('cell', 2815)",0,0,2,0,0,0,0,0
"('cell', 2801)",0,0,4,0,0,0,0,0
"('cell', 2806)",0,0,4,0,1,0,0,0
"('cell', 2715)",4,1,3,3,2,0,5,0
"('cell', 2807)",0,0,4,0,1,0,0,0
"('cell', 2816)",0,0,4,0,1,0,0,0
"('cell', 2661)",0,0,0,4,2,0,5,0
"('cell', 2662)",0,0,0,5,2,0,5,0
"('cell', 2769)",0,0,0,1,4,0,2,0
"('cell', 2620)",0,0,0,4,0,0,5,0
"('cell', 2651)",0,0,0,5,1,0,5,0
"('cell', 2781)",1,1,2,0,2,0,4,0
"('cell', 2734)",3,1,3,1,2,0,5,0
"('cell', 2814)",0,0,0,0,5,0,2,0
"('cell', 2779)",0,0,0,0,4,0,5,0
"('cell', 2760)",0,0,0,1,4,0,3,0
"('cell', 2787)",0,0,0,0,4,0,3,0
"('cell', 2767)",0,0,0,0,4,0,4,0
"('cell', 2795)",0,0,0,0,4,0,5,0
"('cell', 2788)",0,0,0,1,4,0,5,0
"('cell', 2818)",0,0,7,0,2,0,0,0
"('cell', 2636)",0,0,0,5,1,0,4,0
"('cell', 2647)",0,0,0,4,1,0,5,0
"('cell', 2705)",0,0,0,1,4,0,2,0
"('cell', 2724)",1,0,0,1,5,0,3,0
"('cell', 2746)",0,0,0,1,4,0,3,0
"('cell', 2782)",0,0,0,1,5,0,2,0
"('cell', 2607)",0,0,0,5,0,0,5,0
"('cell', 2621)",0,0,0,5,1,0,5,0
"('cell', 567)",0,0,1,5,2,1,8,0
"('cell', 537)",0,0,1,7,1,1,11,0
"('cell', 19)",0,0,0,0,3,0,0,0
"('cell', 225)",1,1,1,3,0,2,13,0
"('cell', 1615)",0,0,0,1,1,0,3,0
"('cell', 2794)",0,0,2,0,4,0,1,0
"('cell', 2786)",1,1,2,0,3,0,4,0
"('cell', 2802)",0,0,2,0,3,0,1,0
"('cell', 2772)",1,1,2,0,3,0,4,0
"('cell', 2798)",0,0,0,0,4,0,1,0
"('cell', 2793)",0,0,1,0,4,0,1,0
"('cell', 2809)",0,0,1,0,3,0,1,0
"('cell', 872)",0,0,1,0,0,0,1,0
"('cell', 919)",0,0,1,1,0,0,2,0
"('cell', 907)",0,0,1,0,0,0,0,0
"('cell', 922)",0,0,1,0,0,0,0,0
"('cell', 1107)",0,0,0,1,0,0,0,0
"('cell', 827)",0,0,1,1,0,0,1,0
"('cell', 1291)",0,0,0,0,0,0,2,0
"('cell', 1325)",0,0,0,2,0,0,5,0
"('cell', 2771)",0,1,2,0,4,0,1,0
"('cell', 1518)",0,0,2,3,0,0,5,0
"('cell', 1570)",0,1,1,4,0,0,10,0
"('cell', 2800)",0,0,5,0,1,0,0,0
"('cell', 2791)",0,0,5,0,0,0,0,0
"('cell', 2768)",2,0,7,0,2,0,1,0
"('cell', 712)",0,0,1,2,0,0,2,0
"('cell', 1986)",0,0,0,0,1,0,0,0
"('cell', 2068)",0,0,0,0,1,0,0,0
"('cell', 2025)",0,0,0,0,1,0,3,0
"('cell', 2039)",0,0,0,0,1,0,0,0
"('cell', 2020)",0,0,0,0,1,0,0,0
"('cell', 2081)",0,0,0,0,1,0,5,0
"('cell', 1950)",0,0,0,2,0,0,9,0
"('cell', 1993)",0,0,0,0,1,0,9,0
"('cell', 1985)",0,0,0,0,2,0,4,0
"('cell', 1920)",2,0,0,6,0,1,9,0
"('cell', 1935)",0,0,0,2,1,0,6,0
"('cell', 2640)",0,0,0,1,0,0,3,0
"('cell', 2656)",0,0,0,3,1,0,4,0
"('cell', 2624)",0,0,0,4,0,0,4,0
"('cell', 2692)",0,0,0,1,3,0,2,0
