,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1139)",0,0,1,0,0,0,0,0
"('cell', 459)",1,0,0,0,4,0,0,0
"('cell', 1209)",0,0,3,2,2,1,3,0
"('cell', 612)",0,0,0,0,3,0,0,0
"('cell', 614)",0,0,0,0,3,0,0,0
"('cell', 617)",0,0,0,0,4,2,3,1
"('cell', 568)",0,0,0,0,3,0,1,0
"('cell', 553)",0,0,0,0,3,0,1,0
"('cell', 442)",0,0,0,0,2,0,0,0
"('cell', 439)",0,0,2,0,2,0,0,0
"('cell', 456)",0,0,0,0,2,0,0,0
"('cell', 448)",0,0,0,0,2,0,0,0
"('cell', 526)",0,0,0,0,3,0,1,0
"('cell', 535)",0,0,0,0,3,0,0,0
"('cell', 408)",0,0,4,0,3,0,1,0
"('cell', 561)",0,0,0,0,3,0,2,0
"('cell', 580)",0,0,0,0,2,0,3,0
"('cell', 566)",0,0,0,0,3,0,3,0
"('cell', 544)",0,0,0,0,3,0,1,0
"('cell', 545)",0,0,0,0,5,0,3,0
"('cell', 549)",0,0,0,0,3,0,2,0
"('cell', 532)",0,1,4,0,3,0,3,0
"('cell', 524)",0,0,0,0,3,0,2,0
"('cell', 537)",0,0,1,0,5,0,3,0
"('cell', 82)",0,0,0,0,2,0,0,0
"('cell', 214)",0,0,0,5,3,0,6,0
"('cell', 203)",0,0,1,2,2,0,2,0
"('cell', 188)",0,0,1,2,2,0,2,0
"('cell', 211)",0,0,1,3,1,0,2,0
"('cell', 218)",0,0,0,4,1,0,6,0
"('cell', 234)",0,0,1,4,2,0,3,0
"('cell', 1174)",0,0,5,3,2,0,3,0
"('cell', 474)",1,0,0,0,4,0,0,0
"('cell', 477)",1,0,0,0,4,0,0,0
"('cell', 587)",0,0,0,0,4,0,0,0
"('cell', 639)",0,0,0,0,4,0,0,0
"('cell', 594)",0,0,0,0,5,0,0,0
"('cell', 396)",0,0,5,0,4,0,1,0
"('cell', 425)",0,0,3,2,4,0,1,0
"('cell', 398)",0,0,4,0,3,0,1,0
"('cell', 261)",0,0,2,4,3,0,3,0
"('cell', 243)",0,0,0,4,3,0,6,0
"('cell', 158)",0,0,0,4,2,0,4,0
"('cell', 114)",0,0,0,2,2,0,1,0
"('cell', 96)",0,0,0,1,2,0,1,0
"('cell', 224)",0,0,1,2,3,0,2,0
"('cell', 231)",0,0,1,1,3,0,2,0
"('cell', 253)",0,0,2,2,2,0,3,0
"('cell', 534)",0,1,4,0,2,0,5,0
"('cell', 590)",0,0,0,0,5,1,4,1
"('cell', 609)",0,0,0,0,5,2,4,2
"('cell', 320)",0,0,4,1,1,2,6,1
"('cell', 476)",1,0,0,0,5,0,0,0
"('cell', 1199)",0,0,0,0,3,0,0,0
"('cell', 1215)",0,0,1,1,3,0,0,0
"('cell', 493)",0,0,2,0,3,0,0,0
"('cell', 512)",0,1,4,0,2,0,3,0
"('cell', 519)",0,0,2,0,3,0,2,0
"('cell', 349)",0,0,2,0,0,0,1,0
"('cell', 332)",0,0,2,2,2,0,3,0
"('cell', 248)",0,0,2,2,2,0,3,0
"('cell', 377)",0,0,3,0,1,0,1,0
"('cell', 359)",0,0,3,1,2,0,3,0
"('cell', 354)",0,0,3,1,1,0,2,0
"('cell', 445)",0,0,0,0,2,0,0,0
"('cell', 273)",0,0,5,0,3,1,3,1
"('cell', 237)",0,0,6,0,3,1,3,5
"('cell', 29)",0,0,2,0,2,0,0,0
"('cell', 38)",0,0,3,1,1,1,0,0
"('cell', 40)",0,0,0,0,2,0,0,0
"('cell', 25)",0,0,2,1,3,0,3,0
"('cell', 23)",0,0,0,0,2,0,0,0
"('cell', 59)",0,0,2,1,3,0,3,0
"('cell', 22)",0,0,3,0,1,0,0,0
"('cell', 39)",0,0,3,2,1,1,0,0
"('cell', 37)",0,0,3,1,1,1,0,0
"('cell', 32)",0,0,2,1,1,0,0,0
"('cell', 52)",0,0,3,1,1,1,0,0
"('cell', 28)",0,0,2,0,1,0,0,0
"('cell', 51)",0,0,3,1,1,0,0,0
"('cell', 31)",0,0,1,1,1,0,1,0
"('cell', 19)",0,0,3,0,1,0,0,0
"('cell', 258)",0,0,3,4,2,6,3,1
"('cell', 73)",0,0,3,3,1,2,0,1
"('cell', 64)",0,0,3,1,1,1,0,1
"('cell', 71)",0,0,3,1,0,2,0,1
"('cell', 78)",0,0,2,1,0,1,0,1
"('cell', 165)",0,0,3,5,1,3,3,1
"('cell', 104)",0,0,3,4,3,2,3,1
"('cell', 133)",0,0,3,4,1,1,3,0
"('cell', 53)",0,0,3,1,3,1,3,0
"('cell', 48)",0,0,3,3,1,2,3,1
"('cell', 288)",0,0,1,8,6,1,5,0
"('cell', 300)",1,0,0,5,6,1,5,0
"('cell', 238)",0,0,3,7,7,3,6,1
"('cell', 275)",0,0,1,7,7,1,7,0
"('cell', 179)",0,0,6,1,4,4,3,0
"('cell', 269)",0,0,8,1,2,4,1,0
"('cell', 252)",0,0,7,2,3,6,2,0
"('cell', 266)",0,0,6,1,2,5,1,0
"('cell', 314)",1,0,3,3,3,6,2,0
"('cell', 105)",0,0,1,1,0,3,0,0
"('cell', 92)",0,0,1,1,0,2,0,0
"('cell', 75)",0,0,1,1,0,2,0,0
"('cell', 112)",0,0,2,5,3,0,3,0
"('cell', 90)",0,0,2,2,3,0,3,0
"('cell', 93)",0,0,3,4,3,1,3,0
"('cell', 113)",0,0,0,4,2,0,3,0
"('cell', 132)",0,0,3,5,4,1,4,0
"('cell', 419)",1,1,1,2,3,0,2,0
"('cell', 393)",0,0,4,2,4,0,1,0
"('cell', 500)",0,2,5,0,0,0,1,0
"('cell', 548)",0,1,3,0,4,0,5,0
"('cell', 1084)",0,0,2,0,0,0,0,0
