,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 20)",0,0,0,0,0,0,1,0
"('cell', 15)",0,0,0,0,0,0,4,0
"('cell', 1042)",0,0,0,0,0,0,2,0
"('cell', 6)",1,0,0,2,0,1,5,1
"('cell', 595)",0,0,0,1,1,0,0,0
"('cell', 530)",0,0,0,15,3,0,2,0
"('cell', 204)",0,0,0,1,0,1,0,1
"('cell', 307)",0,0,0,0,0,1,0,0
"('cell', 232)",0,0,0,0,0,1,0,1
"('cell', 14)",1,0,0,2,0,1,5,1
"('cell', 5)",1,0,0,3,1,1,6,2
"('cell', 29)",1,0,0,6,1,1,8,2
"('cell', 329)",2,0,0,15,6,2,8,0
"('cell', 350)",2,0,0,14,4,2,9,0
"('cell', 257)",0,0,0,7,7,4,3,0
"('cell', 44)",0,0,0,0,0,0,1,0
"('cell', 33)",0,0,0,0,0,0,1,0
"('cell', 32)",0,0,0,0,0,0,4,0
"('cell', 171)",0,0,0,3,5,1,11,0
"('cell', 17)",0,0,0,0,0,0,7,0
"('cell', 569)",0,0,0,1,1,0,0,0
"('cell', 1010)",5,1,0,4,0,0,5,0
"('cell', 996)",5,1,0,5,0,0,6,0
"('cell', 810)",0,0,0,1,0,0,0,0
"('cell', 937)",0,0,0,0,0,0,2,0
"('cell', 383)",0,0,0,7,3,1,15,0
"('cell', 419)",3,0,0,14,1,0,8,0
"('cell', 420)",2,0,0,16,0,0,5,0
"('cell', 453)",1,0,0,16,0,0,2,0
"('cell', 447)",1,0,0,19,0,0,3,0
"('cell', 377)",1,0,0,9,4,0,14,0
"('cell', 57)",0,0,0,0,0,0,4,0
"('cell', 118)",0,0,0,0,0,0,10,0
"('cell', 74)",0,0,0,0,0,0,6,0
"('cell', 85)",0,0,0,0,0,0,8,0
"('cell', 55)",0,0,0,0,0,0,1,0
"('cell', 67)",0,0,0,0,0,0,10,0
"('cell', 99)",0,0,0,0,0,0,10,0
"('cell', 19)",0,0,0,0,0,0,1,0
"('cell', 978)",0,0,0,0,3,0,6,0
"('cell', 1039)",0,0,0,0,0,0,3,0
"('cell', 1024)",0,0,0,0,0,0,3,0
"('cell', 1011)",0,0,0,0,1,0,3,0
"('cell', 1023)",0,0,0,0,1,0,3,0
"('cell', 989)",0,0,0,0,1,0,3,0
"('cell', 1018)",0,0,0,0,0,0,3,0
"('cell', 702)",0,0,0,3,1,0,1,0
"('cell', 689)",0,0,0,5,3,0,1,0
"('cell', 414)",0,0,0,1,0,4,10,0
"('cell', 427)",0,0,0,3,0,5,12,0
"('cell', 395)",0,0,0,0,0,4,9,0
"('cell', 403)",0,0,0,1,0,4,14,0
"('cell', 284)",0,1,1,5,1,2,11,1
"('cell', 1048)",5,0,0,9,1,1,8,0
"('cell', 957)",2,0,0,0,0,0,4,0
"('cell', 965)",4,1,0,2,0,0,4,0
"('cell', 341)",1,0,0,12,4,2,3,0
"('cell', 311)",0,0,0,8,3,2,3,0
"('cell', 323)",1,0,0,8,5,2,3,0
"('cell', 444)",1,0,0,17,0,0,2,0
"('cell', 466)",0,0,0,18,1,0,3,0
"('cell', 455)",0,0,0,17,1,0,4,0
"('cell', 186)",0,0,0,2,3,4,7,0
"('cell', 194)",0,0,0,3,3,5,7,0
"('cell', 64)",0,0,0,0,0,0,1,0
"('cell', 69)",0,0,0,0,0,0,2,0
"('cell', 187)",0,0,0,2,2,5,8,0
"('cell', 165)",0,0,0,2,2,0,8,0
"('cell', 157)",0,0,0,0,0,0,8,0
"('cell', 178)",0,0,0,2,2,4,9,0
"('cell', 201)",0,1,0,3,7,3,10,0
"('cell', 203)",0,1,0,2,3,4,14,0
"('cell', 166)",0,0,0,2,3,1,12,0
"('cell', 2)",0,0,0,2,1,0,6,0
"('cell', 1030)",0,0,0,0,5,0,1,0
"('cell', 1047)",0,0,0,0,5,0,0,0
"('cell', 1050)",0,0,0,0,5,0,1,0
"('cell', 905)",0,0,0,0,0,0,4,0
"('cell', 1045)",0,0,0,0,5,0,2,0
"('cell', 972)",0,0,0,0,3,0,8,0
"('cell', 1004)",0,0,0,0,2,0,4,0
"('cell', 667)",6,1,0,9,3,2,21,1
"('cell', 747)",0,0,0,3,1,0,15,0
"('cell', 835)",0,0,0,0,3,0,13,0
"('cell', 849)",0,0,0,0,3,0,16,0
"('cell', 736)",0,1,0,1,2,1,21,0
"('cell', 418)",0,0,0,3,0,6,12,0
"('cell', 366)",1,0,0,5,0,5,17,0
"('cell', 412)",1,0,0,4,0,5,19,1
"('cell', 369)",0,0,0,1,1,4,12,0
"('cell', 381)",0,0,0,0,0,4,11,0
"('cell', 301)",0,0,0,0,1,0,4,0
"('cell', 277)",0,0,1,3,1,2,13,3
"('cell', 336)",1,0,1,5,2,0,13,3
"('cell', 441)",0,0,0,4,0,2,8,0
"('cell', 809)",0,0,0,1,0,0,0,0
"('cell', 53)",3,0,0,6,1,2,10,3
"('cell', 45)",2,0,0,6,1,1,10,3
"('cell', 231)",0,0,0,2,1,2,2,1
"('cell', 168)",0,0,0,2,1,2,0,1
"('cell', 552)",0,0,0,19,2,0,4,0
"('cell', 575)",4,0,0,6,5,2,11,0
"('cell', 397)",1,0,0,13,0,0,3,0
"('cell', 411)",1,0,0,16,0,0,2,0
"('cell', 479)",0,0,0,16,2,0,2,0
"('cell', 482)",2,0,0,13,1,3,12,1
"('cell', 207)",0,0,0,4,7,8,6,0
"('cell', 195)",0,0,0,3,4,7,8,0
"('cell', 202)",0,1,0,4,8,5,7,0
"('cell', 237)",0,0,0,6,5,5,6,0
"('cell', 240)",0,0,0,6,4,2,3,0
"('cell', 270)",1,0,0,10,9,7,10,0
"('cell', 155)",0,0,0,0,0,0,6,0
"('cell', 82)",0,0,0,0,0,0,6,0
"('cell', 94)",0,0,0,0,0,0,7,0
"('cell', 109)",0,0,0,0,0,0,6,0
"('cell', 76)",0,0,0,0,0,0,3,0
"('cell', 123)",0,0,0,0,0,0,10,0
"('cell', 184)",0,1,0,0,0,2,8,0
"('cell', 179)",0,1,0,0,0,0,7,0
"('cell', 193)",0,1,0,3,4,3,7,0
"('cell', 175)",0,0,0,2,2,2,8,0
"('cell', 197)",0,1,0,1,5,3,8,0
"('cell', 173)",0,1,0,2,0,2,10,0
"('cell', 150)",0,0,0,2,2,0,9,0
"('cell', 141)",0,0,0,0,0,0,9,0
"('cell', 127)",0,0,0,0,0,0,10,0
"('cell', 12)",0,0,0,1,1,0,3,0
"('cell', 11)",0,0,0,1,1,0,4,0
"('cell', 26)",0,0,0,3,1,3,10,0
"('cell', 1007)",0,0,0,0,5,0,2,0
"('cell', 1029)",0,0,0,0,5,0,2,0
"('cell', 924)",0,0,0,0,0,0,2,0
"('cell', 1046)",0,0,0,0,4,0,2,0
"('cell', 850)",0,0,0,0,2,0,11,0
"('cell', 878)",0,0,0,0,2,0,9,0
"('cell', 824)",0,1,0,3,1,0,13,0
"('cell', 823)",0,1,0,1,1,0,10,0
"('cell', 851)",0,1,0,2,1,0,11,0
"('cell', 841)",0,1,0,0,2,0,13,0
"('cell', 907)",1,0,0,3,4,0,9,0
"('cell', 908)",0,0,0,0,2,0,5,0
"('cell', 883)",0,0,0,3,1,0,6,0
"('cell', 991)",0,0,0,0,3,0,4,0
"('cell', 574)",6,0,0,9,3,2,12,1
"('cell', 748)",1,1,0,4,1,0,22,0
"('cell', 728)",0,0,0,2,1,0,0,0
"('cell', 725)",0,0,0,1,2,0,0,0
"('cell', 754)",0,0,0,1,1,0,0,0
"('cell', 865)",0,0,0,0,0,0,4,0
"('cell', 836)",0,0,0,0,2,0,12,0
"('cell', 435)",2,0,0,3,1,4,17,1
"('cell', 354)",0,0,0,1,1,4,8,0
"('cell', 348)",0,0,0,2,1,4,11,0
"('cell', 293)",0,0,0,1,1,0,4,0
"('cell', 893)",3,1,0,2,0,0,4,0
"('cell', 911)",7,1,0,9,0,2,12,1
"('cell', 939)",6,1,0,4,0,1,8,0
"('cell', 916)",4,1,0,2,0,0,4,0
"('cell', 813)",4,1,0,4,0,2,14,1
