,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2207)",0,0,1,1,0,0,0,0
"('cell', 2169)",0,0,1,1,0,0,0,0
"('cell', 18)",0,0,0,0,1,0,0,0
"('cell', 859)",1,0,0,0,5,0,0,0
"('cell', 1111)",3,0,0,0,1,0,0,0
"('cell', 1181)",2,0,0,1,0,1,2,0
"('cell', 1128)",2,0,0,0,0,0,0,0
"('cell', 2239)",1,0,1,1,0,0,0,0
"('cell', 1217)",3,0,0,3,0,1,4,1
"('cell', 1177)",2,0,0,1,0,1,2,0
"('cell', 1083)",1,0,0,0,0,0,0,0
"('cell', 1353)",5,0,4,7,0,3,0,3
"('cell', 638)",0,0,1,1,12,0,6,2
"('cell', 10)",0,0,0,0,2,0,1,0
"('cell', 8)",0,0,0,0,1,0,0,0
"('cell', 51)",0,0,0,0,2,0,0,0
"('cell', 39)",0,0,0,0,2,0,0,0
"('cell', 626)",0,0,0,0,1,0,0,2
"('cell', 595)",0,0,1,1,2,0,0,1
"('cell', 654)",0,0,0,1,3,0,0,0
"('cell', 640)",0,0,0,1,2,0,0,2
"('cell', 594)",0,0,1,1,0,0,0,2
"('cell', 608)",0,0,1,1,2,0,0,1
"('cell', 619)",0,0,1,1,2,0,0,2
"('cell', 35)",0,0,0,0,5,0,1,0
"('cell', 20)",0,0,0,0,3,0,1,0
"('cell', 1126)",2,0,0,0,0,0,0,0
"('cell', 2251)",1,0,4,0,0,0,0,0
"('cell', 2244)",0,0,2,0,0,0,0,0
"('cell', 2234)",0,0,3,0,0,0,1,0
"('cell', 2156)",0,0,6,0,0,0,0,0
"('cell', 1359)",0,0,2,0,0,0,1,0
"('cell', 2115)",0,0,8,0,0,0,0,5
"('cell', 2242)",1,0,3,0,0,0,0,1
"('cell', 2233)",1,0,3,0,0,0,0,2
"('cell', 2155)",0,0,7,0,0,0,0,5
"('cell', 2223)",0,0,3,0,0,0,0,5
"('cell', 2224)",1,0,3,0,0,0,0,4
"('cell', 2265)",1,0,3,0,0,0,0,2
"('cell', 2225)",0,0,1,0,0,0,0,6
"('cell', 2228)",0,0,5,0,0,0,0,9
"('cell', 2097)",0,0,10,0,0,0,0,1
"('cell', 1144)",4,0,0,2,0,0,1,0
"('cell', 1094)",2,0,0,0,0,0,0,0
"('cell', 1142)",2,0,0,1,0,0,1,0
"('cell', 1215)",3,0,0,2,0,1,3,1
"('cell', 1248)",5,0,0,3,1,1,5,1
"('cell', 2215)",1,0,2,1,0,0,0,0
"('cell', 2245)",1,0,3,0,0,0,0,0
"('cell', 1229)",1,0,4,2,0,0,0,0
"('cell', 1239)",1,0,5,1,0,0,0,0
"('cell', 464)",1,0,0,0,29,0,3,0
"('cell', 548)",0,0,0,0,31,0,9,0
"('cell', 589)",0,0,0,0,10,0,1,2
"('cell', 562)",0,0,0,0,13,0,1,1
"('cell', 451)",0,0,1,0,0,0,0,2
"('cell', 482)",0,0,1,0,0,0,0,3
