,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1246)",0,0,0,3,0,0,0,0
"('cell', 3063)",0,0,1,0,0,0,0,0
"('cell', 1330)",0,0,0,3,0,0,0,0
"('cell', 1207)",0,0,0,2,0,0,0,0
"('cell', 953)",0,2,3,1,0,0,1,1
"('cell', 2843)",0,0,0,1,0,0,0,0
"('cell', 2817)",0,0,0,1,0,0,0,0
"('cell', 2807)",0,0,0,1,0,0,0,0
"('cell', 2871)",0,0,0,1,0,0,0,0
"('cell', 2787)",0,0,0,2,0,0,0,0
"('cell', 2750)",0,0,0,2,0,0,0,0
"('cell', 1871)",0,0,0,1,0,0,0,0
"('cell', 1776)",0,0,0,1,0,0,0,0
"('cell', 1056)",0,1,2,0,0,0,1,1
"('cell', 998)",1,2,3,1,1,0,1,1
"('cell', 1107)",0,0,1,0,0,0,1,1
"('cell', 2993)",0,0,1,0,0,0,0,0
"('cell', 3007)",0,0,1,0,0,0,0,0
"('cell', 75)",0,1,2,0,2,0,0,0
"('cell', 5)",0,1,2,0,1,0,0,0
"('cell', 8)",1,1,2,0,1,0,2,1
"('cell', 87)",1,1,2,1,2,0,1,0
"('cell', 4)",0,1,1,0,1,0,0,0
"('cell', 1)",0,1,2,0,1,0,0,0
"('cell', 1132)",0,1,0,1,0,0,0,1
"('cell', 1177)",0,1,0,1,0,0,0,1
"('cell', 2862)",3,0,0,4,0,0,6,6
"('cell', 1294)",0,2,0,0,0,0,0,0
"('cell', 1810)",5,0,1,5,0,10,3,3
"('cell', 1791)",4,0,1,4,0,6,2,2
"('cell', 1713)",1,0,1,5,0,6,1,3
"('cell', 1575)",0,0,2,1,0,0,1,2
"('cell', 1669)",1,0,2,4,0,2,1,2
"('cell', 1688)",2,0,1,1,0,0,2,1
"('cell', 2153)",8,0,4,1,0,1,2,0
"('cell', 2681)",1,0,0,3,0,0,4,4
"('cell', 2828)",4,0,0,5,0,0,6,6
"('cell', 1186)",0,0,0,3,0,0,0,0
"('cell', 760)",0,3,6,0,0,0,2,1
"('cell', 2860)",0,0,0,1,0,0,0,0
"('cell', 2826)",0,0,0,1,0,0,0,0
"('cell', 2903)",0,0,0,1,0,0,0,0
"('cell', 2778)",0,0,0,2,0,0,0,0
"('cell', 2105)",0,0,0,1,0,0,0,0
"('cell', 2309)",0,0,0,1,3,0,0,1
"('cell', 2351)",0,0,0,1,3,0,0,1
"('cell', 1762)",0,0,0,1,0,0,0,0
"('cell', 1834)",0,0,0,1,0,0,0,0
"('cell', 1752)",0,0,0,1,0,0,0,0
"('cell', 1636)",0,0,0,1,0,0,0,0
"('cell', 1351)",0,0,0,1,0,0,0,0
"('cell', 1370)",0,0,0,2,0,0,0,0
"('cell', 1359)",0,0,0,2,0,0,0,0
"('cell', 1496)",0,0,0,1,0,0,0,0
"('cell', 1445)",0,0,0,2,0,0,0,0
"('cell', 1403)",0,0,0,2,0,0,0,0
"('cell', 2069)",0,0,0,3,0,0,0,1
"('cell', 1187)",0,0,1,0,0,0,1,0
"('cell', 1176)",0,1,2,0,0,0,0,0
"('cell', 1183)",0,0,7,0,0,0,1,0
"('cell', 1113)",0,0,2,0,0,0,1,1
"('cell', 1081)",1,1,3,1,1,0,1,1
"('cell', 1590)",1,0,4,3,0,0,10,0
"('cell', 1596)",1,0,3,3,0,2,12,0
"('cell', 1327)",1,0,5,3,1,1,2,0
"('cell', 1082)",1,0,7,1,1,0,1,0
"('cell', 1188)",4,3,2,3,2,10,4,0
"('cell', 3083)",0,0,1,0,0,0,0,0
"('cell', 2692)",0,0,0,1,0,0,0,0
"('cell', 2719)",0,0,0,1,0,0,0,0
"('cell', 2566)",0,0,0,2,2,0,0,0
"('cell', 2595)",0,0,0,2,1,0,0,0
"('cell', 3118)",0,0,1,0,0,0,1,0
"('cell', 1599)",0,1,1,1,0,0,0,1
"('cell', 62)",0,1,2,0,3,0,0,0
"('cell', 96)",0,0,1,0,2,0,0,0
"('cell', 185)",0,1,0,2,0,0,0,1
"('cell', 202)",0,1,0,0,0,0,0,2
"('cell', 46)",1,1,1,0,3,0,0,0
"('cell', 9)",1,1,2,0,2,0,1,0
"('cell', 6)",0,1,2,0,1,0,0,0
"('cell', 27)",1,0,1,2,0,0,9,0
"('cell', 1092)",2,2,0,2,0,0,0,3
"('cell', 1106)",0,3,0,1,0,0,0,1
"('cell', 1138)",0,2,0,2,0,0,0,2
"('cell', 995)",2,5,0,2,0,0,0,3
"('cell', 1052)",0,5,0,2,0,0,0,3
"('cell', 1059)",0,5,1,0,0,0,0,3
"('cell', 1366)",0,4,1,0,0,0,0,0
"('cell', 1633)",0,0,1,1,0,0,1,0
"('cell', 1251)",2,0,0,4,0,0,0,0
"('cell', 1250)",1,0,0,2,0,0,0,0
"('cell', 1200)",1,1,0,2,0,0,0,2
"('cell', 1216)",2,1,0,4,0,0,0,2
"('cell', 1182)",2,2,0,2,0,0,0,3
"('cell', 964)",2,5,0,3,0,0,0,3
"('cell', 2937)",3,0,0,4,0,0,7,5
"('cell', 2995)",5,1,0,3,0,0,7,8
"('cell', 2960)",3,1,0,1,0,0,8,3
"('cell', 2969)",3,2,0,0,0,0,11,4
"('cell', 3030)",3,0,0,0,0,0,10,7
"('cell', 3006)",1,0,0,0,0,0,8,5
"('cell', 3133)",1,1,0,5,2,2,5,1
"('cell', 3057)",3,0,0,0,0,1,13,3
"('cell', 3022)",3,0,0,0,0,1,13,5
"('cell', 3060)",3,0,0,0,0,0,10,6
"('cell', 2092)",4,0,2,2,0,4,5,4
"('cell', 2164)",5,1,2,1,0,3,3,2
"('cell', 2552)",3,0,0,5,0,0,2,3
"('cell', 2656)",2,0,0,4,0,0,2,6
"('cell', 1690)",0,0,1,5,0,3,1,2
"('cell', 1647)",0,0,1,3,0,1,1,2
"('cell', 1773)",2,0,1,3,0,2,1,1
"('cell', 1809)",4,0,1,3,0,5,1,2
"('cell', 1530)",0,1,1,1,0,0,0,2
"('cell', 1512)",0,0,2,3,0,0,1,2
"('cell', 1487)",0,0,2,0,0,0,0,2
"('cell', 1478)",0,1,1,0,0,0,0,1
"('cell', 1422)",0,3,1,0,0,0,0,1
"('cell', 1486)",0,1,1,0,0,0,0,1
"('cell', 2561)",1,0,0,3,0,0,3,2
"('cell', 2459)",1,0,0,2,0,0,1,1
"('cell', 2419)",1,0,0,0,0,0,0,0
"('cell', 2236)",0,0,3,0,0,0,0,0
"('cell', 2264)",0,0,3,0,0,0,0,0
"('cell', 2196)",4,0,3,1,0,0,0,0
"('cell', 2252)",0,0,3,0,0,0,0,0
"('cell', 2190)",1,0,4,2,0,0,0,0
"('cell', 2117)",4,0,4,4,0,0,2,0
"('cell', 2411)",1,0,2,2,0,0,1,1
"('cell', 2398)",1,0,2,0,0,0,0,0
"('cell', 2098)",8,0,3,0,0,5,2,1
"('cell', 2715)",1,0,0,3,0,0,3,4
"('cell', 2691)",1,0,0,2,0,0,1,2
"('cell', 2714)",0,0,0,0,0,0,3,1
"('cell', 2762)",1,0,0,2,0,0,2,4
"('cell', 2779)",3,0,0,2,0,0,3,4
"('cell', 2774)",3,0,0,5,0,0,3,6
"('cell', 2734)",1,0,0,2,0,0,2,4
"('cell', 2900)",2,0,0,3,0,0,16,0
"('cell', 2643)",1,0,0,0,0,0,3,1
"('cell', 2633)",1,0,0,2,0,0,1,1
"('cell', 2678)",1,0,0,0,0,0,4,1
"('cell', 2590)",1,0,0,0,0,0,0,1
"('cell', 686)",6,2,1,8,0,2,16,0
"('cell', 761)",3,1,1,9,0,0,12,2
"('cell', 1214)",0,0,0,1,0,0,0,0
"('cell', 1160)",0,0,0,2,0,0,0,0
"('cell', 1181)",0,0,0,2,0,0,0,0
"('cell', 1105)",0,0,0,3,0,0,0,0
"('cell', 1110)",0,0,0,4,0,0,0,0
"('cell', 883)",0,0,2,0,0,0,0,1
"('cell', 866)",0,1,4,2,0,0,0,1
"('cell', 402)",1,0,1,1,0,0,0,2
"('cell', 42)",0,1,0,0,3,0,0,0
"('cell', 849)",0,2,6,3,0,0,2,1
"('cell', 918)",0,2,5,2,0,0,1,1
"('cell', 697)",2,2,5,4,0,0,3,0
"('cell', 666)",2,3,2,3,0,0,3,0
"('cell', 775)",1,3,5,3,0,0,2,1
"('cell', 2855)",0,0,0,1,0,0,0,0
"('cell', 2744)",0,0,0,2,0,0,0,0
"('cell', 2758)",0,0,0,2,0,0,0,0
"('cell', 2796)",0,0,0,1,0,0,0,0
"('cell', 2887)",0,0,0,1,0,0,0,0
"('cell', 2456)",0,0,0,1,0,0,0,0
"('cell', 2645)",0,0,0,3,1,0,0,0
"('cell', 2572)",0,0,0,2,1,0,0,0
"('cell', 2717)",0,0,0,2,0,0,0,0
"('cell', 2757)",0,0,0,2,0,0,0,0
"('cell', 2743)",0,0,0,2,0,0,0,0
"('cell', 2683)",0,0,0,2,0,0,0,0
"('cell', 2169)",0,0,0,3,1,0,0,1
"('cell', 2296)",0,0,0,3,1,0,0,1
"('cell', 2247)",0,0,0,3,1,0,0,1
"('cell', 2128)",0,0,0,3,1,0,0,1
"('cell', 2346)",0,0,0,1,2,0,0,1
"('cell', 2383)",0,0,0,1,2,0,0,1
"('cell', 2301)",0,0,0,1,3,0,0,1
"('cell', 1667)",0,0,0,1,0,0,0,0
"('cell', 1656)",0,0,0,1,0,0,0,0
"('cell', 1617)",0,0,0,1,0,0,0,0
"('cell', 1614)",0,0,0,1,0,0,0,0
"('cell', 1609)",0,0,0,1,0,0,0,0
"('cell', 1914)",0,0,0,1,0,0,0,0
"('cell', 1949)",0,0,0,1,0,0,0,0
"('cell', 2082)",0,0,0,2,0,0,0,0
"('cell', 1868)",0,0,0,2,0,0,0,1
"('cell', 2095)",0,0,0,3,1,0,0,2
"('cell', 2201)",0,0,0,2,2,0,0,1
"('cell', 2178)",0,0,0,1,2,0,0,2
"('cell', 2282)",0,0,0,1,3,0,0,2
"('cell', 2160)",0,0,0,0,0,0,0,2
"('cell', 2184)",0,0,0,1,2,0,0,2
"('cell', 2206)",0,0,0,1,3,0,0,2
"('cell', 2127)",0,0,0,0,0,0,0,1
"('cell', 2115)",0,0,0,0,0,0,0,2
"('cell', 2198)",0,0,2,0,0,0,0,1
"('cell', 2152)",0,0,2,2,0,0,0,2
"('cell', 2187)",0,0,2,2,0,0,0,1
"('cell', 1112)",0,1,2,0,0,0,0,2
"('cell', 1280)",0,0,1,0,0,0,0,0
"('cell', 1229)",0,0,2,0,0,0,1,0
"('cell', 1239)",0,1,1,0,0,0,0,0
"('cell', 1265)",0,1,1,0,0,0,0,0
"('cell', 1302)",0,1,1,0,0,0,0,1
"('cell', 1244)",0,2,0,0,0,0,0,0
"('cell', 789)",5,3,1,12,0,3,11,0
"('cell', 762)",4,2,1,8,0,1,12,0
"('cell', 1395)",0,4,2,10,1,3,8,1
"('cell', 1505)",1,2,4,4,0,0,10,0
"('cell', 1324)",0,2,3,11,0,0,7,0
"('cell', 1582)",2,2,4,3,1,1,4,2
"('cell', 1837)",0,0,2,1,0,0,0,0
"('cell', 1680)",1,0,3,3,0,3,8,1
"('cell', 1368)",0,3,1,9,1,3,8,1
"('cell', 1273)",1,0,7,1,2,1,2,0
"('cell', 3037)",0,0,1,0,0,0,0,0
"('cell', 3071)",0,0,1,0,0,0,0,0
"('cell', 2739)",0,0,0,1,0,0,0,0
"('cell', 2800)",0,0,0,1,0,0,0,0
"('cell', 2768)",0,0,0,2,0,0,0,0
"('cell', 2707)",0,0,0,2,0,0,0,0
"('cell', 2648)",0,0,0,2,1,0,0,0
"('cell', 2989)",0,0,1,0,0,0,0,0
"('cell', 2972)",0,0,1,0,0,0,0,0
"('cell', 2894)",0,0,0,1,0,0,0,0
"('cell', 2850)",0,0,0,1,0,0,0,0
"('cell', 2932)",0,0,1,0,0,0,0,0
"('cell', 2644)",0,0,0,2,1,0,0,0
"('cell', 2483)",0,0,0,1,2,0,0,0
"('cell', 2512)",0,0,0,2,2,0,0,0
"('cell', 2439)",0,0,0,1,2,0,0,0
"('cell', 3134)",0,0,1,0,0,0,0,0
"('cell', 3100)",0,0,1,0,0,0,0,0
"('cell', 3051)",0,0,1,0,0,0,2,0
"('cell', 3043)",0,0,1,0,0,0,1,0
"('cell', 3082)",0,0,1,0,0,0,1,0
"('cell', 3111)",0,0,1,0,0,0,2,0
"('cell', 3013)",0,0,1,0,0,0,1,0
"('cell', 3065)",0,0,1,0,0,0,2,0
"('cell', 3123)",0,0,1,2,2,1,4,1
"('cell', 3050)",0,0,1,0,0,0,2,0
"('cell', 3098)",0,0,1,0,0,0,2,0
"('cell', 3103)",0,1,0,4,2,1,5,1
"('cell', 1428)",4,0,7,3,0,2,1,1
"('cell', 1347)",2,0,8,3,0,0,1,0
"('cell', 1409)",5,0,5,3,0,2,1,0
"('cell', 1303)",0,0,2,0,0,0,0,0
"('cell', 1317)",0,0,5,0,0,0,1,0
"('cell', 1408)",2,0,6,1,0,0,1,0
"('cell', 2543)",1,0,0,2,0,0,1,1
"('cell', 2487)",1,0,0,2,0,0,1,1
"('cell', 2449)",1,0,0,0,0,0,0,0
"('cell', 3027)",0,0,1,0,0,0,2,0
"('cell', 2991)",0,0,1,0,0,0,1,0
"('cell', 74)",0,1,2,0,1,0,0,0
"('cell', 85)",0,1,2,0,1,0,0,0
"('cell', 54)",0,1,2,0,1,0,0,0
"('cell', 80)",0,1,2,0,1,0,0,0
"('cell', 102)",1,2,0,1,2,0,0,0
"('cell', 133)",1,2,1,1,1,0,0,0
"('cell', 100)",1,1,1,0,2,0,0,0
"('cell', 59)",1,1,1,0,3,0,0,0
"('cell', 95)",0,0,1,0,2,0,0,1
"('cell', 148)",0,1,0,2,0,0,2,1
"('cell', 161)",0,1,2,2,1,0,0,2
"('cell', 18)",2,2,1,1,1,0,5,1
"('cell', 127)",0,1,1,2,0,0,2,0
"('cell', 114)",0,1,1,1,0,0,1,0
"('cell', 1095)",0,1,2,0,0,0,1,1
"('cell', 661)",0,2,3,0,0,0,2,0
"('cell', 692)",0,3,3,0,0,0,2,0
"('cell', 1269)",0,4,2,0,0,0,0,2
"('cell', 1154)",0,2,0,0,0,0,0,1
"('cell', 1093)",0,4,1,0,0,0,0,1
"('cell', 1047)",0,5,1,0,0,0,0,2
"('cell', 682)",0,0,8,0,1,0,1,0
"('cell', 380)",1,0,6,0,1,0,0,0
"('cell', 406)",0,0,7,0,1,0,0,0
"('cell', 431)",1,1,10,1,3,1,0,0
"('cell', 120)",0,0,2,2,0,0,2,0
"('cell', 151)",0,0,2,2,0,0,0,0
"('cell', 367)",0,0,5,0,1,0,0,0
"('cell', 184)",1,0,2,2,0,0,0,0
"('cell', 1300)",2,0,0,4,0,0,0,0
"('cell', 1282)",2,1,0,6,0,0,1,3
"('cell', 1385)",3,0,0,8,0,0,2,1
"('cell', 1375)",2,0,0,6,0,0,1,1
"('cell', 1344)",2,0,0,4,0,0,0,0
"('cell', 1374)",2,0,0,6,0,0,1,1
"('cell', 1334)",0,4,2,0,0,0,0,0
"('cell', 1730)",1,2,0,10,0,0,7,0
"('cell', 1813)",1,2,0,11,0,0,7,0
"('cell', 1704)",2,0,1,0,0,0,4,1
"('cell', 1612)",0,0,1,0,0,0,1,1
"('cell', 1646)",2,0,1,1,0,0,2,1
"('cell', 1501)",0,3,1,0,0,0,1,1
"('cell', 1524)",0,1,1,0,0,0,0,1
"('cell', 1593)",2,1,1,0,0,0,2,1
"('cell', 1446)",0,3,1,0,0,0,0,1
"('cell', 1415)",0,4,1,0,0,0,0,0
"('cell', 1421)",0,3,1,0,0,0,0,0
"('cell', 1511)",0,2,2,0,0,0,0,0
"('cell', 1587)",0,0,1,1,0,0,1,0
"('cell', 1798)",0,2,0,7,0,0,4,0
"('cell', 3005)",5,1,0,1,0,0,10,2
"('cell', 2968)",1,2,0,2,0,0,11,7
"('cell', 2332)",1,2,2,2,0,0,1,0
"('cell', 3073)",1,2,0,6,2,2,4,1
"('cell', 2810)",0,3,0,5,0,0,6,5
"('cell', 1820)",0,1,0,10,0,0,7,0
"('cell', 2733)",3,0,0,4,0,0,5,9
"('cell', 2698)",2,0,0,2,0,0,4,8
"('cell', 2670)",2,0,0,4,0,0,3,5
"('cell', 2699)",5,0,0,5,0,0,4,5
"('cell', 2747)",5,0,0,4,0,0,5,6
"('cell', 2771)",8,0,0,4,0,0,8,9
"('cell', 2195)",0,0,4,2,0,0,0,0
"('cell', 1772)",4,0,1,2,0,3,4,1
"('cell', 1799)",4,0,1,3,0,5,3,2
"('cell', 1731)",2,0,1,2,0,2,2,1
"('cell', 1725)",2,0,1,1,0,2,5,1
"('cell', 1744)",4,0,1,4,0,2,5,1
"('cell', 2065)",6,1,1,1,0,7,2,1
"('cell', 2108)",5,1,1,1,0,5,2,1
"('cell', 2154)",4,1,2,1,0,6,2,1
