,CELL_ID,X,Y
13,14,617,139
655,656,408,658
1309,1310,791,1242
380,381,304,477
1005,1006,964,924
1236,1237,843,1135
1341,1342,613,1344
1352,1353,1333,1402
1355,1356,1288,1430
487,488,466,553
493,494,395,557
550,551,408,592
577,578,414,613
957,958,625,883
981,982,633,901
944,945,629,866
960,961,677,884
984,985,666,906
977,978,683,900
1103,1104,777,1013
1279,1280,332,1190
1357,1358,1422,1435
1163,1164,1326,1073
534,535,1500,586
463,464,434,537
457,458,414,534
446,447,455,527
464,465,469,538
511,512,540,570
568,569,460,607
567,568,434,606
538,539,451,588
354,355,370,463
402,403,378,491
400,401,313,489
339,340,334,445
610,611,530,630
551,552,562,595
547,548,600,595
724,725,481,704
945,946,678,865
958,959,652,883
933,934,659,857
1276,1277,544,1184
1308,1309,409,1244
1275,1276,374,1184
1262,1263,381,1165
1287,1288,364,1200
1283,1284,398,1196
1248,1249,335,1152
1257,1258,347,1162
1265,1266,317,1168
1241,1242,319,1140
1350,1351,1372,1396
1344,1345,1335,1364
1342,1343,1316,1350
1356,1357,1474,1433
1292,1293,1467,1208
1325,1326,1675,1289
1216,1217,1807,1115
1254,1255,1645,1156
1230,1231,1632,1129
1130,1131,1744,1035
1101,1102,1756,1011
1128,1129,1698,1033
1196,1197,1622,1098
1123,1124,1649,1029
964,965,1510,889
1024,1025,1510,943
141,142,1517,290
6,7,933,130
14,15,936,143
2,3,883,120
747,748,814,714
859,860,726,798
531,532,719,582
579,580,835,615
19,20,867,158
11,12,851,135
877,878,1143,809
884,885,1161,815
1039,1040,1325,953
314,315,1201,433
325,326,1630,439
475,476,585,546
484,485,559,550
515,516,582,572
298,299,393,419
287,288,379,406
340,341,386,448
297,298,363,414
126,127,436,281
277,278,731,399
283,284,716,401
234,235,720,362
627,628,569,641
616,617,549,636
685,686,572,678
689,690,545,682
584,585,583,619
581,582,617,616
737,738,584,711
725,726,566,704
645,646,474,651
684,685,481,677
629,630,455,641
787,788,462,738
539,540,657,589
923,924,670,844
559,560,666,603
530,531,681,582
301,302,658,417
375,376,701,474
381,382,682,478
427,428,654,510
432,433,639,514
518,519,610,574
519,520,646,576
491,492,659,557
276,277,648,397
266,267,652,386
920,921,622,844
1281,1282,519,1193
1168,1169,1508,1075
1313,1314,1508,1253
1302,1303,1497,1221
1321,1322,1649,1274
1339,1340,1554,1339
1340,1341,1577,1339
1306,1307,1559,1236
1304,1305,1540,1232
1295,1296,1564,1212
1260,1261,1688,1161
1268,1269,1663,1173
1316,1317,1666,1258
1242,1243,1730,1141
1107,1108,1650,1014
1080,1081,1713,993
1137,1138,1581,1039
1143,1144,1596,1045
1114,1115,1591,1020
1012,1013,1567,929
1006,1007,1414,925
983,984,1492,903
1046,1047,1523,966
1108,1109,1475,1016
1064,1065,1558,983
190,191,1525,329
166,167,1527,308
207,208,1549,338
219,220,1528,352
