,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 18)",8,1,0,9,1,0,3,0
"('cell', 816)",0,0,0,3,0,0,1,0
"('cell', 1844)",0,0,0,0,1,0,0,0
"('cell', 1894)",0,0,0,0,1,0,0,0
"('cell', 1472)",0,0,0,0,1,0,0,0
"('cell', 913)",0,0,0,3,0,0,1,0
"('cell', 875)",0,0,0,3,0,0,1,0
"('cell', 1087)",0,0,0,0,0,0,1,0
"('cell', 1444)",0,0,1,0,0,0,0,0
"('cell', 1758)",0,0,0,0,1,0,0,0
"('cell', 1465)",0,0,0,0,1,0,0,0
"('cell', 51)",4,4,1,8,0,5,3,3
"('cell', 20)",0,1,4,4,0,0,0,4
"('cell', 1262)",0,0,1,0,0,0,0,0
"('cell', 1906)",0,0,0,2,2,0,3,0
"('cell', 869)",0,0,0,4,0,0,1,0
"('cell', 1407)",0,0,1,0,1,0,1,0
"('cell', 1406)",0,0,1,0,0,0,0,0
"('cell', 1395)",0,0,0,0,1,0,0,0
"('cell', 1853)",0,0,0,1,1,0,0,0
"('cell', 264)",0,1,0,0,0,0,1,0
"('cell', 1701)",0,2,0,0,0,0,0,0
"('cell', 1743)",0,2,0,0,0,0,0,0
"('cell', 1596)",0,0,0,0,1,0,0,0
"('cell', 1549)",0,0,0,0,1,0,0,0
"('cell', 1604)",0,0,0,0,1,0,0,0
"('cell', 1513)",0,0,0,0,1,0,0,0
"('cell', 1524)",0,0,0,0,1,0,0,0
"('cell', 1611)",0,0,0,0,1,0,0,0
"('cell', 1575)",0,0,0,0,1,0,0,0
"('cell', 1582)",0,0,0,0,1,0,0,0
"('cell', 1635)",0,2,0,0,1,0,0,0
"('cell', 1646)",0,0,0,0,2,0,0,0
"('cell', 1430)",0,0,0,0,1,0,0,0
"('cell', 24)",3,2,1,8,0,3,2,4
"('cell', 1246)",0,0,0,0,1,0,0,0
"('cell', 1210)",0,0,0,0,1,0,0,0
"('cell', 16)",0,0,2,0,0,0,0,3
"('cell', 1368)",0,0,1,0,1,0,0,0
"('cell', 1334)",0,0,1,0,1,0,0,0
"('cell', 1359)",0,0,1,0,0,0,0,0
"('cell', 1325)",0,0,1,0,0,0,0,0
"('cell', 1353)",0,0,1,0,0,0,0,0
"('cell', 1439)",0,0,1,0,0,0,0,0
"('cell', 1789)",0,0,0,1,0,0,0,0
"('cell', 1817)",0,0,0,1,0,0,0,0
"('cell', 214)",3,3,0,6,1,1,5,0
"('cell', 1774)",0,0,0,1,1,0,0,0
"('cell', 1883)",0,1,0,4,3,0,4,0
"('cell', 1880)",0,0,0,1,2,0,2,0
"('cell', 782)",0,0,0,3,0,0,1,0
"('cell', 1046)",2,0,0,4,0,0,1,0
"('cell', 942)",2,0,0,4,0,0,1,0
"('cell', 931)",2,0,0,4,1,0,2,0
"('cell', 1518)",0,0,1,1,2,0,1,0
"('cell', 1473)",0,0,1,0,0,0,0,0
"('cell', 1503)",0,0,1,0,0,0,1,0
"('cell', 1556)",0,0,1,1,1,0,1,0
"('cell', 1431)",0,0,1,0,0,0,1,0
"('cell', 1495)",0,0,1,0,0,0,0,0
"('cell', 2432)",4,1,0,4,1,0,6,0
"('cell', 1942)",0,2,0,2,1,0,4,0
"('cell', 2365)",4,1,0,5,1,0,7,0
"('cell', 2348)",4,2,0,5,1,0,7,0
"('cell', 2436)",4,1,0,4,1,0,6,0
"('cell', 2352)",4,3,0,8,1,0,8,0
"('cell', 2349)",2,2,0,8,1,0,6,0
"('cell', 2389)",2,0,0,3,1,0,5,0
"('cell', 2493)",1,0,0,1,1,0,1,0
"('cell', 2477)",1,0,0,3,1,0,4,0
"('cell', 2570)",1,0,0,0,1,0,1,0
"('cell', 2591)",1,0,0,0,1,0,0,0
"('cell', 2508)",1,0,0,2,1,0,2,0
"('cell', 1791)",0,0,0,4,2,1,2,0
"('cell', 1943)",0,0,0,1,4,0,2,0
"('cell', 2545)",1,2,0,1,1,0,1,0
"('cell', 328)",0,1,0,0,0,0,1,0
"('cell', 314)",0,1,0,0,0,0,1,0
"('cell', 778)",0,0,0,0,0,0,1,0
"('cell', 699)",0,0,0,0,0,0,1,0
"('cell', 771)",0,0,0,0,0,0,1,0
"('cell', 673)",0,0,0,0,0,0,1,0
"('cell', 630)",0,0,0,0,0,0,1,0
"('cell', 1661)",0,3,0,0,0,0,0,0
"('cell', 1683)",0,2,1,0,0,0,0,0
"('cell', 1849)",0,0,1,1,0,0,1,0
"('cell', 1811)",0,0,1,1,0,0,0,0
"('cell', 1806)",0,2,1,0,0,0,0,0
"('cell', 1850)",0,2,1,0,0,0,0,0
"('cell', 1798)",0,1,1,0,0,0,0,0
"('cell', 1901)",0,0,0,1,0,0,0,0
"('cell', 1696)",0,0,0,0,1,0,0,0
"('cell', 1650)",0,0,0,0,1,0,0,0
"('cell', 1706)",0,0,0,0,1,0,0,0
"('cell', 1638)",0,0,0,0,1,0,0,0
"('cell', 1734)",0,0,0,0,1,0,0,0
"('cell', 1821)",0,0,0,0,1,0,0,0
"('cell', 708)",0,0,0,0,0,0,1,0
"('cell', 733)",0,0,0,0,0,0,1,0
"('cell', 1271)",0,0,0,0,1,0,0,0
"('cell', 1244)",0,0,0,0,1,0,0,0
"('cell', 1284)",0,0,0,0,1,0,0,0
"('cell', 1329)",0,0,0,0,1,0,0,0
"('cell', 1341)",0,0,0,0,1,0,0,0
"('cell', 776)",0,2,0,2,0,0,0,0
"('cell', 834)",0,2,0,0,0,0,0,0
"('cell', 27)",0,0,3,2,0,0,0,4
"('cell', 53)",0,0,2,0,0,0,0,3
"('cell', 41)",0,1,1,0,0,0,0,3
"('cell', 25)",0,0,3,0,0,0,0,3
"('cell', 40)",0,0,3,2,0,0,0,3
"('cell', 35)",0,1,4,4,0,0,0,4
"('cell', 1265)",0,0,0,0,1,0,0,0
"('cell', 1224)",0,0,0,0,2,0,0,0
"('cell', 1351)",0,1,0,0,2,0,0,0
"('cell', 1367)",0,1,0,0,2,0,0,0
"('cell', 144)",0,0,2,0,0,0,0,0
"('cell', 34)",0,1,0,0,0,0,0,0
"('cell', 76)",0,1,0,0,0,0,0,0
"('cell', 57)",0,2,0,0,0,0,0,0
"('cell', 397)",0,1,0,0,0,0,1,0
"('cell', 889)",0,4,0,0,0,0,0,0
"('cell', 226)",0,0,4,0,0,0,0,0
"('cell', 248)",0,0,4,0,0,0,0,0
"('cell', 359)",0,0,5,0,0,0,0,1
"('cell', 372)",0,0,4,0,0,0,0,0
"('cell', 1070)",1,0,0,0,1,0,0,0
"('cell', 1148)",0,0,0,1,1,0,0,0
"('cell', 1835)",0,0,0,3,2,0,0,0
"('cell', 1895)",0,1,0,2,1,0,2,0
"('cell', 1905)",0,1,0,3,1,0,2,0
"('cell', 2002)",0,1,0,4,5,0,5,0
"('cell', 1922)",0,1,0,4,2,0,4,0
"('cell', 1907)",0,1,0,4,3,0,4,0
"('cell', 1948)",0,2,0,4,2,0,4,0
"('cell', 1519)",0,0,1,1,2,0,1,0
"('cell', 1801)",0,0,0,3,2,0,0,0
"('cell', 1777)",0,0,0,3,3,0,0,1
"('cell', 1794)",0,0,0,2,3,0,2,0
"('cell', 1836)",0,0,0,0,4,0,0,0
