,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 588)",0,2,1,1,0,0,0,0
"('cell', 299)",0,1,0,2,0,0,0,2
"('cell', 100)",0,0,0,2,1,0,0,0
"('cell', 596)",0,2,1,1,0,0,0,0
"('cell', 56)",0,0,0,0,4,0,1,1
"('cell', 242)",0,0,2,0,3,0,1,0
"('cell', 1922)",0,0,0,1,0,0,0,0
"('cell', 1956)",0,0,0,1,1,0,0,0
"('cell', 221)",0,0,0,0,0,0,0,2
"('cell', 273)",0,1,0,3,0,0,0,2
"('cell', 191)",0,0,0,0,0,0,0,2
"('cell', 488)",0,2,1,6,0,0,0,0
"('cell', 547)",0,2,1,4,0,0,0,0
"('cell', 415)",0,2,1,5,0,0,0,2
"('cell', 434)",0,2,1,6,0,0,0,2
"('cell', 372)",0,2,0,5,0,0,0,2
"('cell', 525)",0,2,1,3,0,0,0,1
"('cell', 337)",0,1,0,2,0,0,0,2
"('cell', 110)",0,0,0,2,1,0,0,0
"('cell', 218)",0,3,0,7,0,0,1,0
"('cell', 173)",0,0,0,0,0,0,0,2
"('cell', 145)",0,0,0,0,1,0,0,2
"('cell', 132)",0,0,0,3,1,0,0,0
"('cell', 769)",0,2,1,2,3,0,0,0
"('cell', 633)",0,1,0,0,0,0,0,0
"('cell', 441)",0,1,1,0,2,0,0,0
"('cell', 356)",0,1,2,0,2,0,1,0
"('cell', 265)",0,1,2,0,3,0,1,0
"('cell', 385)",0,1,1,0,2,0,0,0
"('cell', 341)",0,1,3,1,3,0,1,0
"('cell', 312)",0,0,2,0,3,0,1,0
"('cell', 259)",0,1,2,0,3,0,1,0
"('cell', 1123)",0,2,0,0,0,0,0,0
"('cell', 119)",0,1,0,1,2,0,2,1
"('cell', 546)",0,1,3,4,6,0,0,0
"('cell', 1697)",1,5,3,4,1,1,3,0
"('cell', 2139)",0,0,1,0,1,0,2,0
"('cell', 1876)",0,0,1,1,0,0,1,0
"('cell', 745)",0,0,1,2,0,0,0,0
"('cell', 754)",0,0,0,2,0,0,0,0
"('cell', 770)",0,0,0,3,0,0,0,0
"('cell', 258)",0,3,0,7,0,0,1,0
"('cell', 255)",0,0,0,2,0,0,0,2
"('cell', 321)",0,2,0,5,0,0,0,2
"('cell', 397)",0,2,0,6,0,0,0,2
"('cell', 353)",0,2,0,6,0,0,0,2
"('cell', 306)",0,1,0,5,0,0,0,2
"('cell', 227)",0,1,0,1,0,0,0,0
"('cell', 219)",0,0,0,0,0,0,0,2
"('cell', 236)",0,2,0,5,0,0,1,0
"('cell', 584)",0,3,1,4,0,0,0,0
"('cell', 187)",0,2,0,6,0,0,0,0
"('cell', 181)",0,0,0,2,1,0,0,0
"('cell', 200)",0,2,0,4,0,0,0,0
"('cell', 144)",0,0,0,0,1,0,0,0
"('cell', 211)",0,1,0,3,1,0,0,0
"('cell', 174)",0,0,0,0,1,0,0,0
"('cell', 150)",0,0,0,0,1,0,0,1
"('cell', 154)",0,0,0,1,1,0,0,0
"('cell', 95)",0,0,0,1,1,0,0,0
"('cell', 116)",0,0,0,0,1,0,0,1
"('cell', 655)",0,3,0,0,2,0,0,0
"('cell', 658)",0,2,0,0,2,0,0,0
"('cell', 612)",0,5,0,0,1,0,0,0
"('cell', 599)",0,5,0,0,1,0,0,0
"('cell', 172)",1,2,0,5,1,0,0,0
"('cell', 578)",0,5,0,0,1,0,0,0
"('cell', 637)",0,2,0,0,2,0,0,0
"('cell', 579)",0,4,0,1,1,0,0,0
"('cell', 603)",0,4,0,0,1,0,0,0
"('cell', 636)",0,2,0,0,2,0,0,0
"('cell', 924)",2,1,1,1,2,0,0,0
"('cell', 1118)",0,1,0,1,2,0,1,1
"('cell', 1023)",1,1,1,1,0,0,0,0
"('cell', 756)",0,1,1,2,2,0,0,0
"('cell', 778)",0,2,1,2,4,0,0,0
"('cell', 760)",0,2,1,1,3,0,0,0
"('cell', 807)",0,1,1,1,3,0,0,0
"('cell', 757)",0,0,0,2,0,0,0,0
"('cell', 657)",0,0,1,0,0,0,0,0
"('cell', 638)",0,1,1,1,0,0,0,0
"('cell', 688)",0,0,0,1,0,0,0,0
"('cell', 648)",0,0,1,1,0,0,0,0
"('cell', 632)",0,1,1,0,0,0,0,0
"('cell', 535)",0,4,0,3,2,0,0,0
"('cell', 580)",0,1,0,1,1,0,0,0
"('cell', 591)",0,2,0,1,1,0,0,0
"('cell', 589)",0,2,0,1,1,0,0,0
"('cell', 849)",0,1,0,3,0,0,0,0
"('cell', 469)",0,1,1,0,1,0,0,0
"('cell', 523)",0,1,0,0,1,0,0,0
"('cell', 629)",0,3,2,3,3,0,0,0
"('cell', 1188)",0,4,3,1,4,0,1,1
"('cell', 978)",0,1,1,0,0,0,0,0
"('cell', 1129)",0,2,0,0,0,0,0,0
"('cell', 992)",0,1,1,1,0,0,0,0
"('cell', 1205)",0,6,2,0,2,0,0,1
"('cell', 617)",0,2,1,2,0,0,0,0
"('cell', 619)",0,3,1,0,0,0,0,0
"('cell', 594)",0,1,0,0,0,0,0,0
"('cell', 564)",0,1,0,0,1,0,0,0
"('cell', 662)",0,1,0,0,0,0,0,0
"('cell', 644)",0,1,0,0,0,0,0,0
"('cell', 1580)",0,2,2,4,1,0,5,0
"('cell', 1066)",0,5,1,2,4,0,1,1
"('cell', 1156)",1,1,7,1,1,0,0,0
"('cell', 944)",0,0,4,1,3,0,2,2
"('cell', 1072)",0,1,3,0,2,0,1,1
"('cell', 1145)",0,5,3,1,3,0,1,1
"('cell', 24)",0,0,0,0,3,0,0,1
"('cell', 69)",0,0,1,0,3,0,0,2
"('cell', 66)",0,0,0,0,3,0,1,1
"('cell', 60)",0,0,1,1,3,0,1,2
"('cell', 43)",0,0,1,0,3,0,0,2
"('cell', 86)",0,1,0,1,3,0,2,1
"('cell', 318)",1,5,1,8,2,0,1,0
"('cell', 2240)",0,4,4,1,0,0,0,0
"('cell', 2247)",0,0,2,0,3,0,1,0
"('cell', 2175)",0,4,4,1,3,0,1,0
"('cell', 1848)",0,0,1,1,0,0,1,0
"('cell', 2214)",0,2,1,0,5,0,0,0
"('cell', 2238)",1,1,1,0,3,1,0,0
"('cell', 2241)",0,0,2,0,3,0,1,0
"('cell', 2179)",0,2,1,0,10,0,1,0
"('cell', 2157)",0,3,1,0,10,0,3,0
"('cell', 2213)",0,0,1,0,1,0,0,0
"('cell', 2206)",0,0,1,0,1,0,0,0
"('cell', 2216)",2,2,1,2,0,1,1,0
"('cell', 2208)",1,2,1,1,1,1,1,0
"('cell', 2156)",0,0,1,0,1,1,2,0
"('cell', 2117)",0,0,1,2,1,1,2,0
"('cell', 2193)",0,2,1,1,1,1,2,0
"('cell', 2180)",0,0,1,0,1,1,1,0
"('cell', 2008)",0,0,0,1,1,0,0,0
"('cell', 2098)",0,0,1,2,1,0,2,0
"('cell', 387)",0,2,0,7,0,0,1,1
"('cell', 556)",0,4,0,4,1,0,0,0
"('cell', 635)",0,4,0,0,3,0,0,0
"('cell', 668)",0,3,0,1,2,0,0,0
"('cell', 65)",0,0,0,2,2,0,0,0
"('cell', 84)",0,0,0,2,1,0,0,0
"('cell', 68)",0,0,0,2,2,0,0,0
"('cell', 63)",0,2,1,2,3,0,0,2
"('cell', 2245)",0,1,2,1,0,0,0,0
"('cell', 1452)",0,0,0,8,0,0,1,0
"('cell', 1385)",1,1,0,9,0,0,1,0
"('cell', 1495)",0,0,0,3,0,0,1,0
"('cell', 1793)",0,0,0,1,0,0,0,0
"('cell', 1840)",0,0,0,1,1,0,0,0
"('cell', 1807)",0,0,0,1,0,0,0,0
"('cell', 1780)",0,0,0,1,0,0,1,0
"('cell', 2021)",1,0,0,1,2,0,0,1
