,CELL_ID,X,Y
431,432,173,449
32,33,1008,91
659,660,229,624
714,715,239,658
8,9,855,30
23,24,983,73
461,462,212,479
464,465,227,484
662,663,1182,624
610,611,241,595
118,119,1101,191
92,93,1328,156
22,23,952,72
16,17,931,50
29,30,964,83
37,38,998,107
65,66,1396,133
346,347,1645,381
701,702,317,651
764,765,421,688
814,815,327,728
1539,1540,664,1432
1543,1544,755,1434
1540,1541,819,1432
976,977,1039,880
802,803,277,719
813,814,304,726
740,741,310,674
722,723,293,663
1080,1081,429,953
1440,1441,1661,1282
1190,1191,1689,1088
49,50,1027,119
317,318,1173,366
306,307,1155,358
318,319,1318,367
310,311,1298,357
96,97,1526,161
53,54,1482,121
150,151,1558,227
138,139,1546,217
88,89,1221,153
66,67,1234,134
78,79,1250,145
114,115,1254,185
144,145,1335,221
6,7,760,20
15,16,666,48
3,4,676,18
67,68,1000,135
50,51,977,121
39,40,1135,108
36,37,1114,102
142,143,1426,220
90,91,1492,155
87,88,1513,150
101,102,1507,166
116,117,1497,187
695,696,1558,644
683,684,1540,640
720,721,1556,660
713,714,1586,655
439,440,1717,456
614,615,1582,594
673,674,1559,630
688,689,1595,639
1169,1170,1703,1067
391,392,1625,407
361,362,1636,391
769,770,1161,692
475,476,1477,493
495,496,1491,511
493,494,1536,507
482,483,1512,496
687,688,1370,638
670,671,1207,628
307,308,1181,356
111,112,1202,176
64,65,1125,133
271,272,1150,332
284,285,1155,343
269,270,1092,330
145,146,1056,224
626,627,498,604
511,512,458,520
583,584,354,575
654,655,295,624
741,742,449,678
619,620,404,599
698,699,384,650
607,608,353,593
428,429,274,443
241,242,443,309
113,114,400,176
1498,1499,518,1348
1507,1508,557,1365
1519,1520,759,1382
1518,1519,723,1378
969,970,987,871
974,975,1009,874
1182,1183,406,1086
998,999,277,894
1016,1017,324,908
1175,1176,394,1076
748,749,239,678
792,793,260,709
1327,1328,1037,1199
1357,1358,991,1220
1283,1284,916,1155
1282,1283,900,1156
1213,1214,1674,1105
1325,1326,1694,1201
1297,1298,1691,1172
1224,1225,1688,1115
10,11,878,37
82,83,949,150
19,20,935,69
31,32,940,86
14,15,850,46
13,14,717,43
9,10,689,35
0,1,748,8
100,101,964,164
55,56,1205,122
86,87,1205,150
74,75,1440,144
52,53,1461,122
60,61,1416,128
89,90,1414,152
103,104,1413,167
736,737,1573,672
774,775,1588,697
633,634,1660,608
592,593,1677,581
594,595,1657,583
635,636,1637,610
668,669,1668,627
417,418,1735,431
419,420,1704,434
295,296,1664,351
427,428,1730,446
127,128,1556,200
510,511,1782,522
479,480,1785,494
805,806,1655,717
743,744,1607,674
684,685,1612,637
778,779,1611,702
210,211,1495,281
188,189,1510,264
182,183,1493,261
197,198,1471,271
380,381,1591,402
371,372,1614,396
671,672,1437,629
758,759,1369,683
645,646,1449,616
639,640,1478,611
529,530,1494,531
590,591,1463,580
631,632,1396,605
934,935,1726,851
921,922,1674,834
657,658,1350,620
653,654,1321,620
746,747,1338,677
523,524,1444,527
899,900,517,813
313,314,1227,364
297,298,1203,353
314,315,1264,364
364,365,1278,394
322,323,1281,367
294,295,1265,349
299,300,1245,354
430,431,1122,446
681,682,1149,637
661,662,1169,625
292,293,1002,351
332,333,1002,373
99,100,1096,163
108,109,1077,175
224,225,1186,293
262,263,1175,325
251,252,1155,315
232,233,1167,300
240,241,1111,308
255,256,1108,321
250,251,1126,316
236,237,1147,299
248,249,1089,313
152,153,1004,231
247,248,1063,312
293,294,1065,351
287,288,1042,347
298,299,1028,354
98,99,1018,162
77,78,978,148
1071,1072,893,948
1054,1055,896,932
946,947,997,857
1029,1030,914,917
476,477,459,497
456,457,452,475
542,543,432,550
540,541,459,544
615,616,427,595
572,573,416,568
528,529,442,531
545,546,403,548
508,509,418,519
689,690,485,641
783,784,502,704
708,709,468,655
669,670,499,627
636,637,457,612
302,303,463,355
386,387,521,408
407,408,550,420
154,155,453,236
158,159,429,242
195,196,459,271
1343,1344,653,1212
1313,1314,656,1188
1492,1493,591,1338
1480,1481,536,1325
1393,1394,632,1248
1432,1433,774,1279
1386,1387,668,1243
1383,1384,769,1241
1491,1492,1176,1338
1096,1097,909,976
1086,1087,900,959
1053,1054,994,932
1021,1022,965,911
1131,1132,1066,1043
1062,1063,932,938
1055,1056,915,935
1032,1033,931,918
1047,1048,946,926
1078,1079,938,952
1082,1083,915,953
1364,1365,782,1228
1310,1311,779,1182
1281,1282,826,1157
1317,1318,848,1190
1306,1307,878,1179
1046,1047,684,926
1195,1196,1650,1092
1235,1236,1660,1120
160,161,1322,241
180,181,1337,259
280,281,1240,337
244,245,1273,312
838,839,711,745
25,26,667,76
34,35,667,96
81,82,610,146
63,64,592,131
223,224,475,293
272,273,484,333
69,70,647,139
71,72,624,141
68,69,900,139
102,103,704,166
125,126,796,198
27,28,744,80
18,19,730,63
28,29,712,83
35,36,762,96
11,12,749,37
12,13,797,39
7,8,774,28
117,118,690,188
340,341,542,378
178,179,971,259
156,157,954,235
279,280,948,338
202,203,933,274
42,43,1178,112
48,49,1163,116
59,60,1185,129
46,47,1148,115
95,96,1152,161
84,85,1189,149
685,686,1741,638
606,607,1691,591
696,697,1673,646
724,725,1647,662
692,693,1627,644
700,701,1656,649
732,733,1624,668
733,734,1672,669
982,983,1653,887
983,984,1690,884
981,982,1616,884
246,247,1529,313
222,223,1527,293
203,204,1533,273
260,261,1517,322
233,234,1619,300
761,762,1308,686
812,813,1320,727
793,794,1330,710
807,808,1288,721
832,833,1311,741
834,835,1141,741
903,904,1657,813
947,948,1639,855
967,968,1654,869
963,964,1636,869
939,940,1656,853
938,939,1620,854
926,927,1624,840
916,917,1630,828
705,706,1295,651
730,731,1303,671
552,553,1390,554
553,554,1413,555
596,597,1411,585
370,371,1347,396
374,375,1308,398
632,633,1336,609
628,629,1313,605
935,936,608,851
411,412,1167,424
390,391,1237,409
369,370,1255,397
353,354,1240,387
389,390,1196,407
338,339,1208,376
351,352,1180,383
378,379,1216,402
388,389,1170,406
410,411,1205,423
384,385,1096,406
409,410,1134,423
397,398,1108,416
416,417,1045,429
383,384,1064,406
401,402,1085,416
62,63,1078,130
76,77,1097,143
58,59,1100,125
83,84,1082,149
54,55,1057,122
33,34,1070,92
349,350,1044,383
362,363,1070,391
335,336,1074,375
324,325,1050,367
368,369,1045,396
333,334,1026,373
381,382,1028,406
959,960,956,866
1004,1005,918,901
987,988,1085,887
989,990,1135,891
951,952,1098,861
949,950,1078,860
980,981,1059,885
423,424,499,439
426,427,477,443
451,452,487,470
452,453,545,470
432,433,557,449
465,466,553,486
466,467,517,489
442,443,517,457
421,422,529,435
325,326,500,371
296,297,518,352
355,356,517,388
312,313,484,362
406,407,501,421
413,414,478,426
1330,1331,699,1200
1350,1351,673,1221
1320,1321,740,1191
1323,1324,754,1196
1349,1350,735,1214
1101,1102,864,981
1095,1096,887,973
1106,1107,885,996
1088,1089,1197,960
1109,1110,1084,1005
1090,1091,1111,967
1092,1093,926,970
1420,1421,1078,1269
1247,1248,944,1130
1275,1276,931,1151
1290,1291,1038,1167
1164,1165,930,1069
1218,1219,939,1112
1287,1288,695,1161
1293,1294,673,1170
1299,1300,727,1173
1294,1295,764,1171
1445,1446,1641,1284
1288,1289,1675,1163
1256,1257,1650,1138
1329,1330,1654,1198
1203,1204,1327,1098
1028,1029,1593,916
1233,1234,1044,1120
1252,1253,1034,1134
1448,1449,1102,1290
1476,1477,1247,1319
1485,1486,1270,1329
1463,1464,1335,1303
1458,1459,1302,1298
1425,1426,1295,1273
245,246,1340,311
266,267,1272,329
234,235,1284,303
238,239,1308,308
220,221,1335,292
263,264,1218,325
225,226,1204,295
164,165,1409,243
215,216,1367,285
163,164,1374,243
264,265,1374,327
237,238,1362,304
259,260,1353,323
823,824,644,729
576,577,671,570
601,602,652,589
604,605,613,589
45,46,635,112
43,44,616,111
44,45,651,112
61,62,633,130
21,22,596,68
41,42,595,110
26,27,581,79
24,25,627,78
17,18,623,57
20,21,525,69
130,131,484,202
120,121,466,193
140,141,477,219
47,48,572,117
168,169,500,248
204,205,511,274
139,140,494,219
174,175,476,252
190,191,484,268
94,95,619,161
105,106,654,171
123,124,818,197
151,152,904,230
137,138,922,217
169,170,941,247
201,202,915,275
191,192,884,267
520,521,1042,526
485,486,1030,501
345,346,1414,380
979,980,1166,884
995,996,1149,892
961,962,1165,866
694,695,1489,643
