,CELL_ID,X,Y
1279,1280,1785,864
1047,1048,1751,742
1073,1074,1690,759
1312,1313,1790,885
11,12,1088,55
4,5,1031,47
20,21,1043,75
34,35,1079,88
18,19,1097,68
16,17,1074,63
36,37,1057,97
21,22,1059,70
931,932,318,676
2052,2053,73,1263
1944,1945,747,1206
1731,1732,718,1092
1737,1738,731,1096
1207,1208,923,833
1183,1184,868,821
1152,1153,917,806
1349,1350,809,903
1305,1306,807,882
1254,1255,684,860
1393,1394,693,927
255,256,587,286
260,261,466,288
242,243,573,273
225,226,503,263
565,566,350,485
1209,1210,1724,832
1158,1159,1695,807
1195,1196,1706,828
1122,1123,1691,783
1123,1124,1746,786
1154,1155,1754,806
1118,1119,1758,779
1089,1090,1739,764
1148,1149,1721,799
1169,1170,1729,813
527,528,1764,464
480,481,1754,440
583,584,1773,491
615,616,1787,510
1077,1078,1760,760
766,767,1539,589
1490,1491,1042,978
1298,1299,1637,878
774,775,1518,593
746,747,1528,580
45,46,1139,101
22,23,1138,77
287,288,1247,305
270,271,1517,292
290,291,1508,308
246,247,1535,276
2030,2031,1137,1254
2327,2328,1188,1432
2265,2266,1570,1392
1939,1940,1583,1206
141,142,1172,195
140,141,1152,199
69,70,1015,124
73,74,1061,130
54,55,1077,113
66,67,1045,117
80,81,1075,138
84,85,1053,143
2316,2317,1144,1429
2330,2331,1165,1433
2202,2203,1041,1350
1922,1923,943,1192
1935,1936,993,1201
1948,1949,947,1214
2180,2181,1021,1336
2150,2151,1036,1317
1930,1931,1021,1200
2003,2004,1023,1240
1417,1418,1035,935
1460,1461,1037,963
1525,1526,1034,993
1101,1102,1019,771
1068,1069,1006,756
1129,1130,1029,791
1138,1139,1012,798
964,965,556,694
969,970,533,697
1070,1071,670,760
1050,1051,659,743
1114,1115,679,778
286,287,582,305
1403,1404,620,930
1898,1899,754,1177
1804,1805,734,1132
1828,1829,754,1141
1766,1767,736,1111
1815,1816,716,1136
1855,1856,745,1157
1873,1874,729,1165
1733,1734,747,1092
1321,1322,704,892
1289,1290,697,874
1373,1374,721,917
1354,1355,696,910
1310,1311,670,887
1469,1470,716,968
1410,1411,708,935
1448,1449,706,957
1499,1500,699,983
1422,1423,608,942
1428,1429,634,945
1385,1386,806,922
1413,1414,807,937
1235,1236,884,848
994,995,665,711
996,997,648,713
1032,1033,643,734
1142,1143,676,800
1199,1200,689,828
1175,1176,680,817
1227,1228,697,842
1222,1223,672,840
1691,1692,944,1072
1224,1225,821,842
1262,1263,810,861
1225,1226,844,841
1143,1144,826,799
1179,1180,821,819
1144,1145,847,800
797,798,886,604
856,857,855,636
636,637,1240,521
27,28,683,85
136,137,517,192
266,267,610,291
233,234,604,266
199,200,592,247
326,327,450,334
339,340,573,341
180,181,543,236
162,163,544,214
175,176,562,228
186,187,525,239
211,212,564,254
279,280,511,300
303,304,479,315
247,248,484,278
254,255,519,283
271,272,530,294
291,292,537,309
2324,2325,597,1432
1198,1199,1744,830
1219,1220,1766,837
577,578,1721,490
534,535,1715,468
629,630,1578,516
639,640,1563,519
614,615,1652,510
1012,1013,1750,722
677,678,1682,542
777,778,1503,595
892,893,1473,656
1251,1252,1045,853
1173,1174,1035,817
1247,1248,1027,851
1005,1006,1688,716
1046,1047,1682,741
1076,1077,1631,758
1147,1148,1636,800
1256,1257,1638,856
1181,1182,1636,819
1260,1261,1723,860
1240,1241,1729,846
1320,1321,1725,891
1324,1325,1708,892
1299,1300,1714,876
1541,1542,1623,1002
1079,1080,1270,761
1071,1072,1285,757
1082,1083,1300,764
741,742,1507,577
716,717,1517,563
717,718,1542,565
650,651,1547,527
688,689,1531,549
169,170,1155,224
154,155,1176,211
96,97,1440,156
289,290,1479,307
138,139,1512,190
333,334,1469,339
173,174,1534,228
161,162,1563,215
198,199,1526,248
159,160,1517,213
396,397,1456,383
1932,1933,1677,1200
2000,2001,1704,1238
1962,1963,1697,1217
1904,1905,1690,1184
1999,2000,1586,1239
1957,1958,1624,1218
1991,1992,1613,1235
1995,1996,1631,1236
1931,1932,1645,1200
1926,1927,1606,1197
1967,1968,1598,1220
1401,1402,1725,930
1360,1361,1724,911
1432,1433,1713,945
1790,1791,1481,1122
1618,1619,1536,1038
1802,1803,1059,1128
1980,1981,1149,1229
1795,1796,1257,1125
1822,1823,1231,1136
1854,1855,1250,1155
2223,2224,1230,1365
2171,2172,1226,1331
2190,2191,1222,1348
2253,2254,1176,1384
2274,2275,1181,1399
2238,2239,1202,1375
1883,1884,1588,1172
1903,1904,1595,1183
3,4,873,43
0,1,856,24
13,14,855,60
19,20,879,70
104,105,1145,165
122,123,1148,181
170,171,1108,226
82,83,1118,138
55,56,1126,112
42,43,1098,103
81,82,1098,139
77,78,1142,135
92,93,1132,152
93,94,1101,158
107,108,1120,166
49,50,1004,102
35,36,1014,95
33,34,1028,91
114,115,1060,173
97,98,1054,158
118,119,1090,177
2252,2253,1134,1383
2273,2274,1132,1402
2246,2247,1113,1382
2234,2235,1164,1373
2281,2282,1146,1407
2197,2198,1160,1349
2203,2204,1092,1345
2245,2246,1069,1378
2239,2240,1094,1377
2177,2178,1075,1334
2222,2223,1117,1360
2214,2215,1012,1361
1869,1870,1024,1161
2075,2076,1019,1278
2038,2039,1021,1258
2076,2077,1035,1275
2111,2112,1035,1293
2132,2133,1017,1307
1966,1967,1069,1222
1960,1961,1034,1220
2036,2037,1063,1256
2004,2005,1074,1241
1945,1946,1050,1208
1938,1939,1070,1204
1281,1282,933,873
1296,1297,1029,876
1119,1120,995,783
1000,1001,959,716
1027,1028,925,731
980,981,1002,700
1002,1003,992,719
987,988,979,702
1033,1034,1006,734
983,984,573,703
998,999,552,716
787,788,507,600
574,575,591,489
1331,1332,592,895
1348,1349,574,903
1382,1383,592,921
1338,1339,615,900
1286,1287,586,874
1474,1475,587,971
1434,1435,590,946
1603,1604,492,1033
1821,1822,837,1138
1781,1782,839,1118
1796,1797,671,1121
1872,1873,617,1163
1897,1898,651,1178
1500,1501,722,984
1688,1689,720,1071
921,922,643,672
883,884,654,653
953,954,653,688
970,971,631,697
843,844,625,629
944,945,852,682
901,902,852,661
971,972,854,701
1658,1659,924,1057
1555,1556,928,1010
1508,1509,980,984
1539,1540,985,1002
1521,1522,924,993
1637,1638,938,1042
106,107,862,165
808,809,857,610
728,729,889,570
731,732,861,572
765,766,867,589
760,761,891,586
678,679,872,542
706,707,878,558
692,693,855,554
673,674,901,542
890,891,1064,654
195,196,691,245
371,372,484,365
360,361,464,358
368,369,521,359
347,348,540,346
334,335,527,336
374,375,500,365
337,338,486,337
405,406,528,382
444,445,540,417
415,416,535,399
439,440,522,417
2282,2283,645,1409
2283,2284,629,1410
2260,2261,621,1392
1291,1292,1750,874
1249,1250,1745,852
1273,1274,1766,865
1302,1303,1737,879
