,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1027)",2,0,2,0,0,0,0,0
"('cell', 954)",2,0,2,0,0,0,0,0
"('cell', 440)",0,0,3,0,0,0,1,0
"('cell', 464)",0,0,2,0,0,0,1,0
"('cell', 2032)",2,2,0,5,1,1,8,0
"('cell', 998)",2,0,3,0,0,0,0,0
"('cell', 944)",2,0,2,0,0,0,0,0
"('cell', 988)",2,0,2,0,0,0,0,0
"('cell', 963)",2,0,4,0,0,0,0,0
"('cell', 517)",0,0,2,0,0,0,1,0
"('cell', 507)",0,0,2,0,0,0,0,0
"('cell', 179)",0,0,2,0,0,0,1,0
"('cell', 1081)",0,0,1,0,2,0,0,0
"('cell', 1059)",2,0,2,0,0,0,0,0
"('cell', 569)",0,0,2,0,0,0,0,0
"('cell', 652)",0,0,1,0,0,0,0,0
"('cell', 715)",0,0,1,0,0,0,0,0
"('cell', 774)",0,0,1,0,0,0,0,0
"('cell', 728)",0,0,1,0,0,0,0,0
"('cell', 642)",0,0,2,0,0,0,0,0
"('cell', 661)",0,0,1,0,0,0,0,0
"('cell', 1391)",0,0,4,0,0,0,1,0
"('cell', 1369)",0,0,5,0,0,0,1,0
"('cell', 1295)",0,0,4,0,0,0,1,0
"('cell', 1651)",1,0,1,0,0,0,1,0
"('cell', 1063)",0,0,5,0,0,0,0,0
"('cell', 1316)",0,0,5,0,0,0,1,0
"('cell', 1038)",0,0,5,0,0,0,0,0
"('cell', 1102)",0,0,4,0,0,0,0,0
"('cell', 1669)",0,1,3,0,2,0,0,0
"('cell', 1679)",0,0,3,0,3,0,0,0
"('cell', 1403)",1,0,1,0,5,0,1,0
"('cell', 1361)",1,0,1,0,6,0,0,0
"('cell', 1385)",0,0,0,2,10,0,0,0
"('cell', 1655)",0,0,0,0,5,0,0,0
"('cell', 1672)",0,0,0,2,5,0,1,0
"('cell', 1634)",0,0,0,0,4,0,1,0
"('cell', 1796)",2,1,4,1,0,0,0,0
"('cell', 1909)",3,1,2,4,1,3,7,0
"('cell', 1826)",2,1,4,3,1,0,0,0
"('cell', 1613)",2,2,2,0,0,0,0,0
"('cell', 1819)",0,1,3,0,2,0,0,0
"('cell', 1768)",2,1,4,1,0,0,1,0
"('cell', 1575)",0,2,2,0,1,0,0,0
"('cell', 1552)",0,0,3,0,1,0,0,0
"('cell', 409)",0,0,4,0,0,0,1,0
"('cell', 230)",0,0,4,0,1,0,1,0
"('cell', 261)",0,0,3,0,0,0,1,0
"('cell', 244)",0,0,3,0,1,0,1,0
"('cell', 365)",2,0,2,0,1,0,0,0
"('cell', 167)",0,0,2,0,0,0,1,0
"('cell', 210)",0,0,2,0,1,0,1,0
"('cell', 155)",0,0,1,0,0,0,1,0
"('cell', 91)",1,0,1,4,0,0,1,1
"('cell', 115)",1,0,2,4,0,0,1,1
"('cell', 1130)",0,0,0,0,1,0,0,0
"('cell', 1132)",0,0,1,0,2,0,0,0
"('cell', 1567)",0,3,2,0,4,0,0,1
"('cell', 1580)",0,1,2,0,4,0,0,1
"('cell', 1569)",0,2,2,0,4,0,0,1
