,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 6)",0,0,0,0,0,1,0,0
"('cell', 542)",0,0,1,0,1,2,1,0
"('cell', 324)",0,0,1,0,1,2,0,0
"('cell', 215)",0,0,1,0,0,1,0,0
"('cell', 268)",0,0,1,0,1,1,0,0
"('cell', 186)",0,0,1,0,0,0,0,0
"('cell', 183)",0,0,1,0,0,1,0,0
"('cell', 288)",0,0,2,0,1,2,1,0
"('cell', 2)",0,0,0,1,0,2,0,0
"('cell', 1)",0,0,0,1,0,2,0,1
"('cell', 584)",0,0,1,0,1,1,0,0
"('cell', 443)",0,0,2,0,1,2,1,0
"('cell', 500)",0,0,2,0,1,2,1,0
"('cell', 531)",0,0,2,0,1,2,1,0
"('cell', 354)",0,0,2,0,1,2,1,0
"('cell', 47)",0,0,0,0,3,1,0,1
"('cell', 50)",0,0,0,0,3,0,0,0
"('cell', 1031)",0,0,0,2,0,0,15,0
"('cell', 990)",0,0,0,5,1,0,21,0
"('cell', 31)",0,0,0,0,2,0,0,1
"('cell', 5)",0,0,0,1,0,2,0,0
"('cell', 10)",0,0,0,1,0,2,0,1
"('cell', 26)",0,0,0,1,4,0,0,0
"('cell', 216)",0,0,0,1,10,1,0,0
"('cell', 15)",0,0,0,0,0,2,0,2
"('cell', 7)",0,0,0,0,0,1,0,1
"('cell', 37)",0,0,0,0,3,1,0,1
"('cell', 8)",0,0,0,0,1,2,0,1
"('cell', 89)",0,0,0,1,2,1,0,2
"('cell', 60)",0,0,0,1,2,1,0,1
"('cell', 41)",0,0,1,1,0,1,2,0
"('cell', 34)",0,0,0,1,0,1,0,0
"('cell', 11)",0,0,0,1,0,1,0,0
"('cell', 3)",0,0,0,1,0,1,0,0
"('cell', 609)",0,0,6,0,0,1,0,0
"('cell', 488)",0,0,8,1,0,1,1,0
"('cell', 559)",0,0,2,0,0,1,0,0
"('cell', 646)",0,0,6,0,0,0,0,0
"('cell', 511)",0,0,6,0,0,1,1,0
"('cell', 691)",1,0,10,0,1,1,1,0
"('cell', 143)",0,0,0,0,0,1,2,0
"('cell', 848)",2,1,5,0,0,0,2,0
"('cell', 629)",0,0,1,0,1,1,0,0
"('cell', 593)",0,0,17,0,0,1,0,0
"('cell', 92)",1,0,1,0,1,2,0,0
"('cell', 39)",0,0,0,0,0,0,0,1
"('cell', 12)",0,0,0,0,1,0,0,0
"('cell', 21)",0,0,0,1,1,0,0,0
"('cell', 32)",0,0,0,0,1,0,0,1
"('cell', 927)",0,0,0,0,0,0,13,0
"('cell', 42)",0,0,0,1,4,0,0,0
"('cell', 13)",0,0,0,0,3,0,0,0
"('cell', 4)",0,0,0,0,2,2,0,0
"('cell', 75)",0,2,0,1,6,0,0,0
"('cell', 27)",0,0,0,1,3,0,0,0
"('cell', 67)",0,0,0,1,6,0,0,0
"('cell', 38)",0,2,0,1,1,0,0,0
"('cell', 25)",0,0,0,0,1,0,0,0
"('cell', 45)",0,2,0,1,2,0,0,0
