,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 295)",0,1,3,3,7,1,8,0
"('cell', 2867)",4,2,0,6,1,4,2,0
"('cell', 1118)",0,1,0,0,0,0,0,0
"('cell', 1396)",1,2,1,3,4,1,2,0
"('cell', 1478)",1,2,1,4,3,1,2,0
"('cell', 1130)",0,2,1,2,3,0,1,0
"('cell', 20)",0,3,0,0,3,0,0,0
"('cell', 21)",0,2,0,1,1,0,0,0
"('cell', 227)",0,1,3,3,6,1,7,0
"('cell', 176)",0,1,2,2,6,1,7,0
"('cell', 271)",0,1,3,2,6,1,6,0
"('cell', 1011)",0,1,0,0,1,0,1,0
"('cell', 960)",0,1,0,0,1,0,1,0
"('cell', 1012)",0,1,0,0,1,0,1,0
"('cell', 298)",0,1,0,0,5,0,3,0
"('cell', 1671)",0,1,0,0,0,0,0,0
"('cell', 1651)",1,6,0,2,0,0,1,0
"('cell', 1335)",0,3,1,0,1,0,1,0
"('cell', 1305)",0,1,1,1,3,0,1,0
"('cell', 1244)",0,3,1,1,3,0,1,0
"('cell', 1378)",1,3,1,2,1,0,1,0
"('cell', 1471)",4,3,2,8,4,2,1,0
"('cell', 1484)",3,1,1,3,2,1,1,0
"('cell', 1415)",1,1,1,3,2,0,1,0
"('cell', 1512)",4,2,2,5,3,2,1,0
"('cell', 1276)",0,4,1,1,4,0,0,0
"('cell', 14)",0,3,0,0,2,0,1,0
"('cell', 9)",0,2,0,0,2,0,0,0
"('cell', 46)",0,1,1,1,4,1,3,0
"('cell', 36)",0,1,0,1,3,1,1,0
"('cell', 22)",1,4,0,0,1,0,0,0
"('cell', 7)",1,2,0,0,0,0,0,0
"('cell', 48)",1,5,0,0,3,0,0,0
"('cell', 206)",0,2,1,2,5,1,4,0
"('cell', 201)",0,2,1,1,4,1,4,0
"('cell', 248)",0,2,1,2,6,1,5,0
"('cell', 177)",0,2,1,2,6,1,6,0
"('cell', 1043)",0,1,0,0,2,0,1,0
"('cell', 907)",0,1,0,0,3,1,1,0
"('cell', 944)",0,1,0,0,2,0,1,0
"('cell', 317)",0,2,3,4,7,0,7,0
"('cell', 1960)",0,4,0,1,2,2,2,0
"('cell', 1695)",1,7,0,2,0,0,3,0
"('cell', 1884)",0,5,0,1,2,0,2,0
"('cell', 1736)",0,7,0,2,2,2,3,0
"('cell', 2217)",0,1,0,0,0,0,0,0
"('cell', 2147)",0,1,0,0,0,0,0,0
"('cell', 2164)",0,1,0,0,0,0,0,0
"('cell', 2197)",0,1,0,0,0,0,0,0
"('cell', 1950)",0,3,0,0,2,1,0,0
"('cell', 1986)",0,2,0,1,3,0,2,0
"('cell', 2052)",0,1,0,1,3,0,1,0
"('cell', 2205)",0,1,0,0,0,0,0,0
"('cell', 2160)",0,1,0,0,0,0,0,0
"('cell', 2283)",0,0,0,0,1,0,0,0
"('cell', 2250)",0,0,0,0,1,0,0,0
"('cell', 1607)",1,7,0,0,0,0,1,0
