,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1154)",0,0,0,0,1,0,1,0
"('cell', 2722)",0,0,0,2,0,0,0,0
"('cell', 2294)",0,0,0,0,0,0,1,1
"('cell', 2403)",0,0,0,0,0,0,1,1
"('cell', 2432)",0,0,0,2,0,0,1,1
"('cell', 2485)",0,0,0,2,0,0,1,1
"('cell', 2342)",0,0,0,0,0,0,1,1
"('cell', 2419)",0,0,0,2,0,0,1,1
"('cell', 2929)",0,0,0,1,0,0,0,0
"('cell', 1150)",0,0,0,0,0,0,1,0
"('cell', 1122)",0,0,0,0,0,0,1,0
"('cell', 1099)",0,0,0,0,0,0,1,0
"('cell', 1143)",0,0,0,0,0,0,1,0
"('cell', 1042)",0,0,1,0,0,0,0,0
"('cell', 1087)",0,0,0,0,0,0,1,0
"('cell', 1254)",0,0,0,0,1,0,1,0
"('cell', 3566)",0,1,1,4,0,2,2,0
"('cell', 3554)",0,1,1,5,0,3,2,0
"('cell', 3574)",0,0,0,0,0,0,1,0
"('cell', 3563)",0,0,0,1,0,0,0,0
"('cell', 714)",0,0,0,4,0,5,0,0
"('cell', 3213)",0,0,0,0,0,0,1,0
"('cell', 2141)",0,0,2,0,0,0,0,0
"('cell', 2223)",0,0,2,0,0,0,0,0
"('cell', 3568)",0,0,0,0,0,0,2,0
"('cell', 2300)",0,0,0,1,0,0,1,1
"('cell', 2404)",0,0,0,2,0,0,1,0
"('cell', 2781)",0,0,0,1,0,0,0,1
"('cell', 2716)",0,0,0,2,0,0,0,1
"('cell', 2717)",0,0,0,2,0,0,0,0
"('cell', 2807)",0,0,0,1,0,0,0,0
"('cell', 2587)",0,0,0,1,0,0,0,1
"('cell', 2194)",0,0,0,3,0,0,2,1
"('cell', 2215)",0,0,0,4,0,0,1,1
"('cell', 2259)",0,0,0,2,0,0,1,1
"('cell', 2299)",0,0,0,2,0,0,1,1
"('cell', 2573)",0,0,0,3,0,0,1,1
"('cell', 2454)",0,0,0,3,0,0,1,1
"('cell', 2790)",0,0,0,1,0,0,1,1
"('cell', 2621)",0,0,0,1,0,0,1,1
"('cell', 2534)",0,0,0,1,0,0,1,1
"('cell', 2546)",0,0,0,1,0,0,1,1
"('cell', 3272)",4,0,1,6,0,3,4,0
"('cell', 3524)",0,0,0,3,0,1,5,0
"('cell', 2767)",5,0,0,9,1,3,4,0
"('cell', 78)",0,0,0,0,0,0,0,2
"('cell', 27)",0,0,0,0,0,0,0,1
"('cell', 30)",0,0,0,0,0,0,0,2
"('cell', 10)",0,0,0,0,0,0,0,1
"('cell', 46)",0,0,0,0,0,0,0,1
"('cell', 382)",1,0,0,0,1,2,4,0
"('cell', 427)",2,0,0,0,1,3,7,0
"('cell', 259)",0,1,0,0,1,0,0,0
"('cell', 439)",2,1,0,0,1,5,6,0
"('cell', 896)",3,0,0,2,0,3,7,0
"('cell', 462)",3,0,0,0,1,4,7,0
"('cell', 425)",0,0,0,0,1,0,0,0
"('cell', 1345)",0,0,0,0,0,0,1,0
"('cell', 1384)",0,0,0,0,0,0,1,0
"('cell', 1336)",0,0,0,0,1,0,1,0
"('cell', 1241)",0,0,0,0,0,0,1,0
"('cell', 1199)",0,0,0,0,0,0,1,0
"('cell', 1204)",0,0,0,0,1,0,1,0
"('cell', 1270)",0,0,0,0,1,0,1,0
"('cell', 1275)",0,0,0,0,0,0,1,0
"('cell', 977)",0,0,1,0,0,0,1,0
"('cell', 955)",0,0,1,0,0,0,1,0
"('cell', 1015)",0,0,1,0,0,0,1,0
"('cell', 1028)",0,0,0,0,0,0,1,0
"('cell', 1048)",0,0,0,0,0,0,1,0
"('cell', 1473)",0,0,0,0,1,0,1,0
"('cell', 1688)",0,0,2,0,0,0,0,0
"('cell', 749)",0,0,1,0,0,0,0,0
"('cell', 916)",0,0,0,0,0,0,1,0
"('cell', 845)",0,0,1,0,0,0,0,0
"('cell', 874)",0,0,1,0,0,0,1,0
"('cell', 949)",0,0,0,0,0,0,1,0
"('cell', 795)",0,0,1,0,0,0,0,0
"('cell', 1328)",0,0,0,0,1,0,1,0
"('cell', 1313)",0,0,0,0,1,0,1,0
"('cell', 1670)",0,0,0,1,0,0,0,0
"('cell', 1794)",0,0,0,3,0,0,1,1
"('cell', 1813)",0,1,0,3,0,0,1,1
"('cell', 1753)",0,0,0,1,0,0,1,0
"('cell', 1702)",0,0,0,1,0,0,1,0
"('cell', 1283)",1,0,0,1,0,0,0,0
