,src,tgt,distance
0,2215,2243,36.40054944640259
1,2215,2283,55.21775076911409
2,2215,2173,32.202484376209235
3,2708,2671,24.186773244895647
4,2708,2711,43.104524124504614
5,2708,2690,31.04834939252005
6,2720,2687,20.8806130178211
7,2720,2709,19.313207915827967
8,2720,2715,32.0
9,2620,2572,36.76955262170047
10,2620,2575,57.14017850864661
11,2620,2592,20.615528128088304
12,2620,2647,24.413111231467404
13,1390,1464,56.859475903318
14,1390,1341,27.85677655436824
15,1390,1492,40.049968789001575
16,1390,1239,136.0
17,1341,1239,135.4400236266961
18,1492,1464,45.70557952810576
19,1614,1642,84.17244204607586
20,1614,1778,116.67476162392619
21,1778,1757,17.029386365926403
22,1778,1642,69.00724599634447
23,1465,1428,19.697715603592208
24,1465,1502,22.02271554554524
25,1465,1646,77.6659513557904
26,1465,1423,37.589892258425
27,1465,1559,43.382023926967726
28,1465,1634,92.76313923105448
29,1502,1428,33.24154027718932
30,1502,1464,82.87339742040264
31,1502,1559,25.079872407968907
32,1721,1757,24.839484696748443
33,1721,1642,45.221676218380054
34,1721,1559,72.00694410957877
35,1721,1749,34.17601498127012
36,1721,1646,58.008620049092706
37,1757,1642,56.88585061331157
38,1757,1749,48.507731342539614
39,1642,1464,82.49242389456137
40,1642,1559,50.99019513592785
41,1559,1464,88.14193099768123
42,1559,1646,50.93132631298737
43,2702,2690,20.8806130178211
44,2702,2675,20.0
45,2702,2696,20.0
46,2696,2714,23.40939982143925
47,2696,2675,28.284271247461902
48,2714,2703,24.351591323771842
49,2714,2684,24.186773244895647
50,2722,2697,23.323807579381203
51,2722,2723,41.012193308819754
52,2722,2693,26.419689627245813
53,2722,2688,18.027756377319946
54,2723,2689,31.76476034853718
55,2723,2697,24.698178070456937
56,2723,2686,20.024984394500787
57,1223,1184,29.0
58,1223,1186,26.1725046566048
59,1223,1227,23.194827009486403
60,1223,1250,16.1245154965971
61,1250,1435,130.09611831257686
62,1250,1292,24.413111231467404
63,1250,1351,44.94441010848846
64,1250,1186,38.48376280978771
65,1250,1408,68.15423684555495
66,1250,1227,28.178005607210743
67,1174,1186,94.19129471453293
68,1174,1022,80.049984384758
69,1174,1145,18.439088914585774
70,1145,1186,93.14504817756014
71,1145,1022,63.90618123468183
72,1145,1068,60.21627686929839
73,1145,1096,23.0
74,1428,1464,93.17188417113823
75,1428,1374,23.40939982143925
76,1428,1423,41.0
77,1464,1239,120.60265337047937
78,1374,1423,39.66106403010388
79,1374,1349,23.021728866442675
80,166,206,33.94112549695428
81,76,50,5713.0
82,1729,1722,44.10215414239989
83,1729,1695,25.495097567963924
84,1729,1749,26.248809496813376
85,1729,1646,39.293765408777
86,1722,1695,28.653097563788805
87,1722,1697,20.0
88,1722,1634,42.7551166528639
89,1695,1646,35.805027579936315
90,1695,1634,32.7566787083184
91,1749,1646,48.38388161361178
92,1646,1634,46.52956049652737
93,664,702,20.09975124224178
94,664,687,28.231188426986208
95,664,650,26.68332812825267
96,2690,2671,43.965895873961216
97,2690,2675,24.413111231467404
98,830,898,30.4138126514911
99,830,828,25.96150997149434
100,830,839,27.018512172212592
101,830,802,24.08318915758459
102,830,786,24.08318915758459
103,839,812,15.620499351813308
104,839,817,29.410882339705484
105,839,885,24.08318915758459
106,839,888,29.0
107,839,802,20.248456731316587
108,802,812,21.587033144922902
109,802,748,26.92582403567252
110,802,786,18.973665961010276
111,786,766,21.095023109728988
112,786,748,20.615528128088304
113,786,828,28.600699292150182
114,766,748,27.202941017470888
115,766,712,23.194827009486403
116,766,772,26.019223662515376
117,766,828,28.442925306655784
118,812,748,43.139309220245984
119,812,817,18.24828759089466
120,812,661,71.30918594402827
121,748,712,32.64965543462902
122,748,703,19.235384061671343
123,748,661,62.625873247404705
124,748,642,54.644304369257
125,132,140,19.6468827043885
126,132,111,18.027756377319946
127,1789,1802,37.656340767525464
128,1789,1744,24.186773244895647
129,1789,1815,18.788294228055936
130,1789,1966,86.83317338436964
131,1744,1802,56.43580423808985
132,1744,1703,24.839484696748443
133,1744,1701,22.090722034374522
134,1744,1966,107.0
135,895,941,25.495097567963924
136,895,1022,61.18823416311342
137,895,526,198.04039991880444
138,895,879,36.22154055254967
139,206,300,18325.0
140,502,481,9509.0
141,1423,1364,52.773099207835045
142,1423,1634,91.706052144883
143,1423,1454,45.35416188179427
144,1423,1349,37.69615364994153
145,1196,1239,25.96150997149434
146,1196,1177,20.0
147,1196,1131,37.57658845611187
148,1196,1208,29.5296461204668
149,1239,1208,34.785054261852174
