,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 32)",0,0,0,0,3,0,9,2
"('cell', 328)",0,0,0,9,3,0,3,0
"('cell', 507)",1,3,0,5,3,0,3,1
"('cell', 445)",0,3,0,10,2,0,3,1
"('cell', 568)",2,3,1,2,2,0,3,1
"('cell', 973)",0,4,0,4,0,0,0,0
"('cell', 570)",1,0,0,0,1,3,0,0
"('cell', 584)",0,0,0,0,1,3,0,0
"('cell', 642)",2,2,0,1,1,2,0,1
"('cell', 186)",0,0,0,1,3,0,2,0
"('cell', 255)",0,0,0,5,1,0,2,0
"('cell', 295)",0,0,0,5,0,0,1,0
"('cell', 221)",0,1,0,6,1,0,2,0
"('cell', 65)",0,0,0,1,0,0,6,3
"('cell', 10)",0,0,0,1,7,0,9,0
"('cell', 1072)",0,0,1,2,1,0,0,0
"('cell', 246)",0,0,0,7,5,0,1,0
"('cell', 494)",2,3,1,5,3,2,5,1
"('cell', 517)",2,4,1,3,1,2,4,1
"('cell', 482)",2,5,3,2,5,5,6,1
"('cell', 480)",1,3,0,7,1,0,5,1
"('cell', 456)",1,2,1,5,5,2,5,1
"('cell', 54)",0,0,0,0,4,0,3,0
"('cell', 33)",0,0,0,0,3,0,3,0
"('cell', 36)",0,0,0,0,5,0,3,0
"('cell', 1)",0,0,0,2,6,0,5,0
"('cell', 29)",0,0,0,2,7,0,5,0
"('cell', 55)",0,2,0,3,7,0,11,0
"('cell', 506)",1,2,0,1,1,3,0,0
"('cell', 534)",1,2,0,0,1,3,0,0
"('cell', 1065)",1,0,1,0,0,0,1,0
"('cell', 1066)",1,0,1,2,0,0,1,0
"('cell', 1034)",2,0,1,2,0,0,1,0
"('cell', 1058)",1,0,1,2,0,0,1,0
"('cell', 991)",2,1,1,5,3,0,2,1
"('cell', 983)",0,1,1,6,3,0,2,1
"('cell', 1060)",0,3,0,3,0,0,0,0
"('cell', 1059)",1,1,1,2,0,0,1,0
"('cell', 1068)",1,0,1,2,0,0,1,0
"('cell', 605)",0,0,0,0,1,3,0,0
"('cell', 1041)",0,3,1,4,0,0,0,0
"('cell', 1013)",0,3,1,4,0,0,1,0
"('cell', 1045)",0,3,1,3,0,0,0,0
"('cell', 1008)",0,2,1,3,1,0,1,0
"('cell', 1036)",1,1,1,3,0,0,1,0
"('cell', 1047)",1,1,1,3,0,0,1,0
"('cell', 603)",2,2,0,1,1,3,0,0
"('cell', 614)",1,2,0,1,1,2,0,1
"('cell', 639)",1,2,0,0,1,2,0,1
"('cell', 569)",1,2,0,0,1,3,0,0
"('cell', 979)",0,3,1,4,2,0,1,0
"('cell', 999)",0,2,1,4,0,0,1,0
"('cell', 987)",0,1,1,4,2,0,1,0
"('cell', 969)",0,3,1,7,3,0,2,1
"('cell', 161)",0,0,0,5,4,0,4,1
"('cell', 431)",1,2,0,2,1,3,0,0
"('cell', 385)",1,0,0,1,1,1,1,0
"('cell', 444)",1,2,0,1,1,3,0,0
