,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2365)",0,0,0,2,0,0,0,0
"('cell', 13)",0,0,0,2,0,0,0,1
"('cell', 1)",0,0,0,2,0,0,0,0
"('cell', 16)",0,0,0,2,1,0,2,1
"('cell', 12)",0,0,0,2,1,0,1,2
"('cell', 78)",0,0,0,2,8,0,3,4
"('cell', 556)",1,0,0,3,0,1,1,1
"('cell', 250)",0,0,1,1,3,0,0,4
"('cell', 255)",0,0,1,0,8,0,5,6
"('cell', 1879)",0,0,0,0,4,0,0,0
"('cell', 2)",0,0,0,1,0,0,0,1
"('cell', 11)",0,0,0,1,0,0,0,1
"('cell', 61)",0,0,0,2,9,0,1,4
"('cell', 254)",0,0,1,1,8,0,6,6
"('cell', 50)",0,0,0,1,2,0,3,3
"('cell', 40)",0,0,0,2,3,0,3,3
"('cell', 376)",0,0,1,0,3,0,3,12
"('cell', 2489)",1,0,0,3,0,0,0,0
"('cell', 1314)",1,0,0,3,0,0,1,0
"('cell', 1704)",0,0,0,0,4,0,1,0
"('cell', 471)",0,0,0,0,0,0,0,3
"('cell', 484)",1,0,0,0,0,0,0,2
"('cell', 510)",1,0,0,1,0,1,0,2
"('cell', 599)",1,0,0,1,0,1,0,1
"('cell', 538)",1,0,0,0,0,0,0,2
"('cell', 405)",0,0,1,0,5,0,2,10
"('cell', 294)",0,0,1,0,2,0,0,3
"('cell', 1758)",0,0,0,3,0,0,1,4
"('cell', 1783)",2,0,0,5,1,0,0,0
"('cell', 2186)",0,1,0,9,6,0,1,3
"('cell', 2238)",0,1,0,12,6,0,3,2
"('cell', 2174)",0,1,1,11,6,0,1,5
"('cell', 4)",0,0,1,1,0,0,2,1
"('cell', 9)",0,0,1,1,0,0,3,1
"('cell', 5)",0,0,0,1,0,0,2,1
"('cell', 3)",0,0,0,2,0,0,2,1
"('cell', 695)",0,0,0,1,2,0,1,0
"('cell', 578)",0,0,0,0,2,0,1,0
"('cell', 19)",0,0,0,1,1,0,1,3
"('cell', 263)",0,0,1,1,10,0,0,5
"('cell', 208)",0,0,1,1,9,0,2,4
"('cell', 192)",0,0,1,2,10,0,4,5
"('cell', 35)",0,1,1,1,0,0,5,4
"('cell', 24)",0,0,1,1,0,0,3,2
"('cell', 32)",0,0,1,2,0,0,2,2
"('cell', 845)",0,0,0,10,0,0,2,0
