,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1014)",4,0,0,4,5,0,3,0
"('cell', 1372)",0,3,0,3,0,0,5,0
"('cell', 1327)",0,3,0,3,0,0,2,0
"('cell', 1397)",1,4,0,3,0,2,8,0
"('cell', 1046)",2,0,0,3,1,0,3,0
"('cell', 1042)",3,0,0,3,4,0,1,0
"('cell', 1045)",0,0,0,2,1,2,3,0
"('cell', 1016)",3,0,0,1,1,2,4,0
"('cell', 215)",3,3,0,5,0,0,3,0
"('cell', 13)",4,2,0,1,0,0,7,0
"('cell', 163)",5,4,0,4,0,0,4,0
"('cell', 129)",6,4,0,2,0,0,6,0
"('cell', 198)",4,3,0,3,0,0,2,0
"('cell', 222)",3,2,0,2,0,0,2,0
"('cell', 985)",3,0,0,2,1,1,5,0
"('cell', 888)",3,0,0,6,3,0,5,0
"('cell', 1311)",1,0,0,0,0,0,0,0
"('cell', 1428)",1,1,0,1,2,0,2,0
"('cell', 1505)",2,1,0,2,2,0,3,0
"('cell', 1839)",1,0,1,3,1,0,4,0
"('cell', 1845)",1,0,1,4,1,0,6,0
"('cell', 1940)",3,0,1,4,2,0,6,0
"('cell', 2016)",2,0,1,8,1,0,2,0
"('cell', 1982)",3,0,1,7,2,0,3,0
"('cell', 1927)",3,0,1,8,2,0,5,0
"('cell', 2029)",0,0,0,0,6,0,0,1
"('cell', 1215)",2,5,0,4,0,3,14,0
"('cell', 866)",4,3,0,11,2,6,5,1
"('cell', 750)",7,6,0,9,3,5,10,1
"('cell', 660)",5,4,0,9,0,3,8,0
"('cell', 721)",4,5,0,9,0,4,10,0
"('cell', 1051)",2,0,0,3,5,1,1,0
"('cell', 1070)",1,0,0,3,2,1,2,0
"('cell', 1078)",0,2,0,3,2,2,4,0
"('cell', 1295)",4,0,0,4,5,0,1,0
"('cell', 1240)",4,0,0,6,5,1,2,0
"('cell', 1309)",4,0,0,4,4,0,3,0
"('cell', 445)",6,1,0,6,0,6,5,0
"('cell', 385)",6,1,0,5,1,2,8,0
"('cell', 315)",4,1,0,5,1,2,3,0
"('cell', 334)",7,1,0,5,1,0,6,0
"('cell', 33)",1,1,0,2,0,0,2,1
"('cell', 42)",2,1,0,2,0,0,0,1
"('cell', 16)",6,0,0,0,1,2,14,2
"('cell', 1349)",3,0,0,5,3,0,7,0
"('cell', 1323)",5,0,0,5,3,0,7,0
"('cell', 953)",2,1,0,4,0,2,8,0
"('cell', 998)",2,1,0,3,0,3,5,0
"('cell', 1053)",2,2,0,3,0,2,4,0
"('cell', 322)",9,0,0,3,0,3,6,0
"('cell', 341)",8,2,0,3,0,3,7,0
"('cell', 172)",5,3,0,1,0,0,5,0
"('cell', 43)",7,1,0,4,0,4,10,0
"('cell', 12)",7,1,0,2,0,3,7,0
"('cell', 100)",5,2,0,3,0,0,6,0
"('cell', 57)",7,2,0,2,0,3,7,0
"('cell', 229)",4,1,0,1,0,0,4,0
"('cell', 278)",5,1,0,3,0,2,6,0
"('cell', 301)",5,0,0,3,0,0,5,0
"('cell', 244)",4,2,0,4,0,0,5,0
"('cell', 612)",4,0,0,2,0,2,7,1
"('cell', 927)",2,2,0,3,1,2,8,0
"('cell', 816)",3,2,0,3,1,0,3,0
"('cell', 731)",0,1,0,1,0,0,1,0
"('cell', 785)",2,0,0,2,0,0,1,0
