,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2186)",0,1,1,0,3,0,0,0
"('cell', 2227)",0,1,2,0,3,0,0,0
"('cell', 2208)",0,0,1,0,3,0,0,0
"('cell', 2538)",0,0,0,0,4,0,0,0
"('cell', 2610)",0,1,0,0,3,0,1,0
"('cell', 2514)",0,0,0,0,5,0,0,0
"('cell', 2593)",0,0,0,0,1,0,0,0
"('cell', 2599)",0,0,0,0,2,0,0,0
"('cell', 2625)",0,0,0,0,1,0,0,0
"('cell', 2561)",0,0,0,0,2,0,0,0
"('cell', 2586)",0,0,0,0,1,0,0,0
"('cell', 2155)",0,1,0,0,2,0,0,0
"('cell', 2268)",0,1,2,0,1,0,0,0
"('cell', 690)",0,2,0,1,2,2,0,0
"('cell', 1576)",0,0,0,0,5,1,1,1
"('cell', 2592)",0,0,1,0,4,0,0,0
"('cell', 2613)",0,1,1,2,7,0,0,0
"('cell', 2530)",0,0,1,2,7,0,0,0
"('cell', 2544)",0,0,0,0,6,0,0,0
"('cell', 2562)",0,0,1,2,6,0,0,0
"('cell', 2539)",0,1,2,2,9,0,0,0
"('cell', 2506)",0,0,0,1,9,0,0,0
"('cell', 2481)",0,0,1,2,8,0,0,0
"('cell', 2621)",0,1,0,0,1,0,3,0
"('cell', 2536)",0,2,0,0,4,0,3,0
"('cell', 2609)",0,1,0,0,2,0,3,0
"('cell', 2585)",0,1,0,0,2,0,1,0
"('cell', 2560)",0,1,0,0,4,0,1,0
"('cell', 2036)",0,1,0,0,3,0,0,0
"('cell', 2178)",0,1,0,0,5,0,0,0
"('cell', 2097)",0,1,0,0,3,0,0,0
"('cell', 2084)",0,1,0,1,3,0,0,0
"('cell', 2248)",0,1,1,0,3,0,0,0
"('cell', 2255)",0,1,1,0,4,0,0,0
"('cell', 2301)",0,1,2,0,3,0,0,0
"('cell', 2310)",0,1,2,1,4,0,0,0
"('cell', 2265)",0,2,0,1,5,0,0,0
"('cell', 2264)",0,2,0,1,6,0,0,0
"('cell', 2218)",0,1,0,1,6,0,0,0
"('cell', 2193)",0,1,0,1,6,0,0,0
"('cell', 2235)",0,1,0,1,6,0,0,0
"('cell', 721)",1,2,0,1,6,3,0,0
"('cell', 675)",0,1,0,1,1,2,1,0
"('cell', 2604)",1,4,0,0,4,0,3,1
"('cell', 2581)",0,0,0,0,1,0,3,0
"('cell', 2316)",0,2,0,1,1,0,0,0
"('cell', 141)",1,2,0,0,8,0,0,0
"('cell', 1897)",1,0,0,1,8,4,0,1
"('cell', 1952)",0,1,1,1,7,0,0,1
"('cell', 1973)",0,0,0,1,6,0,0,1
"('cell', 1900)",0,2,0,1,4,1,0,1
"('cell', 1904)",0,0,0,1,7,3,0,1
"('cell', 1884)",1,0,1,1,8,2,0,1
"('cell', 1920)",1,0,1,1,7,4,0,1
"('cell', 1919)",0,0,1,1,8,0,0,1
"('cell', 1489)",0,0,3,0,12,0,0,0
"('cell', 2435)",0,0,0,1,10,0,0,0
"('cell', 2379)",0,0,0,1,10,0,0,0
"('cell', 2598)",0,1,0,0,1,0,3,0
"('cell', 2575)",0,2,0,0,2,0,4,0
"('cell', 2624)",0,1,0,0,0,0,3,0
"('cell', 1535)",0,0,3,0,13,0,0,0
"('cell', 1939)",0,0,0,1,6,0,0,1
"('cell', 2088)",0,2,1,2,8,1,1,0
"('cell', 1960)",0,1,2,2,9,0,0,0
"('cell', 2217)",0,0,0,3,11,0,1,0
"('cell', 2120)",0,1,0,0,2,0,0,0
"('cell', 2126)",0,1,0,0,3,0,0,0
"('cell', 2154)",0,1,0,0,3,0,0,0
"('cell', 2109)",0,1,0,0,3,0,0,0
"('cell', 2181)",0,1,1,0,2,0,0,0
"('cell', 2293)",0,1,2,0,1,0,0,0
"('cell', 2353)",0,1,2,1,5,0,0,0
"('cell', 2446)",0,1,1,2,7,0,0,0
"('cell', 2445)",0,0,1,2,8,0,0,0
"('cell', 2104)",0,2,0,0,6,0,0,0
"('cell', 2112)",0,1,0,1,7,0,0,0
"('cell', 2119)",0,2,0,0,4,0,0,0
"('cell', 2157)",0,2,0,0,4,0,0,0
"('cell', 2163)",0,1,0,1,3,0,0,0
"('cell', 780)",3,1,0,6,2,4,2,0
"('cell', 757)",1,2,0,2,2,3,1,0
"('cell', 738)",1,2,0,2,4,3,1,0
"('cell', 775)",2,1,0,3,2,3,2,0
"('cell', 761)",3,2,0,5,5,4,1,0
"('cell', 554)",1,4,0,0,5,0,0,0
"('cell', 512)",1,4,0,0,4,0,0,0
"('cell', 626)",0,1,0,1,3,0,0,0
"('cell', 537)",1,4,0,0,4,0,0,0
"('cell', 634)",0,2,0,0,4,1,0,0
"('cell', 124)",1,1,0,0,10,0,0,0
"('cell', 126)",1,2,0,0,8,0,0,0
"('cell', 176)",1,6,0,1,6,0,0,0
"('cell', 172)",2,9,0,2,5,0,2,0
"('cell', 491)",0,1,0,0,1,0,0,0
"('cell', 430)",0,2,0,1,9,0,0,0
"('cell', 2566)",0,2,0,0,0,0,4,0
"('cell', 2606)",1,2,0,0,3,0,2,1
"('cell', 2558)",1,4,0,0,3,0,2,1
"('cell', 2552)",1,4,0,0,2,0,2,1
"('cell', 2537)",1,5,0,0,4,0,2,1
"('cell', 2406)",3,9,0,1,1,1,1,0
