,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 721)",1,3,0,5,0,1,1,8
"('cell', 955)",0,0,1,2,4,0,1,2
"('cell', 695)",3,0,0,4,0,1,0,0
"('cell', 744)",6,1,0,8,0,1,1,1
"('cell', 713)",3,1,0,7,0,1,0,0
"('cell', 112)",0,0,0,0,6,0,1,4
"('cell', 395)",0,0,0,0,5,0,0,4
"('cell', 3)",0,0,0,0,0,1,0,1
"('cell', 10)",0,1,1,0,0,2,0,1
"('cell', 2)",0,0,0,1,1,1,0,2
"('cell', 1)",0,0,0,0,0,1,0,2
"('cell', 11)",1,0,0,2,1,1,0,2
"('cell', 14)",0,0,0,1,1,1,0,3
"('cell', 730)",6,1,0,8,0,1,1,2
"('cell', 689)",3,0,0,5,0,1,0,2
"('cell', 694)",1,0,0,4,0,1,0,4
"('cell', 616)",0,0,0,2,0,0,0,6
"('cell', 688)",0,0,0,4,0,1,1,7
"('cell', 658)",0,0,0,1,0,1,0,5
"('cell', 919)",0,1,1,2,4,0,0,4
"('cell', 1314)",2,1,0,3,1,7,0,3
"('cell', 901)",3,5,0,3,0,3,3,1
"('cell', 119)",0,0,0,0,7,0,1,5
"('cell', 189)",0,0,0,0,7,0,1,6
"('cell', 339)",0,0,0,0,2,0,0,2
"('cell', 129)",0,0,0,0,5,0,1,4
"('cell', 159)",0,0,0,0,1,0,1,2
"('cell', 684)",3,2,0,6,0,2,1,0
"('cell', 417)",0,0,0,0,1,0,0,3
"('cell', 510)",0,0,0,0,0,0,0,3
"('cell', 458)",0,0,0,0,0,0,0,3
"('cell', 432)",0,0,0,0,0,0,0,3
"('cell', 612)",0,0,0,0,0,0,0,4
"('cell', 649)",1,0,0,1,0,1,0,3
"('cell', 552)",0,0,0,2,0,0,0,4
"('cell', 549)",0,0,0,0,0,0,0,3
"('cell', 659)",1,0,0,2,0,1,0,0
"('cell', 663)",1,1,0,9,2,4,3,5
"('cell', 702)",1,0,0,5,2,2,2,5
"('cell', 118)",0,0,1,0,4,0,0,4
"('cell', 108)",0,0,0,0,5,0,0,4
"('cell', 160)",0,0,0,0,3,0,0,2
"('cell', 746)",0,3,0,1,2,0,0,7
"('cell', 23)",0,0,1,0,0,0,0,1
"('cell', 4)",0,0,1,0,0,1,0,1
"('cell', 8)",0,1,1,0,0,2,0,1
"('cell', 34)",1,0,0,2,1,1,1,3
"('cell', 36)",0,0,0,2,1,1,1,3
"('cell', 25)",1,0,0,2,1,1,1,3
"('cell', 42)",1,0,0,4,1,2,1,5
"('cell', 1574)",0,0,0,0,3,0,0,1
"('cell', 1704)",0,0,0,1,3,0,0,4
"('cell', 1720)",0,0,0,0,0,0,0,4
"('cell', 1674)",0,0,0,1,3,0,0,6
"('cell', 1561)",1,0,0,0,4,0,0,1
"('cell', 1555)",1,0,0,0,2,0,0,0
"('cell', 1505)",1,0,0,0,1,0,0,2
"('cell', 1527)",1,0,0,0,1,0,0,0
"('cell', 1510)",1,0,0,1,2,2,0,4
"('cell', 647)",0,3,0,4,2,0,1,7
"('cell', 620)",0,2,0,4,1,0,1,4
"('cell', 641)",1,2,0,6,3,2,2,4
"('cell', 1358)",7,3,1,2,1,0,9,8
"('cell', 1531)",1,0,0,1,3,2,0,2
"('cell', 789)",2,1,0,4,0,1,1,7
"('cell', 722)",3,0,0,4,0,1,0,6
"('cell', 724)",4,0,0,5,0,1,0,4
"('cell', 1292)",1,1,0,3,0,6,0,1
"('cell', 778)",4,5,0,4,0,7,5,4
"('cell', 882)",3,5,0,4,0,2,5,4
"('cell', 872)",4,6,0,3,0,1,5,4
"('cell', 348)",0,0,0,0,5,0,0,3
"('cell', 342)",0,0,0,0,7,0,0,6
"('cell', 317)",2,3,0,3,0,5,3,5
"('cell', 666)",2,2,0,5,0,3,2,0
"('cell', 679)",1,1,0,6,0,3,3,1
"('cell', 635)",2,2,0,5,0,4,3,2
"('cell', 450)",0,0,0,0,0,0,0,3
"('cell', 554)",0,0,0,0,0,0,0,2
"('cell', 629)",1,0,0,1,0,1,0,2
"('cell', 594)",0,0,0,0,0,0,0,2
"('cell', 650)",1,0,0,4,0,1,0,0
"('cell', 605)",1,2,0,6,2,0,2,4
"('cell', 720)",0,0,0,2,2,4,2,5
"('cell', 617)",3,1,0,1,3,0,6,0
"('cell', 572)",0,1,0,1,2,0,4,3
"('cell', 857)",3,1,1,7,2,2,5,3
"('cell', 906)",3,1,2,8,0,3,2,3
"('cell', 873)",4,1,1,11,2,2,5,4
"('cell', 904)",1,1,1,4,0,0,3,0
"('cell', 866)",1,1,1,5,0,2,4,3
"('cell', 46)",0,0,0,0,3,0,0,4
"('cell', 27)",0,0,0,0,3,0,0,4
"('cell', 153)",0,0,0,0,5,0,0,3
"('cell', 152)",0,0,0,0,5,0,0,3
"('cell', 137)",0,0,0,0,4,0,0,3
"('cell', 151)",0,0,0,0,2,0,0,1
"('cell', 561)",2,0,0,1,0,0,3,2
"('cell', 588)",2,0,0,1,1,0,3,1
"('cell', 527)",0,0,0,0,1,0,1,4
"('cell', 600)",0,0,1,3,0,0,0,2
"('cell', 19)",0,0,1,0,2,0,0,2
"('cell', 31)",0,0,1,0,0,0,0,1
"('cell', 24)",0,0,0,0,3,0,0,4
"('cell', 12)",0,0,0,0,3,0,0,3
"('cell', 20)",0,0,1,0,0,0,0,1
"('cell', 16)",1,0,0,0,0,2,0,1
"('cell', 5)",0,0,0,0,0,2,0,2
"('cell', 7)",0,0,0,0,0,1,0,2
"('cell', 21)",0,1,1,0,0,2,0,1
"('cell', 17)",0,0,0,0,0,1,0,2
"('cell', 40)",0,1,1,0,0,2,0,1
"('cell', 26)",0,1,1,0,0,2,0,1
"('cell', 72)",0,1,1,0,0,1,0,1
"('cell', 43)",0,0,1,0,0,0,0,0
"('cell', 41)",0,1,1,0,0,1,0,1
"('cell', 107)",0,0,0,0,2,0,1,4
"('cell', 133)",0,0,0,0,1,0,1,3
"('cell', 163)",1,0,0,0,1,4,0,2
"('cell', 144)",1,0,0,0,1,0,1,1
"('cell', 174)",1,0,0,0,1,0,0,1
"('cell', 191)",1,0,0,0,1,2,0,2
"('cell', 35)",0,0,0,2,2,2,1,3
"('cell', 1549)",0,0,0,0,2,0,0,0
"('cell', 1291)",0,0,0,9,0,0,1,8
"('cell', 1655)",8,0,0,5,0,1,8,8
"('cell', 1261)",2,1,0,3,1,7,2,2
"('cell', 1465)",1,1,0,3,1,3,0,5
"('cell', 1481)",0,0,0,0,0,0,0,2
"('cell', 1523)",0,0,0,1,1,0,1,0
"('cell', 1335)",2,1,0,3,0,5,0,2
"('cell', 935)",3,1,1,7,0,4,2,4
"('cell', 1279)",1,2,0,1,0,2,0,2
"('cell', 1321)",1,2,0,0,0,2,0,0
"('cell', 736)",7,2,0,9,0,3,2,1
"('cell', 1181)",2,0,0,5,1,7,8,1
"('cell', 914)",2,2,0,2,0,0,4,0
"('cell', 344)",0,0,0,0,0,0,0,1
"('cell', 369)",0,0,0,0,5,0,0,3
"('cell', 333)",1,3,0,2,0,3,1,4
"('cell', 148)",1,0,0,1,1,6,0,4
"('cell', 183)",1,0,0,1,1,7,0,2
"('cell', 311)",0,0,0,0,0,0,0,1
"('cell', 323)",0,0,0,0,0,0,0,1
"('cell', 321)",0,0,0,0,3,0,0,3
"('cell', 349)",0,0,0,0,1,0,0,1
"('cell', 329)",0,0,0,0,1,0,0,1
"('cell', 297)",0,0,0,0,6,0,0,4
"('cell', 497)",0,2,0,5,0,3,0,1
"('cell', 358)",0,1,0,1,0,0,0,0
"('cell', 332)",0,0,0,0,0,0,0,1
"('cell', 330)",1,1,0,1,0,1,0,0
"('cell', 360)",1,3,0,1,0,2,1,2
"('cell', 639)",1,1,0,5,0,2,1,1
