,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1260)",0,1,0,0,1,0,0,3
"('cell', 5)",0,0,0,0,0,0,2,2
"('cell', 78)",0,0,0,0,0,0,12,2
"('cell', 19)",0,0,0,0,0,0,7,2
"('cell', 11)",0,0,0,0,0,0,5,0
"('cell', 346)",0,0,0,0,4,0,2,1
"('cell', 476)",1,0,0,3,0,0,13,1
"('cell', 860)",0,3,0,0,1,0,2,0
"('cell', 215)",0,0,0,1,7,0,0,0
"('cell', 34)",0,0,0,0,0,0,4,1
"('cell', 24)",0,0,0,0,0,0,4,1
"('cell', 15)",0,0,0,0,0,0,4,2
"('cell', 18)",0,0,0,0,0,0,5,0
"('cell', 86)",1,0,0,0,0,0,16,1
"('cell', 282)",0,0,1,0,2,0,0,0
"('cell', 368)",0,0,0,0,4,0,2,2
"('cell', 360)",0,0,0,0,4,0,2,0
"('cell', 381)",0,0,0,0,4,0,2,4
"('cell', 1275)",0,1,0,0,1,0,0,1
"('cell', 604)",0,0,0,1,0,0,4,0
"('cell', 609)",0,0,0,1,0,0,4,1
"('cell', 598)",0,0,0,1,0,0,3,3
"('cell', 1305)",0,0,0,5,1,0,4,0
"('cell', 845)",0,0,0,3,1,0,21,3
"('cell', 1244)",0,0,0,0,0,0,0,1
"('cell', 1186)",0,0,0,2,0,0,6,1
"('cell', 1250)",0,0,0,0,0,0,0,2
"('cell', 1251)",0,0,0,1,0,0,1,2
"('cell', 1263)",0,0,0,1,0,0,3,2
"('cell', 909)",0,0,0,2,1,0,4,0
"('cell', 912)",0,0,0,2,0,0,11,0
"('cell', 890)",0,0,0,6,0,0,7,0
"('cell', 818)",0,6,0,8,2,0,1,0
"('cell', 797)",0,6,0,7,2,0,2,0
"('cell', 851)",0,4,0,3,1,0,1,0
"('cell', 888)",0,0,0,5,1,0,1,0
"('cell', 897)",0,0,0,5,1,0,3,0
"('cell', 908)",0,0,0,0,1,0,0,0
"('cell', 894)",0,0,0,1,1,0,0,0
"('cell', 285)",0,0,2,0,4,0,0,0
"('cell', 277)",0,0,1,0,2,0,0,0
"('cell', 275)",0,0,1,0,3,0,0,0
"('cell', 286)",0,0,1,0,4,0,0,0
"('cell', 280)",0,0,1,0,3,0,0,0
"('cell', 319)",0,0,1,0,11,0,0,0
"('cell', 220)",0,0,0,0,0,0,11,0
"('cell', 71)",0,0,0,0,0,0,17,0
"('cell', 129)",0,0,0,0,0,0,13,0
"('cell', 125)",0,0,0,0,0,0,13,0
"('cell', 101)",1,0,0,0,0,0,16,1
"('cell', 114)",0,0,0,0,0,0,15,0
"('cell', 135)",1,0,0,1,0,0,18,1
"('cell', 281)",0,0,0,5,1,0,2,0
"('cell', 318)",0,0,0,2,0,0,0,0
"('cell', 244)",0,0,0,0,1,0,3,0
"('cell', 243)",0,0,1,0,1,0,3,0
"('cell', 266)",0,0,1,0,1,0,0,0
"('cell', 265)",0,0,0,0,2,0,0,0
"('cell', 245)",0,0,0,0,1,0,4,0
"('cell', 229)",0,0,0,0,1,0,8,0
"('cell', 399)",0,0,0,0,4,0,2,4
"('cell', 389)",0,0,0,0,4,0,2,4
"('cell', 365)",0,0,0,0,4,0,2,2
"('cell', 439)",0,0,0,0,3,0,2,10
"('cell', 480)",0,0,0,0,3,0,3,19
"('cell', 481)",0,0,0,0,1,0,1,9
"('cell', 506)",0,0,0,0,2,0,2,16
"('cell', 475)",0,0,0,0,2,0,2,12
"('cell', 426)",0,0,0,0,3,0,2,6
"('cell', 404)",0,0,0,0,2,0,2,4
"('cell', 532)",0,0,0,1,0,0,0,6
"('cell', 1255)",0,1,0,0,0,0,0,2
"('cell', 1234)",0,1,0,0,1,0,0,2
"('cell', 1268)",0,1,0,0,0,0,0,1
"('cell', 1259)",0,1,0,0,1,0,0,2
"('cell', 632)",0,0,0,1,0,0,6,1
"('cell', 660)",0,0,0,1,0,0,10,2
