,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2999)",0,0,2,1,0,0,3,0
"('cell', 2996)",0,0,2,2,0,1,8,0
"('cell', 2298)",1,0,1,3,0,0,11,0
"('cell', 2356)",1,0,1,3,0,0,10,0
"('cell', 2150)",0,0,1,3,0,0,10,0
"('cell', 2248)",0,0,1,1,0,0,10,0
"('cell', 992)",0,0,0,8,3,0,9,0
"('cell', 147)",0,0,0,0,2,0,0,0
"('cell', 2175)",1,0,1,4,0,1,22,0
"('cell', 2232)",1,0,1,3,0,0,13,0
"('cell', 2807)",1,0,0,7,1,1,3,0
"('cell', 2831)",2,0,0,8,1,1,6,0
"('cell', 2061)",0,0,1,3,0,0,16,0
"('cell', 2741)",2,0,0,3,2,0,6,0
"('cell', 2668)",2,0,0,3,3,0,5,0
"('cell', 2985)",0,1,2,1,0,0,4,0
"('cell', 2957)",1,1,1,3,1,1,8,0
"('cell', 2973)",0,1,2,1,0,0,7,0
"('cell', 2703)",2,0,0,3,2,0,7,0
"('cell', 2987)",0,0,0,1,1,0,1,0
"('cell', 1074)",0,0,0,2,0,0,0,0
"('cell', 1060)",0,0,1,10,1,4,7,0
"('cell', 12)",2,0,0,3,0,0,3,1
"('cell', 938)",0,0,1,10,2,1,7,0
"('cell', 1124)",1,0,0,9,1,0,8,0
"('cell', 1396)",1,0,0,7,2,1,7,0
"('cell', 1383)",0,0,0,6,4,1,10,0
"('cell', 1433)",0,0,0,6,3,5,9,0
"('cell', 1401)",1,0,0,7,0,0,5,0
"('cell', 2929)",0,0,0,0,1,0,4,0
"('cell', 798)",0,0,0,6,0,0,4,0
"('cell', 749)",2,0,1,11,3,7,8,0
"('cell', 1095)",0,0,0,12,1,0,10,0
"('cell', 1052)",4,0,0,16,2,0,11,0
"('cell', 1140)",1,0,0,12,1,0,11,0
"('cell', 1128)",1,0,0,14,1,1,12,0
"('cell', 1037)",0,0,0,13,2,0,6,0
"('cell', 1415)",1,0,0,6,0,0,4,0
"('cell', 2014)",0,0,1,3,2,0,20,0
"('cell', 2113)",1,0,1,4,2,0,24,0
"('cell', 993)",0,0,1,12,3,2,6,0
"('cell', 896)",0,0,0,5,2,0,6,0
"('cell', 2819)",1,0,0,4,1,1,5,0
"('cell', 2904)",2,0,0,3,3,4,4,0
"('cell', 2977)",1,0,0,1,3,5,3,0
"('cell', 248)",5,0,1,9,0,2,4,0
"('cell', 1058)",2,0,0,15,2,0,10,0
"('cell', 1102)",1,0,0,11,2,0,6,0
"('cell', 1106)",1,0,0,10,2,0,6,0
"('cell', 1086)",3,0,0,13,2,0,7,0
"('cell', 1244)",2,0,0,4,1,0,4,0
"('cell', 1256)",1,0,0,4,1,0,4,0
"('cell', 1376)",0,0,0,1,0,0,0,0
"('cell', 1361)",0,0,0,1,0,0,0,0
"('cell', 1485)",0,0,0,1,0,0,0,0
"('cell', 1424)",0,0,0,1,0,0,0,0
"('cell', 1425)",0,0,0,1,0,0,0,0
"('cell', 1503)",0,0,0,3,0,0,0,0
"('cell', 1477)",0,0,0,1,0,0,0,0
"('cell', 1423)",0,0,0,2,0,0,0,0
"('cell', 1488)",0,0,0,3,0,1,0,0
"('cell', 1427)",0,0,0,2,0,1,0,0
"('cell', 1034)",0,0,0,3,1,0,1,0
"('cell', 1595)",0,0,0,4,2,1,1,0
"('cell', 1631)",0,0,0,3,2,0,1,0
"('cell', 1546)",0,0,0,4,1,1,1,0
"('cell', 1529)",0,0,0,3,1,0,1,0
"('cell', 1596)",0,0,0,3,2,0,1,0
"('cell', 1561)",0,0,0,3,1,0,1,0
"('cell', 1672)",0,0,0,4,3,1,1,0
"('cell', 969)",0,0,1,3,3,0,1,0
"('cell', 960)",1,0,1,5,2,0,1,0
"('cell', 2526)",0,0,0,0,4,0,1,0
"('cell', 2544)",0,0,0,0,2,0,3,0
"('cell', 1910)",0,0,0,4,3,0,3,0
"('cell', 2843)",2,0,0,2,1,1,10,0
