,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 906)",1,3,0,5,2,1,6,0
"('cell', 1122)",0,1,0,3,0,0,5,0
"('cell', 1129)",0,2,1,4,0,2,7,0
"('cell', 976)",2,1,0,2,8,2,2,0
"('cell', 1344)",2,1,2,3,3,5,1,0
"('cell', 2)",1,1,0,1,2,0,8,0
"('cell', 10)",1,2,0,1,6,0,4,0
"('cell', 244)",0,2,0,2,4,0,0,0
"('cell', 1159)",0,1,1,3,1,2,8,0
"('cell', 173)",2,2,2,3,1,4,3,0
"('cell', 771)",1,0,4,4,4,3,4,0
"('cell', 1049)",6,2,0,4,6,0,1,0
"('cell', 423)",0,3,2,3,3,1,1,0
"('cell', 398)",6,0,3,5,2,1,5,0
"('cell', 433)",6,1,3,4,4,4,3,0
"('cell', 11)",2,2,0,2,3,0,5,0
"('cell', 17)",0,1,0,2,4,0,5,0
"('cell', 39)",2,1,2,2,3,0,5,0
"('cell', 7)",1,1,0,1,3,0,5,0
"('cell', 52)",2,4,1,3,6,2,1,0
"('cell', 821)",0,0,4,3,4,2,5,0
"('cell', 1166)",1,1,2,3,1,0,4,0
"('cell', 1563)",2,4,1,9,5,2,1,0
"('cell', 556)",1,3,2,4,0,5,5,0
"('cell', 625)",1,2,2,5,0,7,3,0
"('cell', 588)",1,2,2,4,0,4,2,0
"('cell', 619)",1,1,2,4,0,4,3,0
"('cell', 833)",1,3,0,5,2,2,4,0
"('cell', 877)",2,2,1,12,12,3,5,1
"('cell', 888)",2,5,0,6,8,3,5,1
"('cell', 1362)",0,0,0,5,4,1,9,0
"('cell', 1327)",0,0,0,4,3,1,8,0
"('cell', 1288)",0,0,0,4,4,2,11,0
"('cell', 1260)",0,0,1,6,4,3,10,0
"('cell', 1246)",0,0,0,2,1,0,8,0
"('cell', 1187)",0,0,0,2,1,0,7,0
"('cell', 1186)",0,1,1,7,2,4,9,0
"('cell', 1158)",1,3,1,11,3,5,8,0
"('cell', 357)",1,0,1,2,1,3,7,0
"('cell', 325)",0,1,2,1,1,3,5,0
"('cell', 199)",2,2,2,3,1,4,2,0
"('cell', 747)",1,3,0,1,7,1,4,0
"('cell', 864)",1,2,0,2,8,1,2,0
"('cell', 884)",2,2,0,2,7,0,1,0
"('cell', 924)",2,3,0,2,6,0,1,0
"('cell', 891)",1,2,0,1,8,0,1,0
"('cell', 497)",3,3,1,3,5,2,9,0
"('cell', 1121)",4,3,3,5,6,0,2,0
"('cell', 1052)",6,3,0,4,8,0,1,0
"('cell', 1163)",3,1,3,3,4,2,2,0
"('cell', 1208)",2,2,2,3,4,5,1,0
"('cell', 1188)",3,1,3,4,2,2,1,0
"('cell', 923)",1,2,0,1,5,0,1,0
"('cell', 943)",1,1,0,2,8,1,2,0
"('cell', 985)",7,2,0,5,9,0,1,0
"('cell', 957)",5,2,0,3,7,0,1,0
"('cell', 402)",0,3,0,1,3,0,0,0
"('cell', 479)",0,2,2,2,0,0,1,0
"('cell', 496)",0,2,2,2,0,1,1,0
"('cell', 458)",0,3,2,3,1,1,1,0
"('cell', 761)",0,1,4,3,4,1,6,0
"('cell', 14)",1,1,1,0,4,0,9,1
"('cell', 5)",1,1,0,1,2,0,10,1
"('cell', 333)",3,2,1,6,4,4,8,0
"('cell', 18)",1,1,0,2,5,0,4,0
"('cell', 15)",1,1,0,1,5,0,3,0
"('cell', 23)",1,3,0,0,6,0,5,0
"('cell', 225)",0,5,0,3,4,4,5,1
"('cell', 164)",0,5,0,3,2,1,2,0
"('cell', 160)",0,5,0,2,3,1,3,0
"('cell', 161)",0,4,0,3,2,1,2,0
"('cell', 478)",1,3,2,5,1,2,4,0
"('cell', 277)",0,2,0,2,5,0,0,1
"('cell', 298)",0,1,0,1,4,0,0,0
"('cell', 328)",0,3,0,2,4,0,0,0
"('cell', 436)",0,3,2,3,2,1,3,0
"('cell', 60)",2,3,1,3,6,2,1,0
"('cell', 734)",2,4,2,4,5,2,8,0
"('cell', 585)",5,2,2,6,4,4,4,0
"('cell', 609)",3,2,1,5,2,4,3,0
"('cell', 547)",4,1,2,5,1,2,3,0
"('cell', 859)",0,0,5,4,3,2,4,0
"('cell', 873)",1,2,1,12,11,3,8,0
"('cell', 1851)",1,0,4,5,1,0,0,5
"('cell', 1867)",0,0,4,4,1,0,0,5
"('cell', 1771)",2,2,3,14,3,0,1,6
"('cell', 1707)",1,1,0,10,4,0,1,4
"('cell', 1591)",4,3,1,10,4,1,0,0
"('cell', 1499)",0,0,0,2,6,2,2,0
"('cell', 1878)",0,1,1,0,4,2,4,1
"('cell', 1730)",2,1,2,7,2,5,9,3
"('cell', 1496)",2,4,0,7,4,4,6,0
"('cell', 1673)",1,3,0,6,3,9,2,0
"('cell', 450)",0,3,2,4,2,2,5,0
"('cell', 689)",2,2,1,4,2,8,4,0
"('cell', 662)",1,2,2,7,2,8,6,0
"('cell', 664)",1,2,2,5,1,7,4,0
"('cell', 825)",1,3,0,4,2,4,5,0
"('cell', 855)",1,4,0,4,3,3,6,0
"('cell', 817)",1,3,0,4,3,3,5,0
"('cell', 815)",0,2,0,8,11,6,4,1
"('cell', 1112)",0,3,1,7,2,4,8,0
"('cell', 348)",1,0,1,1,2,3,7,0
"('cell', 262)",0,0,3,1,2,2,1,0
"('cell', 234)",2,1,3,2,2,3,0,0
"('cell', 337)",0,0,3,1,3,2,7,0
"('cell', 377)",3,1,3,2,2,3,8,0
"('cell', 342)",0,0,3,1,2,2,7,0
"('cell', 600)",2,2,0,2,5,2,8,0
"('cell', 516)",1,2,0,2,4,3,12,0
"('cell', 580)",2,1,0,3,4,3,8,0
"('cell', 532)",1,2,0,3,2,3,12,0
"('cell', 843)",1,2,0,3,7,1,1,0
"('cell', 865)",6,3,0,5,17,2,4,0
"('cell', 716)",3,5,0,3,9,4,11,0
"('cell', 715)",2,4,0,3,7,4,8,0
"('cell', 665)",2,4,0,1,5,4,10,0
"('cell', 393)",3,2,4,2,4,2,8,0
"('cell', 488)",2,3,3,1,6,1,9,0
"('cell', 1056)",5,2,0,3,5,1,1,0
"('cell', 977)",3,2,0,2,4,0,1,0
"('cell', 1014)",2,1,0,2,3,2,1,0
"('cell', 1082)",2,1,0,2,4,3,2,0
"('cell', 1255)",3,1,1,4,2,3,3,0
"('cell', 1401)",5,5,0,4,3,8,10,0
"('cell', 1347)",8,3,0,7,5,5,9,0
