,src,tgt,distance
0,1227,1211,48.33218389437829
1,1227,1240,32.01562118716424
2,1227,1239,50.21951811795888
3,1227,1203,32.14031735997639
4,1211,1176,59.64059020499378
5,1211,1239,31.400636936215164
6,1211,1186,31.144823004794873
7,1211,1203,42.720018726587654
8,1211,1231,53.71219600798314
9,363,336,31.400636936215164
10,363,344,16.55294535724685
11,363,380,21.633307652783937
12,363,355,39.45883931389772
13,380,470,148.60686390607938
14,380,344,36.796738985948195
15,380,377,83.05419917138447
16,380,450,68.62215385719105
17,380,387,36.22154055254967
18,380,355,36.124783736376884
19,1008,1017,26.419689627245813
20,1008,1032,34.92849839314596
21,1008,1009,33.015148038438355
22,1008,989,28.178005607210743
23,673,668,19.235384061671343
24,673,701,36.87817782917155
25,673,677,32.14031735997639
26,677,668,19.209372712298546
27,1186,1176,41.14608122288197
28,1186,1160,77.87810988975015
29,1186,1203,42.485291572496
30,258,196,87.0
31,258,264,22.80350850198276
32,258,285,25.632011235952593
33,416,450,28.442925306655784
34,416,387,24.08318915758459
35,416,382,27.018512172212592
36,416,425,25.495097567963924
37,387,450,47.29693436154187
38,387,382,33.13608305156178
39,387,355,29.410882339705484
40,387,364,29.068883707497267
41,382,379,20.8806130178211
42,382,364,30.479501308256342
43,382,425,27.202941017470888
44,723,688,40.607881008493905
45,615,608,191.26160095534075
46,615,626,38.58756276314948
47,615,662,76.94153624668537
48,615,500,146.12323566086263
49,136,161,44.598206241955516
50,136,124,21.02379604162864
51,136,129,23.021728866442675
52,136,143,18.027756377319946
53,143,178,46.010868281309364
54,143,129,23.345235059857504
55,143,148,24.73863375370596
56,112,128,42.15447781671598
57,112,115,31.400636936215164
58,112,96,35.22782990761707
59,112,105,37.013511046643494
60,105,96,34.48187929913333
61,77,106,3140.0
62,42,17,49.39635614091387
63,42,35,28.653097563788805
64,42,64,32.64965543462902
65,12,17,56.32051136131489
66,12,10,40.11234224026316
67,12,35,34.36568055487916
68,17,44,89.47066558375433
69,2,22,31.827660925679098
70,2,21,35.608987629529715
71,2,13,49.72926703662542
72,1125,1096,38.0
73,1125,1109,30.4138126514911
74,1125,1157,41.14608122288197
75,1125,1151,60.03332407921454
76,1125,1108,38.600518131237564
77,1083,1096,18.867962264113206
78,1083,1109,27.65863337187866
79,1083,1104,41.88078318274385
80,1083,1073,19.849433241279208
81,1083,1065,25.45584412271571
82,1096,1109,27.80287754891569
83,1096,1073,25.179356624028344
84,1096,1077,29.732137494637012
85,1096,1108,34.438350715445125
86,1109,1104,29.274562336608895
87,1109,1157,58.137767414994535
88,1104,1065,44.384682042344295
89,1104,1157,70.2353187506115
90,1104,1071,37.36308338453881
91,1017,1032,41.593268686170845
92,1017,989,39.293765408777
93,1017,990,34.20526275297414
94,1035,1031,31.575306807693888
95,1035,1064,34.0
96,1218,1212,24.351591323771842
97,1219,1240,31.89043743820395
98,1219,1203,57.28001396647874
99,1219,1220,34.132096331752024
100,1203,1160,60.74537019394976
101,1203,1240,52.49761899362675
102,1199,1220,37.8021163428716
103,1199,1207,33.24154027718932
104,1199,1181,33.015148038438355
105,1199,1182,22.627416997969522
106,1199,1172,32.7566787083184
107,1199,1228,33.37663853655727
108,1220,1240,58.872744118140105
109,1220,1182,41.43669871020132
110,1220,1228,36.40054944640259
111,1207,1173,46.06517122512408
112,1207,1181,31.25699921617557
113,1207,1228,33.421549934136806
114,1181,1143,44.91102314577124
115,1181,1173,26.92582403567252
116,1181,1172,23.853720883753127
117,1182,1172,28.0178514522438
118,1182,1153,35.6931365951495
119,1182,1166,28.0178514522438
120,1172,1143,32.89376840679705
121,1172,1153,35.510561809129406
122,1153,1126,34.0
123,1153,1133,32.802438933713454
124,1153,1154,33.13608305156178
125,1153,1143,42.720018726587654
126,1153,1166,24.839484696748443
127,1166,1154,23.345235059857504
128,901,925,34.48187929913333
129,901,851,74.24957912338628
130,901,920,29.154759474226502
131,901,894,25.179356624028344
132,1108,1093,33.54101966249684
133,1108,1077,38.600518131237564
134,1108,1151,57.0087712549569
135,1108,1128,64.47480127925948
136,1231,1176,72.56721022610694
137,1231,1239,44.91102314577124
138,1231,1210,36.76955262170047
139,1176,1210,60.876925020897694
140,1138,1160,26.248809496813376
141,1138,1133,20.396078054371138
142,1138,1154,23.021728866442675
143,1138,1105,41.43669871020132
144,1138,1102,53.2634959423431
145,1138,1123,61.68468205316454
146,1160,1154,30.01666203960727
147,1160,1123,56.639209034025185
148,1133,1126,43.174066289845804
149,1133,1154,24.041630560342615
150,1133,1117,29.068883707497267
151,1133,1105,39.56008088970496
152,1120,1082,49.64876634922564
153,1120,1123,38.3275357934736
154,1120,1092,33.95585369269929
155,1123,1102,33.97057550292606
156,1123,1082,47.07440918375928
157,355,336,27.586228448267445
158,355,364,22.090722034374522
159,4,28,37.44329045369811
