,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 635)",4,0,0,5,1,0,0,0
"('cell', 49)",0,3,0,1,0,2,4,0
"('cell', 22)",0,2,0,2,0,2,4,0
"('cell', 52)",0,3,0,0,0,3,2,0
"('cell', 816)",0,3,1,1,0,0,2,0
"('cell', 833)",0,1,0,1,2,0,1,0
"('cell', 771)",0,1,0,1,2,0,1,0
"('cell', 7)",0,0,0,3,1,0,0,5
"('cell', 10)",0,1,0,4,2,0,0,8
"('cell', 5)",0,1,0,2,1,0,0,4
"('cell', 11)",0,0,0,4,1,0,1,5
"('cell', 23)",0,0,0,5,1,0,0,7
"('cell', 299)",0,3,2,2,2,2,1,0
"('cell', 343)",0,2,2,2,0,0,1,0
"('cell', 51)",0,2,0,1,0,0,4,0
"('cell', 72)",0,4,0,0,2,3,3,1
"('cell', 60)",0,2,0,3,0,0,4,0
"('cell', 33)",0,2,0,3,0,0,4,0
"('cell', 155)",0,1,1,3,2,0,1,0
"('cell', 402)",0,0,0,2,2,0,3,0
"('cell', 329)",0,0,1,0,3,0,2,0
"('cell', 422)",0,0,1,1,2,0,2,0
"('cell', 822)",0,3,1,1,0,1,2,0
"('cell', 706)",0,0,2,0,0,1,2,0
"('cell', 776)",0,2,1,1,0,0,2,0
"('cell', 759)",0,0,1,1,0,1,2,0
"('cell', 736)",0,0,2,0,0,1,2,0
"('cell', 2317)",0,1,0,2,0,0,1,0
"('cell', 2328)",0,1,0,3,0,0,1,0
"('cell', 2335)",0,1,0,3,0,0,1,0
"('cell', 2241)",2,3,0,3,1,0,1,0
"('cell', 1051)",1,0,0,4,6,0,1,1
"('cell', 1555)",0,1,0,4,0,0,0,0
"('cell', 1589)",0,1,0,4,1,0,0,0
"('cell', 1515)",0,0,0,4,0,0,0,0
"('cell', 638)",0,1,1,1,2,1,0,0
"('cell', 613)",1,1,4,1,1,1,0,0
"('cell', 672)",1,1,3,1,2,1,0,0
"('cell', 703)",0,1,1,1,2,1,0,0
"('cell', 717)",0,1,0,1,2,0,0,0
"('cell', 382)",1,2,2,2,0,0,0,0
"('cell', 550)",1,1,3,1,0,1,0,0
"('cell', 815)",0,0,1,1,2,0,2,0
"('cell', 777)",0,1,1,1,2,0,1,0
"('cell', 744)",0,1,2,1,2,1,1,0
"('cell', 891)",0,0,1,2,2,0,2,0
"('cell', 849)",0,0,1,1,2,0,2,0
"('cell', 3)",0,0,0,4,0,0,3,2
"('cell', 6)",0,0,0,2,0,0,2,3
"('cell', 476)",1,4,0,2,1,0,1,0
"('cell', 85)",0,1,0,4,3,0,1,1
"('cell', 2)",0,1,0,3,2,0,0,3
"('cell', 109)",0,1,0,4,3,0,0,2
"('cell', 140)",0,2,0,5,3,0,0,1
"('cell', 173)",0,2,0,5,2,0,0,1
"('cell', 61)",4,0,0,0,1,0,2,0
"('cell', 45)",4,0,0,0,1,0,1,0
"('cell', 41)",4,1,0,0,1,0,1,1
"('cell', 91)",2,1,1,3,2,1,1,0
"('cell', 1514)",1,1,0,4,0,0,1,0
"('cell', 709)",5,0,1,2,2,1,1,0
"('cell', 626)",2,0,0,3,1,0,0,0
"('cell', 174)",2,2,0,0,0,1,1,1
"('cell', 308)",0,0,1,0,2,0,1,0
"('cell', 348)",1,0,1,0,2,0,2,0
"('cell', 304)",0,0,1,0,3,0,2,0
"('cell', 332)",0,0,1,0,2,0,2,0
"('cell', 256)",0,0,1,0,2,0,1,2
"('cell', 249)",0,0,1,0,2,0,1,2
"('cell', 221)",0,0,1,0,2,0,1,3
"('cell', 231)",0,0,1,1,2,0,1,2
"('cell', 274)",1,0,1,0,3,0,2,1
"('cell', 278)",0,0,1,0,2,0,1,0
"('cell', 111)",0,0,0,4,1,0,1,0
"('cell', 119)",0,0,1,2,2,0,1,0
"('cell', 107)",0,0,1,3,2,0,1,0
"('cell', 113)",0,0,0,3,1,0,0,0
"('cell', 82)",0,0,0,4,0,0,2,0
"('cell', 87)",0,0,0,5,1,0,1,0
"('cell', 154)",0,1,0,1,0,0,2,1
"('cell', 156)",0,1,0,1,0,0,2,1
"('cell', 134)",0,0,0,3,0,0,1,0
"('cell', 13)",0,2,0,4,0,0,6,0
"('cell', 118)",0,0,0,3,0,0,1,0
"('cell', 1236)",3,4,0,3,6,0,1,0
"('cell', 1436)",2,2,0,2,4,0,2,0
"('cell', 1228)",6,3,0,1,10,1,1,0
"('cell', 1252)",4,3,0,1,8,1,1,0
"('cell', 933)",1,2,0,3,5,0,0,0
"('cell', 944)",2,0,2,4,1,0,0,0
"('cell', 772)",0,2,1,1,0,0,0,0
"('cell', 803)",0,3,1,1,0,0,1,0
"('cell', 835)",0,3,1,1,0,0,2,0
"('cell', 823)",0,3,0,1,0,0,0,0
"('cell', 880)",2,0,2,2,1,0,0,0
"('cell', 765)",1,2,1,4,1,0,0,0
"('cell', 856)",0,3,1,2,1,1,2,0
"('cell', 739)",0,0,2,0,1,1,2,0
"('cell', 783)",0,0,1,0,1,1,2,0
"('cell', 697)",1,1,3,1,1,1,2,0
"('cell', 705)",1,1,3,1,1,1,1,0
"('cell', 738)",0,1,2,0,1,1,1,0
"('cell', 785)",0,1,1,1,2,1,1,0
"('cell', 393)",0,0,1,1,3,0,2,0
"('cell', 612)",1,1,1,4,2,0,0,0
"('cell', 2322)",1,0,0,2,3,0,0,0
"('cell', 2339)",2,0,0,1,4,0,0,0
"('cell', 2144)",3,2,1,3,3,3,2,0
"('cell', 2156)",1,0,0,1,1,0,1,0
"('cell', 2176)",1,1,0,1,1,0,1,0
"('cell', 2171)",1,1,0,1,1,0,1,0
"('cell', 2131)",1,0,0,0,1,0,1,0
"('cell', 2142)",1,1,0,1,0,0,1,0
"('cell', 1465)",2,2,0,2,2,0,2,0
"('cell', 1414)",2,1,0,4,4,0,2,0
"('cell', 1410)",2,2,1,5,4,0,2,0
"('cell', 1229)",3,1,1,1,7,1,0,0
"('cell', 1421)",2,1,0,4,7,0,2,0
"('cell', 1306)",1,1,0,4,8,0,2,0
"('cell', 1798)",0,1,0,4,4,0,0,0
"('cell', 1717)",1,1,0,3,4,0,0,0
"('cell', 1757)",1,1,0,4,4,0,0,0
"('cell', 1679)",1,1,0,3,1,0,0,0
"('cell', 1724)",1,1,0,4,3,0,0,0
"('cell', 1801)",1,1,0,4,4,0,0,0
"('cell', 1357)",2,5,0,4,0,4,2,0
"('cell', 1250)",2,4,0,4,7,2,1,0
"('cell', 1173)",2,4,0,4,5,0,1,1
"('cell', 1091)",1,2,0,2,8,0,1,1
"('cell', 1246)",2,4,0,5,5,2,1,1
"('cell', 1002)",2,3,0,2,7,0,0,1
"('cell', 978)",1,3,0,1,7,0,0,0
"('cell', 1602)",0,0,0,2,2,1,1,0
"('cell', 1339)",0,0,0,3,1,1,0,0
"('cell', 2005)",2,0,0,1,1,0,0,0
"('cell', 1896)",2,0,1,3,2,0,1,0
"('cell', 1964)",2,0,1,3,2,0,1,0
"('cell', 2081)",1,0,0,0,1,0,0,0
"('cell', 2112)",1,0,0,0,1,0,1,0
"('cell', 2264)",1,0,0,1,0,0,0,0
"('cell', 2299)",1,0,0,1,0,1,1,0
"('cell', 2280)",1,0,0,1,0,1,0,0
"('cell', 2004)",0,0,0,1,1,0,0,0
"('cell', 1946)",0,0,0,2,1,0,0,0
"('cell', 2007)",0,0,0,1,1,0,0,0
"('cell', 2087)",0,0,1,3,0,0,0,0
"('cell', 1842)",0,1,0,3,1,0,0,0
"('cell', 763)",5,0,1,2,2,2,1,0
"('cell', 860)",0,2,0,3,0,0,1,1
"('cell', 1028)",0,0,0,3,2,0,1,0
"('cell', 1029)",0,0,0,1,2,0,1,0
"('cell', 1063)",0,0,0,3,2,1,0,0
"('cell', 1095)",0,0,0,1,2,1,0,0
"('cell', 1140)",0,0,0,2,2,1,0,0
"('cell', 64)",0,0,0,5,0,0,2,0
"('cell', 73)",0,0,0,4,0,0,1,0
"('cell', 44)",0,0,0,4,0,0,3,0
"('cell', 24)",0,0,0,5,0,0,4,1
"('cell', 829)",0,3,0,2,0,0,1,1
"('cell', 563)",0,5,0,2,0,0,0,0
"('cell', 852)",2,1,1,1,0,0,0,0
"('cell', 136)",0,1,0,5,3,0,0,2
"('cell', 126)",0,0,0,6,3,0,0,6
