,src,tgt,distance
0,27,42,34.48187929913333
1,27,45,33.28663395418648
2,42,45,35.05709628591621
3,42,63,39.01281840626232
4,42,39,43.18564576337837
5,600,575,35.84689665786984
6,600,666,48.16637831516918
7,600,577,38.28837943815329
8,600,626,34.9857113690718
9,600,623,33.24154027718932
10,575,577,39.20459156782532
11,575,567,70.45565981523414
12,575,623,45.69463863518345
13,575,585,48.75448697299562
14,666,653,68.06614430096654
15,666,626,45.34313619501854
16,666,667,30.4138126514911
17,666,623,48.010415536631214
18,453,534,197.3068675946177
19,453,362,142.0563268566381
20,453,500,139.12943613772032
21,453,432,3457.0
22,45,73,53.08483775994799
23,45,63,54.56189146281496
24,45,109,94.64142856064674
25,73,96,42.44997055358225
26,73,63,40.80441152620633
27,73,109,44.41846462902562
28,73,115,41.30375285612676
29,63,96,41.773197148410844
30,63,84,36.6742416417845
31,63,39,60.108235708594876
32,63,69,34.17601498127012
33,109,115,28.160255680657446
34,109,272,284.4591359053177
35,109,143,33.13608305156178
36,15,7,18.384776310850235
37,15,5,27.586228448267445
38,15,8,27.202941017470888
39,15,11,26.1725046566048
40,15,23,18.384776310850235
41,5,7,26.1725046566048
42,5,8,13.892443989449804
43,5,4,33.015148038438355
44,390,442,85.00588214941364
45,390,373,54.230987451824994
46,645,647,29.017236257093817
47,645,629,33.24154027718932
48,645,562,84.17244204607586
49,647,670,29.698484809834994
50,647,562,95.88013350011565
51,502,509,57.28001396647874
52,502,481,71.50524456289902
53,502,442,54665.0
54,586,653,50.24937810560445
55,586,577,36.24913792078372
56,586,567,27.073972741361768
57,586,626,42.5205832509386
58,577,567,33.24154027718932
59,577,626,47.265209192385896
60,626,653,37.589892258425
61,470,442,67.7421582177598
62,718,744,26.832815729997478
63,718,707,31.78049716414141
64,718,754,42.20189569201838
65,718,667,44.0
66,667,707,42.44997055358225
67,667,623,44.04543109109048
68,667,635,42.638011210655684
69,623,585,33.421549934136806
70,623,635,38.91015291668744
71,500,492,35.34119409414458
72,500,518,39.05124837953327
73,500,534,85.70297544426332
74,331,362,67.47592163134935
75,331,310,33.734255586866
76,964,981,41.72529209005013
77,964,1040,135.28118864054971
78,964,940,35.22782990761707
79,964,924,91.4166286842826
80,964,949,25.495097567963924
81,1025,1044,23.40939982143925
82,1025,981,55.94640292279746
83,1025,1040,147.648230602334
84,1025,1022,16.55294535724685
85,1025,997,33.54101966249684
86,1044,1049,27.294688127912362
87,1044,1040,154.0
88,1044,1022,29.832867780352597
89,981,1040,138.5712812959453
90,981,997,26.40075756488817
91,981,940,59.682493245507096
92,487,484,32.57299494980466
93,484,407,32045.0
94,1040,924,147.41099009232656
95,511,570,12584.0
96,272,276,28.284271247461902
97,272,310,81.27115109311545
98,39,52,51.31276644267
99,39,19,57.38466694161429
100,39,61,49.73932046178355
101,39,69,55.90169943749474
102,288,234,6404.0
103,7,11,23.600847442411894
104,495,509,60.40695324215582
105,495,481,73.60027173862879
106,509,481,64.03124237432849
107,509,562,100.9752444909147
108,670,725,50.00999900019995
109,670,696,26.832815729997478
110,304,318,31.240998703626616
111,304,263,94.66784036831093
112,304,240,91.76055797563569
113,304,291,17.804493814764857
114,291,260,43.73785545725808
115,291,240,83.86298349093002
116,260,231,44.384682042344295
117,260,240,58.66856057549052
118,260,218,73.37574531137656
119,231,240,36.05551275463989
120,231,212,46.04345773288535
121,318,263,89.49860334105779
122,263,262,26.68332812825267
123,263,240,61.40032573203501
124,263,244,32.7566787083184
125,492,475,13634.0
126,518,549,94.87360012142472
127,518,552,63.56099432828282
128,518,534,51.088159097779204
129,518,558,96.82974749528164
130,583,552,56.753854494650845
131,583,578,28.460498941515414
132,583,598,28.844410203711913
133,583,534,80.00624975587844
134,583,609,40.607881008493905
135,552,578,47.80167361086848
136,552,598,80.52949770115296
137,552,534,28.178005607210743
138,552,558,87.86353054595519
139,578,609,34.36568055487916
140,598,671,59.07622195096772
141,598,534,99.20181449953424
142,598,609,56.71860364994893
143,558,549,32.01562118716424
144,558,565,30.870698080866262
145,558,580,32.7566787083184
146,432,438,30.463092423455635
147,393,433,61.18823416311342
148,1008,1014,43.32435804486894
149,1008,994,29.154759474226502
150,1008,1022,21.540659228538015
151,1008,997,29.614185789921695
152,1022,997,33.421549934136806
153,512,627,30625.0
154,1047,1049,25.179356624028344
155,1047,1014,36.22154055254967
156,1047,1033,19.849433241279208
157,1047,1030,46.69047011971501
158,1043,1035,32.7566787083184
159,1043,1021,26.30589287593181
160,1043,1032,39.56008088970496
161,570,632,62.16912416947821
162,96,115,28.635642126552707
163,96,84,25.298221281347036
164,96,121,22.847319317591726
165,115,121,36.138621999185304
166,115,143,39.05124837953327
167,84,121,32.64965543462902
168,84,94,20.248456731316587
169,84,69,26.40075756488817
170,253,275,46.010868281309364
171,253,252,24.0
172,253,221,3898.0
173,261,276,35.0
174,261,275,24.413111231467404
175,261,252,25.238858928247925
176,276,275,42.01190307520001
177,275,252,34.713109915419565
178,69,94,28.160255680657446
179,69,78,29.966648127543394
180,69,61,37.0
181,76,59,63.50590523722971
182,76,47,52.20153254455275
183,76,50,43.93176527297759
184,76,74,18.110770276274835
185,445,440,36.22154055254967
186,445,379,102.52804494381037
187,335,372,80.05623023850174
188,335,388,86.14522621712709
189,725,753,34.655446902326915
190,725,743,50.59644256269407
191,725,760,34.88552708502482
192,725,696,33.301651610693426
193,769,738,26.40075756488817
194,769,745,39.96248240537617
195,769,783,35.4400902933387
196,769,784,19.849433241279208
197,629,562,71.02112361825881
198,562,585,130.64838307457157
199,585,635,39.05124837953327
200,585,619,38.28837943815329
201,635,707,58.137767414994535
202,635,654,32.64965543462902
203,635,619,23.853720883753127
204,619,654,29.410882339705484
205,839,814,30.364452901377952
206,839,828,25.495097567963924
207,839,850,37.36308338453881
208,839,880,43.73785545725808
209,839,837,50.48762224545735
210,747,770,25.0
