,CELL_ID,X,Y
790,791,124,643
9,10,1147,24
0,1,1187,5
15,16,1303,32
568,569,139,495
604,605,132,525
537,538,197,467
513,514,176,448
527,528,145,463
554,555,132,479
528,529,161,461
596,597,148,518
570,571,158,492
551,552,176,479
13,14,1038,29
1168,1169,1811,879
622,623,149,540
23,24,1020,60
1004,1005,1914,768
11,12,1173,29
30,31,1182,67
33,34,1038,70
25,26,1134,61
791,792,737,645
621,622,118,538
472,473,154,424
874,875,115,684
890,891,105,697
911,912,144,710
867,868,145,681
839,840,126,669
830,831,105,662
391,392,870,358
377,378,822,349
221,222,791,244
184,185,764,215
159,160,749,194
5,6,827,17
6,7,805,20
100,101,811,145
67,68,823,116
591,592,1648,512
122,123,1505,159
84,85,1509,125
90,91,1351,133
92,93,1319,138
38,39,1153,78
1853,1854,774,1433
1296,1297,840,967
1725,1726,1541,1322
749,750,118,620
135,136,459,171
205,206,406,232
224,225,417,248
1178,1179,340,889
1212,1213,338,917
523,524,649,462
1100,1101,189,830
1039,1040,506,790
586,587,211,511
602,603,227,520
565,566,208,488
584,585,179,503
610,611,169,526
594,595,192,519
20,21,865,50
22,23,817,62
14,15,845,33
4,5,994,16
34,35,906,65
10,11,941,27
29,30,888,66
7,8,875,18
420,421,876,388
398,399,853,371
65,66,640,113
93,94,648,139
46,47,632,89
116,117,659,157
124,125,632,164
41,42,696,83
56,57,681,98
45,46,660,88
17,18,754,45
63,64,794,106
88,89,831,134
146,147,805,181
1343,1344,1563,998
1384,1385,1533,1026
1291,1292,1701,968
615,616,1638,535
558,559,1627,481
371,372,1679,345
106,107,1530,144
36,37,1483,71
24,25,1466,59
21,22,1493,52
3,4,1251,10
12,13,1201,30
77,78,1313,123
55,56,1305,94
27,28,1284,64
68,69,1484,115
111,112,1489,153
89,90,1453,131
66,67,1330,112
58,59,1144,100
54,55,1119,91
975,976,782,747
937,938,759,723
1155,1156,795,873
426,427,1162,388
194,195,816,225
1830,1831,942,1415
1505,1506,648,1101
1374,1375,334,1023
1269,1270,310,953
1188,1189,676,898
1814,1815,523,1401
1812,1813,501,1401
1787,1788,483,1380
1760,1761,479,1353
1748,1749,435,1345
1766,1767,534,1356
1747,1748,516,1336
1757,1758,499,1351
1724,1725,636,1322
1846,1847,603,1428
1171,1172,854,883
1037,1038,856,789
1773,1774,1425,1361
1606,1607,1379,1203
1405,1406,1237,1041
1687,1688,1285,1285
1428,1429,1514,1057
1600,1601,1390,1190
1619,1620,1510,1219
1676,1677,1456,1275
1815,1816,1025,1402
1851,1852,1059,1434
1856,1857,1141,1436
1281,1282,1125,960
1280,1281,1073,959
1337,1338,1211,996
688,689,142,581
702,703,121,590
658,659,138,563
707,708,151,594
253,254,543,266
959,960,272,741
1084,1085,297,818
955,956,165,737
893,894,265,696
843,844,262,672
912,913,269,713
884,885,226,691
797,798,294,642
851,852,279,673
623,624,244,538
644,645,259,556
640,641,165,554
634,635,187,548
432,433,627,392
360,361,786,340
180,181,648,214
155,156,636,194
183,184,739,216
219,220,740,237
235,236,758,256
108,109,704,148
97,98,692,142
132,133,612,168
76,77,612,120
32,33,771,70
28,29,744,67
85,86,743,128
121,122,751,160
102,103,784,142
94,95,724,139
80,81,705,124
50,51,725,92
51,52,746,92
79,80,876,118
59,60,843,101
40,41,863,82
505,506,1612,456
526,527,1633,460
1396,1397,1494,1033
1370,1371,1506,1017
1420,1421,1502,1047
1398,1399,1516,1035
1326,1327,1530,988
1346,1347,1540,1000
1429,1430,1553,1054
1454,1455,1543,1072
1443,1444,1566,1065
1421,1422,1536,1051
1304,1305,1670,970
1211,1212,1810,912
1333,1334,1478,997
1363,1364,1487,1013
1342,1343,1502,998
653,654,1618,560
580,581,1609,500
509,510,1762,446
486,487,1749,431
465,466,1762,414
251,252,1686,263
230,231,1252,250
169,170,1256,202
198,199,1222,233
26,27,1349,62
35,36,1358,72
16,17,1449,43
44,45,1363,86
57,58,1452,97
70,71,1128,118
281,282,867,286
246,247,851,261
1113,1114,758,841
681,682,870,579
575,576,1590,494
123,124,1543,160
476,477,1182,425
453,454,1208,405
578,579,1291,499
471,472,1215,425
539,540,1181,466
269,270,1301,276
261,262,1255,271
402,403,1215,371
625,626,1092,538
548,549,1129,475
574,575,1101,498
577,578,954,501
474,475,889,423
524,525,927,460
569,570,931,489
506,507,898,445
299,300,807,297
313,314,794,310
248,249,803,264
1849,1850,900,1433
1746,1747,673,1341
1224,1225,682,921
1422,1423,339,1054
1445,1446,307,1069
1652,1653,358,1249
1610,1611,413,1208
1769,1770,706,1358
1778,1779,689,1370
1852,1853,636,1435
1194,1195,920,901
1207,1208,889,908
1191,1192,971,900
1468,1469,1229,1080
1535,1536,1253,1121
1554,1555,1286,1143
1354,1355,1456,1008
1373,1374,1466,1018
1395,1396,1475,1032
1394,1395,1455,1032
787,788,1500,642
1259,1260,342,949
1097,1098,340,829
1090,1091,314,824
1143,1144,334,863
1131,1132,317,853
1050,1051,331,796
1033,1034,303,787
1029,1030,278,784
1044,1045,349,792
996,997,344,755
974,975,294,745
994,995,304,761
619,620,509,536
814,815,185,652
810,811,147,651
742,743,180,618
750,751,163,620
776,777,282,635
724,725,279,605
804,805,259,649
703,704,259,590
744,745,264,621
764,765,248,628
800,801,218,636
733,734,195,612
693,694,180,585
663,664,195,565
632,633,211,544
18,19,961,47
315,316,724,312
192,193,667,221
167,168,665,199
260,261,717,270
204,205,715,231
228,229,688,253
1174,1175,1714,890
1221,1222,1707,926
1252,1253,1705,943
1192,1193,1708,904
463,464,1616,413
492,493,1608,434
1298,1299,1614,969
1290,1291,1639,964
1399,1400,1568,1038
1430,1431,1588,1056
1377,1378,1553,1024
1452,1453,1612,1071
1408,1409,1624,1042
1323,1324,1462,986
721,722,1639,605
679,680,1661,576
665,666,1589,566
687,688,1630,579
812,813,1650,645
611,612,1591,530
639,640,1597,551
666,667,1568,567
590,591,1593,512
629,630,1614,542
612,613,1616,529
592,593,1610,516
87,88,1194,132
72,73,1172,120
62,63,1279,110
42,43,1256,83
49,50,1217,87
127,128,1220,164
110,111,1204,148
160,161,1178,195
222,223,1148,245
191,192,1196,221
48,49,950,90
47,48,923,88
60,61,903,107
101,102,890,144
128,129,908,162
229,230,916,251
266,267,885,273
185,186,901,216
236,237,936,255
438,439,889,399
919,920,688,715
935,936,648,722
585,586,1537,507
582,583,1572,503
540,541,1528,469
618,619,1536,536
576,577,1479,498
608,609,1561,528
559,560,1481,482
413,414,1531,372
418,419,1501,384
387,388,1501,357
431,432,1608,390
144,145,1509,180
136,137,1470,171
303,304,1481,303
461,462,1357,415
514,515,1338,450
567,568,1465,492
443,444,1488,402
427,428,1263,392
393,394,1280,363
385,386,1259,349
433,434,1235,394
470,471,1317,420
434,435,1301,393
557,558,1312,476
483,484,1303,430
322,323,1385,312
356,357,1392,335
617,618,1016,535
624,625,994,540
620,621,1053,538
603,604,1036,524
605,606,1073,525
753,754,1209,622
536,537,1219,468
268,269,1218,276
345,346,1179,324
342,343,1155,325
407,408,1184,379
364,365,1203,343
308,309,1203,306
271,272,1180,278
581,582,1035,501
510,511,1094,449
481,482,1094,423
489,490,1134,433
521,522,1110,460
529,530,1072,462
538,539,1089,474
571,572,1015,493
351,352,1141,333
1467,1468,476,1078
1545,1546,439,1136
1669,1670,493,1267
1733,1734,450,1334
1732,1733,418,1333
1582,1583,325,1175
1595,1596,364,1185
1613,1614,342,1211
1483,1484,281,1095
1561,1562,359,1151
1734,1735,619,1335
1836,1837,689,1420
1817,1818,673,1405
1847,1848,674,1428
1800,1801,726,1386
1842,1843,741,1424
1848,1849,704,1430
1801,1802,621,1389
1829,1830,650,1414
1834,1835,629,1418
1816,1817,602,1403
1765,1766,639,1364
1789,1790,667,1378
1774,1775,620,1362
1781,1782,600,1367
1590,1591,1210,1179
1612,1613,1118,1208
1401,1402,963,1038
1366,1367,998,1014
1407,1408,1369,1040
1477,1478,1434,1085
1419,1420,1480,1050
1439,1440,1491,1060
1242,1243,1137,930
1064,1065,1248,804
818,819,1543,652
788,789,1524,640
245,246,400,261
1293,1294,452,970
779,780,434,639
1024,1025,380,780
981,982,417,747
869,870,325,683
928,929,330,718
903,904,301,704
826,827,308,661
868,869,290,683
690,691,220,585
717,718,235,600
659,660,232,563
676,677,207,576
704,705,204,594
150,151,703,186
181,182,682,212
140,141,674,178
126,127,689,165
120,121,715,159
405,406,1624,373
388,389,1628,354
1360,1361,1611,1011
1334,1335,1619,995
1317,1318,1602,982
1352,1353,1578,1005
1313,1314,1513,977
1314,1315,1495,980
1312,1313,1480,977
1297,1298,1533,969
1275,1276,1592,955
1226,1227,1634,921
841,842,1623,673
853,854,1665,674
872,873,1635,685
769,770,1600,629
740,741,1608,613
748,749,1635,619
802,803,1611,648
778,779,1563,634
720,721,1562,605
701,702,1579,591
741,742,1665,615
710,711,1668,594
113,114,1262,154
81,82,1257,123
118,119,1277,156
141,142,1261,178
129,130,1049,163
74,75,1041,120
95,96,1092,140
114,115,1073,154
117,118,1007,155
83,84,998,130
52,53,972,92
37,38,997,76
61,62,1023,110
390,391,891,360
288,289,909,291
378,379,948,352
462,463,1510,414
512,513,1515,448
517,518,1586,455
284,285,1601,283
367,368,1590,344
353,354,1552,333
309,310,1578,308
328,329,1600,314
400,401,1584,367
395,396,1564,362
352,353,1616,331
396,397,1606,364
125,126,1433,156
156,157,1482,193
172,173,1500,206
290,291,1379,291
306,307,1428,306
381,382,1338,347
343,344,1354,320
383,384,1313,351
380,381,1371,349
421,422,1322,383
436,437,1335,394
430,431,1364,391
412,413,1377,377
877,878,1511,688
845,846,1514,668
630,631,1301,544
805,806,1246,649
511,512,1288,449
478,479,1271,427
477,478,1238,427
758,759,1127,625
588,589,1134,511
770,771,1111,634
657,658,1073,560
1045,1046,1015,793
976,977,1005,746
821,822,1198,657
404,405,923,373
446,447,910,403
1485,1486,521,1090
1379,1380,463,1022
1412,1413,423,1050
1400,1401,481,1039
1460,1461,508,1075
1510,1511,376,1103
1532,1533,390,1119
1437,1438,385,1061
1473,1474,348,1085
1513,1514,319,1108
1530,1531,355,1119
1549,1550,329,1141
1358,1359,1434,1013
1019,1020,1609,780
1014,1015,1655,773
1277,1278,1163,958
1325,1326,1162,988
1272,1273,1193,952
491,492,532,432
1139,1140,1716,858
1158,1159,1725,872
1152,1153,1694,870
1335,1336,1642,994
1320,1321,1662,985
1378,1379,1625,1021
1258,1259,1505,946
1286,1287,1520,960
1260,1261,1518,946
1282,1283,1497,959
1262,1263,1482,948
1251,1252,1559,941
1230,1231,1541,925
1187,1188,1539,898
1266,1267,1577,948
1315,1316,1552,979
878,879,1552,688
842,843,1711,670
941,942,1698,726
972,973,1685,746
944,945,1650,726
961,962,1669,739
914,915,1684,711
889,890,1674,696
986,987,1625,750
1000,1001,1575,767
931,932,1556,720
1020,1021,1732,778
1057,1058,1726,799
1153,1154,1642,871
1196,1197,1631,901
1141,1142,1678,862
1209,1210,1679,908
207,208,1597,232
165,166,1583,201
139,140,1553,177
151,152,1521,190
149,150,1161,185
147,148,1111,184
104,105,1166,143
103,104,1135,142
96,97,1113,139
91,92,1152,137
130,131,955,170
86,87,945,130
137,138,936,168
153,154,920,193
473,474,1552,421
490,491,1521,432
497,498,1566,437
456,457,1530,406
424,425,1561,388
444,445,1579,402
466,467,1584,425
250,251,1589,264
231,232,1584,250
283,284,1548,287
287,288,1572,288
327,328,1553,312
262,263,1566,270
256,257,1409,267
1034,1035,1250,785
859,860,1384,677
923,924,1386,715
727,728,1339,607
628,629,1341,541
731,732,1357,608
686,687,1311,581
763,764,1232,621
683,684,1267,577
705,706,1272,594
678,679,1289,577
638,639,1282,552
643,644,1257,551
685,686,1241,584
806,807,1372,649
858,859,1365,678
823,824,1400,657
709,710,1131,596
668,669,1126,570
736,737,1137,613
729,730,1110,607
674,675,1096,574
675,676,1171,572
699,700,1156,589
711,712,1178,596
641,642,1144,552
684,685,1211,580
642,643,1232,553
566,567,1176,492
595,596,1233,518
714,715,1056,602
755,756,1067,625
695,696,1079,585
677,678,1049,573
1012,1013,1092,774
417,418,971,384
448,449,954,404
475,476,955,426
389,390,1015,357
411,412,996,378
488,489,1031,433
496,497,1007,435
525,526,1045,457
498,499,1068,433
454,455,1012,405
455,456,1031,405
452,453,1058,406
289,290,1104,291
318,319,1115,308
286,287,1137,288
243,244,1127,258
209,210,1078,235
154,155,1073,189
190,191,1101,219
249,250,1052,264
240,241,1099,257
354,355,1028,334
182,183,999,213
200,201,965,228
196,197,1034,225
131,132,1026,176
349,350,1077,331
331,332,1094,314
300,301,1074,299
305,306,1042,305
363,364,1049,343
350,351,1112,333
1537,1538,465,1124
1414,1415,934,1048
1497,1498,1056,1098
1471,1472,1043,1081
1214,1215,1335,912
1330,1331,1445,994
1305,1306,1382,973
967,968,1436,743
998,999,1693,764
1038,1039,1709,789
1391,1392,1647,1032
1356,1357,1649,1010
1371,1372,1679,1011
1436,1437,1645,1060
1225,1226,1502,919
1241,1242,1521,929
895,896,1592,698
856,857,1592,677
905,906,1609,702
894,895,1571,699
946,947,1606,727
1086,1087,1723,820
195,196,1502,224
265,266,1488,272
143,144,1417,181
255,256,1433,269
940,941,1182,724
971,972,1190,745
952,953,1213,732
1080,1081,1268,815
811,812,1480,649
900,901,1357,702
899,900,1312,702
833,834,1353,663
782,783,1325,638
881,882,1342,688
730,731,1267,609
726,727,1300,607
765,766,1256,628
817,818,1419,654
897,898,1158,703
904,905,1139,704
875,876,1129,686
879,880,1115,688
831,832,1098,662
295,296,994,298
239,240,1011,260
276,277,973,284
317,318,1018,308
336,337,1002,325
333,334,942,313
379,380,981,346
1538,1539,528,1127
1534,1535,499,1117
1570,1571,461,1158
1589,1590,440,1179
1495,1496,1016,1096
1126,1127,1292,847
1237,1238,1328,929
1217,1218,1350,915
1181,1182,1340,887
1234,1235,1381,926
1238,1239,1361,931
1250,1251,1379,943
1133,1134,1479,853
1173,1174,1488,883
1134,1135,1462,853
1104,1105,1478,835
1013,1014,1455,774
1008,1009,1428,770
1075,1076,1477,813
949,950,1377,730
978,979,1408,745
999,1000,1408,767
1031,1032,1688,784
237,238,1531,255
178,179,1549,216
211,212,1566,238
217,218,1514,239
257,258,1547,267
241,242,1397,254
206,207,1477,233
252,253,1452,266
177,178,1432,213
210,211,1439,233
201,202,1404,229
168,169,1415,200
161,162,1438,193
162,163,1453,190
215,216,1457,237
832,833,1256,671
943,944,1234,726
910,911,1284,708
962,963,1323,742
921,922,1306,716
922,923,1343,715
966,967,1284,741
835,836,1298,664
822,823,1318,659
773,774,1298,634
794,795,1274,646
834,835,1281,663
876,877,1313,685
871,872,1275,684
829,830,1469,662
809,810,1458,650
808,809,1162,651
807,808,1120,648
760,761,1155,626
827,828,1130,663
781,782,1181,637
862,863,1165,679
866,867,1145,682
1632,1633,470,1230
1517,1518,972,1111
1319,1320,1415,985
1308,1309,1398,974
1341,1342,1425,998
1278,1279,1397,957
1200,1201,1363,904
1169,1170,1372,880
1204,1205,1385,907
1094,1095,1527,824
1125,1126,1512,847
1089,1090,1501,822
1066,1067,1548,808
1025,1026,1542,782
1165,1166,1546,877
1127,1128,1447,847
1030,1031,1404,784
1108,1109,1414,835
1122,1123,1391,844
1132,1133,1406,854
1103,1104,1432,832
1060,1061,1424,802
1130,1131,1428,852
1076,1077,1671,814
1129,1130,1673,848
1056,1057,1680,799
1023,1024,1672,781
1157,1158,1354,872
1148,1149,1322,868
1140,1141,1379,861
1124,1125,1372,847
1136,1137,1352,856
