,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 757)",0,0,0,1,0,1,0,2
"('cell', 791)",0,0,0,1,1,1,0,0
"('cell', 747)",0,0,0,1,0,2,0,2
"('cell', 220)",1,0,0,5,2,0,6,0
"('cell', 792)",0,0,0,1,7,1,1,0
"('cell', 1538)",1,0,1,17,8,0,3,0
"('cell', 1671)",0,0,1,8,5,0,2,0
"('cell', 1676)",0,0,1,3,4,0,2,0
"('cell', 1680)",0,0,1,4,5,0,2,0
"('cell', 1465)",0,0,1,20,7,1,7,0
"('cell', 1493)",0,0,1,15,7,0,7,0
"('cell', 1631)",0,0,0,0,1,0,0,0
"('cell', 1607)",0,0,0,0,1,0,0,0
"('cell', 1619)",0,0,0,0,1,0,0,0
"('cell', 1566)",0,0,0,0,2,0,0,0
"('cell', 1587)",0,0,1,0,2,0,0,0
"('cell', 1527)",0,0,0,0,1,0,0,0
"('cell', 974)",0,0,1,0,2,0,0,2
"('cell', 1050)",0,0,1,0,2,0,0,2
"('cell', 942)",0,0,0,0,1,0,0,1
"('cell', 881)",0,0,0,0,1,0,0,1
"('cell', 916)",0,0,1,0,2,0,0,2
"('cell', 811)",0,0,0,1,0,0,0,1
"('cell', 244)",2,0,2,5,1,1,7,0
"('cell', 634)",0,0,5,4,0,5,4,3
"('cell', 31)",0,0,0,0,8,0,0,0
"('cell', 212)",0,0,2,2,2,0,8,0
"('cell', 211)",0,0,3,2,2,0,13,0
"('cell', 207)",0,0,1,2,2,0,6,0
"('cell', 400)",0,0,2,3,1,0,12,0
"('cell', 174)",0,0,3,0,3,0,8,0
"('cell', 165)",0,0,3,0,1,0,7,0
"('cell', 395)",0,0,4,3,1,0,10,0
"('cell', 386)",0,0,4,4,1,0,9,0
"('cell', 202)",1,0,2,4,3,0,5,0
"('cell', 190)",0,0,4,3,4,0,12,0
"('cell', 196)",0,0,4,2,3,0,15,0
"('cell', 180)",0,0,2,3,4,0,10,0
"('cell', 139)",0,0,2,1,8,1,5,0
"('cell', 188)",0,0,2,3,3,0,10,0
"('cell', 189)",0,0,2,2,4,0,7,0
"('cell', 187)",0,0,2,2,6,0,9,0
"('cell', 149)",0,0,2,1,9,1,6,1
"('cell', 123)",0,0,2,2,9,1,3,1
"('cell', 907)",0,0,0,1,4,1,2,0
"('cell', 1131)",0,0,0,1,4,1,4,0
"('cell', 746)",0,0,0,1,8,1,0,0
"('cell', 585)",0,0,0,0,14,0,0,0
"('cell', 556)",0,0,0,0,13,0,0,0
"('cell', 526)",0,0,0,0,17,0,0,0
"('cell', 487)",0,0,0,0,11,0,0,0
"('cell', 452)",0,0,0,0,10,0,0,0
"('cell', 414)",0,0,0,0,1,0,1,0
"('cell', 1544)",0,0,2,13,8,0,2,0
"('cell', 1589)",0,0,1,8,5,0,2,0
"('cell', 1439)",0,0,1,14,6,1,4,0
"('cell', 1423)",0,0,1,10,5,0,2,0
"('cell', 1429)",0,0,1,10,6,0,1,0
"('cell', 1445)",0,0,1,10,6,0,3,0
"('cell', 1401)",0,0,1,11,3,0,2,0
"('cell', 1388)",0,0,1,14,3,1,3,0
"('cell', 1186)",0,0,0,2,4,0,4,0
"('cell', 1193)",0,0,0,3,4,0,4,0
"('cell', 1319)",0,0,0,3,4,0,3,0
"('cell', 1659)",0,0,0,0,1,0,0,0
"('cell', 1647)",0,0,1,0,1,0,0,0
"('cell', 1668)",0,0,1,0,1,0,0,0
"('cell', 1639)",0,0,0,0,1,0,0,0
"('cell', 1052)",0,0,1,0,3,0,0,0
"('cell', 1575)",0,0,2,0,0,0,0,0
"('cell', 1372)",0,0,1,0,3,0,0,0
