,CELL_ID,X,Y
209,210,325,190
187,188,322,164
166,167,332,147
277,278,303,255
830,831,1694,660
1658,1659,706,1431
429,430,1469,381
730,731,1658,590
719,720,1410,580
773,774,1441,616
1083,1084,443,853
722,723,235,582
1647,1648,663,1423
1502,1503,685,1237
1368,1369,404,1096
457,458,1520,403
393,394,1526,352
118,119,1368,100
79,80,1366,70
702,703,1631,571
509,510,1639,442
496,497,1498,442
114,115,887,102
588,589,1244,504
103,104,825,95
953,954,895,749
267,268,682,245
88,89,860,79
774,775,1630,619
817,818,1670,651
863,864,1711,690
565,566,1259,490
584,585,1288,496
760,761,1602,608
673,674,1169,555
1548,1549,1410,1289
1554,1555,1395,1294
1564,1565,1390,1309
747,748,1424,605
803,804,1029,640
871,872,851,694
1294,1295,280,1014
1245,1246,453,971
1236,1237,425,965
1064,1065,457,835
974,975,786,776
993,994,815,786
948,949,755,750
1205,1206,757,939
1197,1198,694,933
1198,1199,727,934
1474,1475,461,1208
1468,1469,413,1205
1484,1485,439,1222
1513,1514,421,1245
1447,1448,431,1183
1379,1380,356,1108
1394,1395,436,1127
1357,1358,560,1079
1650,1651,984,1425
1182,1183,802,924
380,381,1541,337
352,353,1562,314
154,155,1394,136
147,148,1368,130
126,127,1393,110
133,134,1427,118
177,178,1409,157
188,189,1392,166
81,82,1327,72
44,45,1307,44
467,468,1452,411
489,490,1457,434
545,546,1470,472
495,496,1395,434
445,446,1429,396
517,518,1435,448
524,525,1647,461
538,539,1660,473
554,555,1565,480
497,498,1549,439
502,503,1574,439
74,75,833,69
319,320,891,282
174,175,881,155
180,181,917,157
149,150,845,132
202,203,911,182
292,293,906,263
183,184,862,162
248,249,935,222
266,267,925,243
230,231,912,213
216,217,943,194
144,145,932,131
136,137,901,125
18,19,1034,20
6,7,1047,5
1223,1224,301,957
744,745,328,601
698,699,366,570
949,950,848,749
916,917,809,726
913,914,847,727
922,923,873,727
52,53,852,49
71,72,886,69
67,68,914,64
51,52,874,46
838,839,1568,670
794,795,1574,636
849,850,1581,678
807,808,1530,645
791,792,1546,633
778,779,1513,624
812,813,1516,648
873,874,1561,695
833,834,1446,664
787,788,1483,630
741,742,1463,595
752,753,1493,602
768,769,1546,613
1582,1583,1389,1339
1561,1562,1340,1304
1532,1533,1373,1264
1055,1056,1511,829
1185,1186,982,925
1092,1093,978,857
1296,1297,1023,1017
751,752,1398,602
786,787,1402,630
800,801,1383,641
829,830,1063,662
825,826,1042,659
848,849,1027,679
811,812,1082,649
739,740,1030,596
777,778,1024,621
755,756,1006,606
788,789,1050,629
816,817,874,650
769,770,890,613
854,855,911,682
802,803,905,644
1355,1356,370,1073
1033,1034,478,816
1156,1157,596,899
1179,1180,608,922
1129,1130,578,880
1103,1104,637,862
909,910,632,720
1239,1240,625,970
1208,1209,641,942
1199,1200,319,936
936,937,620,739
1013,1014,792,800
890,891,764,710
1470,1471,690,1204
1409,1410,850,1142
1141,1142,683,891
1079,1080,663,851
1522,1523,651,1253
1465,1466,654,1200
1469,1470,619,1204
1527,1528,586,1256
1476,1477,590,1210
1423,1424,581,1157
1536,1537,470,1274
1492,1493,463,1225
1514,1515,443,1248
1638,1639,857,1414
1664,1665,762,1436
1556,1557,852,1296
1545,1546,895,1284
1515,1516,713,1248
1537,1538,816,1274
1508,1509,737,1236
1542,1543,773,1276
1497,1498,811,1230
1463,1464,854,1199
1521,1522,810,1250
1280,1281,640,1003
1260,1261,688,988
1224,1225,679,958
1284,1285,674,1004
1297,1298,712,1019
1369,1370,467,1095
1380,1381,442,1105
1435,1436,451,1173
1402,1403,460,1134
1391,1392,528,1120
