,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1390)",0,0,0,14,7,0,1,0
"('cell', 36)",0,0,0,8,10,0,0,1
"('cell', 1496)",0,0,0,7,7,0,1,0
"('cell', 1453)",0,0,0,11,8,0,1,0
"('cell', 46)",0,0,0,0,8,0,0,2
"('cell', 1248)",0,0,0,0,1,0,0,0
"('cell', 1218)",0,0,0,0,6,0,0,0
"('cell', 1195)",0,0,0,0,3,0,0,0
"('cell', 18)",0,0,0,0,1,0,0,1
"('cell', 26)",0,0,0,0,0,0,0,2
"('cell', 25)",0,0,0,0,1,0,0,2
"('cell', 41)",0,0,1,0,2,0,0,2
"('cell', 20)",0,0,1,0,4,0,0,2
"('cell', 45)",0,0,0,8,16,0,0,2
"('cell', 1981)",2,0,0,2,0,0,8,0
"('cell', 1924)",0,0,0,1,2,0,5,0
"('cell', 1946)",2,0,0,1,2,0,5,0
"('cell', 1894)",0,0,0,1,3,0,5,0
"('cell', 1615)",0,0,1,7,8,0,0,0
"('cell', 1642)",3,0,0,6,0,4,12,1
"('cell', 567)",0,0,0,2,0,1,2,0
"('cell', 1704)",0,2,2,1,4,0,6,0
"('cell', 1929)",1,3,2,5,0,0,13,0
"('cell', 1994)",2,2,2,9,0,0,22,0
"('cell', 2279)",1,1,1,1,0,2,0,0
"('cell', 2419)",0,0,5,0,0,0,0,0
"('cell', 2264)",0,0,1,1,0,5,1,1
"('cell', 1217)",0,0,0,1,8,0,1,0
"('cell', 1175)",0,0,0,0,3,0,0,0
"('cell', 1247)",0,0,0,0,2,0,0,0
"('cell', 1309)",0,0,0,3,0,0,0,0
"('cell', 1128)",0,0,0,1,10,0,0,0
"('cell', 232)",0,0,0,8,11,0,0,0
"('cell', 728)",0,0,0,0,26,0,0,0
"('cell', 327)",0,0,0,5,30,0,0,2
"('cell', 537)",0,0,0,0,33,0,0,0
"('cell', 28)",0,0,0,0,0,0,0,2
"('cell', 12)",0,0,0,0,0,0,0,2
"('cell', 71)",0,0,0,0,0,0,0,3
"('cell', 11)",0,0,0,0,0,0,0,3
"('cell', 70)",0,0,1,0,8,0,0,2
"('cell', 2014)",10,0,0,2,1,6,21,0
"('cell', 1733)",0,0,0,2,0,0,5,0
"('cell', 1966)",7,0,0,2,0,6,24,0
"('cell', 1921)",2,0,0,2,0,0,3,0
"('cell', 1962)",2,0,0,2,0,0,5,0
"('cell', 1898)",2,0,1,0,2,0,2,0
"('cell', 1956)",2,0,0,2,0,0,7,0
"('cell', 1889)",2,0,1,1,0,0,0,0
"('cell', 1923)",2,0,1,2,0,0,4,0
"('cell', 1668)",0,0,0,1,5,0,0,0
"('cell', 1871)",0,0,1,0,3,0,1,0
"('cell', 1662)",0,0,0,2,5,0,0,0
"('cell', 1652)",0,0,1,2,7,0,0,0
"('cell', 1677)",0,0,2,0,5,0,0,0
"('cell', 562)",0,0,0,4,0,2,4,0
"('cell', 427)",0,0,0,3,0,11,3,0
"('cell', 23)",0,0,0,0,0,8,1,2
"('cell', 455)",0,0,0,3,0,7,1,0
"('cell', 782)",0,0,0,13,4,0,1,0
"('cell', 48)",0,0,0,0,1,0,0,0
"('cell', 546)",0,0,0,1,0,0,2,0
"('cell', 547)",0,0,0,1,0,0,2,0
"('cell', 1429)",0,0,0,0,10,0,0,0
"('cell', 1679)",0,1,2,0,9,0,1,0
"('cell', 1754)",0,2,2,2,3,0,4,0
"('cell', 845)",0,0,0,0,26,0,0,0
"('cell', 2252)",2,1,1,1,0,3,1,0
"('cell', 2350)",0,0,8,0,0,0,0,0
"('cell', 2358)",0,0,2,0,0,0,0,0
"('cell', 2387)",0,0,2,0,0,0,0,0
"('cell', 2230)",1,0,1,0,0,2,7,0
"('cell', 855)",0,0,0,1,22,0,0,0
"('cell', 249)",0,0,0,6,10,0,0,0
"('cell', 302)",0,0,0,7,16,0,0,0
"('cell', 1544)",2,0,0,4,0,1,7,0
"('cell', 1384)",0,0,0,4,0,0,1,0
"('cell', 1457)",1,0,0,4,0,1,5,0
"('cell', 1347)",0,0,0,3,0,0,1,0
"('cell', 1414)",0,0,0,5,0,1,5,0
"('cell', 1348)",0,0,0,3,0,0,0,0
"('cell', 705)",0,0,0,0,29,0,0,0
"('cell', 902)",0,0,0,1,15,0,0,0
"('cell', 934)",0,0,0,0,17,0,0,0
"('cell', 1849)",2,1,0,5,0,2,15,0
"('cell', 1669)",0,0,3,0,2,0,1,0
"('cell', 1674)",0,0,3,0,2,0,1,0
"('cell', 1581)",0,0,2,4,0,1,3,0
"('cell', 79)",0,0,0,6,5,0,0,1
"('cell', 50)",0,0,0,7,8,0,0,0
"('cell', 158)",0,0,0,12,12,0,0,2
"('cell', 185)",0,0,0,7,10,0,0,0
"('cell', 202)",0,0,0,8,10,0,0,0
"('cell', 174)",0,0,0,6,11,0,0,0
"('cell', 218)",0,0,0,8,16,0,0,0
"('cell', 513)",0,0,0,1,23,0,0,0
"('cell', 694)",0,0,0,0,25,0,0,0
"('cell', 706)",0,0,0,0,24,0,0,0
"('cell', 602)",0,0,0,0,24,0,0,0
"('cell', 572)",0,0,0,0,25,0,0,0
"('cell', 608)",0,0,0,0,26,0,0,0
"('cell', 539)",0,0,0,0,38,0,0,1
"('cell', 749)",0,0,0,0,24,0,0,0
"('cell', 724)",0,0,0,0,30,0,0,0
"('cell', 31)",1,0,3,4,0,0,4,1
"('cell', 60)",0,0,1,2,0,0,4,2
"('cell', 53)",0,0,0,1,0,0,3,2
"('cell', 201)",1,0,0,4,1,0,3,0
"('cell', 42)",1,0,3,4,0,0,4,2
"('cell', 98)",1,0,1,3,0,0,4,2
"('cell', 106)",1,0,0,2,0,0,4,2
"('cell', 29)",0,0,0,2,0,0,2,2
"('cell', 30)",0,0,1,2,0,0,4,2
"('cell', 154)",0,0,1,1,6,0,0,0
"('cell', 178)",0,0,0,4,2,0,0,0
"('cell', 89)",0,0,1,0,11,0,0,2
"('cell', 133)",0,0,1,1,11,0,0,1
"('cell', 63)",0,0,1,1,14,0,0,1
"('cell', 226)",0,0,1,4,17,0,0,0
"('cell', 314)",0,0,1,4,28,0,0,0
"('cell', 2081)",6,0,0,2,2,0,24,0
"('cell', 1792)",3,0,2,3,0,3,11,0
"('cell', 1763)",3,0,5,2,0,3,10,0
"('cell', 1762)",2,0,2,1,0,2,9,0
"('cell', 1766)",1,0,1,2,0,2,9,0
"('cell', 1611)",0,0,11,0,0,0,0,1
"('cell', 1706)",1,0,9,0,0,0,6,0
"('cell', 1434)",0,0,0,0,0,0,0,1
"('cell', 1799)",3,0,3,0,0,1,7,0
"('cell', 1194)",0,0,5,0,0,0,0,0
