,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1048)",3,0,0,3,1,3,2,2
"('cell', 1039)",1,0,0,1,1,5,1,1
"('cell', 1041)",1,0,0,1,1,5,2,1
"('cell', 1043)",3,0,0,1,1,5,2,2
"('cell', 1044)",2,0,0,1,1,5,2,2
"('cell', 1)",3,0,0,1,0,1,1,0
"('cell', 100)",1,0,0,0,0,0,3,0
"('cell', 360)",0,0,1,1,2,0,0,0
"('cell', 4)",2,0,0,1,0,1,1,0
"('cell', 11)",0,0,0,1,0,0,0,0
"('cell', 7)",0,0,0,1,0,0,1,0
"('cell', 6)",0,0,0,1,0,0,1,0
"('cell', 386)",0,0,1,1,2,0,0,0
"('cell', 1056)",3,0,0,5,1,3,4,3
"('cell', 3)",3,0,0,1,0,1,1,0
"('cell', 1108)",0,0,0,4,0,5,5,0
"('cell', 464)",0,0,1,1,1,0,0,0
"('cell', 474)",0,0,1,1,2,0,0,0
"('cell', 454)",0,0,1,1,1,0,0,0
"('cell', 449)",0,0,1,1,1,0,0,0
"('cell', 465)",0,0,0,1,0,0,0,0
"('cell', 457)",0,0,1,0,2,0,0,0
"('cell', 620)",0,0,0,0,1,0,0,1
"('cell', 713)",0,0,0,1,0,0,2,1
"('cell', 443)",0,0,0,0,2,0,0,0
"('cell', 966)",4,0,4,2,0,9,0,1
"('cell', 824)",5,4,3,3,1,6,6,1
"('cell', 994)",0,0,2,6,0,2,6,1
"('cell', 1033)",0,0,0,2,0,0,5,1
"('cell', 12)",3,0,0,1,0,1,1,0
"('cell', 109)",0,0,0,4,1,0,8,0
"('cell', 839)",3,3,5,5,1,9,7,0
"('cell', 967)",0,0,1,5,0,3,8,1
"('cell', 95)",1,0,0,0,0,0,4,0
"('cell', 117)",0,0,0,0,0,0,3,0
"('cell', 59)",1,0,0,0,0,0,6,0
"('cell', 870)",1,0,0,3,1,2,8,1
"('cell', 420)",0,0,0,1,0,0,0,1
"('cell', 461)",0,0,0,1,0,0,0,1
"('cell', 389)",0,0,0,1,0,0,0,1
"('cell', 393)",0,0,0,1,0,1,0,1
"('cell', 423)",0,0,1,1,1,0,0,0
"('cell', 444)",0,0,0,1,0,0,0,0
"('cell', 438)",0,0,0,1,0,0,0,0
"('cell', 466)",0,0,1,1,2,0,0,0
"('cell', 612)",0,0,0,0,1,0,0,1
"('cell', 618)",0,0,0,0,0,0,0,1
"('cell', 717)",0,0,0,2,0,0,2,1
"('cell', 413)",0,0,0,1,0,1,7,3
"('cell', 475)",0,0,0,0,0,0,0,1
"('cell', 445)",0,0,0,0,0,1,1,2
"('cell', 481)",0,0,0,0,0,0,0,1
"('cell', 402)",0,0,0,2,1,2,12,3
"('cell', 229)",0,0,0,1,0,0,4,0
"('cell', 314)",0,0,0,1,0,0,2,1
"('cell', 342)",0,0,0,1,0,0,0,1
"('cell', 305)",0,0,0,1,0,0,3,0
"('cell', 358)",0,0,0,1,0,1,2,3
"('cell', 339)",0,0,0,1,0,1,9,3
"('cell', 361)",0,0,0,1,0,1,2,1
"('cell', 400)",0,0,0,0,0,1,0,1
"('cell', 401)",0,0,0,0,0,1,3,3
"('cell', 371)",0,0,0,1,0,1,3,3
"('cell', 372)",0,0,0,2,0,1,10,3
"('cell', 728)",3,3,1,1,1,1,4,0
"('cell', 743)",4,3,2,2,1,3,4,1
"('cell', 941)",0,0,2,5,0,4,10,0
"('cell', 15)",2,0,0,1,0,2,5,0
"('cell', 494)",0,0,0,3,0,2,13,0
"('cell', 312)",0,0,3,0,0,0,4,0
"('cell', 313)",0,0,1,0,1,0,8,0
"('cell', 463)",0,0,0,8,1,3,22,1
"('cell', 778)",0,0,0,8,1,1,14,0
"('cell', 803)",0,0,0,10,2,1,18,0
"('cell', 1034)",1,3,0,7,0,5,9,0
"('cell', 970)",0,0,0,6,1,4,14,0
