,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 728)",0,0,0,0,2,0,0,0
"('cell', 1742)",0,2,1,0,0,0,0,0
"('cell', 1992)",0,1,0,1,1,1,0,5
"('cell', 1991)",0,1,0,1,1,0,0,3
"('cell', 1948)",0,1,0,1,0,1,1,6
"('cell', 2097)",0,0,0,0,1,0,0,0
"('cell', 669)",0,0,0,0,1,0,0,0
"('cell', 655)",0,0,0,0,2,0,0,0
"('cell', 892)",2,1,1,1,0,3,7,0
"('cell', 2122)",1,1,0,1,4,0,2,1
"('cell', 1505)",0,1,2,0,0,0,0,0
"('cell', 1781)",0,1,0,0,0,0,0,1
"('cell', 1841)",0,0,2,0,0,0,0,0
"('cell', 1686)",0,0,1,0,0,0,0,0
"('cell', 1796)",0,0,2,0,0,0,0,0
"('cell', 1786)",0,0,2,0,0,0,0,0
"('cell', 1063)",0,5,0,1,0,0,1,0
"('cell', 835)",2,0,2,6,1,2,1,0
"('cell', 970)",1,5,0,2,0,1,1,0
"('cell', 915)",1,2,1,4,0,1,1,0
"('cell', 881)",1,2,1,4,1,1,1,0
"('cell', 19)",0,0,1,0,0,0,0,0
"('cell', 20)",0,0,1,0,0,0,0,0
"('cell', 10)",0,0,1,0,0,0,0,0
"('cell', 283)",0,1,12,0,0,0,0,0
"('cell', 2094)",0,0,0,1,2,0,1,5
"('cell', 2080)",1,0,0,3,2,0,0,6
"('cell', 2118)",0,0,0,1,2,0,1,3
"('cell', 1936)",1,0,0,1,11,0,1,9
"('cell', 2026)",0,0,1,0,4,0,0,1
"('cell', 2049)",0,0,2,0,4,0,0,1
"('cell', 1974)",0,0,1,1,3,0,0,3
"('cell', 2119)",0,0,0,1,2,0,1,1
"('cell', 2110)",0,0,0,1,2,0,1,2
"('cell', 2139)",0,0,0,1,2,0,1,1
"('cell', 2130)",0,0,1,1,2,0,1,1
"('cell', 2123)",0,0,1,1,2,0,1,2
"('cell', 2096)",0,0,1,1,2,0,1,2
"('cell', 2095)",0,0,1,1,2,0,1,2
"('cell', 2034)",0,1,0,2,3,0,0,4
"('cell', 11)",0,0,0,0,3,0,0,1
"('cell', 1)",0,0,0,0,3,0,0,0
"('cell', 191)",0,0,0,0,1,0,0,2
"('cell', 301)",0,1,15,0,0,0,0,0
"('cell', 1560)",0,1,0,0,1,0,0,0
"('cell', 1650)",2,1,0,2,2,1,1,0
"('cell', 1954)",1,1,0,1,0,1,1,6
"('cell', 2106)",0,0,0,0,1,0,0,0
"('cell', 2072)",0,0,0,0,1,0,0,0
"('cell', 2085)",0,0,0,0,1,0,0,0
"('cell', 2082)",0,0,0,0,1,0,0,0
"('cell', 1956)",0,0,0,1,11,0,1,8
"('cell', 1945)",0,1,0,0,7,0,1,9
"('cell', 1964)",0,0,0,0,4,0,1,7
