,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1726)",0,0,0,0,0,0,2,0
"('cell', 1699)",0,0,0,0,0,0,2,0
"('cell', 2426)",4,1,1,5,2,0,2,0
"('cell', 1127)",0,1,0,0,0,0,1,0
"('cell', 61)",8,2,0,3,2,0,4,0
"('cell', 1895)",0,0,0,0,0,0,2,0
"('cell', 2506)",4,0,1,5,2,0,2,0
"('cell', 1224)",0,0,0,0,0,0,1,0
"('cell', 1217)",0,0,0,1,0,0,1,0
"('cell', 1103)",0,2,0,0,0,0,1,0
"('cell', 1062)",0,2,0,0,0,0,1,0
"('cell', 1109)",0,2,0,0,0,0,1,0
"('cell', 746)",0,1,0,0,0,0,0,0
"('cell', 927)",0,2,0,0,0,0,0,0
"('cell', 983)",0,2,0,0,0,0,0,0
"('cell', 1058)",0,2,0,0,0,0,0,0
"('cell', 986)",0,2,0,0,0,0,0,1
"('cell', 945)",0,2,0,0,0,0,0,0
"('cell', 798)",0,2,0,0,0,0,0,0
"('cell', 1897)",0,3,0,1,1,1,0,1
"('cell', 2517)",2,2,0,0,0,0,2,0
"('cell', 46)",4,3,0,6,2,1,4,0
"('cell', 42)",4,2,0,6,2,1,5,0
"('cell', 49)",5,4,0,8,2,1,6,0
"('cell', 1727)",6,2,1,6,0,0,6,1
"('cell', 1623)",6,2,1,7,0,1,6,1
"('cell', 2047)",2,1,0,1,3,0,0,0
"('cell', 1808)",4,2,1,4,0,0,3,1
"('cell', 2315)",4,1,0,3,2,0,1,0
"('cell', 2107)",2,1,0,3,3,0,0,0
"('cell', 2095)",3,0,0,2,4,0,0,0
"('cell', 1976)",2,1,0,0,1,0,2,0
"('cell', 2269)",4,1,0,3,2,0,1,0
"('cell', 1216)",0,1,0,0,0,0,1,0
"('cell', 1221)",0,1,0,0,0,0,1,0
"('cell', 1807)",0,0,0,0,1,1,1,1
"('cell', 1863)",0,2,0,1,1,1,1,1
"('cell', 1120)",0,1,0,0,0,0,1,0
"('cell', 1078)",0,2,0,0,0,0,1,0
"('cell', 982)",0,3,0,0,0,0,0,0
"('cell', 1020)",0,2,0,0,0,0,1,0
"('cell', 948)",0,3,0,0,0,0,0,0
"('cell', 1270)",0,0,0,0,0,0,0,1
"('cell', 1287)",0,0,0,0,0,0,0,1
"('cell', 1358)",0,0,0,0,0,0,0,1
"('cell', 1326)",0,0,0,0,0,0,0,1
"('cell', 1244)",0,0,0,0,0,0,0,1
"('cell', 866)",0,2,0,0,0,0,0,0
"('cell', 758)",0,1,0,0,0,0,0,0
"('cell', 804)",0,3,0,0,0,0,0,0
"('cell', 906)",0,4,0,0,0,0,0,0
"('cell', 818)",0,2,0,0,0,0,0,0
"('cell', 1149)",0,0,0,0,0,0,0,1
"('cell', 1063)",0,0,0,0,0,0,0,1
"('cell', 1214)",0,0,0,0,0,0,0,1
"('cell', 1210)",0,1,0,0,0,0,0,1
"('cell', 1250)",0,0,0,0,0,0,0,1
"('cell', 1052)",0,2,0,0,0,0,0,1
"('cell', 994)",0,2,0,0,0,0,0,0
"('cell', 1045)",0,2,0,0,0,0,0,1
"('cell', 1163)",0,1,0,0,0,0,0,1
"('cell', 993)",0,2,0,0,0,0,0,0
"('cell', 1086)",0,2,0,0,0,0,0,0
"('cell', 1128)",0,2,0,0,0,0,0,1
"('cell', 1024)",0,2,0,0,0,0,0,0
"('cell', 799)",0,2,0,0,0,0,0,0
"('cell', 816)",0,2,0,0,0,0,0,0
"('cell', 2144)",0,1,0,0,0,0,0,0
"('cell', 2067)",0,2,0,0,1,0,0,0
"('cell', 2088)",0,1,0,0,0,0,0,0
"('cell', 2097)",0,2,0,0,0,0,0,0
"('cell', 1933)",0,3,0,1,1,1,0,1
"('cell', 1894)",0,3,0,3,1,1,1,1
"('cell', 2570)",2,2,0,2,0,0,2,0
"('cell', 2536)",2,2,0,0,0,0,2,0
"('cell', 2589)",2,2,0,2,0,0,3,0
"('cell', 2494)",2,1,0,0,0,0,1,0
"('cell', 2647)",2,0,0,2,0,1,8,0
"('cell', 2651)",1,2,0,2,0,0,4,0
"('cell', 2650)",1,1,0,2,0,0,4,0
"('cell', 2622)",2,2,0,3,0,4,13,0
"('cell', 2636)",2,1,0,5,0,1,1,0
"('cell', 2639)",1,2,0,3,0,0,2,0
"('cell', 24)",7,7,0,1,0,0,0,4
"('cell', 8)",1,1,0,5,0,0,3,2
"('cell', 37)",8,2,1,5,0,0,5,2
"('cell', 23)",4,2,0,5,0,0,3,3
"('cell', 12)",4,1,1,5,0,0,5,2
"('cell', 7)",2,2,0,1,0,0,0,3
"('cell', 747)",8,4,0,2,0,7,17,3
"('cell', 1050)",4,0,0,6,1,1,7,0
"('cell', 68)",10,4,1,7,0,2,3,3
"('cell', 1985)",0,1,0,3,2,0,0,0
