,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1707)",0,0,2,0,1,0,0,0
"('cell', 1212)",0,0,0,8,0,3,5,6
"('cell', 1177)",0,0,0,7,0,3,4,6
"('cell', 1512)",0,0,0,7,1,0,0,3
"('cell', 1507)",0,0,0,7,1,0,0,3
"('cell', 1500)",0,0,0,7,0,0,0,4
"('cell', 1162)",0,0,0,8,0,2,5,5
"('cell', 1680)",0,0,1,0,1,0,0,0
"('cell', 1547)",0,0,0,3,1,0,0,2
"('cell', 1624)",0,0,1,1,1,0,0,2
"('cell', 1239)",0,0,0,8,0,3,4,7
"('cell', 1075)",0,0,0,1,0,0,0,0
"('cell', 1649)",0,0,0,5,1,0,1,1
"('cell', 495)",0,0,0,1,0,0,0,0
"('cell', 13)",0,0,3,0,0,0,3,0
"('cell', 24)",0,0,3,0,0,0,4,0
"('cell', 5)",0,0,2,0,0,0,2,0
"('cell', 7)",0,0,3,0,1,0,3,0
"('cell', 660)",2,2,0,4,1,0,3,1
"('cell', 682)",2,2,0,2,1,0,6,1
"('cell', 679)",2,2,0,2,1,0,5,1
"('cell', 704)",5,2,0,6,1,0,7,1
"('cell', 689)",2,2,0,4,1,0,6,1
"('cell', 732)",5,0,0,5,1,0,6,1
"('cell', 883)",1,0,0,5,0,1,4,1
"('cell', 757)",2,2,0,3,1,0,6,2
"('cell', 840)",1,0,0,5,0,0,4,1
"('cell', 748)",5,0,0,6,1,0,7,1
"('cell', 743)",2,2,0,7,1,0,7,1
"('cell', 1109)",3,1,2,7,1,0,8,2
"('cell', 1365)",5,1,0,13,0,1,2,1
"('cell', 1363)",5,1,0,8,0,1,6,3
"('cell', 242)",2,0,3,3,0,3,1,1
"('cell', 226)",2,0,4,1,0,3,0,1
"('cell', 51)",2,1,2,5,0,1,0,1
"('cell', 3)",0,2,1,0,1,0,3,0
"('cell', 900)",2,0,0,7,1,0,8,4
"('cell', 934)",4,0,0,9,0,1,7,6
"('cell', 969)",2,0,0,6,1,2,6,6
"('cell', 986)",4,0,0,7,1,2,4,4
"('cell', 1812)",0,0,0,3,0,4,0,1
"('cell', 1824)",0,0,1,0,0,3,0,1
"('cell', 1785)",0,0,1,0,0,1,0,0
"('cell', 1800)",0,0,1,1,0,4,0,1
"('cell', 1703)",0,0,2,0,1,0,0,0
"('cell', 1569)",0,0,0,2,1,0,0,2
"('cell', 1575)",0,0,0,1,1,0,0,1
"('cell', 1579)",0,0,0,2,1,0,0,2
"('cell', 1537)",0,0,0,3,1,0,0,2
"('cell', 1523)",0,0,0,4,1,0,0,4
"('cell', 1366)",0,0,0,9,1,1,3,6
"('cell', 991)",0,0,0,1,0,0,0,0
"('cell', 1139)",0,0,0,1,0,0,0,0
"('cell', 1257)",0,0,0,0,0,0,1,0
"('cell', 127)",1,0,0,2,0,0,6,0
"('cell', 116)",1,0,0,2,0,0,4,0
"('cell', 773)",0,0,0,1,0,0,0,0
"('cell', 755)",0,0,0,1,0,0,0,0
"('cell', 737)",0,0,0,1,0,0,0,0
"('cell', 793)",0,0,0,1,0,0,0,0
"('cell', 538)",0,0,0,1,0,0,0,0
"('cell', 701)",0,0,0,1,0,0,0,0
"('cell', 653)",0,0,2,1,0,0,6,1
"('cell', 621)",2,0,2,1,0,0,10,1
"('cell', 672)",1,0,2,1,0,0,6,1
"('cell', 611)",1,0,2,1,0,0,8,1
"('cell', 673)",0,0,2,1,0,0,2,0
"('cell', 19)",0,0,4,0,0,0,3,0
"('cell', 14)",0,0,4,0,1,0,3,0
"('cell', 1136)",3,1,0,5,2,0,7,0
"('cell', 1208)",3,1,0,9,1,1,8,1
"('cell', 1236)",4,1,0,8,1,1,7,1
"('cell', 1207)",4,1,0,6,1,1,6,0
"('cell', 1390)",4,1,0,12,0,1,3,1
"('cell', 1397)",3,0,0,13,0,3,2,3
"('cell', 922)",1,0,0,6,0,1,7,1
"('cell', 892)",7,0,0,11,1,0,7,4
"('cell', 945)",6,0,0,9,0,0,7,5
"('cell', 586)",3,2,0,6,1,0,8,1
"('cell', 293)",2,0,1,3,0,3,4,0
"('cell', 300)",1,0,2,4,0,1,4,0
"('cell', 500)",2,2,0,2,1,1,5,1
"('cell', 1612)",0,1,3,0,0,0,0,0
"('cell', 1798)",0,0,1,0,0,1,0,0
"('cell', 1818)",0,0,2,0,0,1,0,0
"('cell', 1777)",0,0,1,0,0,3,0,1
"('cell', 1573)",0,0,3,4,0,1,3,1
"('cell', 1620)",0,0,3,1,0,1,1,1
"('cell', 1683)",0,0,2,0,1,0,0,0
"('cell', 1653)",0,0,2,0,0,0,0,0
"('cell', 1690)",0,0,2,0,1,0,0,0
"('cell', 1663)",0,0,4,0,0,0,0,0
"('cell', 1660)",0,0,2,0,1,0,0,0
"('cell', 1633)",0,0,4,0,0,0,0,0
"('cell', 1639)",0,0,2,0,1,0,0,0
"('cell', 1727)",0,0,2,0,1,0,0,0
"('cell', 1701)",0,0,2,0,1,0,0,0
"('cell', 1602)",0,0,1,2,1,0,0,1
"('cell', 1576)",0,0,0,3,0,0,0,3
"('cell', 1591)",0,0,0,2,1,0,0,1
"('cell', 1566)",0,0,0,3,1,0,0,3
"('cell', 1528)",0,1,0,5,0,0,1,5
"('cell', 1296)",0,0,0,0,0,0,1,0
"('cell', 1345)",0,0,0,1,0,0,0,0
"('cell', 1372)",0,0,1,1,0,0,0,0
"('cell', 1403)",0,0,1,1,0,0,0,0
