,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1766)",2,0,1,2,0,0,0,0
"('cell', 1548)",1,1,1,3,0,2,2,2
"('cell', 1764)",0,1,0,1,0,0,0,1
"('cell', 1776)",0,0,0,1,0,0,0,1
"('cell', 769)",0,0,1,2,3,0,0,0
"('cell', 815)",0,0,0,2,3,0,0,0
"('cell', 1726)",2,0,1,2,0,2,0,0
"('cell', 1755)",2,0,0,2,0,1,0,0
"('cell', 1727)",2,0,1,3,0,0,0,0
"('cell', 1742)",0,1,1,0,0,2,0,0
"('cell', 1729)",1,1,1,1,0,2,0,0
"('cell', 1756)",1,1,0,1,0,2,0,0
"('cell', 907)",1,3,0,0,0,0,0,0
"('cell', 1749)",1,0,1,0,0,0,0,1
"('cell', 1060)",0,1,0,0,0,0,0,0
"('cell', 1023)",0,1,0,0,0,0,0,0
"('cell', 459)",2,2,1,3,2,2,4,1
"('cell', 1751)",0,2,0,1,1,0,0,1
"('cell', 1779)",0,2,0,1,1,0,0,1
"('cell', 1750)",0,3,1,2,2,2,0,1
"('cell', 1768)",0,3,0,1,1,1,0,2
"('cell', 1769)",0,3,1,1,2,2,0,1
"('cell', 1739)",1,3,0,2,2,0,0,2
"('cell', 1698)",1,4,1,2,2,2,0,1
"('cell', 1725)",1,3,0,2,2,0,0,1
"('cell', 1630)",1,1,0,4,0,2,2,2
"('cell', 1616)",1,2,0,5,1,2,2,2
"('cell', 1651)",1,1,0,4,0,1,2,2
"('cell', 1675)",1,0,0,2,0,0,2,1
"('cell', 1655)",1,0,1,4,0,1,2,1
"('cell', 1627)",1,1,1,5,0,2,2,1
"('cell', 516)",2,3,5,7,13,1,3,1
"('cell', 592)",2,1,7,8,8,2,3,2
"('cell', 1153)",1,3,0,2,1,2,0,1
"('cell', 1391)",0,3,0,6,3,1,0,0
"('cell', 579)",2,2,1,4,3,1,5,1
"('cell', 1701)",2,0,1,2,0,0,0,0
"('cell', 1688)",2,0,2,3,0,0,0,0
"('cell', 1404)",0,4,0,3,3,1,0,0
"('cell', 35)",2,0,2,4,2,0,0,0
"('cell', 734)",2,1,0,0,1,0,0,0
"('cell', 975)",0,2,0,0,0,0,0,0
"('cell', 549)",2,2,0,2,1,0,1,0
