,CELL_ID,CELL_TYPE,CELL_CLASS
788,789,Tumor 6 / DC,Tumor
791,792,Tumor 6 / DC,Tumor
829,830,Tumor 3,Tumor
858,859,Tumor 3,Tumor
303,304,Tumor 2 (Ki67 Proliferating),Tumor
313,314,Tumor 6 / DC,Tumor
293,294,Tumor 7,Tumor
245,246,Tumor 2 (Ki67 Proliferating),Tumor
284,285,Tumor 6 / DC,Tumor
612,613,Tumor 7,Tumor
614,615,Tumor 6 / DC,Tumor
574,575,Tumor 2 (Ki67 Proliferating),Tumor
1345,1346,Tumor 6 / DC,Tumor
1288,1289,Tumor 6 / DC,Tumor
1357,1358,Tumor 3,Tumor
1287,1288,Tumor 6 / DC,Tumor
1013,1014,Tumor 6 / DC,Tumor
1252,1253,Tumor 6 / DC,Tumor
1218,1219,Tumor 6 / DC,Tumor
868,869,Tumor 4,Tumor
982,983,Tumor 7,Tumor
975,976,Tumor 2 (Ki67 Proliferating),Tumor
685,686,Tumor 4,Tumor
711,712,Tumor 7,Tumor
715,716,Tumor 6 / DC,Tumor
661,662,Tumor 3,Tumor
689,690,Tumor 2 (Ki67 Proliferating),Tumor
724,725,Tumor 3,Tumor
1281,1282,Tumor 6 / DC,Tumor
1318,1319,Tumor 6 / DC,Tumor
1233,1234,Tumor 6 / DC,Tumor
1205,1206,Tumor 2 (Ki67 Proliferating),Tumor
1103,1104,Tumor 6 / DC,Tumor
926,927,Tumor 2 (Ki67 Proliferating),Tumor
879,880,Tumor 6 / DC,Tumor
874,875,Tumor 6 / DC,Tumor
836,837,Tumor 6 / DC,Tumor
907,908,Tumor 6 / DC,Tumor
895,896,Tumor 6 / DC,Tumor
1052,1053,Tumor 4,Tumor
984,985,Tumor 2 (Ki67 Proliferating),Tumor
953,954,Tumor 6 / DC,Tumor
948,949,Tumor 6 / DC,Tumor
1018,1019,Tumor 6 / DC,Tumor
974,975,Tumor 2 (Ki67 Proliferating),Tumor
1016,1017,Tumor 6 / DC,Tumor
1085,1086,Tumor 2 (Ki67 Proliferating),Tumor
1128,1129,Tumor 2 (Ki67 Proliferating),Tumor
1115,1116,Tumor 6 / DC,Tumor
957,958,Tumor 6 / DC,Tumor
966,967,Tumor 4,Tumor
906,907,Tumor 6 / DC,Tumor
923,924,Tumor 6 / DC,Tumor
952,953,Tumor 6 / DC,Tumor
989,990,Tumor 6 / DC,Tumor
2494,2495,Tumor 6 / DC,Tumor
2519,2520,Tumor 2 (Ki67 Proliferating),Tumor
2515,2516,Tumor 6 / DC,Tumor
2509,2510,Tumor 6 / DC,Tumor
2476,2477,Tumor 6 / DC,Tumor
2497,2498,Tumor 6 / DC,Tumor
2202,2203,Tumor 7,Tumor
2313,2314,Tumor 7,Tumor
2259,2260,Tumor 6 / DC,Tumor
2284,2285,Tumor 7,Tumor
2232,2233,Tumor 7,Tumor
2227,2228,Tumor 7,Tumor
2274,2275,Tumor 7,Tumor
2250,2251,Tumor 7,Tumor
2507,2508,Tumor 6 / DC,Tumor
2525,2526,Tumor 6 / DC,Tumor
1869,1870,Tumor 6 / DC,Tumor
1865,1866,Tumor 6 / DC,Tumor
1827,1828,Tumor 2 (Ki67 Proliferating),Tumor
1824,1825,Tumor 6 / DC,Tumor
1786,1787,Tumor 6 / DC,Tumor
1990,1991,Tumor 6 / DC,Tumor
1955,1956,Tumor 6 / DC,Tumor
2101,2102,Tumor 7,Tumor
2060,2061,Tumor 6 / DC,Tumor
2025,2026,Tumor 2 (Ki67 Proliferating),Tumor
2078,2079,Tumor 6 / DC,Tumor
2097,2098,Tumor 6 / DC,Tumor
2065,2066,Tumor 6 / DC,Tumor
2059,2060,Tumor 2 (Ki67 Proliferating),Tumor
2072,2073,Tumor 6 / DC,Tumor
2048,2049,Tumor 4,Tumor
2024,2025,Tumor 2 (Ki67 Proliferating),Tumor
2043,2044,Tumor 6 / DC,Tumor
2073,2074,Tumor 6 / DC,Tumor
164,165,Tumor 6 / DC,Tumor
309,310,Tumor 6 / DC,Tumor
326,327,Tumor 3,Tumor
418,419,Tumor 1,Tumor
449,450,Tumor 6 / DC,Tumor
440,441,Tumor 3,Tumor
381,382,Tumor 3,Tumor
417,418,Tumor 4,Tumor
130,131,Tumor 6 / DC,Tumor
171,172,Tumor 6 / DC,Tumor
119,120,Tumor 2 (Ki67 Proliferating),Tumor
1525,1526,Tumor 4,Tumor
1713,1714,Tumor 6 / DC,Tumor
1648,1649,Tumor 3,Tumor
1582,1583,Tumor 6 / DC,Tumor
1616,1617,Tumor 6 / DC,Tumor
1645,1646,Tumor 2 (Ki67 Proliferating),Tumor
1686,1687,Tumor 2 (Ki67 Proliferating),Tumor
2081,2082,Tumor 7,Tumor
2100,2101,Tumor 2 (Ki67 Proliferating),Tumor
1988,1989,Tumor 6 / DC,Tumor
2027,2028,Tumor 6 / DC,Tumor
2082,2083,Tumor 6 / DC,Tumor
2074,2075,Tumor 7,Tumor
2022,2023,Tumor 6 / DC,Tumor
2046,2047,Tumor 3,Tumor
1908,1909,Tumor 6 / DC,Tumor
1943,1944,Tumor 6 / DC,Tumor
2019,2020,Tumor 6 / DC,Tumor
2077,2078,Tumor 7,Tumor
2056,2057,Tumor 7,Tumor
2021,2022,Tumor 6 / DC,Tumor
2036,2037,Tumor 3,Tumor
2013,2014,Tumor 6 / DC,Tumor
2005,2006,Tumor 7,Tumor
2012,2013,Tumor 6 / DC,Tumor
2037,2038,Tumor 7,Tumor
2054,2055,Tumor 2 (Ki67 Proliferating),Tumor
529,530,Tumor 4,Tumor
493,494,Tumor 4,Tumor
2377,2378,Tumor 1,Tumor
2205,2206,Tumor 3,Tumor
2266,2267,Tumor 7,Tumor
2328,2329,Tumor 7,Tumor
1828,1829,Tumor 2 (Ki67 Proliferating),Tumor
1860,1861,Tumor 6 / DC,Tumor
2298,2299,Tumor 1,Tumor
2267,2268,Tumor 1,Tumor
2325,2326,Tumor 1,Tumor
2292,2293,Tumor 1,Tumor
2255,2256,Tumor 1,Tumor
2157,2158,Tumor 7,Tumor
2211,2212,Tumor 6 / DC,Tumor
2178,2179,Tumor 6 / DC,Tumor
2127,2128,Tumor 6 / DC,Tumor
2152,2153,Tumor 6 / DC,Tumor
2128,2129,Tumor 1,Tumor
1931,1932,Tumor 6 / DC,Tumor
1982,1983,Tumor 6 / DC,Tumor
1472,1473,Tumor 3,Tumor
1464,1465,Tumor 3,Tumor
1428,1429,Tumor 7,Tumor
1439,1440,Tumor 7,Tumor
1503,1504,Tumor 2 (Ki67 Proliferating),Tumor
1465,1466,Tumor 3,Tumor
1461,1462,Tumor 3,Tumor
1506,1507,Tumor 6 / DC,Tumor
1523,1524,Tumor 6 / DC,Tumor
1448,1449,Tumor 7,Tumor
1408,1409,Tumor 3,Tumor
1409,1410,Tumor 3,Tumor
1438,1439,Tumor 2 (Ki67 Proliferating),Tumor
1453,1454,Tumor 1,Tumor
1490,1491,Tumor 2 (Ki67 Proliferating),Tumor
1340,1341,Tumor 7,Tumor
1331,1332,Tumor 7,Tumor
1566,1567,Tumor 6 / DC,Tumor
1660,1661,Tumor 4,Tumor
1675,1676,Tumor 7,Tumor
1563,1564,Tumor 1,Tumor
1623,1624,Tumor 6 / DC,Tumor
1403,1404,Tumor 7,Tumor
1595,1596,Tumor 6 / DC,Tumor
1658,1659,Tumor 3,Tumor
1456,1457,Tumor 2 (Ki67 Proliferating),Tumor
1508,1509,Tumor 2 (Ki67 Proliferating),Tumor
1385,1386,Tumor 3,Tumor
1365,1366,Tumor 3,Tumor
1474,1475,Tumor 6 / DC,Tumor
822,823,Tumor 6 / DC,Tumor
825,826,Tumor 6 / DC,Tumor
870,871,Tumor 6 / DC,Tumor
849,850,Tumor 6 / DC,Tumor
231,232,Tumor 6 / DC,Tumor
265,266,Tumor 3,Tumor
243,244,Tumor 2 (Ki67 Proliferating),Tumor
203,204,Tumor 6 / DC,Tumor
213,214,Tumor 6 / DC,Tumor
247,248,Tumor 2 (Ki67 Proliferating),Tumor
560,561,Tumor 3,Tumor
590,591,Tumor 6 / DC,Tumor
549,550,Tumor 3,Tumor
595,596,Tumor 6 / DC,Tumor
534,535,Tumor 3,Tumor
1072,1073,Tumor 6 / DC,Tumor
1066,1067,Tumor 6 / DC,Tumor
1007,1008,Tumor 6 / DC,Tumor
1033,1034,Tumor 6 / DC,Tumor
1100,1101,Tumor 7,Tumor
1084,1085,Tumor 6 / DC,Tumor
1055,1056,Tumor 2 (Ki67 Proliferating),Tumor
1329,1330,Tumor 6 / DC,Tumor
1268,1269,Tumor 6 / DC,Tumor
1305,1306,Tumor 6 / DC,Tumor
1341,1342,Tumor 6 / DC,Tumor
900,901,Tumor 4,Tumor
869,870,Tumor 3,Tumor
903,904,Tumor 2 (Ki67 Proliferating),Tumor
892,893,Tumor 6 / DC,Tumor
930,931,Tumor 2 (Ki67 Proliferating),Tumor
914,915,Tumor 2 (Ki67 Proliferating),Tumor
1061,1062,Tumor 1,Tumor
1181,1182,Tumor 3,Tumor
1019,1020,Tumor 6 / DC,Tumor
1062,1063,Tumor 4,Tumor
1042,1043,Tumor 6 / DC,Tumor
1092,1093,Tumor 3,Tumor
1126,1127,Tumor 6 / DC,Tumor
1159,1160,Tumor 2 (Ki67 Proliferating),Tumor
964,965,Tumor 3,Tumor
967,968,Tumor 6 / DC,Tumor
1017,1018,Tumor 3,Tumor
1014,1015,Tumor 6 / DC,Tumor
1043,1044,Tumor 6 / DC,Tumor
1080,1081,Tumor 2 (Ki67 Proliferating),Tumor
983,984,Tumor 4,Tumor
1044,1045,Tumor 4,Tumor
1081,1082,Tumor 2 (Ki67 Proliferating),Tumor
2383,2384,Tumor 6 / DC,Tumor
2366,2367,Tumor 6 / DC,Tumor
2319,2320,Tumor 7,Tumor
2326,2327,Tumor 6 / DC,Tumor
2350,2351,Tumor 2 (Ki67 Proliferating),Tumor
2339,2340,Tumor 1,Tumor
2431,2432,Tumor 6 / DC,Tumor
2409,2410,Tumor 6 / DC,Tumor
2436,2437,Tumor 7,Tumor
2462,2463,Tumor 6 / DC,Tumor
2461,2462,Tumor 7,Tumor
2485,2486,Tumor 6 / DC,Tumor
2441,2442,Tumor 3,Tumor
2486,2487,Tumor 2 (Ki67 Proliferating),Tumor
2498,2499,Tumor 6 / DC,Tumor
1851,1852,Tumor 4,Tumor
1876,1877,Tumor 4,Tumor
1826,1827,Tumor 6 / DC,Tumor
1909,1910,Tumor 4,Tumor
1917,1918,Tumor 3,Tumor
1962,1963,Tumor 6 / DC,Tumor
1923,1924,Tumor 2 (Ki67 Proliferating),Tumor
1868,1869,Tumor 4,Tumor
1995,1996,Tumor 2 (Ki67 Proliferating),Tumor
1817,1818,Tumor 6 / DC,Tumor
1815,1816,Tumor 7,Tumor
1849,1850,Tumor 6 / DC,Tumor
1799,1800,Tumor 3,Tumor
1878,1879,Tumor 2 (Ki67 Proliferating),Tumor
1853,1854,Tumor 6 / DC,Tumor
1910,1911,Tumor 6 / DC,Tumor
1891,1892,Tumor 6 / DC,Tumor
1958,1959,Tumor 2 (Ki67 Proliferating),Tumor
1894,1895,Tumor 6 / DC,Tumor
1938,1939,Tumor 6 / DC,Tumor
2051,2052,Tumor 6 / DC,Tumor
2018,2019,Tumor 6 / DC,Tumor
2045,2046,Tumor 6 / DC,Tumor
2131,2132,Tumor 6 / DC,Tumor
2156,2157,Tumor 7,Tumor
249,250,Tumor 6 / DC,Tumor
190,191,Tumor 6 / DC,Tumor
216,217,Tumor 6 / DC,Tumor
235,236,Tumor 6 / DC,Tumor
194,195,Tumor 6 / DC,Tumor
246,247,Tumor 2 (Ki67 Proliferating),Tumor
211,212,Tumor 6 / DC,Tumor
266,267,Tumor 2 (Ki67 Proliferating),Tumor
257,258,Tumor 2 (Ki67 Proliferating),Tumor
236,237,Tumor 6 / DC,Tumor
261,262,Tumor 6 / DC,Tumor
205,206,Tumor 6 / DC,Tumor
232,233,Tumor 6 / DC,Tumor
199,200,Tumor 6 / DC,Tumor
253,254,Tumor 6 / DC,Tumor
224,225,Tumor 7,Tumor
264,265,Tumor 6 / DC,Tumor
176,177,Tumor 6 / DC,Tumor
183,184,Tumor 6 / DC,Tumor
180,181,Tumor 6 / DC,Tumor
146,147,Tumor 6 / DC,Tumor
156,157,Tumor 2 (Ki67 Proliferating),Tumor
210,211,Tumor 6 / DC,Tumor
212,213,Tumor 6 / DC,Tumor
191,192,Tumor 2 (Ki67 Proliferating),Tumor
1867,1868,Tumor 2 (Ki67 Proliferating),Tumor
1812,1813,Tumor 6 / DC,Tumor
1811,1812,Tumor 2 (Ki67 Proliferating),Tumor
1685,1686,Tumor 6 / DC,Tumor
1742,1743,Tumor 6 / DC,Tumor
1748,1749,Tumor 1,Tumor
1680,1681,Tumor 6 / DC,Tumor
1692,1693,Tumor 2 (Ki67 Proliferating),Tumor
1785,1786,Tumor 6 / DC,Tumor
1746,1747,Tumor 6 / DC,Tumor
1770,1771,Tumor 6 / DC,Tumor
1782,1783,Tumor 6 / DC,Tumor
1756,1757,Tumor 6 / DC,Tumor
1723,1724,Tumor 6 / DC,Tumor
1710,1711,Tumor 2 (Ki67 Proliferating),Tumor
1922,1923,Tumor 6 / DC,Tumor
1949,1950,Tumor 6 / DC,Tumor
1976,1977,Tumor 6 / DC,Tumor
1942,1943,Tumor 6 / DC,Tumor
1994,1995,Tumor 6 / DC,Tumor
2001,2002,Tumor 7,Tumor
1973,1974,Tumor 6 / DC,Tumor
894,895,Tumor 2 (Ki67 Proliferating),Tumor
2368,2369,Tumor 1,Tumor
2384,2385,Tumor 1,Tumor
2310,2311,Tumor 1,Tumor
2125,2126,Tumor 7,Tumor
2221,2222,Tumor 6 / DC,Tumor
2240,2241,Tumor 6 / DC,Tumor
1621,1622,Tumor 6 / DC,Tumor
1841,1842,Tumor 1,Tumor
1820,1821,Tumor 1,Tumor
2112,2113,Tumor 1,Tumor
1829,1830,Tumor 2 (Ki67 Proliferating),Tumor
2118,2119,Tumor 2 (Ki67 Proliferating),Tumor
2176,2177,Tumor 1,Tumor
2224,2225,Tumor 1,Tumor
2212,2213,Tumor 2 (Ki67 Proliferating),Tumor
2151,2152,Tumor 1,Tumor
2165,2166,Tumor 1,Tumor
2177,2178,Tumor 1,Tumor
2181,2182,Tumor 3,Tumor
2159,2160,Tumor 1,Tumor
2138,2139,Tumor 1,Tumor
2099,2100,Tumor 1,Tumor
2153,2154,Tumor 3,Tumor
1893,1894,Tumor 6 / DC,Tumor
1963,1964,Tumor 6 / DC,Tumor
1862,1863,Tumor 1,Tumor
1882,1883,Tumor 7,Tumor
1569,1570,Tumor 6 / DC,Tumor
1564,1565,Tumor 6 / DC,Tumor
1613,1614,Tumor 2 (Ki67 Proliferating),Tumor
1445,1446,Tumor 6 / DC,Tumor
1527,1528,Tumor 7,Tumor
1478,1479,Tumor 6 / DC,Tumor
1447,1448,Tumor 1,Tumor
1391,1392,Tumor 7,Tumor
1392,1393,Tumor 3,Tumor
1374,1375,Tumor 3,Tumor
1367,1368,Tumor 1,Tumor
1801,1802,Tumor 7,Tumor
1875,1876,Tumor 6 / DC,Tumor
1397,1398,Tumor 6 / DC,Tumor
1410,1411,Tumor 2 (Ki67 Proliferating),Tumor
1351,1352,Tumor 6 / DC,Tumor
1358,1359,Tumor 6 / DC,Tumor
1361,1362,Tumor 6 / DC,Tumor
877,878,Tumor 4,Tumor
863,864,Tumor 6 / DC,Tumor
855,856,Tumor 6 / DC,Tumor
893,894,Tumor 2 (Ki67 Proliferating),Tumor
988,989,Tumor 2 (Ki67 Proliferating),Tumor
943,944,Tumor 3,Tumor
935,936,Tumor 3,Tumor
898,899,Tumor 6 / DC,Tumor
942,943,Tumor 3,Tumor
1153,1154,Tumor 6 / DC,Tumor
1202,1203,Tumor 6 / DC,Tumor
1278,1279,Tumor 3,Tumor
2400,2401,Tumor 6 / DC,Tumor
2375,2376,Tumor 6 / DC,Tumor
2376,2377,Tumor 6 / DC,Tumor
2432,2433,Tumor 6 / DC,Tumor
2353,2354,Tumor 7,Tumor
2454,2455,Tumor 6 / DC,Tumor
2446,2447,Tumor 6 / DC,Tumor
1877,1878,Tumor 6 / DC,Tumor
1915,1916,Tumor 6 / DC,Tumor
1839,1840,Tumor 3,Tumor
1900,1901,Tumor 4,Tumor
2007,2008,Tumor 2 (Ki67 Proliferating),Tumor
1971,1972,Tumor 6 / DC,Tumor
2009,2010,Tumor 6 / DC,Tumor
2032,2033,Tumor 6 / DC,Tumor
1957,1958,Tumor 4,Tumor
1986,1987,Tumor 2 (Ki67 Proliferating),Tumor
2004,2005,Tumor 2 (Ki67 Proliferating),Tumor
1999,2000,Tumor 6 / DC,Tumor
2033,2034,Tumor 2 (Ki67 Proliferating),Tumor
2044,2045,Tumor 6 / DC,Tumor
2106,2107,Tumor 6 / DC,Tumor
2119,2120,Tumor 1,Tumor
2103,2104,Tumor 6 / DC,Tumor
2126,2127,Tumor 6 / DC,Tumor
2066,2067,Tumor 6 / DC,Tumor
2094,2095,Tumor 6 / DC,Tumor
2135,2136,Tumor 6 / DC,Tumor
1540,1541,Tumor 1,Tumor
1719,1720,Tumor 6 / DC,Tumor
1739,1740,Tumor 6 / DC,Tumor
1775,1776,Tumor 2 (Ki67 Proliferating),Tumor
1953,1954,Tumor 6 / DC,Tumor
1914,1915,Tumor 6 / DC,Tumor
1897,1898,Tumor 6 / DC,Tumor
1946,1947,Tumor 2 (Ki67 Proliferating),Tumor
1989,1990,Tumor 2 (Ki67 Proliferating),Tumor
2050,2051,Tumor 5,Tumor
2023,2024,Tumor 6 / DC,Tumor
1980,1981,Tumor 3,Tumor
1907,1908,Tumor 2 (Ki67 Proliferating),Tumor
1928,1929,Tumor 2 (Ki67 Proliferating),Tumor
1921,1922,Tumor 2 (Ki67 Proliferating),Tumor
1961,1962,Tumor 2 (Ki67 Proliferating),Tumor
1934,1935,Tumor 6 / DC,Tumor
1886,1887,Tumor 6 / DC,Tumor
2341,2342,Tumor 6 / DC,Tumor
2345,2346,Tumor 1,Tumor
2355,2356,Tumor 1,Tumor
2167,2168,Tumor 2 (Ki67 Proliferating),Tumor
2206,2207,Tumor 6 / DC,Tumor
2190,2191,Tumor 6 / DC,Tumor
2146,2147,Tumor 3,Tumor
2166,2167,Tumor 6 / DC,Tumor
2282,2283,Tumor 6 / DC,Tumor
2306,2307,Tumor 6 / DC,Tumor
2158,2159,Tumor 1,Tumor
2194,2195,Tumor 6 / DC,Tumor
1759,1760,Tumor 2 (Ki67 Proliferating),Tumor
1791,1792,Tumor 2 (Ki67 Proliferating),Tumor
1687,1688,Tumor 7,Tumor
1734,1735,Tumor 6 / DC,Tumor
1708,1709,Tumor 7,Tumor
1818,1819,Tumor 3,Tumor
2137,2138,Tumor 1,Tumor
2113,2114,Tumor 1,Tumor
2117,2118,Tumor 6 / DC,Tumor
2134,2135,Tumor 1,Tumor
2150,2151,Tumor 1,Tumor
2141,2142,Tumor 2 (Ki67 Proliferating),Tumor
2168,2169,Tumor 1,Tumor
2116,2117,Tumor 1,Tumor
2026,2027,Tumor 3,Tumor
1945,1946,Tumor 6 / DC,Tumor
1930,1931,Tumor 2 (Ki67 Proliferating),Tumor
1985,1986,Tumor 6 / DC,Tumor
1904,1905,Tumor 6 / DC,Tumor
1974,1975,Tumor 3,Tumor
1615,1616,Tumor 6 / DC,Tumor
1639,1640,Tumor 6 / DC,Tumor
1620,1621,Tumor 4,Tumor
1576,1577,Tumor 6 / DC,Tumor
1561,1562,Tumor 3,Tumor
1600,1601,Tumor 3,Tumor
1598,1599,Tumor 3,Tumor
1614,1615,Tumor 2 (Ki67 Proliferating),Tumor
1762,1763,Tumor 7,Tumor
1776,1777,Tumor 3,Tumor
1798,1799,Tumor 6 / DC,Tumor
1722,1723,Tumor 6 / DC,Tumor
1678,1679,Tumor 6 / DC,Tumor
965,966,Tumor 2 (Ki67 Proliferating),Tumor
1000,1001,Tumor 6 / DC,Tumor
955,956,Tumor 4,Tumor
968,969,Tumor 7,Tumor
941,942,Tumor 6 / DC,Tumor
915,916,Tumor 6 / DC,Tumor
1927,1928,Tumor 6 / DC,Tumor
1890,1891,Tumor 6 / DC,Tumor
1852,1853,Tumor 4,Tumor
1816,1817,Tumor 2 (Ki67 Proliferating),Tumor
1998,1999,Tumor 6 / DC,Tumor
1935,1936,Tumor 6 / DC,Tumor
2130,2131,Tumor 2 (Ki67 Proliferating),Tumor
2129,2130,Tumor 2 (Ki67 Proliferating),Tumor
2155,2156,Tumor 6 / DC,Tumor
2160,2161,Tumor 2 (Ki67 Proliferating),Tumor
1793,1794,Tumor 2 (Ki67 Proliferating),Tumor
1835,1836,Tumor 1,Tumor
1861,1862,Tumor 6 / DC,Tumor
1834,1835,Tumor 6 / DC,Tumor
1866,1867,Tumor 2 (Ki67 Proliferating),Tumor
1887,1888,Tumor 2 (Ki67 Proliferating),Tumor
1896,1897,Tumor 6 / DC,Tumor
2096,2097,Tumor 1,Tumor
2089,2090,Tumor 1,Tumor
2124,2125,Tumor 4,Tumor
2132,2133,Tumor 2 (Ki67 Proliferating),Tumor
2104,2105,Tumor 6 / DC,Tumor
2111,2112,Tumor 6 / DC,Tumor
2076,2077,Tumor 7,Tumor
2071,2072,Tumor 6 / DC,Tumor
2063,2064,Tumor 1,Tumor
2083,2084,Tumor 2 (Ki67 Proliferating),Tumor
1932,1933,Tumor 1,Tumor
2055,2056,Tumor 1,Tumor
2084,2085,Tumor 6 / DC,Tumor
2053,2054,Tumor 6 / DC,Tumor
2098,2099,Tumor 1,Tumor
1426,1427,Tumor 1,Tumor
1493,1494,Tumor 1,Tumor
1427,1428,Tumor 7,Tumor
1460,1461,Tumor 2 (Ki67 Proliferating),Tumor
1354,1355,Tumor 4,Tumor
1390,1391,Tumor 6 / DC,Tumor
1698,1699,Tumor 6 / DC,Tumor
1697,1698,Tumor 4,Tumor
1745,1746,Tumor 6 / DC,Tumor
1629,1630,Tumor 3,Tumor
1653,1654,Tumor 4,Tumor
1672,1673,Tumor 3,Tumor
1778,1779,Tumor 5,Tumor
1919,1920,Tumor 6 / DC,Tumor
1895,1896,Tumor 6 / DC,Tumor
1951,1952,Tumor 2 (Ki67 Proliferating),Tumor
1899,1900,Tumor 6 / DC,Tumor
1954,1955,Tumor 6 / DC,Tumor
1822,1823,Tumor 2 (Ki67 Proliferating),Tumor
1810,1811,Tumor 6 / DC,Tumor
1844,1845,Tumor 6 / DC,Tumor
1864,1865,Tumor 2 (Ki67 Proliferating),Tumor
1856,1857,Tumor 2 (Ki67 Proliferating),Tumor
2006,2007,Tumor 6 / DC,Tumor
1978,1979,Tumor 6 / DC,Tumor
2028,2029,Tumor 7,Tumor
2041,2042,Tumor 2 (Ki67 Proliferating),Tumor
1969,1970,Tumor 6 / DC,Tumor
1977,1978,Tumor 4,Tumor
2275,2276,Tumor 1,Tumor
2301,2302,Tumor 6 / DC,Tumor
2172,2173,Tumor 1,Tumor
2225,2226,Tumor 1,Tumor
1774,1775,Tumor 6 / DC,Tumor
1804,1805,Tumor 2 (Ki67 Proliferating),Tumor
1819,1820,Tumor 6 / DC,Tumor
1780,1781,Tumor 6 / DC,Tumor
1797,1798,Tumor 6 / DC,Tumor
1735,1736,Tumor 6 / DC,Tumor
1729,1730,Tumor 6 / DC,Tumor
1808,1809,Tumor 6 / DC,Tumor
1754,1755,Tumor 6 / DC,Tumor
1996,1997,Tumor 1,Tumor
1993,1994,Tumor 6 / DC,Tumor
2031,2032,Tumor 1,Tumor
1960,1961,Tumor 1,Tumor
2040,2041,Tumor 2 (Ki67 Proliferating),Tumor
1997,1998,Tumor 7,Tumor
1956,1957,Tumor 1,Tumor
1906,1907,Tumor 2 (Ki67 Proliferating),Tumor
1884,1885,Tumor 2 (Ki67 Proliferating),Tumor
2244,2245,Tumor 1,Tumor
2207,2208,Tumor 1,Tumor
2258,2259,Tumor 1,Tumor
2271,2272,Tumor 6 / DC,Tumor
2324,2325,Tumor 1,Tumor
1959,1960,Tumor 6 / DC,Tumor
1918,1919,Tumor 6 / DC,Tumor
1937,1938,Tumor 1,Tumor
2003,2004,Tumor 2 (Ki67 Proliferating),Tumor
1832,1833,Tumor 6 / DC,Tumor
1859,1860,Tumor 6 / DC,Tumor
