,src,tgt,distance
0,23,51,20.12461179749811
1,23,10,28.284271247461902
2,3,44,32.526911934581186
3,3,22,24.166091947189145
4,2636,2592,26.1725046566048
5,1629,1556,25.079872407968907
6,1629,1592,19.209372712298546
7,1629,1637,26.30589287593181
8,1629,1668,26.627053911388696
9,2433,2388,27.018512172212592
10,2433,2457,22.67156809750927
11,2433,2375,43.278170016764804
12,2433,2419,40.26164427839479
13,2433,2465,26.832815729997478
14,2457,2485,21.18962010041709
15,2457,2381,57.8013840664737
16,2457,2375,51.66236541235796
17,2457,2465,27.892651361962706
18,2457,2504,34.92849839314596
19,2296,2322,17.204650534085253
20,2296,2315,17.4928556845359
21,2296,2264,32.202484376209235
22,2296,2265,16.0312195418814
23,2296,2241,36.069377593742864
24,44,64,23.706539182259394
25,44,22,46.84015371452148
26,44,82,5384.0
27,2723,2720,19.849433241279208
28,2723,2719,36.68787265568828
29,2723,2716,29.206163733020468
30,2723,2717,19.235384061671343
31,1165,1208,19.026297590440446
32,1165,1207,25.45584412271571
33,1165,1139,22.825424421026653
34,1165,1073,43.18564576337837
35,514,419,69.46221994724903
36,514,515,34.0
37,514,492,21.93171219946131
38,514,534,17.804493814764857
39,514,548,24.839484696748443
40,1256,1272,25.495097567963924
41,1256,1221,15.524174696260024
42,1256,1299,19.235384061671343
43,621,596,21.400934559032695
44,621,671,28.635642126552707
45,621,632,18.788294228055936
46,621,443,110.63453348751464
47,45,88,1258.0
48,596,485,66.09841147864296
49,596,552,45.221676218380054
50,596,632,25.317977802344327
51,596,595,28.0
52,596,443,98.2344135219425
53,596,450,88.36288813749809
54,263,299,18.973665961010276
55,263,276,23.345235059857504
56,263,203,33.54101966249684
57,263,214,27.85677655436824
58,263,235,32.2490309931942
59,263,209,35.4682957019364
60,203,214,17.46424919657298
61,203,177,22.627416997969522
62,203,209,18.027756377319946
63,203,173,17.46424919657298
64,214,235,20.591260281974
65,214,177,23.0
66,214,200,30.463092423455635
67,235,276,33.83784863137726
68,235,292,33.61547262794322
69,235,200,24.166091947189145
70,235,234,17.0
71,2592,2555,27.85677655436824
72,2592,2554,23.259406699226016
73,2592,2593,21.213203435596427
74,2592,2572,26.832815729997478
75,2592,2613,34.17601498127012
76,2593,2555,25.495097567963924
77,2593,2616,20.518284528683193
78,2593,2562,23.430749027719962
79,1220,1244,19.72308292331602
80,1220,1198,33.52610922848042
81,1034,1010,32.31098884280702
82,1034,1077,30.4138126514911
83,1396,1429,27.018512172212592
84,1396,1409,43.289721643826724
85,1396,1440,25.079872407968907
86,1396,1341,22.090722034374522
87,1338,1215,77.98717843338096
88,1338,1424,85.0
89,1338,1409,35.05709628591621
90,1338,1341,39.81205847478876
91,1338,1287,38.58756276314948
92,1338,1263,32.28002478313795
93,1338,1209,54.08326913195984
