,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2158)",1,1,3,2,0,0,1,1
"('cell', 2181)",2,1,3,2,0,0,2,2
"('cell', 771)",0,0,4,0,2,0,0,0
"('cell', 1185)",5,0,3,4,0,1,3,1
"('cell', 280)",2,0,0,0,1,1,3,2
"('cell', 287)",1,0,0,0,1,6,3,2
"('cell', 301)",2,0,1,0,1,7,4,2
"('cell', 263)",1,0,0,0,0,0,1,2
"('cell', 454)",0,0,0,0,6,0,0,1
"('cell', 543)",0,0,0,0,6,0,0,0
"('cell', 1897)",6,0,0,6,0,3,20,0
"('cell', 571)",0,0,0,0,6,0,0,0
"('cell', 2024)",0,0,1,0,0,0,0,0
"('cell', 2223)",4,1,0,0,0,0,7,7
"('cell', 744)",0,0,5,0,4,0,0,1
"('cell', 1643)",0,1,9,1,0,1,0,0
"('cell', 1215)",4,0,0,4,0,1,3,4
"('cell', 1172)",7,0,1,7,0,2,3,3
"('cell', 1113)",0,0,1,1,0,0,0,3
"('cell', 30)",0,0,3,0,0,0,0,0
"('cell', 15)",0,0,3,0,0,0,0,0
"('cell', 820)",0,0,4,0,0,0,0,0
"('cell', 1143)",4,0,3,4,0,1,2,1
"('cell', 460)",1,0,0,2,0,6,2,4
"('cell', 424)",0,0,3,0,0,6,3,1
"('cell', 407)",0,0,3,0,0,7,3,2
"('cell', 429)",0,0,2,0,0,5,3,1
"('cell', 466)",0,0,3,0,0,5,1,0
"('cell', 441)",0,0,3,0,1,0,0,0
"('cell', 962)",0,0,3,0,2,0,0,0
"('cell', 500)",0,0,0,0,7,0,0,0
"('cell', 480)",0,0,0,0,8,0,0,0
"('cell', 497)",0,0,0,0,6,0,0,0
"('cell', 524)",0,0,0,0,6,0,0,0
"('cell', 511)",0,0,0,0,9,0,0,0
"('cell', 2229)",6,1,0,5,0,2,11,0
"('cell', 1479)",3,0,0,6,0,0,12,1
"('cell', 1502)",3,1,0,7,0,0,14,1
"('cell', 965)",0,0,0,0,0,0,6,1
"('cell', 928)",0,0,0,0,0,0,5,1
"('cell', 933)",0,0,0,0,0,0,3,0
"('cell', 2129)",1,1,3,2,0,0,1,1
"('cell', 1895)",0,0,1,0,0,0,0,0
"('cell', 1951)",0,0,1,0,0,0,0,0
"('cell', 1922)",0,0,2,0,0,0,0,0
"('cell', 1917)",1,0,2,0,0,0,0,0
"('cell', 1990)",1,0,1,0,0,0,0,0
"('cell', 759)",0,0,7,0,2,0,0,0
"('cell', 763)",0,0,6,0,4,0,0,0
"('cell', 941)",0,0,6,0,3,0,0,0
"('cell', 951)",0,0,3,0,3,0,0,0
"('cell', 707)",0,0,5,0,7,0,0,1
"('cell', 873)",0,0,6,0,2,0,0,0
"('cell', 917)",0,0,7,0,2,0,0,0
"('cell', 725)",0,0,4,0,7,0,0,0
"('cell', 720)",0,0,4,0,7,0,0,1
"('cell', 702)",0,0,4,0,5,0,0,1
"('cell', 1136)",0,0,2,0,0,0,0,3
"('cell', 897)",0,0,5,0,1,0,0,0
"('cell', 865)",0,0,5,0,1,0,0,0
"('cell', 775)",0,0,4,0,1,0,0,0
"('cell', 854)",0,0,4,0,1,0,0,0
"('cell', 734)",0,0,5,0,2,0,0,0
"('cell', 952)",0,0,5,0,1,0,0,0
"('cell', 1266)",5,0,3,4,0,1,3,1
"('cell', 1459)",3,0,2,5,0,0,2,0
"('cell', 1654)",0,2,3,0,0,0,0,0
"('cell', 1709)",0,0,1,0,0,0,0,0
"('cell', 1236)",4,0,0,4,0,1,3,3
"('cell', 1588)",2,1,4,3,0,1,11,0
"('cell', 1104)",0,0,2,3,0,1,1,1
"('cell', 1177)",3,0,1,5,0,1,1,6
"('cell', 1139)",2,0,1,5,0,1,1,3
"('cell', 1119)",1,0,1,3,0,1,1,4
"('cell', 1071)",0,0,1,1,0,0,0,0
"('cell', 1036)",0,0,3,2,0,1,1,1
"('cell', 1900)",0,0,5,0,0,0,0,0
"('cell', 1864)",1,0,4,0,0,0,0,0
"('cell', 1821)",1,0,5,0,0,0,0,0
"('cell', 1853)",1,0,4,0,0,0,0,0
"('cell', 1871)",1,0,3,0,0,0,0,0
"('cell', 1679)",8,1,4,5,0,0,5,0
"('cell', 1719)",6,0,4,3,0,0,2,0
"('cell', 1065)",6,0,3,4,0,0,4,1
"('cell', 1001)",6,0,2,3,0,1,3,1
"('cell', 1128)",6,0,3,4,0,0,4,0
"('cell', 1120)",5,0,3,3,0,1,4,2
"('cell', 986)",5,0,2,4,0,2,3,1
"('cell', 451)",0,0,2,0,0,7,2,1
"('cell', 943)",0,0,2,1,0,0,2,0
"('cell', 723)",0,0,4,0,0,0,0,0
"('cell', 898)",0,0,3,1,0,0,1,0
"('cell', 1053)",4,0,2,4,0,1,4,2
"('cell', 1197)",5,1,3,6,0,1,5,1
"('cell', 1146)",4,0,3,4,0,1,4,1
"('cell', 1217)",3,1,2,3,0,1,7,1
"('cell', 1280)",5,1,3,5,0,1,3,1
"('cell', 430)",0,0,2,0,0,7,3,2
"('cell', 317)",1,0,0,0,1,8,3,3
"('cell', 387)",1,0,0,1,0,7,3,3
"('cell', 368)",1,0,5,0,1,3,1,1
"('cell', 468)",0,0,6,0,2,0,0,0
"('cell', 403)",0,0,5,0,0,4,2,1
"('cell', 446)",0,0,5,0,1,0,0,0
"('cell', 414)",0,0,6,0,0,0,1,0
"('cell', 392)",0,0,5,0,0,2,1,0
"('cell', 248)",1,0,0,0,1,1,2,1
"('cell', 258)",1,0,0,0,1,1,2,2
"('cell', 277)",2,0,1,0,1,3,3,3
"('cell', 307)",2,0,2,0,1,4,3,3
"('cell', 321)",1,0,3,0,1,2,2,2
"('cell', 328)",1,0,2,0,1,3,2,3
"('cell', 299)",2,0,4,0,1,0,1,1
"('cell', 310)",2,0,4,0,1,1,1,1
"('cell', 372)",1,0,5,0,1,0,1,1
"('cell', 386)",0,0,3,0,1,5,4,2
"('cell', 357)",1,0,2,0,1,4,2,2
"('cell', 168)",3,0,0,0,0,1,0,1
"('cell', 1157)",1,2,3,0,0,3,1,0
"('cell', 799)",0,0,6,0,1,0,0,0
"('cell', 782)",0,0,7,0,4,0,0,0
"('cell', 1084)",1,0,4,0,0,1,0,0
"('cell', 1295)",1,1,3,1,0,4,5,0
"('cell', 114)",0,0,2,0,0,0,0,0
"('cell', 97)",0,0,3,0,0,0,0,0
"('cell', 108)",0,0,4,0,0,0,0,0
"('cell', 486)",0,0,0,0,22,0,0,3
"('cell', 471)",0,0,1,0,19,0,0,3
"('cell', 294)",0,0,0,0,19,0,0,1
"('cell', 472)",0,0,1,0,23,0,0,3
"('cell', 419)",0,0,0,0,6,0,0,0
"('cell', 432)",0,0,0,0,6,0,0,1
"('cell', 436)",0,0,0,0,6,0,0,1
"('cell', 384)",0,0,0,0,7,0,0,0
"('cell', 367)",0,0,0,0,4,0,0,1
"('cell', 401)",0,0,0,0,7,0,0,1
"('cell', 2225)",5,0,0,8,0,0,15,0
"('cell', 1068)",0,0,1,0,0,0,0,0
"('cell', 1087)",0,0,1,0,1,0,2,0
"('cell', 1580)",5,0,0,2,0,0,26,0
"('cell', 687)",0,0,1,0,9,0,0,2
"('cell', 901)",0,0,0,0,0,0,4,1
"('cell', 856)",0,0,0,0,0,0,4,1
"('cell', 902)",0,0,0,0,0,3,5,0
"('cell', 858)",1,0,0,0,0,0,5,0
"('cell', 914)",2,0,0,0,0,3,7,0
"('cell', 1587)",6,1,0,8,0,0,23,0
