,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 6)",0,1,0,0,0,0,0,0
"('cell', 1)",0,1,0,0,0,0,0,1
"('cell', 2)",0,1,0,0,0,0,0,1
"('cell', 57)",0,3,0,0,0,0,0,1
"('cell', 1212)",0,0,4,0,1,0,0,0
"('cell', 1183)",0,0,0,3,0,0,0,6
"('cell', 2432)",0,0,0,4,0,0,0,0
"('cell', 2359)",0,0,0,3,0,1,1,0
"('cell', 28)",0,1,0,0,0,0,0,0
"('cell', 68)",0,4,0,0,0,0,0,1
"('cell', 51)",0,4,0,0,0,0,0,1
"('cell', 41)",0,3,0,0,0,0,0,1
"('cell', 78)",0,3,0,0,0,0,0,1
"('cell', 1502)",0,0,3,3,0,3,0,0
"('cell', 1127)",0,0,1,0,0,0,1,0
"('cell', 925)",0,0,0,2,0,0,0,0
"('cell', 521)",0,0,0,5,0,0,0,2
"('cell', 2390)",0,0,0,5,0,0,0,0
"('cell', 2317)",0,0,0,2,0,2,1,0
"('cell', 2315)",0,0,0,3,0,2,1,0
"('cell', 2360)",0,0,0,4,0,2,1,0
"('cell', 2258)",0,5,0,1,0,0,0,0
"('cell', 2216)",0,5,0,0,0,0,0,0
"('cell', 2135)",0,3,0,0,0,0,1,0
"('cell', 2081)",0,3,1,0,0,0,0,0
"('cell', 2094)",0,3,1,0,0,0,1,0
"('cell', 2153)",0,5,0,0,0,0,1,0
"('cell', 2170)",0,5,0,0,0,0,0,0
"('cell', 2220)",0,1,0,3,0,5,1,0
"('cell', 2308)",0,0,0,3,0,4,1,0
"('cell', 2302)",0,0,0,3,0,4,1,0
"('cell', 2145)",0,1,0,2,1,6,1,1
"('cell', 2173)",0,3,0,0,0,0,0,0
"('cell', 2211)",0,5,0,0,0,0,0,0
"('cell', 1931)",0,0,1,0,1,0,1,0
"('cell', 1895)",0,2,2,0,1,0,1,0
"('cell', 31)",0,0,1,0,0,0,0,0
"('cell', 81)",0,0,0,1,0,0,0,0
"('cell', 24)",0,0,0,1,0,0,0,0
"('cell', 19)",0,0,1,1,3,1,1,0
"('cell', 35)",0,0,1,0,0,0,1,0
"('cell', 4)",0,1,0,0,0,0,0,1
"('cell', 46)",0,2,0,1,1,0,0,1
"('cell', 23)",0,1,0,0,0,0,0,0
"('cell', 12)",0,1,0,0,0,0,0,1
"('cell', 34)",0,1,0,1,1,0,0,1
"('cell', 45)",0,1,0,0,0,0,0,1
"('cell', 1587)",1,3,1,7,0,0,1,0
"('cell', 87)",0,1,0,0,0,0,0,1
"('cell', 219)",0,0,3,3,2,0,0,0
"('cell', 187)",0,2,2,2,1,0,0,0
"('cell', 2503)",0,3,1,2,0,0,0,0
"('cell', 1550)",0,0,2,2,0,5,0,0
"('cell', 1593)",0,0,2,3,0,5,0,0
"('cell', 1553)",0,0,2,3,0,5,0,0
"('cell', 1494)",0,0,2,1,0,5,0,0
"('cell', 2264)",0,1,1,2,0,0,2,1
"('cell', 2214)",0,1,1,0,0,0,1,1
"('cell', 2230)",0,1,1,1,0,0,2,1
"('cell', 1098)",0,0,0,3,0,0,0,1
"('cell', 1128)",0,0,0,3,0,0,0,3
"('cell', 1146)",0,0,0,3,0,0,0,5
"('cell', 848)",0,0,0,2,0,0,0,0
"('cell', 1137)",0,0,1,0,0,0,1,1
"('cell', 1100)",0,0,0,3,0,0,0,0
"('cell', 1552)",0,0,2,1,0,0,0,1
"('cell', 1484)",0,0,4,1,0,0,1,0
"('cell', 566)",0,0,0,3,0,0,0,1
"('cell', 497)",0,0,0,5,0,0,0,2
"('cell', 485)",0,0,0,5,0,0,0,2
"('cell', 2307)",0,3,0,3,0,0,0,0
"('cell', 2462)",0,0,0,7,0,0,0,1
"('cell', 2463)",0,0,0,7,0,0,0,1
"('cell', 2431)",0,0,0,5,0,1,0,0
"('cell', 2283)",0,5,1,1,2,1,2,0
"('cell', 2276)",0,5,1,1,2,0,0,0
"('cell', 2484)",0,0,1,7,5,0,0,1
"('cell', 2512)",0,0,1,6,4,0,0,1
"('cell', 2520)",0,0,1,5,4,0,0,1
"('cell', 2495)",0,0,1,6,5,0,0,1
"('cell', 2464)",0,0,1,6,6,0,0,1
"('cell', 2381)",0,2,0,7,3,0,0,0
"('cell', 2357)",0,3,0,5,4,0,0,0
"('cell', 2380)",0,2,0,4,4,0,0,0
"('cell', 2408)",0,1,1,6,5,0,0,1
"('cell', 2316)",0,5,1,4,4,0,0,0
"('cell', 2504)",0,0,1,6,1,0,0,1
"('cell', 2489)",0,0,0,7,0,0,0,1
"('cell', 2514)",0,0,1,5,1,0,0,1
"('cell', 2108)",0,4,2,1,0,4,1,0
"('cell', 2070)",0,4,2,1,0,8,1,0
"('cell', 2000)",0,3,1,2,0,11,1,0
"('cell', 2083)",0,3,1,1,0,5,1,0
"('cell', 2056)",0,3,1,1,0,6,1,0
"('cell', 2031)",0,3,2,2,0,10,1,0
"('cell', 1991)",0,2,1,3,0,15,1,0
"('cell', 2148)",0,5,2,1,0,4,2,0
"('cell', 2066)",0,5,2,2,2,9,1,0
"('cell', 2197)",0,1,0,2,1,3,1,1
"('cell', 2144)",0,1,0,2,1,4,1,1
"('cell', 2202)",0,1,0,2,1,5,1,1
"('cell', 2260)",0,1,0,2,0,3,1,1
"('cell', 2154)",0,2,0,3,0,6,1,0
"('cell', 2185)",0,1,0,3,0,6,1,0
"('cell', 2212)",0,3,0,1,0,0,0,1
"('cell', 2257)",0,3,0,1,0,0,0,0
"('cell', 2229)",0,3,0,0,0,0,0,0
"('cell', 2217)",0,2,0,2,1,1,1,1
"('cell', 2284)",0,3,0,2,0,0,0,0
"('cell', 2128)",0,2,0,0,1,0,0,1
"('cell', 2181)",0,3,0,0,0,0,0,1
"('cell', 2183)",0,2,0,0,1,0,0,1
"('cell', 2119)",0,3,0,0,0,0,0,1
"('cell', 1996)",0,0,1,0,1,0,1,0
"('cell', 1977)",0,0,1,0,0,0,1,0
"('cell', 2060)",0,0,1,0,1,0,1,1
"('cell', 2091)",0,0,1,0,1,0,1,1
"('cell', 2138)",0,1,0,1,1,2,1,1
"('cell', 2104)",0,0,1,0,1,0,1,1
"('cell', 2073)",0,0,1,0,1,0,1,1
"('cell', 2051)",0,0,1,0,1,0,1,1
"('cell', 1850)",1,4,1,0,0,0,0,3
"('cell', 250)",0,0,2,3,2,0,1,0
"('cell', 26)",0,2,0,2,0,0,0,0
"('cell', 7)",0,2,0,1,0,1,0,0
"('cell', 89)",0,0,0,2,0,0,0,0
"('cell', 64)",0,0,0,2,0,0,0,0
