,CELL_ID,X,Y
428,429,1659,235
398,399,1629,216
399,400,1648,221
1252,1253,293,822
1043,1044,254,691
17,18,1660,8
338,339,1627,186
1195,1196,259,786
1188,1189,309,783
2128,2129,1119,1409
2103,2104,708,1389
50,51,364,28
886,887,199,546
571,572,1678,323
665,666,1559,389
452,453,1606,249
1082,1083,321,714
1092,1093,360,719
1112,1113,310,730
1081,1082,279,714
1594,1595,450,1085
618,619,236,353
2140,2141,1007,1434
2064,2065,1161,1359
2138,2139,1156,1431
2110,2111,1088,1391
2100,2101,1062,1386
2120,2121,1102,1403
2141,2142,1036,1434
2089,2090,1046,1374
1630,1631,1284,1103
2132,2133,783,1419
1942,1943,554,1280
1899,1900,840,1251
1852,1853,1035,1218
101,102,418,55
42,43,402,22
60,61,420,33
122,123,370,68
36,37,512,20
377,378,322,210
834,835,203,506
895,896,273,551
608,609,1670,346
734,735,1726,437
517,518,1249,288
223,224,1545,122
52,53,870,29
9,10,738,5
883,884,363,546
1234,1235,478,807
1328,1329,496,872
1495,1496,352,1018
1425,1426,269,945
1779,1780,474,1180
1621,1622,485,1099
1712,1713,468,1144
1695,1696,482,1132
1688,1689,453,1129
1653,1654,520,1113
1374,1375,440,903
1554,1555,412,1062
1557,1558,376,1059
1392,1393,421,919
1520,1521,408,1038
1478,1479,387,1005
1441,1442,329,964
1416,1417,436,939
1547,1548,461,1058
1568,1569,454,1070
1518,1519,435,1036
1491,1492,445,1015
1597,1598,485,1084
913,914,601,565
1123,1124,547,740
695,696,207,410
2084,2085,1097,1371
2122,2123,1000,1405
2127,2128,1017,1408
1407,1408,1240,926
1620,1621,1242,1097
1796,1797,1315,1187
1403,1404,1673,926
2112,2113,753,1397
2059,2060,761,1354
1993,1994,830,1316
2019,2020,831,1334
2004,2005,800,1322
2051,2052,783,1353
1961,1962,804,1293
1872,1873,880,1230
1916,1917,1089,1261
901,902,1135,554
880,881,1094,543
955,956,1023,610
1230,1231,988,805
948,949,836,607
950,951,863,607
986,987,869,641
1511,1512,1101,1030
1560,1561,1053,1063
1593,1594,1009,1083
1736,1737,1114,1155
1767,1768,997,1174
1788,1789,1005,1184
1,2,754,3
128,129,662,71
138,139,402,79
272,273,314,147
96,97,503,53
763,764,1582,459
709,710,1477,415
817,818,1424,497
910,911,1288,561
81,82,1178,48
516,517,1180,286
79,80,1158,46
358,359,1223,195
426,427,1356,236
530,531,1205,295
222,223,1408,121
295,296,1531,161
