,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2654)",0,1,0,1,0,0,0,0
"('cell', 2651)",0,1,0,1,0,0,0,0
"('cell', 2655)",0,1,0,1,0,0,0,0
"('cell', 2650)",0,1,0,1,0,0,0,0
"('cell', 123)",0,1,0,0,0,0,1,0
"('cell', 2167)",2,0,3,2,0,0,0,0
"('cell', 2402)",1,0,1,0,0,0,0,0
"('cell', 1192)",0,0,1,0,0,0,0,0
"('cell', 1435)",0,0,2,0,0,0,0,0
"('cell', 2632)",0,0,0,0,1,0,0,0
"('cell', 2633)",0,0,0,0,1,0,0,0
"('cell', 2541)",0,0,0,0,0,3,2,0
"('cell', 1303)",0,0,0,0,1,0,1,0
"('cell', 2093)",0,0,4,0,0,0,0,0
"('cell', 2076)",0,0,2,0,0,0,0,0
"('cell', 2643)",0,1,0,1,0,0,0,0
"('cell', 2646)",0,1,0,1,0,0,0,0
"('cell', 2638)",0,1,0,1,0,0,0,0
"('cell', 115)",0,1,0,0,0,0,1,0
"('cell', 63)",0,0,0,0,0,0,1,0
"('cell', 2453)",0,0,1,0,0,0,0,0
"('cell', 2447)",0,0,1,0,0,0,0,0
"('cell', 2425)",1,0,1,0,0,0,0,0
"('cell', 2434)",1,0,1,0,0,0,0,0
"('cell', 2482)",0,0,1,0,0,0,0,0
"('cell', 2270)",1,0,1,1,0,0,0,0
"('cell', 2209)",1,0,1,1,0,0,0,0
"('cell', 2219)",1,0,2,0,0,0,0,0
"('cell', 2311)",2,0,1,1,0,0,0,0
"('cell', 2254)",2,0,2,2,0,0,0,0
"('cell', 2228)",2,0,1,2,0,0,0,0
"('cell', 2284)",2,0,1,1,0,0,0,0
"('cell', 2575)",0,0,2,0,0,0,0,0
"('cell', 2508)",0,0,1,0,0,0,0,0
"('cell', 2540)",0,0,1,0,0,0,0,0
"('cell', 2481)",0,0,1,0,0,0,0,0
"('cell', 2515)",0,0,1,0,0,0,0,0
"('cell', 2307)",2,0,1,2,0,0,0,0
"('cell', 2381)",2,0,1,1,0,0,0,0
"('cell', 2021)",0,0,2,0,0,0,0,0
"('cell', 1333)",0,0,5,0,1,0,0,0
"('cell', 1307)",0,0,5,0,1,0,0,0
"('cell', 1259)",0,0,5,0,1,0,0,0
"('cell', 1229)",0,0,5,0,1,0,0,0
"('cell', 1136)",0,0,3,0,0,0,0,0
"('cell', 1179)",0,0,3,0,0,0,0,0
"('cell', 1121)",0,0,2,0,0,0,0,0
"('cell', 2600)",0,0,0,0,1,0,0,0
"('cell', 2528)",0,0,0,0,0,6,2,0
"('cell', 1617)",0,2,1,0,0,0,0,1
"('cell', 2146)",1,0,4,1,0,0,0,0
"('cell', 503)",1,0,1,0,2,0,0,0
"('cell', 2460)",0,0,2,0,0,0,0,0
"('cell', 2547)",0,0,2,0,0,0,0,0
"('cell', 2551)",0,0,2,0,0,0,0,0
"('cell', 2355)",2,0,1,1,0,0,0,0
"('cell', 2306)",2,0,2,2,0,0,0,0
"('cell', 2441)",0,0,1,0,0,0,0,0
"('cell', 1419)",0,0,3,1,2,2,0,0
"('cell', 1363)",0,0,4,1,2,2,0,0
"('cell', 1379)",0,0,5,1,2,0,0,0
"('cell', 1451)",0,0,1,1,1,0,0,0
"('cell', 1501)",0,0,1,1,1,0,0,0
"('cell', 1837)",0,0,2,0,0,0,0,0
"('cell', 1689)",0,0,1,0,0,0,0,0
"('cell', 1761)",0,0,2,0,0,0,0,0
"('cell', 1580)",0,0,1,0,0,0,0,0
"('cell', 1583)",0,0,1,1,0,0,0,0
"('cell', 1530)",0,0,2,0,0,0,0,0
"('cell', 1933)",0,0,1,0,0,0,0,0
"('cell', 2048)",0,0,2,0,0,0,0,0
"('cell', 2016)",0,0,4,0,0,0,0,0
"('cell', 1996)",0,0,3,0,0,0,0,0
"('cell', 2028)",0,0,3,0,0,0,0,0
"('cell', 1972)",1,0,4,1,0,1,0,0
"('cell', 2030)",0,0,3,0,0,2,0,0
"('cell', 1718)",3,0,2,3,0,0,1,0
"('cell', 1640)",1,0,2,3,0,0,0,0
"('cell', 1672)",3,0,2,4,0,0,1,0
"('cell', 1300)",0,0,5,0,1,0,0,0
"('cell', 1206)",0,0,4,0,1,0,0,0
"('cell', 1178)",0,0,3,0,0,0,0,0
"('cell', 1452)",0,0,3,0,1,0,0,0
"('cell', 1411)",0,0,3,1,1,0,0,0
"('cell', 1355)",0,0,5,0,1,0,0,0
"('cell', 822)",0,0,4,1,0,0,1,0
"('cell', 1456)",0,0,6,0,1,0,0,1
"('cell', 1414)",0,0,7,0,1,0,0,1
"('cell', 1168)",0,0,2,0,1,0,0,1
"('cell', 1506)",0,0,8,0,1,0,0,1
"('cell', 1116)",0,0,3,1,1,0,1,1
"('cell', 1120)",0,0,2,0,1,0,0,1
"('cell', 524)",0,0,1,0,0,0,0,0
"('cell', 1321)",0,0,0,0,1,0,1,0
"('cell', 2552)",0,0,0,0,1,0,0,0
"('cell', 2574)",0,0,0,0,1,0,0,0
"('cell', 2582)",0,0,0,0,1,0,0,0
"('cell', 2162)",0,0,0,2,3,0,0,0
"('cell', 2106)",0,0,0,4,2,0,0,0
"('cell', 2116)",0,0,0,3,3,0,0,0
"('cell', 2165)",0,0,0,1,3,0,0,0
"('cell', 2641)",0,0,0,0,0,0,1,0
"('cell', 2649)",0,0,0,0,0,0,1,0
"('cell', 2640)",0,0,0,0,0,0,1,0
"('cell', 2580)",0,0,1,1,1,0,0,0
"('cell', 2510)",0,0,0,0,2,4,0,0
"('cell', 2529)",0,0,0,0,2,5,1,0
"('cell', 2567)",0,0,0,0,2,4,0,0
"('cell', 2526)",0,0,0,0,2,4,0,0
"('cell', 2235)",0,0,0,0,0,0,3,0
"('cell', 2331)",0,0,0,2,0,0,1,0
"('cell', 781)",1,1,0,0,1,1,1,0
"('cell', 2113)",0,0,0,4,0,0,2,0
"('cell', 2067)",1,0,0,5,0,0,3,1
"('cell', 2094)",1,0,0,5,0,0,5,1
"('cell', 2183)",0,0,0,4,0,0,2,0
"('cell', 2158)",0,0,0,4,0,0,3,1
"('cell', 2212)",0,0,0,5,0,0,4,0
"('cell', 1594)",0,1,1,0,4,0,0,0
"('cell', 1468)",0,1,1,0,5,2,0,1
"('cell', 798)",1,1,0,3,1,2,0,0
"('cell', 1690)",0,0,0,0,4,0,0,0
"('cell', 1338)",0,0,0,0,2,0,1,0
"('cell', 1393)",0,0,0,0,3,0,1,0
"('cell', 1319)",2,0,0,4,0,10,4,0
"('cell', 1343)",0,0,0,2,1,8,3,0
"('cell', 1302)",1,0,0,1,1,6,3,0
"('cell', 1346)",0,0,0,0,2,0,1,0
"('cell', 1051)",4,0,1,4,1,2,0,0
"('cell', 1251)",2,0,0,3,1,9,5,0
"('cell', 1508)",0,1,0,0,1,1,0,1
"('cell', 1507)",0,0,1,0,3,0,0,1
"('cell', 1522)",0,1,0,0,2,1,0,1
"('cell', 1557)",0,1,0,0,0,0,0,1
"('cell', 1597)",0,1,1,0,1,0,0,1
"('cell', 1405)",1,1,0,2,2,6,4,1
"('cell', 1398)",4,1,0,3,4,2,0,0
"('cell', 1334)",1,0,0,4,2,5,3,0
