,CELL_ID,X,Y
1026,1027,129,703
953,954,141,661
439,440,1725,371
463,464,1741,386
2031,2032,1548,1309
997,998,169,690
943,944,158,657
987,988,140,683
962,963,186,669
516,517,1751,416
506,507,1769,409
178,179,1574,204
1080,1081,1402,727
1058,1059,183,711
568,569,1778,447
651,652,1803,486
714,715,1739,523
773,774,1785,559
727,728,1776,527
641,642,1755,480
660,661,1782,494
1390,1391,1696,885
1368,1369,1647,872
1294,1295,1623,835
1650,1651,1630,1035
1062,1063,1721,719
1315,1316,1670,844
1037,1038,1742,707
1101,1102,1756,737
1668,1669,1245,1054
1678,1679,1187,1056
1402,1403,1067,894
1360,1361,1058,870
1384,1385,853,884
1654,1655,976,1045
1671,1672,1005,1056
1633,1634,1002,1032
1795,1796,1311,1122
1908,1909,1352,1217
1825,1826,1300,1146
1612,1613,1421,1019
1818,1819,1236,1140
1767,1768,1335,1107
1574,1575,1315,995
1551,1552,1298,980
408,409,1692,350
229,230,1559,241
260,261,1605,252
243,244,1516,250
364,365,1418,323
166,167,1546,195
209,210,1528,224
154,155,1519,190
90,91,1419,136
114,115,1412,153
1129,1130,1392,754
1131,1132,1426,754
1566,1567,571,992
1579,1580,595,1000
1568,1569,604,991
1246,1247,541,809
1211,1212,530,791
960,961,324,667
1447,1448,336,920
1419,1420,336,902
1004,1005,234,695
988,989,245,682
1316,1317,368,848
1262,1263,366,817
1257,1258,408,818
1239,1240,423,807
930,931,235,652
905,906,142,636
1067,1068,204,721
1034,1035,208,704
1597,1598,1443,1007
1318,1319,1568,847
1252,1253,1561,810
1319,1320,1603,849
1373,1374,1595,874
1482,1483,1760,943
1071,1072,1816,723
563,564,1798,441
1259,1260,1654,814
1279,1280,1674,825
1286,1287,1643,829
1098,1099,1658,736
1220,1221,1671,796
1116,1117,1734,745
1057,1058,1658,712
1036,1037,1697,705
1003,1004,1724,692
996,997,1786,691
1015,1016,1804,697
1063,1064,1789,718
1006,1007,1758,694
942,943,1767,655
965,966,1750,671
1727,1728,1252,1084
1766,1767,1283,1105
