,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 197)",2,0,0,3,4,6,5,0
"('cell', 1959)",0,0,0,0,0,2,5,0
"('cell', 1982)",0,0,0,3,2,3,9,0
"('cell', 2421)",0,0,0,0,3,1,0,0
"('cell', 86)",0,0,1,0,1,0,0,0
"('cell', 81)",0,0,1,0,1,0,0,0
"('cell', 28)",0,0,0,0,1,0,0,1
"('cell', 1102)",0,0,0,1,1,2,4,0
"('cell', 2904)",0,0,0,2,0,5,2,0
"('cell', 2899)",0,0,0,2,1,4,2,0
"('cell', 2813)",0,0,0,2,3,5,2,0
"('cell', 2799)",0,0,0,2,3,5,2,0
"('cell', 2879)",0,0,0,0,1,0,4,0
"('cell', 2919)",0,0,1,0,0,0,2,0
"('cell', 2457)",0,0,0,0,5,0,0,0
"('cell', 173)",1,0,0,2,4,4,3,0
"('cell', 120)",0,0,1,0,1,0,0,0
"('cell', 2207)",0,0,0,1,1,1,18,0
"('cell', 1784)",1,0,1,1,2,0,2,0
"('cell', 313)",2,0,0,5,3,6,9,0
"('cell', 1578)",0,0,0,0,1,0,0,0
"('cell', 1428)",0,0,0,1,1,1,4,0
"('cell', 1125)",0,0,0,1,1,2,5,0
"('cell', 2039)",0,0,0,6,4,4,9,0
"('cell', 2814)",0,0,0,2,3,5,2,0
"('cell', 2482)",0,0,0,0,5,0,0,0
"('cell', 2536)",0,0,0,0,5,0,0,0
"('cell', 2644)",0,0,0,3,1,3,3,0
"('cell', 2582)",0,0,0,3,5,1,3,0
"('cell', 2639)",0,0,0,1,5,1,2,0
"('cell', 2660)",0,0,0,3,4,2,2,0
"('cell', 2620)",0,0,0,3,5,1,2,0
"('cell', 2918)",0,0,0,0,1,0,4,0
"('cell', 143)",1,0,0,2,4,0,10,4
"('cell', 67)",0,0,1,0,1,0,0,0
"('cell', 298)",1,0,0,3,7,1,10,4
"('cell', 2045)",0,0,0,3,2,12,2,0
"('cell', 1978)",0,0,0,0,0,0,1,0
"('cell', 1967)",0,0,1,0,1,0,2,0
"('cell', 1941)",0,0,1,0,1,0,2,0
"('cell', 1902)",0,0,0,0,1,0,0,0
"('cell', 611)",2,0,0,1,0,4,6,0
"('cell', 1094)",0,0,0,2,0,1,8,0
"('cell', 1163)",0,0,0,1,0,1,5,0
"('cell', 1409)",0,0,0,0,1,0,0,0
"('cell', 1063)",0,1,0,2,1,1,10,0
"('cell', 1100)",0,1,0,2,0,1,12,0
"('cell', 1076)",0,1,0,2,1,1,12,0
"('cell', 1183)",0,0,0,2,0,0,6,0
"('cell', 1210)",0,0,0,1,0,0,3,0
"('cell', 1265)",0,0,0,0,0,0,2,0
"('cell', 1529)",0,0,0,0,2,0,0,0
"('cell', 1467)",0,0,0,0,1,0,0,0
"('cell', 1562)",0,0,0,0,1,0,0,0
"('cell', 1598)",0,0,0,0,2,0,0,0
"('cell', 1196)",0,0,0,1,2,1,4,0
"('cell', 1186)",0,0,0,1,1,1,3,0
"('cell', 1241)",0,0,0,0,2,0,0,0
"('cell', 1276)",0,0,0,0,2,0,0,0
"('cell', 1087)",0,0,0,1,0,1,6,0
"('cell', 852)",0,0,0,1,0,3,7,0
"('cell', 666)",1,0,0,1,0,3,8,0
"('cell', 1408)",0,0,0,0,2,0,1,0
"('cell', 1481)",0,0,0,0,2,0,0,0
"('cell', 2580)",0,0,0,6,6,5,3,3
"('cell', 2520)",0,0,0,5,3,6,3,2
