,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 790)",4,2,0,1,0,0,5,0
"('cell', 199)",3,3,0,0,0,1,5,0
"('cell', 1304)",2,0,0,5,0,3,9,2
"('cell', 508)",3,0,0,3,0,0,7,0
"('cell', 1084)",6,0,0,5,0,0,6,0
"('cell', 721)",2,3,0,2,0,0,8,0
"('cell', 771)",4,2,0,2,0,0,7,0
"('cell', 210)",2,3,0,0,1,0,2,0
"('cell', 340)",0,0,0,0,4,0,0,3
"('cell', 1364)",0,0,0,4,0,0,1,0
"('cell', 1325)",0,0,0,3,0,2,4,0
"('cell', 1356)",0,0,0,0,0,2,4,0
"('cell', 1350)",0,0,0,3,0,1,2,0
"('cell', 1069)",0,0,0,0,3,0,0,1
"('cell', 1324)",0,0,0,2,1,0,0,0
"('cell', 549)",2,1,4,3,0,0,0,0
"('cell', 488)",3,2,0,5,0,0,15,0
"('cell', 534)",1,2,0,7,0,1,18,0
"('cell', 803)",5,2,0,4,0,1,10,0
"('cell', 600)",1,1,1,1,3,0,0,4
"('cell', 497)",1,0,0,0,3,0,0,4
"('cell', 366)",6,2,0,2,0,1,6,0
"('cell', 1357)",0,0,0,3,0,0,1,0
"('cell', 1347)",0,0,0,3,0,0,1,0
"('cell', 1227)",0,0,0,2,0,4,3,0
"('cell', 1220)",0,0,0,4,0,0,3,0
"('cell', 1302)",0,0,0,0,0,2,5,0
"('cell', 1312)",1,1,0,0,0,3,6,1
"('cell', 1348)",0,0,0,2,1,0,0,0
"('cell', 1217)",0,0,0,4,1,0,1,0
"('cell', 80)",1,6,0,4,0,3,1,1
"('cell', 219)",4,4,0,0,1,0,4,0
"('cell', 43)",2,0,0,8,0,2,2,1
"('cell', 557)",3,0,0,0,3,0,0,1
"('cell', 547)",2,0,0,0,3,0,0,1
"('cell', 529)",1,0,1,1,5,0,0,5
"('cell', 556)",2,1,1,1,5,0,0,4
"('cell', 544)",4,0,0,0,4,0,0,1
"('cell', 576)",2,0,1,1,3,0,0,4
"('cell', 596)",1,0,1,1,3,0,0,1
"('cell', 586)",2,0,0,0,0,0,0,0
"('cell', 475)",1,0,0,1,4,0,0,4
"('cell', 455)",3,1,0,2,0,0,0,0
"('cell', 469)",3,1,0,2,0,0,0,0
"('cell', 432)",3,1,0,2,1,1,2,0
"('cell', 448)",5,1,0,2,0,2,2,0
"('cell', 262)",2,4,0,0,1,0,2,2
"('cell', 861)",0,2,1,3,2,0,0,0
"('cell', 1002)",0,2,0,0,0,0,0,0
"('cell', 970)",0,2,0,1,0,0,0,0
"('cell', 1184)",0,2,0,0,0,0,0,1
"('cell', 1098)",0,2,0,1,1,0,0,0
"('cell', 745)",0,1,0,3,4,0,0,3
"('cell', 720)",0,1,0,2,3,0,0,3
"('cell', 764)",0,0,0,2,5,0,0,2
"('cell', 773)",0,1,0,1,5,0,0,3
"('cell', 758)",0,1,0,2,4,0,0,3
"('cell', 1321)",0,0,0,4,0,0,1,0
"('cell', 1339)",2,1,0,5,0,2,6,1
"('cell', 1349)",1,1,0,1,0,3,7,1
"('cell', 1093)",0,1,0,0,0,1,4,2
"('cell', 1112)",0,0,0,2,0,2,6,2
"('cell', 1041)",0,2,1,0,1,0,2,2
"('cell', 1014)",0,2,0,0,1,0,2,3
"('cell', 1057)",0,2,0,0,1,0,3,0
"('cell', 1060)",0,2,0,0,1,0,3,2
"('cell', 1035)",0,2,0,0,1,0,3,2
"('cell', 1088)",0,2,0,2,0,1,5,0
"('cell', 1279)",0,0,0,3,0,2,3,0
"('cell', 1238)",0,0,0,4,0,1,2,0
"('cell', 1309)",0,0,0,3,0,2,5,0
"('cell', 1142)",0,0,0,2,0,4,8,2
"('cell', 1196)",0,0,0,1,0,4,6,1
"('cell', 1154)",0,0,0,1,0,4,6,1
"('cell', 1211)",0,0,0,2,0,4,3,0
"('cell', 1280)",0,0,0,0,0,5,6,0
"('cell', 1226)",0,0,0,1,0,4,5,1
"('cell', 1270)",0,0,0,1,0,5,6,0
"('cell', 1210)",2,2,0,2,1,0,0,1
"('cell', 1209)",0,1,0,0,0,0,0,0
"('cell', 1183)",0,0,1,3,1,0,1,1
"('cell', 523)",4,3,0,4,0,1,0,2
"('cell', 528)",2,3,0,5,0,3,1,3
"('cell', 536)",2,2,2,2,0,0,0,0
"('cell', 531)",3,2,1,2,0,0,0,0
"('cell', 236)",15,1,0,3,0,6,11,0
"('cell', 650)",3,0,10,1,1,0,0,0
"('cell', 621)",2,0,5,1,1,0,0,0
"('cell', 59)",3,1,0,11,0,5,2,4
"('cell', 27)",0,0,0,4,0,0,7,3
"('cell', 25)",14,2,0,3,0,3,6,0
"('cell', 414)",4,1,0,5,0,0,18,2
"('cell', 552)",1,2,0,7,0,1,15,0
"('cell', 629)",3,0,3,0,1,0,0,0
"('cell', 619)",2,0,5,2,1,0,0,0
"('cell', 613)",3,0,1,3,1,1,0,0
"('cell', 631)",3,0,1,3,1,1,0,0
"('cell', 644)",3,0,2,1,1,0,0,0
"('cell', 739)",1,1,1,2,2,3,2,1
"('cell', 660)",3,0,3,2,1,1,0,0
"('cell', 761)",1,0,2,2,2,2,0,1
"('cell', 984)",0,2,0,0,1,0,1,1
"('cell', 553)",2,0,1,1,3,0,0,2
"('cell', 537)",3,0,1,1,4,0,0,2
"('cell', 568)",2,0,1,1,3,0,0,2
"('cell', 560)",3,0,1,0,4,0,0,1
"('cell', 653)",1,0,2,0,1,0,0,0
"('cell', 616)",2,1,1,0,0,0,0,0
"('cell', 637)",2,1,1,0,0,0,0,0
"('cell', 614)",3,0,1,0,1,0,0,0
"('cell', 635)",3,0,1,0,1,0,0,0
"('cell', 620)",3,0,0,0,0,0,0,0
"('cell', 606)",3,0,0,0,0,0,0,0
"('cell', 555)",2,0,0,0,0,0,0,1
"('cell', 554)",2,0,0,0,3,0,0,1
"('cell', 584)",3,0,0,0,0,0,0,0
"('cell', 591)",3,0,1,0,1,0,0,0
"('cell', 582)",3,0,0,0,1,0,0,0
"('cell', 599)",3,0,1,0,1,0,0,0
"('cell', 590)",2,0,1,0,3,0,0,1
"('cell', 577)",3,0,1,0,3,0,0,1
"('cell', 573)",3,0,0,0,1,0,0,1
"('cell', 632)",3,0,2,0,1,0,0,0
"('cell', 463)",1,0,0,0,5,0,0,5
"('cell', 472)",3,0,0,0,7,0,0,3
"('cell', 478)",1,0,0,0,4,0,0,4
"('cell', 492)",1,0,0,1,5,0,0,4
"('cell', 490)",1,0,0,0,4,0,0,5
"('cell', 458)",1,0,0,0,4,0,0,5
"('cell', 457)",1,0,0,0,3,0,0,4
"('cell', 420)",5,2,0,4,0,3,7,0
"('cell', 407)",3,2,0,5,0,2,9,0
"('cell', 996)",0,2,0,1,1,0,0,0
"('cell', 971)",0,2,0,0,1,0,1,0
"('cell', 962)",0,2,1,1,0,0,0,0
"('cell', 981)",0,2,1,1,0,0,0,0
"('cell', 1190)",2,2,0,2,1,0,0,1
"('cell', 1177)",0,2,0,0,1,0,0,1
"('cell', 1194)",0,2,0,0,1,0,0,1
"('cell', 1137)",0,2,0,0,1,0,0,1
"('cell', 1106)",0,2,0,1,1,0,0,0
"('cell', 1164)",0,2,0,0,1,0,0,1
"('cell', 1127)",0,2,0,0,1,0,0,1
"('cell', 1178)",0,2,0,0,1,0,0,1
"('cell', 942)",0,2,1,1,1,0,0,0
"('cell', 742)",0,1,3,0,1,0,0,0
"('cell', 738)",0,1,5,2,2,0,0,0
"('cell', 782)",0,1,4,2,2,0,0,0
"('cell', 796)",1,3,6,2,2,0,0,0
"('cell', 775)",1,1,6,2,2,0,0,0
"('cell', 769)",0,1,3,1,1,0,0,0
"('cell', 689)",1,1,8,1,0,0,0,0
"('cell', 705)",0,1,4,1,0,0,0,0
"('cell', 835)",1,0,1,0,0,0,0,0
"('cell', 893)",1,0,1,1,1,0,0,0
"('cell', 741)",0,1,0,2,5,0,0,3
"('cell', 1295)",0,0,0,4,0,1,2,0
"('cell', 1314)",0,0,0,4,0,1,2,0
"('cell', 1249)",0,0,0,4,0,0,1,0
"('cell', 1276)",0,0,0,4,0,0,1,0
"('cell', 1343)",0,0,0,4,0,0,1,0
"('cell', 1064)",0,2,0,0,0,0,3,0
"('cell', 1028)",0,2,0,0,1,0,3,0
"('cell', 1066)",0,3,0,0,1,0,3,0
"('cell', 1067)",0,2,0,0,0,0,3,0
"('cell', 1100)",0,1,0,1,1,0,4,0
"('cell', 1090)",0,2,0,2,0,1,5,0
"('cell', 1172)",0,0,0,2,0,4,3,0
"('cell', 1146)",0,0,0,0,0,1,3,1
"('cell', 1257)",1,1,0,1,0,5,6,1
"('cell', 1294)",1,1,0,0,0,5,7,1
"('cell', 1151)",0,2,0,0,0,0,0,0
"('cell', 1126)",0,2,0,1,1,0,0,0
"('cell', 1072)",0,1,0,1,0,0,0,0
"('cell', 1048)",0,2,0,1,0,0,0,0
"('cell', 1044)",0,1,0,1,0,0,0,0
"('cell', 1023)",0,1,0,1,0,0,0,0
"('cell', 1308)",0,0,0,5,0,0,2,1
"('cell', 1241)",2,1,0,6,0,0,1,1
"('cell', 1269)",2,1,0,7,0,0,3,1
"('cell', 1278)",0,0,0,5,0,0,2,1
"('cell', 1230)",2,1,0,4,0,0,0,1
"('cell', 1273)",0,1,0,4,0,0,1,1
"('cell', 1193)",0,1,0,0,0,0,0,0
"('cell', 1169)",0,1,0,0,0,0,0,0
"('cell', 1264)",0,1,0,2,0,0,1,1
"('cell', 1223)",0,1,0,0,0,0,0,1
"('cell', 1246)",0,1,0,2,0,0,1,1
"('cell', 1240)",0,1,0,0,0,0,0,1
"('cell', 1254)",0,1,0,2,0,0,1,1
"('cell', 1274)",0,1,0,2,1,0,0,0
"('cell', 1313)",0,0,0,2,1,0,0,0
"('cell', 1086)",0,1,1,0,1,1,4,2
"('cell', 1122)",0,0,1,1,0,2,6,2
"('cell', 1199)",0,0,0,3,0,0,3,0
"('cell', 1175)",0,0,0,3,1,0,1,1
"('cell', 1160)",0,0,0,2,0,0,2,0
"('cell', 1150)",0,0,0,1,0,0,2,1
"('cell', 607)",2,0,8,3,1,1,0,2
"('cell', 538)",2,3,2,4,0,0,0,2
"('cell', 493)",3,2,0,1,0,1,0,0
"('cell', 516)",3,2,0,1,0,0,0,0
"('cell', 465)",3,1,0,2,0,2,0,0
"('cell', 447)",3,2,0,3,0,5,3,1
"('cell', 435)",5,2,0,3,0,3,3,0
"('cell', 451)",3,2,0,2,0,2,2,0
"('cell', 651)",3,0,2,4,1,3,0,0
"('cell', 603)",2,0,0,4,0,5,4,2
"('cell', 610)",3,0,1,4,1,3,1,1
"('cell', 628)",3,0,1,4,1,4,1,1
"('cell', 615)",2,0,0,4,0,4,2,1
"('cell', 598)",2,0,0,4,0,4,1,2
"('cell', 396)",6,0,0,8,0,1,20,0
"('cell', 667)",4,0,7,0,1,0,0,0
"('cell', 639)",2,0,10,1,1,0,0,0
"('cell', 641)",3,0,6,0,1,0,0,0
"('cell', 683)",3,0,6,0,1,0,0,0
"('cell', 701)",2,0,10,0,0,0,0,0
"('cell', 735)",2,0,9,1,1,0,0,0
"('cell', 710)",1,0,10,0,0,0,0,0
"('cell', 104)",6,8,0,7,0,3,1,1
"('cell', 111)",5,8,0,7,0,2,1,1
"('cell', 427)",0,1,0,4,0,4,16,1
"('cell', 429)",0,0,0,3,0,7,19,1
"('cell', 56)",3,1,0,12,0,5,1,1
"('cell', 74)",1,6,0,4,0,3,1,1
"('cell', 52)",1,5,0,8,0,2,1,1
"('cell', 16)",0,4,1,3,0,2,7,1
"('cell', 3)",0,4,1,4,0,3,6,0
"('cell', 23)",0,2,0,2,0,1,8,1
"('cell', 6)",0,6,1,4,0,3,2,0
"('cell', 5)",2,3,1,5,0,3,1,0
"('cell', 7)",0,6,1,5,0,3,6,0
"('cell', 2)",2,2,1,5,0,3,2,0
"('cell', 29)",0,0,0,7,0,1,4,3
"('cell', 17)",0,0,0,5,0,0,7,3
"('cell', 50)",0,0,0,6,0,2,4,5
"('cell', 12)",1,0,0,10,0,0,3,0
"('cell', 31)",1,0,0,9,0,1,3,1
"('cell', 51)",1,1,0,8,0,3,4,5
"('cell', 33)",0,2,0,4,0,1,8,3
"('cell', 42)",0,0,0,5,0,3,7,6
"('cell', 381)",3,1,0,1,1,17,10,3
"('cell', 386)",4,1,0,1,0,18,18,4
"('cell', 1268)",0,0,0,7,0,6,3,0
"('cell', 1290)",0,0,0,8,0,4,2,0
