,CELL_ID,X,Y
1858,1859,224,1122
60,61,514,55
1804,1805,210,1078
1833,1834,212,1102
1793,1794,198,1070
552,553,435,402
819,820,122,557
83,84,522,77
84,85,557,77
39,40,462,39
30,31,494,29
20,21,570,22
16,17,528,20
40,41,549,39
59,60,572,55
72,73,586,71
47,48,425,45
65,66,396,60
27,28,415,28
48,49,442,45
81,82,416,77
127,128,394,108
76,77,365,70
75,76,343,74
109,110,331,95
120,121,303,103
82,83,496,76
73,74,438,71
105,106,492,96
95,96,476,83
67,68,466,64
148,149,413,123
233,234,469,181
334,335,450,248
1527,1528,227,918
1709,1710,626,1004
1108,1109,754,709
1137,1138,734,723
1182,1183,752,740
1652,1653,164,978
1594,1595,170,951
1618,1619,181,959
1680,1681,179,990
1745,1746,219,1028
1744,1745,193,1028
1767,1768,209,1051
1786,1787,233,1064
1505,1506,202,906
598,599,618,434
460,461,425,340
269,270,234,203
419,420,179,308
435,436,149,321
437,438,166,321
482,483,149,351
1090,1091,120,699
1145,1146,115,725
1010,1011,98,665
906,907,97,606
780,781,167,538
602,603,186,436
556,557,209,406
685,686,164,486
649,650,185,465
732,733,149,514
695,696,184,494
737,738,183,516
605,606,525,437
526,527,489,382
525,526,462,381
494,495,475,361
566,567,602,410
574,575,523,415
558,559,501,405
742,743,329,519
743,744,346,518
738,739,304,514
807,808,219,549
768,769,193,533
817,818,202,557
1181,1182,124,749
989,990,129,649
1053,1054,117,679
2042,2043,366,1241
13,14,592,16
353,354,556,262
336,337,527,249
270,271,469,205
310,311,459,232
146,147,303,123
139,140,329,122
185,186,271,148
211,212,275,169
163,164,297,137
159,160,281,132
201,202,255,159
453,454,489,334
141,142,459,120
116,117,462,101
173,174,458,141
385,386,455,287
360,361,480,267
413,414,459,305
1264,1265,756,784
709,710,687,499
32,33,873,30
1256,1257,667,778
1208,1209,720,758
1580,1581,461,939
1626,1627,386,961
856,857,246,578
1775,1776,679,1054
1749,1750,644,1033
509,510,1594,367
963,964,1337,639
859,860,1594,580
1472,1473,1620,889
2285,2286,1347,1429
1389,1390,429,843
1245,1246,631,773
1251,1252,647,777
1191,1192,663,753
1338,1339,655,821
1308,1309,652,802
1410,1411,845,852
1371,1372,793,831
1402,1403,805,847
1332,1333,870,813
1377,1378,851,835
1692,1693,288,996
1595,1596,267,949
1641,1642,294,970
1598,1599,240,952
1562,1563,243,933
1535,1536,258,921
1729,1730,247,1019
1647,1648,264,975
1720,1721,274,1012
1668,1669,195,982
1619,1620,214,958
1693,1694,215,1000
1658,1659,242,974
1681,1682,242,990
1561,1562,169,934
1586,1587,155,946
1486,1487,164,897
1499,1500,141,904
1441,1442,163,876
1453,1454,182,881
1521,1522,176,912
1537,1538,150,922
596,597,439,428
557,558,468,407
627,628,503,449
227,228,325,176
242,243,306,186
199,200,337,156
198,199,296,158
416,417,153,305
390,391,328,290
383,384,313,284
449,450,378,324
1293,1294,153,798
1276,1277,144,782
1353,1354,170,824
1388,1389,183,847
1384,1385,135,841
1366,1367,153,829
1403,1404,159,851
1080,1081,91,696
1651,1652,74,976
1443,1444,122,874
876,877,148,588
903,904,128,602
855,856,129,578
834,835,157,564
862,863,225,583
434,435,512,317
380,381,537,283
391,392,553,291
532,533,542,389
516,517,510,374
537,538,523,391
797,798,264,543
824,825,264,560
823,824,239,558
755,756,244,526
592,593,319,427
996,997,266,654
938,939,256,623
965,966,267,636
1158,1159,157,733
1112,1113,139,712
1203,1204,169,761
1814,1815,238,1091
1955,1956,243,1188
1886,1887,212,1137
2060,2061,300,1252
2078,2079,585,1265
2070,2071,350,1260
2065,2066,328,1254
2086,2087,418,1272
2189,2190,398,1348
2096,2097,440,1280
2109,2110,411,1289
2169,2170,400,1332
12,13,1233,14
1110,1111,1152,708
366,367,694,270
398,399,782,295
11,12,713,14
17,18,683,24
281,282,672,211
137,138,493,117
102,103,509,95
287,288,575,216
295,296,555,222
313,314,570,235
352,353,444,265
249,250,361,193
254,255,336,196
280,281,371,208
205,206,354,162
164,165,352,135
147,148,367,121
306,307,402,232
341,342,389,252
299,300,376,228
283,284,412,214
312,313,428,232
226,227,421,176
252,253,409,195
206,207,437,160
228,229,449,176
272,273,441,205
1103,1104,1129,704
1072,1073,1107,690
1125,1126,1113,718
1262,1263,794,777
1280,1281,773,792
1230,1231,772,767
770,771,566,536
1001,1002,608,654
599,600,772,433
4,5,748,6
1339,1340,698,818
1346,1347,674,822
1401,1402,662,848
1661,1662,389,980
1563,1564,286,933
1493,1494,262,900
1592,1593,339,947
1599,1600,310,951
1587,1588,404,945
1477,1478,297,894
1437,1438,328,870
820,821,297,558
899,900,280,602
849,850,268,575
830,831,321,562
804,805,281,549
769,770,316,534
622,623,452,448
654,655,482,468
789,790,362,543
764,765,356,530
1263,1264,252,783
1460,1461,367,881
1426,1427,413,864
1414,1415,383,857
1660,1661,662,979
1611,1612,678,956
1703,1704,650,1002
1634,1635,636,965
1799,1800,684,1074
1579,1580,487,939
1636,1637,510,967
1607,1608,490,954
1552,1553,514,931
1498,1499,1440,903
